,diff_0,diff_1,diff_2,target
59844,89.0,82.0,91.0,60.0
59845,82.0,91.0,60.0,56.0
59846,91.0,60.0,56.0,48.0
59847,60.0,56.0,48.0,40.0
59848,56.0,48.0,40.0,40.0
59849,48.0,40.0,40.0,37.0
59850,40.0,40.0,37.0,39.0
59851,40.0,37.0,39.0,23.0
59852,37.0,39.0,23.0,29.0
59853,39.0,23.0,29.0,39.0
59854,23.0,29.0,39.0,43.0
59855,29.0,39.0,43.0,47.0
59856,39.0,43.0,47.0,48.0
59857,43.0,47.0,48.0,101.0
59858,69.0,66.0,66.0,58.0
59859,66.0,66.0,58.0,58.0
59860,66.0,58.0,58.0,58.0
59861,58.0,58.0,58.0,80.0
59862,58.0,58.0,80.0,85.0
59863,58.0,80.0,85.0,88.0
59864,80.0,85.0,88.0,95.0
59865,85.0,88.0,95.0,101.0
59866,100.0,67.0,60.0,38.0
59867,67.0,60.0,38.0,33.0
59868,60.0,38.0,33.0,31.0
59869,38.0,33.0,31.0,32.0
59870,33.0,31.0,32.0,34.0
59871,31.0,32.0,34.0,31.0
59872,32.0,34.0,31.0,46.0
59873,34.0,31.0,46.0,59.0
59874,31.0,46.0,59.0,66.0
59875,46.0,59.0,66.0,93.0
59876,59.0,66.0,93.0,101.0
59877,16.0,36.0,58.0,33.0
59878,36.0,58.0,33.0,17.0
59879,58.0,33.0,17.0,10.0
59880,33.0,17.0,10.0,7.0
59881,17.0,10.0,7.0,5.0
59882,10.0,7.0,5.0,5.0
59883,7.0,5.0,5.0,6.0
59884,5.0,5.0,6.0,4.0
59885,5.0,6.0,4.0,7.0
59886,6.0,4.0,7.0,5.0
59887,4.0,7.0,5.0,6.0
59888,7.0,5.0,6.0,6.0
59889,5.0,6.0,6.0,11.0
59890,6.0,6.0,11.0,12.0
59891,6.0,11.0,12.0,16.0
59892,11.0,12.0,16.0,22.0
59893,12.0,16.0,22.0,26.0
59894,16.0,22.0,26.0,32.0
59895,22.0,26.0,32.0,47.0
59896,26.0,32.0,47.0,101.0
59897,97.0,97.0,97.0,101.0
59898,95.0,93.0,90.0,89.0
59899,93.0,90.0,89.0,89.0
59900,90.0,89.0,89.0,86.0
59901,89.0,89.0,86.0,86.0
59902,89.0,86.0,86.0,88.0
59903,86.0,86.0,88.0,93.0
59904,86.0,88.0,93.0,101.0
59905,76.0,51.0,50.0,68.0
59906,51.0,50.0,68.0,66.0
59907,50.0,68.0,66.0,66.0
59908,68.0,66.0,66.0,77.0
59909,66.0,66.0,77.0,78.0
59910,66.0,77.0,78.0,83.0
59911,77.0,78.0,83.0,94.0
59912,78.0,83.0,94.0,101.0
59913,99.0,92.0,87.0,84.0
59914,92.0,87.0,84.0,80.0
59915,87.0,84.0,80.0,83.0
59916,84.0,80.0,83.0,79.0
59917,80.0,83.0,79.0,84.0
59918,83.0,79.0,84.0,85.0
59919,79.0,84.0,85.0,78.0
59920,84.0,85.0,78.0,68.0
59921,85.0,78.0,68.0,65.0
59922,78.0,68.0,65.0,66.0
59923,68.0,65.0,66.0,62.0
59924,65.0,66.0,62.0,60.0
59925,66.0,62.0,60.0,54.0
59926,62.0,60.0,54.0,49.0
59927,60.0,54.0,49.0,40.0
59928,54.0,49.0,40.0,35.0
59929,49.0,40.0,35.0,26.0
59930,40.0,35.0,26.0,22.0
59931,35.0,26.0,22.0,17.0
59932,26.0,22.0,17.0,14.0
59933,22.0,17.0,14.0,13.0
59934,17.0,14.0,13.0,12.0
59935,14.0,13.0,12.0,6.0
59936,13.0,12.0,6.0,6.0
59937,12.0,6.0,6.0,5.0
59938,6.0,6.0,5.0,5.0
59939,6.0,5.0,5.0,4.0
59940,5.0,5.0,4.0,5.0
59941,5.0,4.0,5.0,2.0
59942,4.0,5.0,2.0,2.0
59943,5.0,2.0,2.0,3.0
59944,2.0,2.0,3.0,3.0
59945,2.0,3.0,3.0,4.0
59946,3.0,3.0,4.0,5.0
59947,3.0,4.0,5.0,7.0
59948,4.0,5.0,7.0,10.0
59949,5.0,7.0,10.0,12.0
59950,7.0,10.0,12.0,15.0
59951,10.0,12.0,15.0,15.0
59952,12.0,15.0,15.0,14.0
59953,15.0,15.0,14.0,17.0
59954,15.0,14.0,17.0,19.0
59955,14.0,17.0,19.0,21.0
59956,17.0,19.0,21.0,27.0
59957,19.0,21.0,27.0,33.0
59958,21.0,27.0,33.0,38.0
59959,27.0,33.0,38.0,38.0
59960,33.0,38.0,38.0,43.0
59961,38.0,38.0,43.0,45.0
59962,38.0,43.0,45.0,50.0
59963,43.0,45.0,50.0,45.0
59964,45.0,50.0,45.0,49.0
59965,50.0,45.0,49.0,50.0
59966,45.0,49.0,50.0,101.0
59967,83.0,77.0,74.0,82.0
59968,77.0,74.0,82.0,96.0
59969,74.0,82.0,96.0,96.0
59970,82.0,96.0,96.0,99.0
59971,96.0,96.0,99.0,101.0
59972,99.0,95.0,92.0,82.0
59973,95.0,92.0,82.0,77.0
59974,92.0,82.0,77.0,72.0
59975,82.0,77.0,72.0,64.0
59976,77.0,72.0,64.0,58.0
59977,72.0,64.0,58.0,48.0
59978,64.0,58.0,48.0,38.0
59979,58.0,48.0,38.0,38.0
59980,48.0,38.0,38.0,38.0
59981,38.0,38.0,38.0,35.0
59982,38.0,38.0,35.0,34.0
59983,38.0,35.0,34.0,34.0
59984,35.0,34.0,34.0,34.0
59985,34.0,34.0,34.0,31.0
59986,34.0,34.0,31.0,24.0
59987,34.0,31.0,24.0,24.0
59988,31.0,24.0,24.0,24.0
59989,24.0,24.0,24.0,16.0
59990,24.0,24.0,16.0,14.0
59991,24.0,16.0,14.0,17.0
59992,16.0,14.0,17.0,20.0
59993,14.0,17.0,20.0,16.0
59994,17.0,20.0,16.0,21.0
59995,20.0,16.0,21.0,31.0
59996,16.0,21.0,31.0,33.0
59997,21.0,31.0,33.0,38.0
59998,31.0,33.0,38.0,48.0
59999,33.0,38.0,48.0,101.0
60000,81.0,61.0,44.0,31.0
60001,61.0,44.0,31.0,25.0
60002,44.0,31.0,25.0,25.0
60003,31.0,25.0,25.0,22.0
60004,25.0,25.0,22.0,19.0
60005,25.0,22.0,19.0,20.0
60006,22.0,19.0,20.0,21.0
60007,19.0,20.0,21.0,19.0
60008,20.0,21.0,19.0,22.0
60009,21.0,19.0,22.0,28.0
60010,19.0,22.0,28.0,28.0
60011,22.0,28.0,28.0,32.0
60012,28.0,28.0,32.0,32.0
60013,28.0,32.0,32.0,35.0
60014,32.0,32.0,35.0,45.0
60015,32.0,35.0,45.0,50.0
60016,35.0,45.0,50.0,58.0
60017,45.0,50.0,58.0,101.0
60018,98.0,91.0,91.0,96.0
60019,91.0,91.0,96.0,83.0
60020,91.0,96.0,83.0,78.0
60021,96.0,83.0,78.0,77.0
60022,83.0,78.0,77.0,68.0
60023,78.0,77.0,68.0,62.0
60024,77.0,68.0,62.0,68.0
60025,68.0,62.0,68.0,66.0
60026,62.0,68.0,66.0,64.0
60027,68.0,66.0,64.0,65.0
60028,66.0,64.0,65.0,82.0
60029,64.0,65.0,82.0,101.0
60030,92.0,69.0,41.0,21.0
60031,69.0,41.0,21.0,16.0
60032,41.0,21.0,16.0,10.0
60033,21.0,16.0,10.0,6.0
60034,16.0,10.0,6.0,2.0
60035,10.0,6.0,2.0,2.0
60036,6.0,2.0,2.0,1.0
60037,2.0,2.0,1.0,1.0
60038,2.0,1.0,1.0,2.0
60039,1.0,1.0,2.0,2.0
60040,1.0,2.0,2.0,1.0
60041,2.0,2.0,1.0,3.0
60042,2.0,1.0,3.0,7.0
60043,1.0,3.0,7.0,11.0
60044,3.0,7.0,11.0,12.0
60045,7.0,11.0,12.0,14.0
60046,11.0,12.0,14.0,15.0
60047,12.0,14.0,15.0,14.0
60048,14.0,15.0,14.0,19.0
60049,15.0,14.0,19.0,27.0
60050,14.0,19.0,27.0,29.0
60051,19.0,27.0,29.0,36.0
60052,27.0,29.0,36.0,43.0
60053,29.0,36.0,43.0,101.0
60054,49.0,49.0,48.0,48.0
60055,49.0,48.0,48.0,57.0
60056,48.0,48.0,57.0,64.0
60057,48.0,57.0,64.0,63.0
60058,57.0,64.0,63.0,69.0
60059,64.0,63.0,69.0,78.0
60060,63.0,69.0,78.0,101.0
60061,97.0,96.0,96.0,96.0
60062,96.0,96.0,96.0,94.0
60063,96.0,96.0,94.0,83.0
60064,96.0,94.0,83.0,81.0
60065,94.0,83.0,81.0,81.0
60066,83.0,81.0,81.0,58.0
60067,81.0,81.0,58.0,53.0
60068,81.0,58.0,53.0,49.0
60069,58.0,53.0,49.0,101.0
60070,72.0,70.0,59.0,55.0
60071,70.0,59.0,55.0,50.0
60072,59.0,55.0,50.0,48.0
60073,55.0,50.0,48.0,48.0
60074,50.0,48.0,48.0,46.0
60075,48.0,48.0,46.0,38.0
60076,48.0,46.0,38.0,37.0
60077,46.0,38.0,37.0,36.0
60078,38.0,37.0,36.0,31.0
60079,37.0,36.0,31.0,31.0
60080,36.0,31.0,31.0,35.0
60081,31.0,31.0,35.0,38.0
60082,31.0,35.0,38.0,36.0
60083,35.0,38.0,36.0,35.0
60084,38.0,36.0,35.0,39.0
60085,36.0,35.0,39.0,43.0
60086,35.0,39.0,43.0,55.0
60087,39.0,43.0,55.0,101.0
60088,76.0,56.0,45.0,42.0
60089,56.0,45.0,42.0,41.0
60090,45.0,42.0,41.0,41.0
60091,42.0,41.0,41.0,46.0
60092,41.0,41.0,46.0,48.0
60093,41.0,46.0,48.0,52.0
60094,46.0,48.0,52.0,58.0
60095,48.0,52.0,58.0,64.0
60096,52.0,58.0,64.0,77.0
60097,58.0,64.0,77.0,87.0
60098,64.0,77.0,87.0,93.0
60099,77.0,87.0,93.0,100.0
60100,87.0,93.0,100.0,101.0
60101,100.0,96.0,93.0,86.0
60102,96.0,93.0,86.0,88.0
60103,93.0,86.0,88.0,78.0
60104,86.0,88.0,78.0,77.0
60105,88.0,78.0,77.0,79.0
60106,78.0,77.0,79.0,75.0
60107,77.0,79.0,75.0,73.0
60108,79.0,75.0,73.0,64.0
60109,75.0,73.0,64.0,53.0
60110,73.0,64.0,53.0,53.0
60111,64.0,53.0,53.0,54.0
60112,53.0,53.0,54.0,54.0
60113,53.0,54.0,54.0,52.0
60114,54.0,54.0,52.0,52.0
60115,54.0,52.0,52.0,52.0
60116,52.0,52.0,52.0,52.0
60117,52.0,52.0,52.0,51.0
60118,52.0,52.0,51.0,53.0
60119,52.0,51.0,53.0,54.0
60120,51.0,53.0,54.0,101.0
60121,89.0,76.0,56.0,41.0
60122,76.0,56.0,41.0,41.0
60123,56.0,41.0,41.0,34.0
60124,41.0,41.0,34.0,30.0
60125,41.0,34.0,30.0,22.0
60126,34.0,30.0,22.0,17.0
60127,30.0,22.0,17.0,17.0
60128,22.0,17.0,17.0,15.0
60129,17.0,17.0,15.0,15.0
60130,17.0,15.0,15.0,13.0
60131,15.0,15.0,13.0,15.0
60132,15.0,13.0,15.0,29.0
60133,13.0,15.0,29.0,27.0
60134,15.0,29.0,27.0,42.0
60135,29.0,27.0,42.0,61.0
60136,27.0,42.0,61.0,74.0
60137,42.0,61.0,74.0,84.0
60138,61.0,74.0,84.0,101.0
60139,91.0,81.0,73.0,72.0
60140,81.0,73.0,72.0,72.0
60141,73.0,72.0,72.0,82.0
60142,72.0,72.0,82.0,94.0
60143,72.0,82.0,94.0,100.0
60144,82.0,94.0,100.0,101.0
60145,67.0,46.0,27.0,26.0
60146,46.0,27.0,26.0,17.0
60147,27.0,26.0,17.0,11.0
60148,26.0,17.0,11.0,14.0
60149,17.0,11.0,14.0,14.0
60150,11.0,14.0,14.0,14.0
60151,14.0,14.0,14.0,16.0
60152,14.0,14.0,16.0,14.0
60153,14.0,16.0,14.0,15.0
60154,16.0,14.0,15.0,18.0
60155,14.0,15.0,18.0,17.0
60156,15.0,18.0,17.0,21.0
60157,18.0,17.0,21.0,32.0
60158,17.0,21.0,32.0,42.0
60159,21.0,32.0,42.0,47.0
60160,32.0,42.0,47.0,49.0
60161,42.0,47.0,49.0,59.0
60162,47.0,49.0,59.0,101.0
60163,95.0,71.0,77.0,68.0
60164,71.0,77.0,68.0,65.0
60165,77.0,68.0,65.0,62.0
60166,68.0,65.0,62.0,57.0
60167,65.0,62.0,57.0,51.0
60168,62.0,57.0,51.0,53.0
60169,57.0,51.0,53.0,50.0
60170,51.0,53.0,50.0,45.0
60171,53.0,50.0,45.0,41.0
60172,50.0,45.0,41.0,33.0
60173,45.0,41.0,33.0,28.0
60174,41.0,33.0,28.0,24.0
60175,33.0,28.0,24.0,18.0
60176,28.0,24.0,18.0,13.0
60177,24.0,18.0,13.0,10.0
60178,18.0,13.0,10.0,9.0
60179,13.0,10.0,9.0,11.0
60180,10.0,9.0,11.0,8.0
60181,9.0,11.0,8.0,9.0
60182,11.0,8.0,9.0,10.0
60183,8.0,9.0,10.0,10.0
60184,9.0,10.0,10.0,10.0
60185,10.0,10.0,10.0,10.0
60186,10.0,10.0,10.0,10.0
60187,10.0,10.0,10.0,9.0
60188,10.0,10.0,9.0,11.0
60189,10.0,9.0,11.0,15.0
60190,9.0,11.0,15.0,20.0
60191,11.0,15.0,20.0,27.0
60192,15.0,20.0,27.0,29.0
60193,20.0,27.0,29.0,31.0
60194,27.0,29.0,31.0,37.0
60195,29.0,31.0,37.0,42.0
60196,31.0,37.0,42.0,46.0
60197,37.0,42.0,46.0,41.0
60198,42.0,46.0,41.0,46.0
60199,99.0,86.0,81.0,84.0
60200,86.0,81.0,84.0,74.0
60201,81.0,84.0,74.0,72.0
60202,84.0,74.0,72.0,66.0
60203,74.0,72.0,66.0,59.0
60204,72.0,66.0,59.0,61.0
60205,66.0,59.0,61.0,65.0
60206,59.0,61.0,65.0,66.0
60207,61.0,65.0,66.0,65.0
60208,65.0,66.0,65.0,66.0
60209,66.0,65.0,66.0,66.0
60210,65.0,66.0,66.0,63.0
60211,66.0,66.0,63.0,67.0
60212,66.0,63.0,67.0,84.0
60213,63.0,67.0,84.0,101.0
60214,96.0,80.0,85.0,89.0
60215,80.0,85.0,89.0,90.0
60216,85.0,89.0,90.0,101.0
60217,25.0,22.0,20.0,16.0
60218,22.0,20.0,16.0,19.0
60219,20.0,16.0,19.0,18.0
60220,16.0,19.0,18.0,18.0
60221,19.0,18.0,18.0,21.0
60222,18.0,18.0,21.0,22.0
60223,18.0,21.0,22.0,23.0
60224,21.0,22.0,23.0,27.0
60225,22.0,23.0,27.0,25.0
60226,23.0,27.0,25.0,32.0
60227,27.0,25.0,32.0,36.0
60228,25.0,32.0,36.0,41.0
60229,32.0,36.0,41.0,42.0
60230,36.0,41.0,42.0,43.0
60231,41.0,42.0,43.0,54.0
60232,42.0,43.0,54.0,56.0
60233,43.0,54.0,56.0,66.0
60234,54.0,56.0,66.0,101.0
60235,98.0,89.0,81.0,69.0
60236,89.0,81.0,69.0,62.0
60237,81.0,69.0,62.0,59.0
60238,69.0,62.0,59.0,53.0
60239,62.0,59.0,53.0,53.0
60240,59.0,53.0,53.0,55.0
60241,53.0,53.0,55.0,52.0
60242,53.0,55.0,52.0,50.0
60243,55.0,52.0,50.0,47.0
60244,52.0,50.0,47.0,51.0
60245,50.0,47.0,51.0,50.0
60246,47.0,51.0,50.0,30.0
60247,51.0,50.0,30.0,44.0
60248,50.0,30.0,44.0,58.0
60249,30.0,44.0,58.0,67.0
60250,44.0,58.0,67.0,78.0
60251,58.0,67.0,78.0,101.0
60252,91.0,82.0,77.0,75.0
60253,82.0,77.0,75.0,69.0
60254,77.0,75.0,69.0,62.0
60255,75.0,69.0,62.0,56.0
60256,69.0,62.0,56.0,49.0
60257,62.0,56.0,49.0,36.0
60258,56.0,49.0,36.0,32.0
60259,49.0,36.0,32.0,37.0
60260,36.0,32.0,37.0,45.0
60261,32.0,37.0,45.0,48.0
60262,37.0,45.0,48.0,52.0
60263,45.0,48.0,52.0,58.0
60264,48.0,52.0,58.0,66.0
60265,52.0,58.0,66.0,59.0
60266,58.0,66.0,59.0,69.0
60267,66.0,59.0,69.0,83.0
60268,59.0,69.0,83.0,93.0
60269,69.0,83.0,93.0,101.0
60270,64.0,60.0,34.0,36.0
60271,60.0,34.0,36.0,40.0
60272,34.0,36.0,40.0,39.0
60273,36.0,40.0,39.0,47.0
60274,40.0,39.0,47.0,51.0
60275,39.0,47.0,51.0,58.0
60276,47.0,51.0,58.0,76.0
60277,51.0,58.0,76.0,94.0
60278,58.0,76.0,94.0,101.0
60279,97.0,92.0,77.0,70.0
60280,92.0,77.0,70.0,59.0
60281,77.0,70.0,59.0,58.0
60282,70.0,59.0,58.0,54.0
60283,59.0,58.0,54.0,60.0
60284,58.0,54.0,60.0,45.0
60285,54.0,60.0,45.0,48.0
60286,60.0,45.0,48.0,52.0
60287,45.0,48.0,52.0,51.0
60288,48.0,52.0,51.0,53.0
60289,52.0,51.0,53.0,58.0
60290,51.0,53.0,58.0,59.0
60291,53.0,58.0,59.0,54.0
60292,58.0,59.0,54.0,55.0
60293,59.0,54.0,55.0,59.0
60294,54.0,55.0,59.0,60.0
60295,55.0,59.0,60.0,52.0
60296,59.0,60.0,52.0,50.0
60297,60.0,52.0,50.0,101.0
60298,72.0,63.0,70.0,72.0
60299,63.0,70.0,72.0,82.0
60300,70.0,72.0,82.0,96.0
60301,72.0,82.0,96.0,99.0
60302,82.0,96.0,99.0,101.0
60303,63.0,49.0,25.0,12.0
60304,49.0,25.0,12.0,9.0
60305,25.0,12.0,9.0,7.0
60306,12.0,9.0,7.0,6.0
60307,9.0,7.0,6.0,4.0
60308,7.0,6.0,4.0,3.0
60309,6.0,4.0,3.0,3.0
60310,4.0,3.0,3.0,4.0
60311,3.0,3.0,4.0,5.0
60312,3.0,4.0,5.0,6.0
60313,4.0,5.0,6.0,6.0
60314,5.0,6.0,6.0,7.0
60315,6.0,6.0,7.0,11.0
60316,6.0,7.0,11.0,18.0
60317,7.0,11.0,18.0,23.0
60318,11.0,18.0,23.0,28.0
60319,18.0,23.0,28.0,39.0
60320,23.0,28.0,39.0,50.0
60321,28.0,39.0,50.0,101.0
60322,99.0,92.0,78.0,93.0
60323,92.0,78.0,93.0,94.0
60324,78.0,93.0,94.0,93.0
60325,93.0,94.0,93.0,95.0
60326,94.0,93.0,95.0,101.0
60327,93.0,45.0,46.0,29.0
60328,45.0,46.0,29.0,19.0
60329,46.0,29.0,19.0,13.0
60330,29.0,19.0,13.0,19.0
60331,19.0,13.0,19.0,37.0
60332,13.0,19.0,37.0,25.0
60333,19.0,37.0,25.0,16.0
60334,37.0,25.0,16.0,15.0
60335,25.0,16.0,15.0,13.0
60336,16.0,15.0,13.0,12.0
60337,15.0,13.0,12.0,14.0
60338,13.0,12.0,14.0,15.0
60339,12.0,14.0,15.0,14.0
60340,14.0,15.0,14.0,18.0
60341,15.0,14.0,18.0,18.0
60342,14.0,18.0,18.0,18.0
60343,18.0,18.0,18.0,24.0
60344,18.0,18.0,24.0,30.0
60345,18.0,24.0,30.0,34.0
60346,24.0,30.0,34.0,41.0
60347,30.0,34.0,41.0,45.0
60348,34.0,41.0,45.0,101.0
60349,43.0,64.0,66.0,56.0
60350,64.0,66.0,56.0,43.0
60351,66.0,56.0,43.0,43.0
60352,56.0,43.0,43.0,45.0
60353,43.0,43.0,45.0,40.0
60354,43.0,45.0,40.0,40.0
60355,45.0,40.0,40.0,49.0
60356,40.0,40.0,49.0,49.0
60357,40.0,49.0,49.0,54.0
60358,49.0,49.0,54.0,63.0
60359,49.0,54.0,63.0,67.0
60360,54.0,63.0,67.0,74.0
60361,63.0,67.0,74.0,87.0
60362,67.0,74.0,87.0,101.0
60363,91.0,68.0,52.0,40.0
60364,68.0,52.0,40.0,33.0
60365,52.0,40.0,33.0,23.0
60366,40.0,33.0,23.0,18.0
60367,33.0,23.0,18.0,16.0
60368,23.0,18.0,16.0,11.0
60369,18.0,16.0,11.0,11.0
60370,16.0,11.0,11.0,12.0
60371,11.0,11.0,12.0,22.0
60372,11.0,12.0,22.0,48.0
60373,12.0,22.0,48.0,61.0
60374,22.0,48.0,61.0,81.0
60375,48.0,61.0,81.0,92.0
60376,61.0,81.0,92.0,101.0
60377,91.0,77.0,65.0,49.0
60378,77.0,65.0,49.0,101.0
60379,38.0,30.0,22.0,19.0
60380,30.0,22.0,19.0,18.0
60381,22.0,19.0,18.0,16.0
60382,19.0,18.0,16.0,16.0
60383,18.0,16.0,16.0,16.0
60384,16.0,16.0,16.0,16.0
60385,16.0,16.0,16.0,12.0
60386,16.0,16.0,12.0,12.0
60387,16.0,12.0,12.0,12.0
60388,12.0,12.0,12.0,8.0
60389,12.0,12.0,8.0,17.0
60390,12.0,8.0,17.0,23.0
60391,8.0,17.0,23.0,26.0
60392,17.0,23.0,26.0,28.0
60393,23.0,26.0,28.0,29.0
60394,26.0,28.0,29.0,34.0
60395,28.0,29.0,34.0,48.0
60396,29.0,34.0,48.0,101.0
60397,99.0,96.0,86.0,86.0
60398,96.0,86.0,86.0,74.0
60399,86.0,86.0,74.0,81.0
60400,86.0,74.0,81.0,82.0
60401,74.0,81.0,82.0,96.0
60402,81.0,82.0,96.0,101.0
60403,12.0,10.0,15.0,21.0
60404,10.0,15.0,21.0,25.0
60405,15.0,21.0,25.0,34.0
60406,21.0,25.0,34.0,50.0
60407,25.0,34.0,50.0,62.0
60408,34.0,50.0,62.0,74.0
60409,50.0,62.0,74.0,96.0
60410,62.0,74.0,96.0,101.0
60411,93.0,70.0,50.0,38.0
60412,70.0,50.0,38.0,19.0
60413,50.0,38.0,19.0,13.0
60414,38.0,19.0,13.0,8.0
60415,19.0,13.0,8.0,4.0
60416,13.0,8.0,4.0,5.0
60417,8.0,4.0,5.0,4.0
60418,4.0,5.0,4.0,5.0
60419,5.0,4.0,5.0,6.0
60420,4.0,5.0,6.0,6.0
60421,5.0,6.0,6.0,7.0
60422,6.0,6.0,7.0,6.0
60423,6.0,7.0,6.0,7.0
60424,7.0,6.0,7.0,9.0
60425,6.0,7.0,9.0,10.0
60426,7.0,9.0,10.0,11.0
60427,9.0,10.0,11.0,13.0
60428,10.0,11.0,13.0,17.0
60429,11.0,13.0,17.0,17.0
60430,13.0,17.0,17.0,25.0
60431,17.0,17.0,25.0,33.0
60432,17.0,25.0,33.0,33.0
60433,25.0,33.0,33.0,36.0
60434,33.0,33.0,36.0,41.0
60435,33.0,36.0,41.0,42.0
60436,36.0,41.0,42.0,48.0
60437,41.0,42.0,48.0,101.0
60438,97.0,77.0,70.0,61.0
60439,77.0,70.0,61.0,49.0
60440,70.0,61.0,49.0,34.0
60441,61.0,49.0,34.0,25.0
60442,49.0,34.0,25.0,18.0
60443,34.0,25.0,18.0,9.0
60444,25.0,18.0,9.0,5.0
60445,18.0,9.0,5.0,5.0
60446,9.0,5.0,5.0,3.0
60447,5.0,5.0,3.0,3.0
60448,5.0,3.0,3.0,3.0
60449,3.0,3.0,3.0,3.0
60450,3.0,3.0,3.0,4.0
60451,3.0,3.0,4.0,5.0
60452,3.0,4.0,5.0,5.0
60453,4.0,5.0,5.0,6.0
60454,5.0,5.0,6.0,6.0
60455,5.0,6.0,6.0,8.0
60456,6.0,6.0,8.0,11.0
60457,6.0,8.0,11.0,10.0
60458,8.0,11.0,10.0,10.0
60459,11.0,10.0,10.0,9.0
60460,10.0,10.0,9.0,12.0
60461,10.0,9.0,12.0,14.0
60462,9.0,12.0,14.0,21.0
60463,12.0,14.0,21.0,27.0
60464,14.0,21.0,27.0,26.0
60465,21.0,27.0,26.0,28.0
60466,27.0,26.0,28.0,39.0
60467,26.0,28.0,39.0,44.0
60468,28.0,39.0,44.0,101.0
60469,21.0,17.0,10.0,19.0
60470,17.0,10.0,19.0,32.0
60471,10.0,19.0,32.0,27.0
60472,19.0,32.0,27.0,24.0
60473,32.0,27.0,24.0,23.0
60474,27.0,24.0,23.0,27.0
60475,24.0,23.0,27.0,35.0
60476,23.0,27.0,35.0,41.0
60477,27.0,35.0,41.0,59.0
60478,35.0,41.0,59.0,101.0
60479,66.0,56.0,48.0,66.0
60480,56.0,48.0,66.0,80.0
60481,48.0,66.0,80.0,84.0
60482,66.0,80.0,84.0,96.0
60483,80.0,84.0,96.0,101.0
60484,87.0,78.0,77.0,61.0
60485,78.0,77.0,61.0,64.0
60486,77.0,61.0,64.0,60.0
60487,61.0,64.0,60.0,60.0
60488,64.0,60.0,60.0,65.0
60489,60.0,60.0,65.0,67.0
60490,60.0,65.0,67.0,68.0
60491,65.0,67.0,68.0,79.0
60492,67.0,68.0,79.0,84.0
60493,68.0,79.0,84.0,82.0
60494,79.0,84.0,82.0,99.0
60495,84.0,82.0,99.0,101.0
60496,98.0,98.0,88.0,88.0
60497,98.0,88.0,88.0,100.0
60498,88.0,88.0,100.0,101.0
60499,87.0,71.0,65.0,55.0
60500,71.0,65.0,55.0,36.0
60501,65.0,55.0,36.0,30.0
60502,55.0,36.0,30.0,19.0
60503,36.0,30.0,19.0,19.0
60504,30.0,19.0,19.0,14.0
60505,19.0,19.0,14.0,12.0
60506,19.0,14.0,12.0,10.0
60507,14.0,12.0,10.0,8.0
60508,12.0,10.0,8.0,8.0
60509,10.0,8.0,8.0,10.0
60510,8.0,8.0,10.0,10.0
60511,8.0,10.0,10.0,12.0
60512,10.0,10.0,12.0,16.0
60513,10.0,12.0,16.0,17.0
60514,12.0,16.0,17.0,18.0
60515,16.0,17.0,18.0,22.0
60516,17.0,18.0,22.0,21.0
60517,18.0,22.0,21.0,23.0
60518,22.0,21.0,23.0,29.0
60519,21.0,23.0,29.0,36.0
60520,23.0,29.0,36.0,38.0
60521,29.0,36.0,38.0,41.0
60522,36.0,38.0,41.0,49.0
60523,38.0,41.0,49.0,101.0
60524,75.0,75.0,79.0,98.0
60525,75.0,79.0,98.0,101.0
60526,95.0,70.0,67.0,68.0
60527,70.0,67.0,68.0,61.0
60528,67.0,68.0,61.0,75.0
60529,68.0,61.0,75.0,84.0
60530,61.0,75.0,84.0,91.0
60531,75.0,84.0,91.0,81.0
60532,84.0,91.0,81.0,82.0
60533,91.0,81.0,82.0,71.0
60534,81.0,82.0,71.0,90.0
60535,82.0,71.0,90.0,101.0
60536,79.0,75.0,72.0,80.0
60537,75.0,72.0,80.0,78.0
60538,72.0,80.0,78.0,79.0
60539,80.0,78.0,79.0,81.0
60540,78.0,79.0,81.0,80.0
60541,79.0,81.0,80.0,82.0
60542,81.0,80.0,82.0,89.0
60543,80.0,82.0,89.0,96.0
60544,82.0,89.0,96.0,101.0
60545,69.0,64.0,70.0,81.0
60546,64.0,70.0,81.0,82.0
60547,70.0,81.0,82.0,84.0
60548,81.0,82.0,84.0,93.0
60549,82.0,84.0,93.0,94.0
60550,84.0,93.0,94.0,98.0
60551,93.0,94.0,98.0,101.0
60552,86.0,78.0,71.0,67.0
60553,78.0,71.0,67.0,59.0
60554,71.0,67.0,59.0,54.0
60555,67.0,59.0,54.0,51.0
60556,59.0,54.0,51.0,49.0
60557,54.0,51.0,49.0,52.0
60558,51.0,49.0,52.0,66.0
60559,49.0,52.0,66.0,79.0
60560,52.0,66.0,79.0,99.0
60561,66.0,79.0,99.0,101.0
60562,91.0,79.0,68.0,68.0
60563,79.0,68.0,68.0,62.0
60564,68.0,68.0,62.0,62.0
60565,68.0,62.0,62.0,62.0
60566,62.0,62.0,62.0,55.0
60567,62.0,62.0,55.0,51.0
60568,62.0,55.0,51.0,45.0
60569,55.0,51.0,45.0,43.0
60570,51.0,45.0,43.0,33.0
60571,45.0,43.0,33.0,35.0
60572,43.0,33.0,35.0,40.0
60573,33.0,35.0,40.0,45.0
60574,35.0,40.0,45.0,47.0
60575,40.0,45.0,47.0,63.0
60576,45.0,47.0,63.0,82.0
60577,47.0,63.0,82.0,92.0
60578,63.0,82.0,92.0,101.0
