,diff_0,diff_1,diff_2,diff_3,target
53289,39.0,27.0,20.0,15.0,9.0
53290,27.0,20.0,15.0,9.0,5.0
53291,20.0,15.0,9.0,5.0,4.0
53292,15.0,9.0,5.0,4.0,2.0
53293,9.0,5.0,4.0,2.0,2.0
53294,5.0,4.0,2.0,2.0,7.0
53295,4.0,2.0,2.0,7.0,19.0
53296,2.0,2.0,7.0,19.0,27.0
53297,2.0,7.0,19.0,27.0,38.0
53298,7.0,19.0,27.0,38.0,58.0
53299,19.0,27.0,38.0,58.0,82.0
53300,27.0,38.0,58.0,82.0,101.0
53301,70.0,60.0,51.0,48.0,30.0
53302,60.0,51.0,48.0,30.0,28.0
53303,51.0,48.0,30.0,28.0,18.0
53304,48.0,30.0,28.0,18.0,17.0
53305,30.0,28.0,18.0,17.0,13.0
53306,28.0,18.0,17.0,13.0,7.0
53307,18.0,17.0,13.0,7.0,7.0
53308,17.0,13.0,7.0,7.0,4.0
53309,13.0,7.0,7.0,4.0,3.0
53310,7.0,7.0,4.0,3.0,4.0
53311,7.0,4.0,3.0,4.0,4.0
53312,4.0,3.0,4.0,4.0,8.0
53313,3.0,4.0,4.0,8.0,8.0
53314,4.0,4.0,8.0,8.0,6.0
53315,4.0,8.0,8.0,6.0,7.0
53316,8.0,8.0,6.0,7.0,7.0
53317,8.0,6.0,7.0,7.0,10.0
53318,6.0,7.0,7.0,10.0,11.0
53319,7.0,7.0,10.0,11.0,15.0
53320,7.0,10.0,11.0,15.0,20.0
53321,10.0,11.0,15.0,20.0,37.0
53322,11.0,15.0,20.0,37.0,101.0
53323,98.0,86.0,80.0,73.0,63.0
53324,86.0,80.0,73.0,63.0,59.0
53325,80.0,73.0,63.0,59.0,56.0
53326,73.0,63.0,59.0,56.0,62.0
53327,63.0,59.0,56.0,62.0,63.0
53328,59.0,56.0,62.0,63.0,63.0
53329,56.0,62.0,63.0,63.0,63.0
53330,62.0,63.0,63.0,63.0,63.0
53331,63.0,63.0,63.0,63.0,62.0
53332,63.0,63.0,63.0,62.0,44.0
53333,63.0,63.0,62.0,44.0,56.0
53334,63.0,62.0,44.0,56.0,59.0
53335,62.0,44.0,56.0,59.0,66.0
53336,44.0,56.0,59.0,66.0,68.0
53337,56.0,59.0,66.0,68.0,70.0
53338,59.0,66.0,68.0,70.0,71.0
53339,66.0,68.0,70.0,71.0,101.0
53340,67.0,61.0,55.0,49.0,44.0
53341,61.0,55.0,49.0,44.0,43.0
53342,55.0,49.0,44.0,43.0,43.0
53343,49.0,44.0,43.0,43.0,42.0
53344,44.0,43.0,43.0,42.0,48.0
53345,43.0,43.0,42.0,48.0,68.0
53346,43.0,42.0,48.0,68.0,79.0
53347,42.0,48.0,68.0,79.0,84.0
53348,48.0,68.0,79.0,84.0,89.0
53349,68.0,79.0,84.0,89.0,97.0
53350,79.0,84.0,89.0,97.0,97.0
53351,84.0,89.0,97.0,97.0,93.0
53352,89.0,97.0,97.0,93.0,101.0
53353,74.0,44.0,18.0,7.0,7.0
53354,44.0,18.0,7.0,7.0,6.0
53355,18.0,7.0,7.0,6.0,7.0
53356,7.0,7.0,6.0,7.0,6.0
53357,7.0,6.0,7.0,6.0,6.0
53358,6.0,7.0,6.0,6.0,6.0
53359,7.0,6.0,6.0,6.0,7.0
53360,6.0,6.0,6.0,7.0,9.0
53361,6.0,6.0,7.0,9.0,8.0
53362,6.0,7.0,9.0,8.0,11.0
53363,7.0,9.0,8.0,11.0,11.0
53364,91.0,85.0,84.0,92.0,83.0
53365,85.0,84.0,92.0,83.0,90.0
53366,84.0,92.0,83.0,90.0,101.0
53367,79.0,66.0,49.0,37.0,28.0
53368,66.0,49.0,37.0,28.0,28.0
53369,49.0,37.0,28.0,28.0,30.0
53370,37.0,28.0,28.0,30.0,35.0
53371,28.0,28.0,30.0,35.0,38.0
53372,28.0,30.0,35.0,38.0,51.0
53373,30.0,35.0,38.0,51.0,70.0
53374,35.0,38.0,51.0,70.0,94.0
53375,38.0,51.0,70.0,94.0,101.0
53376,55.0,36.0,16.0,5.0,6.0
53377,36.0,16.0,5.0,6.0,6.0
53378,16.0,5.0,6.0,6.0,5.0
53379,5.0,6.0,6.0,5.0,5.0
53380,6.0,6.0,5.0,5.0,4.0
53381,6.0,5.0,5.0,4.0,6.0
53382,5.0,5.0,4.0,6.0,5.0
53383,5.0,4.0,6.0,5.0,9.0
53384,4.0,6.0,5.0,9.0,10.0
53385,6.0,5.0,9.0,10.0,15.0
53386,5.0,9.0,10.0,15.0,17.0
53387,9.0,10.0,15.0,17.0,21.0
53388,10.0,15.0,17.0,21.0,27.0
53389,15.0,17.0,21.0,27.0,33.0
53390,17.0,21.0,27.0,33.0,39.0
53391,21.0,27.0,33.0,39.0,45.0
53392,27.0,33.0,39.0,45.0,101.0
53393,64.0,50.0,51.0,53.0,59.0
53394,50.0,51.0,53.0,59.0,60.0
53395,51.0,53.0,59.0,60.0,69.0
53396,53.0,59.0,60.0,69.0,77.0
53397,59.0,60.0,69.0,77.0,90.0
53398,60.0,69.0,77.0,90.0,98.0
53399,69.0,77.0,90.0,98.0,80.0
53400,77.0,90.0,98.0,80.0,87.0
53401,90.0,98.0,80.0,87.0,88.0
53402,98.0,80.0,87.0,88.0,93.0
53403,80.0,87.0,88.0,93.0,97.0
53404,87.0,88.0,93.0,97.0,101.0
53405,92.0,31.0,39.0,32.0,37.0
53406,31.0,39.0,32.0,37.0,36.0
53407,39.0,32.0,37.0,36.0,38.0
53408,32.0,37.0,36.0,38.0,36.0
53409,42.0,42.0,38.0,36.0,40.0
53410,42.0,38.0,36.0,40.0,46.0
53411,38.0,36.0,40.0,46.0,63.0
53412,36.0,40.0,46.0,63.0,77.0
53413,40.0,46.0,63.0,77.0,79.0
53414,46.0,63.0,77.0,79.0,87.0
53415,63.0,77.0,79.0,87.0,98.0
53416,77.0,79.0,87.0,98.0,101.0
53417,85.0,69.0,53.0,43.0,101.0
53418,97.0,91.0,88.0,81.0,72.0
53419,91.0,88.0,81.0,72.0,66.0
53420,88.0,81.0,72.0,66.0,64.0
53421,81.0,72.0,66.0,64.0,66.0
53422,72.0,66.0,64.0,66.0,60.0
53423,66.0,64.0,66.0,60.0,57.0
53424,64.0,66.0,60.0,57.0,59.0
53425,66.0,60.0,57.0,59.0,54.0
53426,60.0,57.0,59.0,54.0,45.0
53427,57.0,59.0,54.0,45.0,43.0
53428,59.0,54.0,45.0,43.0,45.0
53429,54.0,45.0,43.0,45.0,45.0
53430,45.0,43.0,45.0,45.0,40.0
53431,43.0,45.0,45.0,40.0,32.0
53432,45.0,45.0,40.0,32.0,26.0
53433,45.0,40.0,32.0,26.0,21.0
53434,40.0,32.0,26.0,21.0,18.0
53435,32.0,26.0,21.0,18.0,14.0
53436,26.0,21.0,18.0,14.0,10.0
53437,21.0,18.0,14.0,10.0,11.0
53438,18.0,14.0,10.0,11.0,11.0
53439,14.0,10.0,11.0,11.0,10.0
53440,10.0,11.0,11.0,10.0,8.0
53441,11.0,11.0,10.0,8.0,7.0
53442,11.0,10.0,8.0,7.0,6.0
53443,10.0,8.0,7.0,6.0,8.0
53444,8.0,7.0,6.0,8.0,7.0
53445,7.0,6.0,8.0,7.0,7.0
53446,6.0,8.0,7.0,7.0,9.0
53447,8.0,7.0,7.0,9.0,12.0
53448,7.0,7.0,9.0,12.0,19.0
53449,7.0,9.0,12.0,19.0,20.0
53450,9.0,12.0,19.0,20.0,21.0
53451,12.0,19.0,20.0,21.0,22.0
53452,19.0,20.0,21.0,22.0,26.0
53453,20.0,21.0,22.0,26.0,29.0
53454,21.0,22.0,26.0,29.0,29.0
53455,22.0,26.0,29.0,29.0,31.0
53456,26.0,29.0,29.0,31.0,37.0
53457,29.0,29.0,31.0,37.0,36.0
53458,29.0,31.0,37.0,36.0,31.0
53459,31.0,37.0,36.0,31.0,37.0
53460,37.0,36.0,31.0,37.0,39.0
53461,36.0,31.0,37.0,39.0,42.0
53462,31.0,37.0,39.0,42.0,41.0
53463,37.0,39.0,42.0,41.0,50.0
53464,39.0,42.0,41.0,50.0,101.0
53465,71.0,69.0,60.0,70.0,70.0
53466,69.0,60.0,70.0,70.0,88.0
53467,60.0,70.0,70.0,88.0,101.0
53468,85.0,85.0,72.0,78.0,73.0
53469,85.0,72.0,78.0,73.0,81.0
53470,72.0,78.0,73.0,81.0,83.0
53471,78.0,73.0,81.0,83.0,84.0
53472,73.0,81.0,83.0,84.0,87.0
53473,81.0,83.0,84.0,87.0,91.0
53474,83.0,84.0,87.0,91.0,97.0
53475,84.0,87.0,91.0,97.0,96.0
53476,87.0,91.0,97.0,96.0,101.0
53477,83.0,72.0,61.0,57.0,60.0
53478,72.0,61.0,57.0,60.0,55.0
53479,61.0,57.0,60.0,55.0,61.0
53480,57.0,60.0,55.0,61.0,60.0
53481,60.0,55.0,61.0,60.0,64.0
53482,55.0,61.0,60.0,64.0,74.0
53483,61.0,60.0,64.0,74.0,89.0
53484,60.0,64.0,74.0,89.0,94.0
53485,64.0,74.0,89.0,94.0,96.0
53486,74.0,89.0,94.0,96.0,101.0
53487,86.0,73.0,74.0,66.0,61.0
53488,73.0,74.0,66.0,61.0,63.0
53489,74.0,66.0,61.0,63.0,66.0
53490,66.0,61.0,63.0,66.0,61.0
53491,61.0,63.0,66.0,61.0,66.0
53492,63.0,66.0,61.0,66.0,59.0
53493,66.0,61.0,66.0,59.0,57.0
53494,61.0,66.0,59.0,57.0,72.0
53495,66.0,59.0,57.0,72.0,67.0
53496,59.0,57.0,72.0,67.0,71.0
53497,57.0,72.0,67.0,71.0,74.0
53498,72.0,67.0,71.0,74.0,90.0
53499,67.0,71.0,74.0,90.0,101.0
53500,83.0,74.0,89.0,95.0,101.0
53501,73.0,70.0,62.0,61.0,60.0
53502,70.0,62.0,61.0,60.0,58.0
53503,62.0,61.0,60.0,58.0,61.0
53504,61.0,60.0,58.0,61.0,61.0
53505,60.0,58.0,61.0,61.0,64.0
53506,58.0,61.0,61.0,64.0,74.0
53507,61.0,61.0,64.0,74.0,70.0
53508,61.0,64.0,74.0,70.0,72.0
53509,64.0,74.0,70.0,72.0,81.0
53510,74.0,70.0,72.0,81.0,87.0
53511,70.0,72.0,81.0,87.0,101.0
53512,2.0,2.0,3.0,3.0,3.0
53513,2.0,3.0,3.0,3.0,6.0
53514,3.0,3.0,3.0,6.0,3.0
53515,3.0,3.0,6.0,3.0,2.0
53516,3.0,6.0,3.0,2.0,3.0
53517,6.0,3.0,2.0,3.0,3.0
53518,3.0,2.0,3.0,3.0,4.0
53519,2.0,3.0,3.0,4.0,5.0
53520,3.0,3.0,4.0,5.0,6.0
53521,3.0,4.0,5.0,6.0,8.0
53522,4.0,5.0,6.0,8.0,11.0
53523,5.0,6.0,8.0,11.0,12.0
53524,6.0,8.0,11.0,12.0,14.0
53525,80.0,67.0,61.0,54.0,51.0
53526,67.0,61.0,54.0,51.0,2.0
53527,61.0,54.0,51.0,2.0,2.0
53528,54.0,51.0,2.0,2.0,2.0
53529,51.0,2.0,2.0,2.0,2.0
53530,2.0,2.0,2.0,2.0,2.0
53531,2.0,2.0,2.0,2.0,2.0
53532,2.0,2.0,2.0,2.0,4.0
53533,2.0,2.0,2.0,4.0,4.0
53534,2.0,2.0,4.0,4.0,5.0
53535,2.0,4.0,4.0,5.0,7.0
53536,4.0,4.0,5.0,7.0,10.0
53537,4.0,5.0,7.0,10.0,14.0
53538,5.0,7.0,10.0,14.0,21.0
53539,7.0,10.0,14.0,21.0,27.0
53540,10.0,14.0,21.0,27.0,30.0
53541,14.0,21.0,27.0,30.0,36.0
53542,21.0,27.0,30.0,36.0,46.0
53543,27.0,30.0,36.0,46.0,101.0
53544,54.0,63.0,81.0,40.0,42.0
53545,63.0,81.0,40.0,42.0,46.0
53546,81.0,40.0,42.0,46.0,49.0
53547,40.0,42.0,46.0,49.0,62.0
53548,42.0,46.0,49.0,62.0,80.0
53549,46.0,49.0,62.0,80.0,77.0
53550,49.0,62.0,80.0,77.0,101.0
53551,90.0,86.0,79.0,76.0,68.0
53552,86.0,79.0,76.0,68.0,65.0
53553,79.0,76.0,68.0,65.0,66.0
53554,76.0,68.0,65.0,66.0,92.0
53555,68.0,65.0,66.0,92.0,94.0
53556,65.0,66.0,92.0,94.0,101.0
53557,49.0,44.0,38.0,32.0,27.0
53558,44.0,38.0,32.0,27.0,27.0
53559,38.0,32.0,27.0,27.0,27.0
53560,32.0,27.0,27.0,27.0,27.0
53561,27.0,27.0,27.0,27.0,27.0
53562,27.0,27.0,27.0,27.0,28.0
53563,27.0,27.0,27.0,28.0,28.0
53564,27.0,27.0,28.0,28.0,33.0
53565,27.0,28.0,28.0,33.0,35.0
53566,28.0,28.0,33.0,35.0,42.0
53567,28.0,33.0,35.0,42.0,44.0
53568,33.0,35.0,42.0,44.0,46.0
53569,35.0,42.0,44.0,46.0,43.0
53570,42.0,44.0,46.0,43.0,101.0
53571,88.0,74.0,62.0,56.0,101.0
53572,48.0,35.0,27.0,27.0,29.0
53573,35.0,27.0,27.0,29.0,32.0
53574,27.0,27.0,29.0,32.0,37.0
53575,27.0,29.0,32.0,37.0,48.0
53576,29.0,32.0,37.0,48.0,53.0
53577,32.0,37.0,48.0,53.0,59.0
53578,37.0,48.0,53.0,59.0,68.0
53579,48.0,53.0,59.0,68.0,78.0
53580,53.0,59.0,68.0,78.0,89.0
53581,59.0,68.0,78.0,89.0,92.0
53582,68.0,78.0,89.0,92.0,100.0
53583,78.0,89.0,92.0,100.0,101.0
53584,85.0,71.0,57.0,44.0,101.0
53585,29.0,25.0,21.0,19.0,16.0
53586,25.0,21.0,19.0,16.0,16.0
53587,21.0,19.0,16.0,16.0,16.0
53588,19.0,16.0,16.0,16.0,11.0
53589,16.0,16.0,16.0,11.0,15.0
53590,16.0,16.0,11.0,15.0,19.0
53591,16.0,11.0,15.0,19.0,19.0
53592,11.0,15.0,19.0,19.0,26.0
53593,15.0,19.0,19.0,26.0,36.0
53594,19.0,19.0,26.0,36.0,33.0
53595,19.0,26.0,36.0,33.0,51.0
53596,26.0,36.0,33.0,51.0,62.0
53597,36.0,33.0,51.0,62.0,101.0
53598,77.0,77.0,73.0,74.0,69.0
53599,77.0,73.0,74.0,69.0,66.0
53600,73.0,74.0,69.0,66.0,77.0
53601,74.0,69.0,66.0,77.0,91.0
53602,69.0,66.0,77.0,91.0,101.0
53603,93.0,81.0,69.0,67.0,64.0
53604,81.0,69.0,67.0,64.0,54.0
53605,69.0,67.0,64.0,54.0,54.0
53606,67.0,64.0,54.0,54.0,52.0
53607,64.0,54.0,54.0,52.0,54.0
53608,54.0,54.0,52.0,54.0,55.0
53609,54.0,52.0,54.0,55.0,54.0
53610,52.0,54.0,55.0,54.0,59.0
53611,54.0,55.0,54.0,59.0,64.0
53612,55.0,54.0,59.0,64.0,83.0
53613,54.0,59.0,64.0,83.0,92.0
53614,59.0,64.0,83.0,92.0,88.0
53615,64.0,83.0,92.0,88.0,98.0
53616,83.0,92.0,88.0,98.0,101.0
53617,90.0,80.0,73.0,66.0,65.0
53618,80.0,73.0,66.0,65.0,65.0
53619,73.0,66.0,65.0,65.0,57.0
53620,66.0,65.0,65.0,57.0,62.0
53621,65.0,65.0,57.0,62.0,74.0
53622,65.0,57.0,62.0,74.0,83.0
53623,57.0,62.0,74.0,83.0,85.0
53624,62.0,74.0,83.0,85.0,101.0
53625,87.0,82.0,82.0,76.0,76.0
53626,82.0,82.0,76.0,76.0,75.0
53627,82.0,76.0,76.0,75.0,74.0
53628,76.0,76.0,75.0,74.0,84.0
53629,76.0,75.0,74.0,84.0,100.0
53630,75.0,74.0,84.0,100.0,101.0
53631,27.0,27.0,23.0,18.0,13.0
53632,27.0,23.0,18.0,13.0,12.0
53633,23.0,18.0,13.0,12.0,11.0
53634,18.0,13.0,12.0,11.0,22.0
53635,13.0,12.0,11.0,22.0,44.0
53636,12.0,11.0,22.0,44.0,65.0
53637,11.0,22.0,44.0,65.0,81.0
53638,22.0,44.0,65.0,81.0,101.0
53639,93.0,93.0,91.0,84.0,84.0
53640,93.0,91.0,84.0,84.0,84.0
53641,91.0,84.0,84.0,84.0,82.0
53642,84.0,84.0,84.0,82.0,80.0
53643,84.0,84.0,82.0,80.0,83.0
53644,84.0,82.0,80.0,83.0,89.0
53645,82.0,80.0,83.0,89.0,98.0
53646,80.0,83.0,89.0,98.0,101.0
53647,75.0,63.0,51.0,35.0,27.0
53648,63.0,51.0,35.0,27.0,19.0
53649,51.0,35.0,27.0,19.0,15.0
53650,35.0,27.0,19.0,15.0,13.0
53651,27.0,19.0,15.0,13.0,11.0
53652,19.0,15.0,13.0,11.0,10.0
53653,15.0,13.0,11.0,10.0,8.0
53654,13.0,11.0,10.0,8.0,6.0
53655,11.0,10.0,8.0,6.0,4.0
53656,10.0,8.0,6.0,4.0,6.0
53657,8.0,6.0,4.0,6.0,4.0
53658,6.0,4.0,6.0,4.0,5.0
53659,4.0,6.0,4.0,5.0,9.0
53660,6.0,4.0,5.0,9.0,12.0
53661,4.0,5.0,9.0,12.0,13.0
53662,5.0,9.0,12.0,13.0,11.0
53663,9.0,12.0,13.0,11.0,11.0
53664,12.0,13.0,11.0,11.0,12.0
53665,13.0,11.0,11.0,12.0,14.0
53666,11.0,11.0,12.0,14.0,17.0
53667,11.0,12.0,14.0,17.0,19.0
53668,12.0,14.0,17.0,19.0,21.0
53669,14.0,17.0,19.0,21.0,28.0
53670,17.0,19.0,21.0,28.0,37.0
53671,19.0,21.0,28.0,37.0,48.0
53672,21.0,28.0,37.0,48.0,101.0
53673,47.0,37.0,35.0,30.0,32.0
53674,37.0,35.0,30.0,32.0,29.0
53675,35.0,30.0,32.0,29.0,31.0
53676,30.0,32.0,29.0,31.0,46.0
53677,32.0,29.0,31.0,46.0,54.0
53678,29.0,31.0,46.0,54.0,65.0
53679,31.0,46.0,54.0,65.0,76.0
53680,46.0,54.0,65.0,76.0,85.0
53681,54.0,65.0,76.0,85.0,94.0
53682,65.0,76.0,85.0,94.0,99.0
53683,76.0,85.0,94.0,99.0,101.0
53684,90.0,82.0,67.0,65.0,55.0
53685,82.0,67.0,65.0,55.0,45.0
53686,67.0,65.0,55.0,45.0,43.0
53687,65.0,55.0,45.0,43.0,39.0
53688,55.0,45.0,43.0,39.0,34.0
53689,45.0,43.0,39.0,34.0,28.0
53690,43.0,39.0,34.0,28.0,27.0
53691,39.0,34.0,28.0,27.0,28.0
53692,34.0,28.0,27.0,28.0,29.0
53693,28.0,27.0,28.0,29.0,33.0
53694,27.0,28.0,29.0,33.0,34.0
53695,28.0,29.0,33.0,34.0,41.0
53696,29.0,33.0,34.0,41.0,40.0
53697,33.0,34.0,41.0,40.0,48.0
53698,34.0,41.0,40.0,48.0,55.0
53699,41.0,40.0,48.0,55.0,63.0
53700,40.0,48.0,55.0,63.0,101.0
53701,92.0,76.0,65.0,47.0,40.0
53702,76.0,65.0,47.0,40.0,38.0
53703,65.0,47.0,40.0,38.0,36.0
53704,47.0,40.0,38.0,36.0,35.0
53705,40.0,38.0,36.0,35.0,43.0
53706,38.0,36.0,35.0,43.0,45.0
53707,36.0,35.0,43.0,45.0,72.0
53708,35.0,43.0,45.0,72.0,101.0
53709,83.0,74.0,84.0,89.0,92.0
53710,74.0,84.0,89.0,92.0,90.0
53711,84.0,89.0,92.0,90.0,94.0
53712,89.0,92.0,90.0,94.0,101.0
53713,82.0,47.0,36.0,25.0,21.0
53714,47.0,36.0,25.0,21.0,19.0
53715,36.0,25.0,21.0,19.0,14.0
53716,25.0,21.0,19.0,14.0,13.0
53717,21.0,19.0,14.0,13.0,8.0
53718,19.0,14.0,13.0,8.0,10.0
53719,14.0,13.0,8.0,10.0,9.0
53720,13.0,8.0,10.0,9.0,10.0
53721,8.0,10.0,9.0,10.0,14.0
53722,10.0,9.0,10.0,14.0,19.0
53723,9.0,10.0,14.0,19.0,20.0
53724,10.0,14.0,19.0,20.0,23.0
53725,14.0,19.0,20.0,23.0,27.0
53726,19.0,20.0,23.0,27.0,34.0
53727,20.0,23.0,27.0,34.0,34.0
53728,23.0,27.0,34.0,34.0,36.0
53729,27.0,34.0,34.0,36.0,45.0
53730,34.0,34.0,36.0,45.0,45.0
53731,34.0,36.0,45.0,45.0,50.0
53732,36.0,45.0,45.0,50.0,101.0
53733,96.0,96.0,93.0,96.0,97.0
53734,96.0,93.0,96.0,97.0,94.0
53735,93.0,96.0,97.0,94.0,92.0
53736,96.0,97.0,94.0,92.0,101.0
53737,92.0,81.0,62.0,54.0,57.0
53738,81.0,62.0,54.0,57.0,54.0
53739,62.0,54.0,57.0,54.0,54.0
53740,54.0,57.0,54.0,54.0,64.0
53741,57.0,54.0,54.0,64.0,55.0
53742,54.0,54.0,64.0,55.0,53.0
53743,54.0,64.0,55.0,53.0,53.0
53744,64.0,55.0,53.0,53.0,51.0
53745,55.0,53.0,53.0,51.0,59.0
53746,53.0,53.0,51.0,59.0,69.0
53747,53.0,51.0,59.0,69.0,76.0
53748,51.0,59.0,69.0,76.0,80.0
53749,59.0,69.0,76.0,80.0,97.0
53750,69.0,76.0,80.0,97.0,101.0
53751,92.0,90.0,95.0,98.0,101.0
53752,71.0,72.0,69.0,58.0,59.0
53753,72.0,69.0,58.0,59.0,59.0
53754,69.0,58.0,59.0,59.0,54.0
53755,58.0,59.0,59.0,54.0,52.0
53756,59.0,59.0,54.0,52.0,50.0
53757,59.0,54.0,52.0,50.0,48.0
53758,54.0,52.0,50.0,48.0,46.0
53759,52.0,50.0,48.0,46.0,46.0
53760,50.0,48.0,46.0,46.0,49.0
53761,48.0,46.0,46.0,49.0,57.0
53762,46.0,46.0,49.0,57.0,67.0
53763,46.0,49.0,57.0,67.0,81.0
53764,49.0,57.0,67.0,81.0,86.0
53765,57.0,67.0,81.0,86.0,95.0
53766,67.0,81.0,86.0,95.0,96.0
53767,81.0,86.0,95.0,96.0,101.0
53768,72.0,65.0,59.0,49.0,47.0
53769,65.0,59.0,49.0,47.0,38.0
53770,59.0,49.0,47.0,38.0,31.0
53771,49.0,47.0,38.0,31.0,24.0
53772,47.0,38.0,31.0,24.0,24.0
53773,38.0,31.0,24.0,24.0,29.0
53774,31.0,24.0,24.0,29.0,32.0
53775,24.0,24.0,29.0,32.0,33.0
53776,24.0,29.0,32.0,33.0,29.0
53777,29.0,32.0,33.0,29.0,34.0
53778,32.0,33.0,29.0,34.0,40.0
53779,33.0,29.0,34.0,40.0,41.0
53780,29.0,34.0,40.0,41.0,40.0
53781,34.0,40.0,41.0,40.0,52.0
53782,40.0,41.0,40.0,52.0,61.0
53783,41.0,40.0,52.0,61.0,69.0
53784,40.0,52.0,61.0,69.0,101.0
53785,54.0,54.0,55.0,59.0,63.0
53786,54.0,55.0,59.0,63.0,64.0
53787,55.0,59.0,63.0,64.0,101.0
53788,67.0,67.0,60.0,59.0,51.0
53789,67.0,60.0,59.0,51.0,46.0
53790,60.0,59.0,51.0,46.0,38.0
53791,59.0,51.0,46.0,38.0,33.0
53792,51.0,46.0,38.0,33.0,29.0
53793,46.0,38.0,33.0,29.0,28.0
53794,38.0,33.0,29.0,28.0,31.0
53795,33.0,29.0,28.0,31.0,34.0
53796,29.0,28.0,31.0,34.0,41.0
53797,28.0,31.0,34.0,41.0,52.0
53798,31.0,34.0,41.0,52.0,59.0
53799,34.0,41.0,52.0,59.0,85.0
53800,41.0,52.0,59.0,85.0,88.0
53801,52.0,59.0,85.0,88.0,101.0
53802,89.0,67.0,67.0,67.0,81.0
53803,67.0,67.0,67.0,81.0,77.0
53804,67.0,67.0,81.0,77.0,79.0
53805,67.0,81.0,77.0,79.0,90.0
53806,81.0,77.0,79.0,90.0,95.0
53807,77.0,79.0,90.0,95.0,100.0
53808,79.0,90.0,95.0,100.0,101.0
53809,56.0,56.0,55.0,58.0,65.0
53810,56.0,55.0,58.0,65.0,70.0
53811,55.0,58.0,65.0,70.0,74.0
53812,58.0,65.0,70.0,74.0,85.0
53813,65.0,70.0,74.0,85.0,93.0
53814,70.0,74.0,85.0,93.0,101.0
53815,75.0,63.0,42.0,25.0,4.0
53816,63.0,42.0,25.0,4.0,3.0
53817,42.0,25.0,4.0,3.0,2.0
53818,25.0,4.0,3.0,2.0,3.0
53819,4.0,3.0,2.0,3.0,4.0
53820,3.0,2.0,3.0,4.0,5.0
53821,2.0,3.0,4.0,5.0,5.0
53822,3.0,4.0,5.0,5.0,5.0
53823,4.0,5.0,5.0,5.0,5.0
53824,5.0,5.0,5.0,5.0,6.0
53825,5.0,5.0,5.0,6.0,4.0
53826,5.0,5.0,6.0,4.0,5.0
53827,5.0,6.0,4.0,5.0,6.0
53828,6.0,4.0,5.0,6.0,5.0
53829,4.0,5.0,6.0,5.0,3.0
53830,5.0,6.0,5.0,3.0,5.0
53831,6.0,5.0,3.0,5.0,8.0
53832,5.0,3.0,5.0,8.0,13.0
53833,3.0,5.0,8.0,13.0,21.0
53834,5.0,8.0,13.0,21.0,24.0
53835,8.0,13.0,21.0,24.0,23.0
53836,13.0,21.0,24.0,23.0,25.0
53837,21.0,24.0,23.0,25.0,30.0
53838,24.0,23.0,25.0,30.0,33.0
53839,23.0,25.0,30.0,33.0,35.0
53840,25.0,30.0,33.0,35.0,40.0
53841,30.0,33.0,35.0,40.0,42.0
53842,33.0,35.0,40.0,42.0,43.0
53843,35.0,40.0,42.0,43.0,48.0
53844,40.0,42.0,43.0,48.0,101.0
53845,93.0,87.0,87.0,87.0,94.0
53846,87.0,87.0,87.0,94.0,97.0
53847,87.0,87.0,94.0,97.0,101.0
53848,100.0,92.0,85.0,81.0,73.0
53849,92.0,85.0,81.0,73.0,72.0
53850,85.0,81.0,73.0,72.0,64.0
53851,81.0,73.0,72.0,64.0,65.0
53852,73.0,72.0,64.0,65.0,64.0
53853,72.0,64.0,65.0,64.0,73.0
53854,64.0,65.0,64.0,73.0,80.0
53855,65.0,64.0,73.0,80.0,95.0
53856,64.0,73.0,80.0,95.0,101.0
53857,92.0,85.0,84.0,85.0,85.0
53858,85.0,84.0,85.0,85.0,85.0
53859,84.0,85.0,85.0,85.0,85.0
53860,85.0,85.0,85.0,85.0,88.0
53861,85.0,85.0,85.0,88.0,100.0
53862,85.0,85.0,88.0,100.0,101.0
53863,91.0,83.0,73.0,64.0,55.0
53864,83.0,73.0,64.0,55.0,51.0
53865,73.0,64.0,55.0,51.0,45.0
53866,64.0,55.0,51.0,45.0,44.0
53867,55.0,51.0,45.0,44.0,36.0
53868,51.0,45.0,44.0,36.0,29.0
53869,45.0,44.0,36.0,29.0,29.0
53870,44.0,36.0,29.0,29.0,28.0
53871,36.0,29.0,29.0,28.0,36.0
53872,29.0,29.0,28.0,36.0,52.0
53873,29.0,28.0,36.0,52.0,71.0
53874,28.0,36.0,52.0,71.0,67.0
53875,36.0,52.0,71.0,67.0,74.0
53876,52.0,71.0,67.0,74.0,80.0
53877,71.0,67.0,74.0,80.0,82.0
53878,67.0,74.0,80.0,82.0,89.0
53879,74.0,80.0,82.0,89.0,101.0
53880,91.0,71.0,57.0,46.0,34.0
53881,71.0,57.0,46.0,34.0,24.0
53882,57.0,46.0,34.0,24.0,24.0
53883,46.0,34.0,24.0,24.0,24.0
53884,34.0,24.0,24.0,24.0,24.0
53885,24.0,24.0,24.0,24.0,19.0
53886,24.0,24.0,24.0,19.0,16.0
53887,24.0,24.0,19.0,16.0,15.0
53888,24.0,19.0,16.0,15.0,11.0
53889,19.0,16.0,15.0,11.0,11.0
53890,16.0,15.0,11.0,11.0,11.0
53891,15.0,11.0,11.0,11.0,10.0
53892,11.0,11.0,11.0,10.0,6.0
53893,11.0,11.0,10.0,6.0,5.0
53894,11.0,10.0,6.0,5.0,4.0
53895,10.0,6.0,5.0,4.0,4.0
