,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
43883,91.0,88.0,93.0,95.0,93.0,95.0,97.0
43884,88.0,93.0,95.0,93.0,95.0,97.0,101.0
43885,95.0,80.0,69.0,66.0,59.0,56.0,55.0
43886,80.0,69.0,66.0,59.0,56.0,55.0,53.0
43887,69.0,66.0,59.0,56.0,55.0,53.0,46.0
43888,66.0,59.0,56.0,55.0,53.0,46.0,46.0
43889,59.0,56.0,55.0,53.0,46.0,46.0,58.0
43890,56.0,55.0,53.0,46.0,46.0,58.0,65.0
43891,55.0,53.0,46.0,46.0,58.0,65.0,63.0
43892,53.0,46.0,46.0,58.0,65.0,63.0,75.0
43893,46.0,46.0,58.0,65.0,63.0,75.0,88.0
43894,46.0,58.0,65.0,63.0,75.0,88.0,90.0
43895,58.0,65.0,63.0,75.0,88.0,90.0,93.0
43896,65.0,63.0,75.0,88.0,90.0,93.0,100.0
43897,63.0,75.0,88.0,90.0,93.0,100.0,101.0
43898,99.0,94.0,79.0,63.0,65.0,64.0,65.0
43899,94.0,79.0,63.0,65.0,64.0,65.0,56.0
43900,79.0,63.0,65.0,64.0,65.0,56.0,74.0
43901,63.0,65.0,64.0,65.0,56.0,74.0,73.0
43902,65.0,64.0,65.0,56.0,74.0,73.0,86.0
43903,64.0,65.0,56.0,74.0,73.0,86.0,101.0
43904,75.0,58.0,35.0,23.0,17.0,8.0,5.0
43905,58.0,35.0,23.0,17.0,8.0,5.0,3.0
43906,35.0,23.0,17.0,8.0,5.0,3.0,2.0
43907,23.0,17.0,8.0,5.0,3.0,2.0,3.0
43908,17.0,8.0,5.0,3.0,2.0,3.0,3.0
43909,8.0,5.0,3.0,2.0,3.0,3.0,3.0
43910,5.0,3.0,2.0,3.0,3.0,3.0,4.0
43911,3.0,2.0,3.0,3.0,3.0,4.0,5.0
43912,2.0,3.0,3.0,3.0,4.0,5.0,7.0
43913,3.0,3.0,3.0,4.0,5.0,7.0,9.0
43914,3.0,3.0,4.0,5.0,7.0,9.0,12.0
43915,3.0,4.0,5.0,7.0,9.0,12.0,13.0
43916,4.0,5.0,7.0,9.0,12.0,13.0,15.0
43917,5.0,7.0,9.0,12.0,13.0,15.0,17.0
43918,7.0,9.0,12.0,13.0,15.0,17.0,25.0
43919,9.0,12.0,13.0,15.0,17.0,25.0,33.0
43920,12.0,13.0,15.0,17.0,25.0,33.0,41.0
43921,13.0,15.0,17.0,25.0,33.0,41.0,101.0
43922,95.0,94.0,91.0,88.0,84.0,80.0,66.0
43923,94.0,91.0,88.0,84.0,80.0,66.0,65.0
43924,91.0,88.0,84.0,80.0,66.0,65.0,63.0
43925,88.0,84.0,80.0,66.0,65.0,63.0,60.0
43926,84.0,80.0,66.0,65.0,63.0,60.0,54.0
43927,80.0,66.0,65.0,63.0,60.0,54.0,44.0
43928,66.0,65.0,63.0,60.0,54.0,44.0,41.0
43929,65.0,63.0,60.0,54.0,44.0,41.0,42.0
43930,63.0,60.0,54.0,44.0,41.0,42.0,40.0
43931,60.0,54.0,44.0,41.0,42.0,40.0,42.0
43932,54.0,44.0,41.0,42.0,40.0,42.0,50.0
43933,44.0,41.0,42.0,40.0,42.0,50.0,44.0
43934,41.0,42.0,40.0,42.0,50.0,44.0,49.0
43935,42.0,40.0,42.0,50.0,44.0,49.0,49.0
43936,40.0,42.0,50.0,44.0,49.0,49.0,50.0
43937,42.0,50.0,44.0,49.0,49.0,50.0,101.0
43938,94.0,91.0,91.0,90.0,88.0,89.0,84.0
43939,91.0,91.0,90.0,88.0,89.0,84.0,83.0
43940,91.0,90.0,88.0,89.0,84.0,83.0,63.0
43941,90.0,88.0,89.0,84.0,83.0,63.0,90.0
43942,88.0,89.0,84.0,83.0,63.0,90.0,98.0
43943,89.0,84.0,83.0,63.0,90.0,98.0,94.0
43944,84.0,83.0,63.0,90.0,98.0,94.0,94.0
43945,83.0,63.0,90.0,98.0,94.0,94.0,101.0
43946,28.0,22.0,17.0,14.0,14.0,13.0,15.0
43947,22.0,17.0,14.0,14.0,13.0,15.0,18.0
43948,17.0,14.0,14.0,13.0,15.0,18.0,23.0
43949,14.0,14.0,13.0,15.0,18.0,23.0,27.0
43950,14.0,13.0,15.0,18.0,23.0,27.0,31.0
43951,13.0,15.0,18.0,23.0,27.0,31.0,36.0
43952,15.0,18.0,23.0,27.0,31.0,36.0,43.0
43953,18.0,23.0,27.0,31.0,36.0,43.0,47.0
43954,23.0,27.0,31.0,36.0,43.0,47.0,48.0
43955,27.0,31.0,36.0,43.0,47.0,48.0,57.0
43956,31.0,36.0,43.0,47.0,48.0,57.0,72.0
43957,36.0,43.0,47.0,48.0,57.0,72.0,79.0
43958,43.0,47.0,48.0,57.0,72.0,79.0,84.0
43959,47.0,48.0,57.0,72.0,79.0,84.0,97.0
43960,48.0,57.0,72.0,79.0,84.0,97.0,101.0
43961,90.0,63.0,59.0,75.0,69.0,83.0,100.0
43962,63.0,59.0,75.0,69.0,83.0,100.0,101.0
43963,33.0,27.0,15.0,13.0,12.0,15.0,15.0
43964,27.0,15.0,13.0,12.0,15.0,15.0,24.0
43965,15.0,13.0,12.0,15.0,15.0,24.0,27.0
43966,13.0,12.0,15.0,15.0,24.0,27.0,32.0
43967,12.0,15.0,15.0,24.0,27.0,32.0,39.0
43968,15.0,15.0,24.0,27.0,32.0,39.0,45.0
43969,15.0,24.0,27.0,32.0,39.0,45.0,54.0
43970,24.0,27.0,32.0,39.0,45.0,54.0,63.0
43971,27.0,32.0,39.0,45.0,54.0,63.0,69.0
43972,32.0,39.0,45.0,54.0,63.0,69.0,84.0
43973,39.0,45.0,54.0,63.0,69.0,84.0,80.0
43974,45.0,54.0,63.0,69.0,84.0,80.0,80.0
43975,54.0,63.0,69.0,84.0,80.0,80.0,100.0
43976,63.0,69.0,84.0,80.0,80.0,100.0,101.0
43977,98.0,97.0,91.0,86.0,86.0,85.0,82.0
43978,97.0,91.0,86.0,86.0,85.0,82.0,72.0
43979,91.0,86.0,86.0,85.0,82.0,72.0,72.0
43980,86.0,86.0,85.0,82.0,72.0,72.0,76.0
43981,86.0,85.0,82.0,72.0,72.0,76.0,62.0
43982,85.0,82.0,72.0,72.0,76.0,62.0,53.0
43983,82.0,72.0,72.0,76.0,62.0,53.0,53.0
43984,72.0,72.0,76.0,62.0,53.0,53.0,53.0
43985,72.0,76.0,62.0,53.0,53.0,53.0,53.0
43986,76.0,62.0,53.0,53.0,53.0,53.0,50.0
43987,62.0,53.0,53.0,53.0,53.0,50.0,47.0
43988,53.0,53.0,53.0,53.0,50.0,47.0,57.0
43989,53.0,53.0,53.0,50.0,47.0,57.0,68.0
43990,53.0,53.0,50.0,47.0,57.0,68.0,78.0
43991,53.0,50.0,47.0,57.0,68.0,78.0,101.0
43992,85.0,71.0,65.0,63.0,63.0,59.0,43.0
43993,71.0,65.0,63.0,63.0,59.0,43.0,52.0
43994,65.0,63.0,63.0,59.0,43.0,52.0,51.0
43995,63.0,63.0,59.0,43.0,52.0,51.0,43.0
43996,63.0,59.0,43.0,52.0,51.0,43.0,39.0
43997,59.0,43.0,52.0,51.0,43.0,39.0,43.0
43998,43.0,52.0,51.0,43.0,39.0,43.0,42.0
43999,52.0,51.0,43.0,39.0,43.0,42.0,43.0
44000,51.0,43.0,39.0,43.0,42.0,43.0,47.0
44001,43.0,39.0,43.0,42.0,43.0,47.0,55.0
44002,39.0,43.0,42.0,43.0,47.0,55.0,63.0
44003,43.0,42.0,43.0,47.0,55.0,63.0,64.0
44004,42.0,43.0,47.0,55.0,63.0,64.0,65.0
44005,43.0,47.0,55.0,63.0,64.0,65.0,66.0
44006,47.0,55.0,63.0,64.0,65.0,66.0,101.0
44007,14.0,3.0,1.0,1.0,2.0,2.0,1.0
44008,3.0,1.0,1.0,2.0,2.0,1.0,1.0
44009,1.0,1.0,2.0,2.0,1.0,1.0,1.0
44010,1.0,2.0,2.0,1.0,1.0,1.0,1.0
44011,2.0,2.0,1.0,1.0,1.0,1.0,2.0
44012,2.0,1.0,1.0,1.0,1.0,2.0,2.0
44013,1.0,1.0,1.0,1.0,2.0,2.0,2.0
44014,1.0,1.0,1.0,2.0,2.0,2.0,3.0
44015,1.0,1.0,2.0,2.0,2.0,3.0,3.0
44016,1.0,2.0,2.0,2.0,3.0,3.0,3.0
44017,2.0,2.0,2.0,3.0,3.0,3.0,7.0
44018,2.0,2.0,3.0,3.0,3.0,7.0,10.0
44019,2.0,3.0,3.0,3.0,7.0,10.0,15.0
44020,3.0,3.0,3.0,7.0,10.0,15.0,16.0
44021,3.0,3.0,7.0,10.0,15.0,16.0,24.0
44022,3.0,7.0,10.0,15.0,16.0,24.0,25.0
44023,7.0,10.0,15.0,16.0,24.0,25.0,29.0
44024,10.0,15.0,16.0,24.0,25.0,29.0,33.0
44025,15.0,16.0,24.0,25.0,29.0,33.0,38.0
44026,16.0,24.0,25.0,29.0,33.0,38.0,42.0
44027,24.0,25.0,29.0,33.0,38.0,42.0,46.0
44028,25.0,29.0,33.0,38.0,42.0,46.0,101.0
44029,65.0,56.0,29.0,25.0,19.0,15.0,14.0
44030,56.0,29.0,25.0,19.0,15.0,14.0,14.0
44031,29.0,25.0,19.0,15.0,14.0,14.0,10.0
44032,25.0,19.0,15.0,14.0,14.0,10.0,9.0
44033,19.0,15.0,14.0,14.0,10.0,9.0,8.0
44034,15.0,14.0,14.0,10.0,9.0,8.0,9.0
44035,14.0,14.0,10.0,9.0,8.0,9.0,14.0
44036,14.0,10.0,9.0,8.0,9.0,14.0,17.0
44037,10.0,9.0,8.0,9.0,14.0,17.0,21.0
44038,9.0,8.0,9.0,14.0,17.0,21.0,30.0
44039,8.0,9.0,14.0,17.0,21.0,30.0,44.0
44040,9.0,14.0,17.0,21.0,30.0,44.0,59.0
44041,14.0,17.0,21.0,30.0,44.0,59.0,57.0
44042,17.0,21.0,30.0,44.0,59.0,57.0,89.0
44043,21.0,30.0,44.0,59.0,57.0,89.0,101.0
44044,50.0,45.0,45.0,39.0,39.0,39.0,47.0
44045,45.0,45.0,39.0,39.0,39.0,47.0,51.0
44046,45.0,39.0,39.0,39.0,47.0,51.0,64.0
44047,39.0,39.0,39.0,47.0,51.0,64.0,70.0
44048,39.0,39.0,47.0,51.0,64.0,70.0,73.0
44049,39.0,47.0,51.0,64.0,70.0,73.0,89.0
44050,47.0,51.0,64.0,70.0,73.0,89.0,97.0
44051,51.0,64.0,70.0,73.0,89.0,97.0,101.0
44052,87.0,86.0,81.0,79.0,73.0,73.0,73.0
44053,86.0,81.0,79.0,73.0,73.0,73.0,81.0
44054,81.0,79.0,73.0,73.0,73.0,81.0,97.0
44055,79.0,73.0,73.0,73.0,81.0,97.0,101.0
44056,95.0,76.0,72.0,12.0,12.0,16.0,18.0
44057,76.0,72.0,12.0,12.0,16.0,18.0,15.0
44058,72.0,12.0,12.0,16.0,18.0,15.0,20.0
44059,12.0,12.0,16.0,18.0,15.0,20.0,21.0
44060,12.0,16.0,18.0,15.0,20.0,21.0,31.0
44061,16.0,18.0,15.0,20.0,21.0,31.0,38.0
44062,18.0,15.0,20.0,21.0,31.0,38.0,48.0
44063,15.0,20.0,21.0,31.0,38.0,48.0,56.0
44064,20.0,21.0,31.0,38.0,48.0,56.0,66.0
44065,21.0,31.0,38.0,48.0,56.0,66.0,77.0
44066,31.0,38.0,48.0,56.0,66.0,77.0,85.0
44067,38.0,48.0,56.0,66.0,77.0,85.0,98.0
44068,48.0,56.0,66.0,77.0,85.0,98.0,101.0
44069,99.0,83.0,66.0,52.0,43.0,38.0,27.0
44070,83.0,66.0,52.0,43.0,38.0,27.0,26.0
44071,66.0,52.0,43.0,38.0,27.0,26.0,23.0
44072,52.0,43.0,38.0,27.0,26.0,23.0,20.0
44073,43.0,38.0,27.0,26.0,23.0,20.0,18.0
44074,38.0,27.0,26.0,23.0,20.0,18.0,15.0
44075,27.0,26.0,23.0,20.0,18.0,15.0,15.0
44076,26.0,23.0,20.0,18.0,15.0,15.0,15.0
44077,23.0,20.0,18.0,15.0,15.0,15.0,17.0
44078,20.0,18.0,15.0,15.0,15.0,17.0,17.0
44079,18.0,15.0,15.0,15.0,17.0,17.0,23.0
44080,15.0,15.0,15.0,17.0,17.0,23.0,28.0
44081,15.0,15.0,17.0,17.0,23.0,28.0,25.0
44082,15.0,17.0,17.0,23.0,28.0,25.0,26.0
44083,17.0,17.0,23.0,28.0,25.0,26.0,33.0
44084,17.0,23.0,28.0,25.0,26.0,33.0,42.0
44085,23.0,28.0,25.0,26.0,33.0,42.0,41.0
44086,28.0,25.0,26.0,33.0,42.0,41.0,41.0
44087,25.0,26.0,33.0,42.0,41.0,41.0,37.0
44088,26.0,33.0,42.0,41.0,41.0,37.0,45.0
44089,33.0,42.0,41.0,41.0,37.0,45.0,50.0
44090,42.0,41.0,41.0,37.0,45.0,50.0,101.0
44091,89.0,78.0,68.0,64.0,57.0,51.0,49.0
44092,78.0,68.0,64.0,57.0,51.0,49.0,47.0
44093,68.0,64.0,57.0,51.0,49.0,47.0,43.0
44094,64.0,57.0,51.0,49.0,47.0,43.0,42.0
44095,57.0,51.0,49.0,47.0,43.0,42.0,38.0
44096,51.0,49.0,47.0,43.0,42.0,38.0,34.0
44097,49.0,47.0,43.0,42.0,38.0,34.0,29.0
44098,47.0,43.0,42.0,38.0,34.0,29.0,29.0
44099,43.0,42.0,38.0,34.0,29.0,29.0,27.0
44100,42.0,38.0,34.0,29.0,29.0,27.0,29.0
44101,38.0,34.0,29.0,29.0,27.0,29.0,59.0
44102,34.0,29.0,29.0,27.0,29.0,59.0,81.0
44103,29.0,29.0,27.0,29.0,59.0,81.0,98.0
44104,29.0,27.0,29.0,59.0,81.0,98.0,101.0
44105,72.0,53.0,60.0,56.0,55.0,54.0,52.0
44106,53.0,60.0,56.0,55.0,54.0,52.0,57.0
44107,60.0,56.0,55.0,54.0,52.0,57.0,53.0
44108,56.0,55.0,54.0,52.0,57.0,53.0,53.0
44109,55.0,54.0,52.0,57.0,53.0,53.0,31.0
44110,54.0,52.0,57.0,53.0,53.0,31.0,49.0
44111,52.0,57.0,53.0,53.0,31.0,49.0,67.0
44112,57.0,53.0,53.0,31.0,49.0,67.0,87.0
44113,53.0,53.0,31.0,49.0,67.0,87.0,101.0
44114,90.0,68.0,66.0,61.0,58.0,54.0,54.0
44115,68.0,66.0,61.0,58.0,54.0,54.0,61.0
44116,66.0,61.0,58.0,54.0,54.0,61.0,60.0
44117,61.0,58.0,54.0,54.0,61.0,60.0,67.0
44118,58.0,54.0,54.0,61.0,60.0,67.0,78.0
44119,54.0,54.0,61.0,60.0,67.0,78.0,85.0
44120,54.0,61.0,60.0,67.0,78.0,85.0,88.0
44121,61.0,60.0,67.0,78.0,85.0,88.0,85.0
44122,60.0,67.0,78.0,85.0,88.0,85.0,82.0
44123,67.0,78.0,85.0,88.0,85.0,82.0,86.0
44124,78.0,85.0,88.0,85.0,82.0,86.0,93.0
44125,85.0,88.0,85.0,82.0,86.0,93.0,99.0
44126,88.0,85.0,82.0,86.0,93.0,99.0,100.0
44127,85.0,82.0,86.0,93.0,99.0,100.0,101.0
44128,55.0,44.0,39.0,35.0,29.0,25.0,22.0
44129,44.0,39.0,35.0,29.0,25.0,22.0,18.0
44130,39.0,35.0,29.0,25.0,22.0,18.0,18.0
44131,35.0,29.0,25.0,22.0,18.0,18.0,22.0
44132,29.0,25.0,22.0,18.0,18.0,22.0,25.0
44133,25.0,22.0,18.0,18.0,22.0,25.0,48.0
44134,22.0,18.0,18.0,22.0,25.0,48.0,78.0
44135,18.0,18.0,22.0,25.0,48.0,78.0,84.0
44136,18.0,22.0,25.0,48.0,78.0,84.0,99.0
44137,22.0,25.0,48.0,78.0,84.0,99.0,101.0
44138,95.0,92.0,92.0,87.0,98.0,93.0,100.0
44139,92.0,92.0,87.0,98.0,93.0,100.0,101.0
44140,81.0,58.0,56.0,55.0,52.0,54.0,54.0
44141,58.0,56.0,55.0,52.0,54.0,54.0,58.0
44142,56.0,55.0,52.0,54.0,54.0,58.0,59.0
44143,55.0,52.0,54.0,54.0,58.0,59.0,74.0
44144,52.0,54.0,54.0,58.0,59.0,74.0,81.0
44145,54.0,54.0,58.0,59.0,74.0,81.0,85.0
44146,54.0,58.0,59.0,74.0,81.0,85.0,91.0
44147,58.0,59.0,74.0,81.0,85.0,91.0,95.0
44148,59.0,74.0,81.0,85.0,91.0,95.0,101.0
44149,54.0,35.0,21.0,11.0,6.0,4.0,2.0
44150,35.0,21.0,11.0,6.0,4.0,2.0,2.0
44151,21.0,11.0,6.0,4.0,2.0,2.0,2.0
44152,11.0,6.0,4.0,2.0,2.0,2.0,2.0
44153,6.0,4.0,2.0,2.0,2.0,2.0,2.0
44154,4.0,2.0,2.0,2.0,2.0,2.0,4.0
44155,2.0,2.0,2.0,2.0,2.0,4.0,7.0
44156,2.0,2.0,2.0,2.0,4.0,7.0,13.0
44157,2.0,2.0,2.0,4.0,7.0,13.0,16.0
44158,2.0,2.0,4.0,7.0,13.0,16.0,18.0
44159,2.0,4.0,7.0,13.0,16.0,18.0,23.0
44160,4.0,7.0,13.0,16.0,18.0,23.0,37.0
44161,7.0,13.0,16.0,18.0,23.0,37.0,48.0
44162,13.0,16.0,18.0,23.0,37.0,48.0,62.0
44163,16.0,18.0,23.0,37.0,48.0,62.0,101.0
44164,92.0,92.0,67.0,64.0,62.0,69.0,80.0
44165,92.0,67.0,64.0,62.0,69.0,80.0,81.0
44166,67.0,64.0,62.0,69.0,80.0,81.0,74.0
44167,64.0,62.0,69.0,80.0,81.0,74.0,74.0
44168,62.0,69.0,80.0,81.0,74.0,74.0,88.0
44169,69.0,80.0,81.0,74.0,74.0,88.0,89.0
44170,80.0,81.0,74.0,74.0,88.0,89.0,101.0
44171,93.0,63.0,56.0,58.0,61.0,61.0,71.0
44172,63.0,56.0,58.0,61.0,61.0,71.0,69.0
44173,56.0,58.0,61.0,61.0,71.0,69.0,68.0
44174,58.0,61.0,61.0,71.0,69.0,68.0,82.0
44175,61.0,61.0,71.0,69.0,68.0,82.0,84.0
44176,61.0,71.0,69.0,68.0,82.0,84.0,85.0
44177,71.0,69.0,68.0,82.0,84.0,85.0,79.0
44178,69.0,68.0,82.0,84.0,85.0,79.0,85.0
44179,68.0,82.0,84.0,85.0,79.0,85.0,90.0
44180,82.0,84.0,85.0,79.0,85.0,90.0,92.0
44181,84.0,85.0,79.0,85.0,90.0,92.0,82.0
44182,85.0,79.0,85.0,90.0,92.0,82.0,90.0
44183,79.0,85.0,90.0,92.0,82.0,90.0,100.0
44184,85.0,90.0,92.0,82.0,90.0,100.0,100.0
44185,90.0,92.0,82.0,90.0,100.0,100.0,101.0
44186,81.0,67.0,64.0,54.0,54.0,54.0,54.0
44187,67.0,64.0,54.0,54.0,54.0,54.0,59.0
44188,64.0,54.0,54.0,54.0,54.0,59.0,66.0
44189,54.0,54.0,54.0,54.0,59.0,66.0,82.0
44190,54.0,54.0,54.0,59.0,66.0,82.0,101.0
44191,97.0,95.0,80.0,75.0,79.0,85.0,92.0
44192,95.0,80.0,75.0,79.0,85.0,92.0,98.0
44193,80.0,75.0,79.0,85.0,92.0,98.0,101.0
44194,100.0,98.0,94.0,81.0,67.0,70.0,65.0
44195,98.0,94.0,81.0,67.0,70.0,65.0,58.0
44196,94.0,81.0,67.0,70.0,65.0,58.0,56.0
44197,81.0,67.0,70.0,65.0,58.0,56.0,54.0
44198,67.0,70.0,65.0,58.0,56.0,54.0,57.0
44199,70.0,65.0,58.0,56.0,54.0,57.0,53.0
44200,65.0,58.0,56.0,54.0,57.0,53.0,54.0
44201,58.0,56.0,54.0,57.0,53.0,54.0,59.0
44202,56.0,54.0,57.0,53.0,54.0,59.0,79.0
44203,54.0,57.0,53.0,54.0,59.0,79.0,88.0
44204,57.0,53.0,54.0,59.0,79.0,88.0,99.0
44205,53.0,54.0,59.0,79.0,88.0,99.0,101.0
44206,72.0,68.0,61.0,59.0,53.0,51.0,43.0
44207,68.0,61.0,59.0,53.0,51.0,43.0,43.0
44208,61.0,59.0,53.0,51.0,43.0,43.0,36.0
44209,59.0,53.0,51.0,43.0,43.0,36.0,29.0
44210,53.0,51.0,43.0,43.0,36.0,29.0,23.0
44211,51.0,43.0,43.0,36.0,29.0,23.0,20.0
44212,43.0,43.0,36.0,29.0,23.0,20.0,18.0
44213,43.0,36.0,29.0,23.0,20.0,18.0,14.0
44214,36.0,29.0,23.0,20.0,18.0,14.0,9.0
44215,29.0,23.0,20.0,18.0,14.0,9.0,7.0
44216,23.0,20.0,18.0,14.0,9.0,7.0,6.0
44217,20.0,18.0,14.0,9.0,7.0,6.0,6.0
44218,18.0,14.0,9.0,7.0,6.0,6.0,6.0
44219,14.0,9.0,7.0,6.0,6.0,6.0,7.0
44220,9.0,7.0,6.0,6.0,6.0,7.0,9.0
44221,7.0,6.0,6.0,6.0,7.0,9.0,11.0
44222,6.0,6.0,6.0,7.0,9.0,11.0,14.0
44223,6.0,6.0,7.0,9.0,11.0,14.0,13.0
44224,6.0,7.0,9.0,11.0,14.0,13.0,14.0
44225,7.0,9.0,11.0,14.0,13.0,14.0,15.0
44226,9.0,11.0,14.0,13.0,14.0,15.0,16.0
44227,11.0,14.0,13.0,14.0,15.0,16.0,18.0
44228,14.0,13.0,14.0,15.0,16.0,18.0,20.0
44229,13.0,14.0,15.0,16.0,18.0,20.0,24.0
44230,14.0,15.0,16.0,18.0,20.0,24.0,27.0
44231,15.0,16.0,18.0,20.0,24.0,27.0,26.0
44232,16.0,18.0,20.0,24.0,27.0,26.0,27.0
44233,18.0,20.0,24.0,27.0,26.0,27.0,42.0
44234,20.0,24.0,27.0,26.0,27.0,42.0,101.0
44235,89.0,69.0,53.0,40.0,31.0,30.0,26.0
44236,69.0,53.0,40.0,31.0,30.0,26.0,22.0
44237,53.0,40.0,31.0,30.0,26.0,22.0,21.0
44238,40.0,31.0,30.0,26.0,22.0,21.0,21.0
44239,31.0,30.0,26.0,22.0,21.0,21.0,20.0
44240,30.0,26.0,22.0,21.0,21.0,20.0,16.0
44241,26.0,22.0,21.0,21.0,20.0,16.0,15.0
44242,22.0,21.0,21.0,20.0,16.0,15.0,13.0
44243,21.0,21.0,20.0,16.0,15.0,13.0,13.0
44244,21.0,20.0,16.0,15.0,13.0,13.0,15.0
44245,20.0,16.0,15.0,13.0,13.0,15.0,16.0
44246,16.0,15.0,13.0,13.0,15.0,16.0,24.0
44247,15.0,13.0,13.0,15.0,16.0,24.0,28.0
44248,13.0,13.0,15.0,16.0,24.0,28.0,29.0
44249,13.0,15.0,16.0,24.0,28.0,29.0,39.0
44250,15.0,16.0,24.0,28.0,29.0,39.0,47.0
44251,16.0,24.0,28.0,29.0,39.0,47.0,101.0
44252,16.0,52.0,82.0,86.0,77.0,74.0,101.0
44253,79.0,70.0,63.0,58.0,47.0,43.0,101.0
44254,44.0,45.0,57.0,79.0,87.0,98.0,99.0
44255,45.0,57.0,79.0,87.0,98.0,99.0,101.0
44256,36.0,29.0,26.0,21.0,17.0,16.0,16.0
44257,29.0,26.0,21.0,17.0,16.0,16.0,15.0
44258,26.0,21.0,17.0,16.0,16.0,15.0,15.0
44259,21.0,17.0,16.0,16.0,15.0,15.0,15.0
44260,17.0,16.0,16.0,15.0,15.0,15.0,18.0
44261,16.0,16.0,15.0,15.0,15.0,18.0,26.0
44262,16.0,15.0,15.0,15.0,18.0,26.0,28.0
44263,15.0,15.0,15.0,18.0,26.0,28.0,32.0
44264,15.0,15.0,18.0,26.0,28.0,32.0,37.0
44265,15.0,18.0,26.0,28.0,32.0,37.0,37.0
44266,18.0,26.0,28.0,32.0,37.0,37.0,43.0
44267,26.0,28.0,32.0,37.0,37.0,43.0,46.0
44268,28.0,32.0,37.0,37.0,43.0,46.0,101.0
44269,5.0,3.0,3.0,2.0,2.0,2.0,3.0
44270,3.0,3.0,2.0,2.0,2.0,3.0,5.0
44271,3.0,2.0,2.0,2.0,3.0,5.0,4.0
44272,2.0,2.0,2.0,3.0,5.0,4.0,10.0
44273,2.0,2.0,3.0,5.0,4.0,10.0,14.0
44274,2.0,3.0,5.0,4.0,10.0,14.0,16.0
44275,3.0,5.0,4.0,10.0,14.0,16.0,17.0
44276,5.0,4.0,10.0,14.0,16.0,17.0,20.0
44277,4.0,10.0,14.0,16.0,17.0,20.0,34.0
44278,10.0,14.0,16.0,17.0,20.0,34.0,38.0
44279,14.0,16.0,17.0,20.0,34.0,38.0,40.0
44280,16.0,17.0,20.0,34.0,38.0,40.0,41.0
44281,17.0,20.0,34.0,38.0,40.0,41.0,54.0
44282,20.0,34.0,38.0,40.0,41.0,54.0,57.0
44283,34.0,38.0,40.0,41.0,54.0,57.0,101.0
44284,79.0,74.0,66.0,59.0,50.0,41.0,38.0
44285,74.0,66.0,59.0,50.0,41.0,38.0,36.0
44286,66.0,59.0,50.0,41.0,38.0,36.0,34.0
44287,59.0,50.0,41.0,38.0,36.0,34.0,32.0
44288,50.0,41.0,38.0,36.0,34.0,32.0,30.0
44289,41.0,38.0,36.0,34.0,32.0,30.0,29.0
44290,38.0,36.0,34.0,32.0,30.0,29.0,35.0
44291,36.0,34.0,32.0,30.0,29.0,35.0,40.0
44292,34.0,32.0,30.0,29.0,35.0,40.0,44.0
44293,32.0,30.0,29.0,35.0,40.0,44.0,48.0
44294,30.0,29.0,35.0,40.0,44.0,48.0,48.0
44295,29.0,35.0,40.0,44.0,48.0,48.0,49.0
44296,35.0,40.0,44.0,48.0,48.0,49.0,53.0
44297,40.0,44.0,48.0,48.0,49.0,53.0,56.0
44298,44.0,48.0,48.0,49.0,53.0,56.0,101.0
44299,74.0,69.0,66.0,66.0,62.0,61.0,74.0
44300,69.0,66.0,66.0,62.0,61.0,74.0,88.0
44301,66.0,66.0,62.0,61.0,74.0,88.0,97.0
44302,66.0,62.0,61.0,74.0,88.0,97.0,97.0
44303,62.0,61.0,74.0,88.0,97.0,97.0,101.0
44304,86.0,66.0,54.0,38.0,25.0,28.0,26.0
44305,66.0,54.0,38.0,25.0,28.0,26.0,25.0
44306,54.0,38.0,25.0,28.0,26.0,25.0,30.0
44307,38.0,25.0,28.0,26.0,25.0,30.0,30.0
44308,25.0,28.0,26.0,25.0,30.0,30.0,24.0
44309,28.0,26.0,25.0,30.0,30.0,24.0,29.0
44310,26.0,25.0,30.0,30.0,24.0,29.0,27.0
44311,25.0,30.0,30.0,24.0,29.0,27.0,36.0
44312,30.0,30.0,24.0,29.0,27.0,36.0,47.0
44313,30.0,24.0,29.0,27.0,36.0,47.0,63.0
44314,24.0,29.0,27.0,36.0,47.0,63.0,70.0
44315,29.0,27.0,36.0,47.0,63.0,70.0,87.0
44316,27.0,36.0,47.0,63.0,70.0,87.0,101.0
44317,89.0,89.0,94.0,93.0,89.0,84.0,81.0
44318,89.0,94.0,93.0,89.0,84.0,81.0,69.0
44319,94.0,93.0,89.0,84.0,81.0,69.0,69.0
44320,93.0,89.0,84.0,81.0,69.0,69.0,75.0
44321,89.0,84.0,81.0,69.0,69.0,75.0,72.0
44322,84.0,81.0,69.0,69.0,75.0,72.0,74.0
44323,81.0,69.0,69.0,75.0,72.0,74.0,76.0
44324,69.0,69.0,75.0,72.0,74.0,76.0,70.0
44325,69.0,75.0,72.0,74.0,76.0,70.0,72.0
44326,75.0,72.0,74.0,76.0,70.0,72.0,70.0
44327,72.0,74.0,76.0,70.0,72.0,70.0,62.0
44328,74.0,76.0,70.0,72.0,70.0,62.0,62.0
44329,76.0,70.0,72.0,70.0,62.0,62.0,58.0
44330,70.0,72.0,70.0,62.0,62.0,58.0,67.0
44331,72.0,70.0,62.0,62.0,58.0,67.0,101.0
44332,89.0,89.0,87.0,81.0,69.0,66.0,61.0
