,diff_0,diff_1,target
46706,90.0,91.0,93.0
46707,91.0,93.0,100.0
46708,93.0,100.0,101.0
46709,89.0,68.0,53.0
46710,68.0,53.0,49.0
46711,53.0,49.0,42.0
46712,49.0,42.0,34.0
46713,42.0,34.0,33.0
46714,34.0,33.0,28.0
46715,33.0,28.0,23.0
46716,28.0,23.0,22.0
46717,23.0,22.0,18.0
46718,22.0,18.0,14.0
46719,18.0,14.0,22.0
46720,14.0,22.0,37.0
46721,22.0,37.0,47.0
46722,37.0,47.0,60.0
46723,47.0,60.0,72.0
46724,60.0,72.0,83.0
46725,72.0,83.0,95.0
46726,83.0,95.0,101.0
46727,93.0,93.0,93.0
46728,93.0,93.0,96.0
46729,93.0,96.0,98.0
46730,96.0,98.0,101.0
46731,91.0,82.0,74.0
46732,82.0,74.0,68.0
46733,74.0,68.0,64.0
46734,68.0,64.0,56.0
46735,64.0,56.0,54.0
46736,56.0,54.0,52.0
46737,54.0,52.0,54.0
46738,52.0,54.0,48.0
46739,54.0,48.0,43.0
46740,48.0,43.0,37.0
46741,43.0,37.0,37.0
46742,37.0,37.0,34.0
46743,37.0,34.0,42.0
46744,34.0,42.0,54.0
46745,42.0,54.0,66.0
46746,54.0,66.0,54.0
46747,66.0,54.0,60.0
46748,54.0,60.0,69.0
46749,60.0,69.0,101.0
46750,89.0,80.0,70.0
46751,80.0,70.0,81.0
46752,70.0,81.0,101.0
46753,70.0,53.0,35.0
46754,53.0,35.0,26.0
46755,35.0,26.0,25.0
46756,26.0,25.0,19.0
46757,25.0,19.0,13.0
46758,19.0,13.0,11.0
46759,13.0,11.0,12.0
46760,11.0,12.0,11.0
46761,12.0,11.0,23.0
46762,11.0,23.0,22.0
46763,23.0,22.0,29.0
46764,22.0,29.0,38.0
46765,29.0,38.0,58.0
46766,38.0,58.0,75.0
46767,58.0,75.0,79.0
46768,75.0,79.0,95.0
46769,79.0,95.0,101.0
46770,46.0,36.0,23.0
46771,36.0,23.0,10.0
46772,23.0,10.0,4.0
46773,10.0,4.0,2.0
46774,4.0,2.0,2.0
46775,2.0,2.0,1.0
46776,2.0,1.0,1.0
46777,1.0,1.0,2.0
46778,1.0,2.0,6.0
46779,2.0,6.0,15.0
46780,6.0,15.0,26.0
46781,15.0,26.0,40.0
46782,26.0,40.0,68.0
46783,40.0,68.0,86.0
46784,68.0,86.0,101.0
46785,93.0,90.0,80.0
46786,90.0,80.0,74.0
46787,80.0,74.0,66.0
46788,74.0,66.0,44.0
46789,66.0,44.0,36.0
46790,44.0,36.0,36.0
46791,36.0,36.0,29.0
46792,36.0,29.0,29.0
46793,29.0,29.0,29.0
46794,29.0,29.0,39.0
46795,29.0,39.0,44.0
46796,39.0,44.0,38.0
46797,44.0,38.0,36.0
46798,38.0,36.0,40.0
46799,36.0,40.0,38.0
46800,40.0,38.0,31.0
46801,38.0,31.0,24.0
46802,31.0,24.0,26.0
46803,24.0,26.0,21.0
46804,26.0,21.0,23.0
46805,21.0,23.0,20.0
46806,23.0,20.0,22.0
46807,20.0,22.0,23.0
46808,22.0,23.0,28.0
46809,23.0,28.0,36.0
46810,28.0,36.0,45.0
46811,36.0,45.0,46.0
46812,45.0,46.0,101.0
46813,71.0,56.0,54.0
46814,56.0,54.0,47.0
46815,54.0,47.0,46.0
46816,47.0,46.0,25.0
46817,46.0,25.0,19.0
46818,25.0,19.0,19.0
46819,19.0,19.0,21.0
46820,19.0,21.0,21.0
46821,21.0,21.0,17.0
46822,21.0,17.0,19.0
46823,17.0,19.0,28.0
46824,19.0,28.0,34.0
46825,28.0,34.0,41.0
46826,34.0,41.0,51.0
46827,41.0,51.0,56.0
46828,51.0,56.0,64.0
46829,56.0,64.0,70.0
46830,64.0,70.0,80.0
46831,70.0,80.0,101.0
46832,47.0,34.0,24.0
46833,34.0,24.0,16.0
46834,24.0,16.0,18.0
46835,16.0,18.0,13.0
46836,18.0,13.0,13.0
46837,13.0,13.0,12.0
46838,13.0,12.0,12.0
46839,12.0,12.0,15.0
46840,12.0,15.0,22.0
46841,15.0,22.0,21.0
46842,22.0,21.0,25.0
46843,21.0,25.0,32.0
46844,25.0,32.0,45.0
46845,32.0,45.0,62.0
46846,45.0,62.0,75.0
46847,62.0,75.0,79.0
46848,75.0,79.0,78.0
46849,79.0,78.0,92.0
46850,78.0,92.0,101.0
46851,22.0,17.0,19.0
46852,17.0,19.0,20.0
46853,19.0,20.0,21.0
46854,20.0,21.0,19.0
46855,21.0,19.0,22.0
46856,19.0,22.0,26.0
46857,22.0,26.0,33.0
46858,26.0,33.0,39.0
46859,33.0,39.0,37.0
46860,39.0,37.0,38.0
46861,37.0,38.0,39.0
46862,38.0,39.0,26.0
46863,39.0,26.0,32.0
46864,26.0,32.0,39.0
46865,32.0,39.0,48.0
46866,39.0,48.0,53.0
46867,48.0,53.0,55.0
46868,53.0,55.0,59.0
46869,55.0,59.0,44.0
46870,59.0,44.0,101.0
46871,83.0,87.0,93.0
46872,87.0,93.0,91.0
46873,93.0,91.0,95.0
46874,91.0,95.0,99.0
46875,95.0,99.0,101.0
46876,75.0,66.0,53.0
46877,66.0,53.0,41.0
46878,53.0,41.0,41.0
46879,41.0,41.0,36.0
46880,41.0,36.0,31.0
46881,36.0,31.0,26.0
46882,31.0,26.0,19.0
46883,26.0,19.0,19.0
46884,19.0,19.0,18.0
46885,19.0,18.0,17.0
46886,18.0,17.0,21.0
46887,17.0,21.0,26.0
46888,21.0,26.0,32.0
46889,26.0,32.0,41.0
46890,32.0,41.0,59.0
46891,41.0,59.0,69.0
46892,59.0,69.0,73.0
46893,69.0,73.0,86.0
46894,73.0,86.0,101.0
46895,56.0,41.0,34.0
46896,41.0,34.0,28.0
46897,34.0,28.0,23.0
46898,28.0,23.0,20.0
46899,23.0,20.0,15.0
46900,20.0,15.0,9.0
46901,15.0,9.0,8.0
46902,9.0,8.0,17.0
46903,8.0,17.0,29.0
46904,17.0,29.0,49.0
46905,29.0,49.0,83.0
46906,49.0,83.0,101.0
46907,62.0,59.0,58.0
46908,59.0,58.0,57.0
46909,58.0,57.0,49.0
46910,57.0,49.0,48.0
46911,49.0,48.0,35.0
46912,48.0,35.0,28.0
46913,35.0,28.0,15.0
46914,28.0,15.0,13.0
46915,15.0,13.0,12.0
46916,13.0,12.0,10.0
46917,12.0,10.0,18.0
46918,10.0,18.0,21.0
46919,18.0,21.0,33.0
46920,21.0,33.0,34.0
46921,33.0,34.0,39.0
46922,34.0,39.0,48.0
46923,39.0,48.0,53.0
46924,48.0,53.0,67.0
46925,53.0,67.0,101.0
46926,97.0,80.0,57.0
46927,80.0,57.0,43.0
46928,57.0,43.0,34.0
46929,43.0,34.0,29.0
46930,34.0,29.0,23.0
46931,29.0,23.0,23.0
46932,23.0,23.0,22.0
46933,23.0,22.0,21.0
46934,22.0,21.0,18.0
46935,21.0,18.0,21.0
46936,18.0,21.0,17.0
46937,21.0,17.0,15.0
46938,17.0,15.0,16.0
46939,15.0,16.0,21.0
46940,16.0,21.0,22.0
46941,21.0,22.0,27.0
46942,22.0,27.0,33.0
46943,27.0,33.0,41.0
46944,33.0,41.0,43.0
46945,41.0,43.0,101.0
46946,76.0,39.0,35.0
46947,39.0,35.0,32.0
46948,35.0,32.0,31.0
46949,32.0,31.0,29.0
46950,31.0,29.0,31.0
46951,29.0,31.0,31.0
46952,31.0,31.0,30.0
46953,31.0,30.0,37.0
46954,30.0,37.0,43.0
46955,37.0,43.0,46.0
46956,43.0,46.0,59.0
46957,46.0,59.0,68.0
46958,59.0,68.0,91.0
46959,68.0,91.0,98.0
46960,91.0,98.0,101.0
46961,96.0,25.0,19.0
46962,25.0,19.0,18.0
46963,19.0,18.0,18.0
46964,18.0,18.0,10.0
46965,18.0,10.0,12.0
46966,10.0,12.0,15.0
46967,12.0,15.0,18.0
46968,15.0,18.0,17.0
46969,18.0,17.0,15.0
46970,17.0,15.0,12.0
46971,15.0,12.0,12.0
46972,12.0,12.0,15.0
46973,12.0,15.0,20.0
46974,15.0,20.0,23.0
46975,20.0,23.0,34.0
46976,23.0,34.0,35.0
46977,34.0,35.0,38.0
46978,35.0,38.0,49.0
46979,38.0,49.0,101.0
46980,80.0,69.0,69.0
46981,69.0,69.0,64.0
46982,69.0,64.0,64.0
46983,64.0,64.0,64.0
46984,64.0,64.0,64.0
46985,64.0,64.0,69.0
46986,64.0,69.0,71.0
46987,69.0,71.0,76.0
46988,71.0,76.0,89.0
46989,76.0,89.0,93.0
46990,89.0,93.0,101.0
46991,97.0,99.0,101.0
46992,83.0,61.0,27.0
46993,61.0,27.0,16.0
46994,27.0,16.0,15.0
46995,16.0,15.0,14.0
46996,15.0,14.0,13.0
46997,14.0,13.0,13.0
46998,13.0,13.0,15.0
46999,13.0,15.0,14.0
47000,15.0,14.0,12.0
47001,14.0,12.0,12.0
47002,12.0,12.0,21.0
47003,12.0,21.0,24.0
47004,21.0,24.0,37.0
47005,24.0,37.0,40.0
47006,37.0,40.0,42.0
47007,40.0,42.0,50.0
47008,42.0,50.0,54.0
47009,50.0,54.0,58.0
47010,54.0,58.0,101.0
47011,93.0,93.0,93.0
47012,93.0,93.0,90.0
47013,93.0,90.0,83.0
47014,90.0,83.0,83.0
47015,83.0,83.0,97.0
47016,83.0,97.0,101.0
47017,95.0,94.0,80.0
47018,94.0,80.0,78.0
47019,80.0,78.0,68.0
47020,78.0,68.0,77.0
47021,68.0,77.0,89.0
47022,77.0,89.0,101.0
47023,85.0,81.0,79.0
47024,81.0,79.0,80.0
47025,79.0,80.0,79.0
47026,80.0,79.0,72.0
47027,79.0,72.0,69.0
47028,72.0,69.0,73.0
47029,69.0,73.0,101.0
47030,7.0,17.0,27.0
47031,17.0,27.0,29.0
47032,27.0,29.0,32.0
47033,29.0,32.0,29.0
47034,32.0,29.0,24.0
47035,29.0,24.0,26.0
47036,24.0,26.0,38.0
47037,26.0,38.0,50.0
47038,38.0,50.0,59.0
47039,50.0,59.0,66.0
47040,59.0,66.0,46.0
47041,66.0,46.0,48.0
47042,46.0,48.0,63.0
47043,48.0,63.0,70.0
47044,63.0,70.0,76.0
47045,70.0,76.0,99.0
47046,76.0,99.0,101.0
47047,93.0,77.0,72.0
47048,77.0,72.0,70.0
47049,72.0,70.0,64.0
47050,70.0,64.0,68.0
47051,64.0,68.0,65.0
47052,68.0,65.0,67.0
47053,65.0,67.0,79.0
47054,67.0,79.0,89.0
47055,79.0,89.0,101.0
47056,99.0,99.0,101.0
47057,90.0,86.0,78.0
47058,86.0,78.0,77.0
47059,78.0,77.0,73.0
47060,77.0,73.0,70.0
47061,73.0,70.0,71.0
47062,70.0,71.0,66.0
47063,71.0,66.0,61.0
47064,66.0,61.0,62.0
47065,61.0,62.0,64.0
47066,62.0,64.0,81.0
47067,64.0,81.0,87.0
47068,81.0,87.0,90.0
47069,87.0,90.0,99.0
47070,90.0,99.0,101.0
47071,47.0,33.0,23.0
47072,33.0,23.0,21.0
47073,23.0,21.0,20.0
47074,21.0,20.0,19.0
47075,20.0,19.0,14.0
47076,19.0,14.0,14.0
47077,14.0,14.0,14.0
47078,14.0,14.0,18.0
47079,14.0,18.0,18.0
47080,18.0,18.0,20.0
47081,18.0,20.0,20.0
47082,20.0,20.0,24.0
47083,20.0,24.0,24.0
47084,24.0,24.0,30.0
47085,24.0,30.0,31.0
47086,30.0,31.0,35.0
47087,31.0,35.0,39.0
47088,35.0,39.0,43.0
47089,39.0,43.0,36.0
47090,43.0,36.0,37.0
47091,36.0,37.0,40.0
47092,37.0,40.0,46.0
47093,40.0,46.0,101.0
47094,79.0,78.0,92.0
47095,78.0,92.0,96.0
47096,92.0,96.0,98.0
47097,96.0,98.0,101.0
47098,91.0,65.0,65.0
47099,65.0,65.0,60.0
47100,65.0,60.0,53.0
47101,60.0,53.0,53.0
47102,53.0,53.0,47.0
47103,53.0,47.0,45.0
47104,47.0,45.0,54.0
47105,45.0,54.0,61.0
47106,54.0,61.0,60.0
47107,61.0,60.0,76.0
47108,60.0,76.0,100.0
47109,76.0,100.0,101.0
47110,37.0,37.0,33.0
47111,37.0,33.0,28.0
47112,33.0,28.0,27.0
47113,28.0,27.0,27.0
47114,27.0,27.0,37.0
47115,27.0,37.0,58.0
47116,37.0,58.0,73.0
47117,58.0,73.0,83.0
47118,73.0,83.0,99.0
47119,83.0,99.0,101.0
47120,91.0,92.0,99.0
47121,92.0,99.0,93.0
47122,99.0,93.0,99.0
47123,93.0,99.0,96.0
47124,99.0,96.0,101.0
47125,97.0,88.0,66.0
47126,88.0,66.0,59.0
47127,66.0,59.0,50.0
47128,59.0,50.0,46.0
47129,50.0,46.0,44.0
47130,46.0,44.0,41.0
47131,44.0,41.0,47.0
47132,41.0,47.0,40.0
47133,47.0,40.0,39.0
47134,40.0,39.0,43.0
47135,39.0,43.0,52.0
47136,43.0,52.0,67.0
47137,52.0,67.0,81.0
47138,67.0,81.0,101.0
47139,95.0,99.0,91.0
47140,99.0,91.0,69.0
47141,91.0,69.0,69.0
47142,69.0,69.0,79.0
47143,69.0,79.0,91.0
47144,79.0,91.0,101.0
47145,100.0,100.0,101.0
47146,96.0,98.0,87.0
47147,98.0,87.0,82.0
47148,87.0,82.0,71.0
47149,82.0,71.0,62.0
47150,71.0,62.0,56.0
47151,62.0,56.0,54.0
47152,56.0,54.0,58.0
47153,54.0,58.0,66.0
47154,58.0,66.0,71.0
47155,66.0,71.0,82.0
47156,71.0,82.0,91.0
47157,82.0,91.0,101.0
47158,90.0,90.0,97.0
47159,90.0,97.0,98.0
47160,97.0,98.0,100.0
47161,98.0,100.0,100.0
47162,100.0,100.0,100.0
47163,100.0,100.0,96.0
47164,100.0,96.0,101.0
47165,95.0,95.0,81.0
47166,95.0,81.0,88.0
47167,81.0,88.0,83.0
47168,88.0,83.0,84.0
47169,83.0,84.0,86.0
47170,84.0,86.0,80.0
47171,86.0,80.0,82.0
47172,80.0,82.0,85.0
47173,82.0,85.0,83.0
47174,85.0,83.0,86.0
47175,83.0,86.0,101.0
47176,96.0,78.0,62.0
47177,78.0,62.0,53.0
47178,62.0,53.0,44.0
47179,53.0,44.0,38.0
47180,44.0,38.0,31.0
47181,38.0,31.0,24.0
47182,31.0,24.0,19.0
47183,24.0,19.0,16.0
47184,19.0,16.0,12.0
47185,16.0,12.0,12.0
47186,12.0,12.0,8.0
47187,12.0,8.0,10.0
47188,8.0,10.0,17.0
47189,10.0,17.0,23.0
47190,17.0,23.0,27.0
47191,23.0,27.0,34.0
47192,27.0,34.0,45.0
47193,34.0,45.0,52.0
47194,45.0,52.0,66.0
47195,52.0,66.0,78.0
47196,66.0,78.0,85.0
47197,78.0,85.0,95.0
47198,85.0,95.0,101.0
47199,98.0,86.0,69.0
47200,86.0,69.0,63.0
47201,69.0,63.0,73.0
47202,63.0,73.0,61.0
47203,73.0,61.0,61.0
47204,61.0,61.0,28.0
47205,61.0,28.0,30.0
47206,28.0,30.0,49.0
47207,30.0,49.0,55.0
47208,49.0,55.0,63.0
47209,55.0,63.0,71.0
47210,63.0,71.0,85.0
47211,71.0,85.0,101.0
47212,51.0,86.0,88.0
47213,86.0,88.0,89.0
47214,88.0,89.0,61.0
47215,89.0,61.0,65.0
47216,61.0,65.0,61.0
47217,65.0,61.0,57.0
47218,61.0,57.0,53.0
47219,57.0,53.0,51.0
47220,53.0,51.0,20.0
47221,51.0,20.0,16.0
47222,20.0,16.0,31.0
47223,16.0,31.0,37.0
47224,31.0,37.0,42.0
47225,37.0,42.0,49.0
47226,42.0,49.0,59.0
47227,49.0,59.0,69.0
47228,59.0,69.0,77.0
47229,69.0,77.0,71.0
47230,77.0,71.0,101.0
47231,87.0,54.0,32.0
47232,54.0,32.0,25.0
47233,32.0,25.0,12.0
47234,25.0,12.0,5.0
47235,12.0,5.0,4.0
47236,5.0,4.0,2.0
47237,4.0,2.0,2.0
47238,2.0,2.0,1.0
47239,2.0,1.0,3.0
47240,1.0,3.0,3.0
47241,3.0,3.0,3.0
47242,3.0,3.0,3.0
47243,3.0,3.0,4.0
47244,3.0,4.0,4.0
47245,4.0,4.0,5.0
47246,4.0,5.0,4.0
47247,5.0,4.0,4.0
47248,4.0,4.0,4.0
47249,4.0,4.0,4.0
47250,4.0,4.0,6.0
47251,4.0,6.0,11.0
47252,6.0,11.0,12.0
47253,11.0,12.0,18.0
47254,12.0,18.0,23.0
47255,18.0,23.0,22.0
47256,23.0,22.0,25.0
47257,22.0,25.0,30.0
47258,25.0,30.0,29.0
47259,30.0,29.0,29.0
47260,29.0,29.0,34.0
47261,29.0,34.0,38.0
47262,34.0,38.0,38.0
47263,38.0,38.0,44.0
47264,38.0,44.0,48.0
47265,44.0,48.0,101.0
47266,100.0,74.0,55.0
47267,74.0,55.0,35.0
47268,55.0,35.0,22.0
47269,35.0,22.0,2.0
47270,22.0,2.0,1.0
47271,2.0,1.0,1.0
47272,1.0,1.0,1.0
47273,1.0,1.0,2.0
47274,1.0,2.0,3.0
47275,2.0,3.0,2.0
47276,3.0,2.0,4.0
47277,2.0,4.0,4.0
47278,4.0,4.0,4.0
47279,4.0,4.0,4.0
47280,4.0,4.0,4.0
47281,4.0,4.0,4.0
47282,4.0,4.0,6.0
47283,4.0,6.0,10.0
47284,6.0,10.0,14.0
47285,10.0,14.0,22.0
47286,14.0,22.0,25.0
47287,22.0,25.0,29.0
47288,25.0,29.0,36.0
47289,29.0,36.0,40.0
47290,36.0,40.0,101.0
47291,71.0,79.0,60.0
47292,79.0,60.0,50.0
47293,60.0,50.0,44.0
47294,50.0,44.0,32.0
47295,44.0,32.0,22.0
47296,32.0,22.0,17.0
47297,22.0,17.0,9.0
47298,17.0,9.0,4.0
47299,9.0,4.0,4.0
47300,4.0,4.0,4.0
47301,4.0,4.0,3.0
47302,4.0,3.0,3.0
47303,3.0,3.0,4.0
47304,3.0,4.0,4.0
47305,4.0,4.0,5.0
47306,4.0,5.0,6.0
47307,5.0,6.0,7.0
47308,6.0,7.0,7.0
47309,7.0,7.0,10.0
47310,7.0,10.0,23.0
47311,10.0,23.0,19.0
47312,23.0,19.0,25.0
47313,19.0,25.0,35.0
47314,25.0,35.0,47.0
47315,35.0,47.0,50.0
47316,47.0,50.0,101.0
47317,91.0,71.0,35.0
47318,71.0,35.0,17.0
47319,35.0,17.0,14.0
47320,17.0,14.0,7.0
47321,14.0,7.0,5.0
47322,7.0,5.0,6.0
47323,5.0,6.0,6.0
47324,6.0,6.0,6.0
47325,6.0,6.0,5.0
47326,6.0,5.0,2.0
47327,5.0,2.0,3.0
47328,2.0,3.0,3.0
47329,3.0,3.0,3.0
47330,3.0,3.0,3.0
47331,3.0,3.0,5.0
47332,3.0,5.0,6.0
47333,5.0,6.0,6.0
47334,6.0,6.0,9.0
47335,6.0,9.0,10.0
47336,9.0,10.0,15.0
47337,10.0,15.0,15.0
47338,15.0,15.0,14.0
47339,15.0,14.0,17.0
47340,14.0,17.0,18.0
47341,17.0,18.0,17.0
47342,18.0,17.0,27.0
47343,17.0,27.0,34.0
47344,27.0,34.0,40.0
47345,34.0,40.0,46.0
47346,40.0,46.0,48.0
47347,46.0,48.0,101.0
47348,92.0,83.0,83.0
47349,83.0,83.0,86.0
47350,83.0,86.0,85.0
47351,86.0,85.0,80.0
47352,85.0,80.0,79.0
47353,80.0,79.0,78.0
47354,79.0,78.0,87.0
47355,78.0,87.0,88.0
47356,87.0,88.0,92.0
47357,88.0,92.0,101.0
47358,81.0,98.0,101.0
47359,95.0,82.0,76.0
47360,82.0,76.0,71.0
47361,76.0,71.0,67.0
47362,71.0,67.0,66.0
47363,67.0,66.0,56.0
47364,66.0,56.0,52.0
47365,56.0,52.0,45.0
47366,52.0,45.0,41.0
47367,45.0,41.0,35.0
47368,41.0,35.0,26.0
47369,35.0,26.0,20.0
47370,26.0,20.0,20.0
47371,20.0,20.0,18.0
47372,20.0,18.0,15.0
47373,18.0,15.0,18.0
47374,15.0,18.0,21.0
47375,18.0,21.0,22.0
47376,21.0,22.0,22.0
47377,22.0,22.0,27.0
47378,22.0,27.0,27.0
47379,27.0,27.0,27.0
47380,27.0,27.0,32.0
47381,27.0,32.0,33.0
47382,32.0,33.0,31.0
47383,33.0,31.0,35.0
47384,31.0,35.0,36.0
47385,35.0,36.0,41.0
47386,36.0,41.0,45.0
47387,41.0,45.0,46.0
47388,45.0,46.0,101.0
47389,78.0,74.0,58.0
47390,74.0,58.0,51.0
47391,58.0,51.0,43.0
47392,51.0,43.0,39.0
47393,43.0,39.0,33.0
47394,39.0,33.0,27.0
47395,33.0,27.0,24.0
47396,27.0,24.0,23.0
47397,24.0,23.0,29.0
47398,23.0,29.0,54.0
47399,29.0,54.0,83.0
47400,54.0,83.0,101.0
47401,79.0,73.0,60.0
47402,73.0,60.0,54.0
47403,60.0,54.0,47.0
47404,54.0,47.0,43.0
47405,47.0,43.0,38.0
47406,43.0,38.0,35.0
47407,38.0,35.0,38.0
47408,35.0,38.0,73.0
47409,38.0,73.0,95.0
47410,73.0,95.0,101.0
47411,74.0,72.0,66.0
47412,72.0,66.0,53.0
47413,66.0,53.0,52.0
47414,53.0,52.0,47.0
47415,52.0,47.0,47.0
47416,47.0,47.0,45.0
47417,47.0,45.0,42.0
47418,45.0,42.0,46.0
47419,42.0,46.0,51.0
47420,46.0,51.0,60.0
47421,51.0,60.0,68.0
47422,60.0,68.0,69.0
47423,68.0,69.0,78.0
47424,69.0,78.0,94.0
47425,78.0,94.0,87.0
47426,94.0,87.0,92.0
47427,87.0,92.0,97.0
47428,92.0,97.0,99.0
47429,97.0,99.0,101.0
47430,96.0,80.0,97.0
47431,80.0,97.0,101.0
47432,79.0,70.0,61.0
47433,70.0,61.0,63.0
47434,61.0,63.0,63.0
47435,63.0,63.0,64.0
47436,63.0,64.0,64.0
47437,64.0,64.0,57.0
47438,64.0,57.0,40.0
47439,57.0,40.0,51.0
47440,40.0,51.0,57.0
47441,51.0,57.0,57.0
47442,57.0,57.0,54.0
47443,57.0,54.0,52.0
47444,54.0,52.0,44.0
47445,52.0,44.0,48.0
47446,44.0,48.0,49.0
47447,48.0,49.0,53.0
47448,49.0,53.0,57.0
47449,53.0,57.0,59.0
47450,57.0,59.0,101.0
47451,88.0,80.0,74.0
47452,80.0,74.0,68.0
47453,74.0,68.0,65.0
47454,68.0,65.0,64.0
47455,65.0,64.0,67.0
47456,64.0,67.0,74.0
47457,67.0,74.0,87.0
47458,74.0,87.0,88.0
47459,87.0,88.0,101.0
47460,59.0,49.0,40.0
47461,49.0,40.0,31.0
47462,40.0,31.0,27.0
47463,31.0,27.0,26.0
47464,27.0,26.0,19.0
47465,26.0,19.0,21.0
47466,19.0,21.0,16.0
47467,21.0,16.0,15.0
47468,16.0,15.0,14.0
47469,15.0,14.0,12.0
47470,14.0,12.0,15.0
47471,12.0,15.0,14.0
47472,15.0,14.0,18.0
47473,14.0,18.0,19.0
47474,18.0,19.0,19.0
47475,19.0,19.0,22.0
47476,19.0,22.0,30.0
47477,22.0,30.0,35.0
47478,30.0,35.0,40.0
47479,35.0,40.0,50.0
47480,40.0,50.0,101.0
47481,97.0,88.0,76.0
47482,88.0,76.0,80.0
47483,76.0,80.0,85.0
47484,80.0,85.0,101.0
47485,88.0,76.0,61.0
47486,76.0,61.0,50.0
47487,61.0,50.0,49.0
47488,50.0,49.0,41.0
47489,49.0,41.0,41.0
47490,41.0,41.0,40.0
47491,41.0,40.0,44.0
47492,40.0,44.0,48.0
47493,44.0,48.0,67.0
47494,48.0,67.0,75.0
47495,67.0,75.0,91.0
47496,75.0,91.0,101.0
47497,83.0,81.0,71.0
47498,81.0,71.0,66.0
47499,71.0,66.0,58.0
47500,66.0,58.0,62.0
47501,58.0,62.0,64.0
47502,62.0,64.0,59.0
47503,64.0,59.0,56.0
47504,59.0,56.0,51.0
47505,56.0,51.0,51.0
47506,51.0,51.0,60.0
47507,51.0,60.0,59.0
47508,60.0,59.0,65.0
47509,59.0,65.0,69.0
47510,65.0,69.0,78.0
47511,69.0,78.0,83.0
47512,78.0,83.0,88.0
47513,83.0,88.0,86.0
47514,88.0,86.0,99.0
47515,86.0,99.0,101.0
47516,98.0,98.0,100.0
47517,98.0,100.0,101.0
47518,89.0,83.0,82.0
47519,83.0,82.0,81.0
47520,82.0,81.0,80.0
47521,81.0,80.0,89.0
47522,80.0,89.0,86.0
47523,89.0,86.0,80.0
47524,86.0,80.0,79.0
47525,80.0,79.0,83.0
47526,79.0,83.0,75.0
47527,83.0,75.0,77.0
47528,75.0,77.0,88.0
47529,77.0,88.0,84.0
47530,88.0,84.0,98.0
47531,84.0,98.0,95.0
47532,98.0,95.0,93.0
47533,95.0,93.0,95.0
47534,93.0,95.0,101.0
47535,65.0,54.0,46.0
47536,54.0,46.0,39.0
47537,46.0,39.0,26.0
47538,39.0,26.0,22.0
47539,26.0,22.0,17.0
47540,22.0,17.0,14.0
47541,17.0,14.0,13.0
47542,14.0,13.0,7.0
47543,13.0,7.0,3.0
47544,7.0,3.0,3.0
47545,3.0,3.0,4.0
47546,3.0,4.0,4.0
47547,4.0,4.0,4.0
47548,4.0,4.0,4.0
47549,4.0,4.0,4.0
47550,4.0,4.0,3.0
47551,4.0,3.0,4.0
47552,3.0,4.0,4.0
47553,4.0,4.0,8.0
47554,4.0,8.0,8.0
47555,8.0,8.0,8.0
47556,8.0,8.0,11.0
47557,8.0,11.0,12.0
47558,11.0,12.0,15.0
47559,12.0,15.0,19.0
47560,15.0,19.0,25.0
47561,19.0,25.0,36.0
47562,25.0,36.0,39.0
47563,36.0,39.0,47.0
47564,39.0,47.0,101.0
47565,89.0,72.0,77.0
47566,72.0,77.0,76.0
47567,77.0,76.0,84.0
47568,76.0,84.0,85.0
47569,84.0,85.0,87.0
47570,85.0,87.0,90.0
47571,87.0,90.0,94.0
47572,90.0,94.0,90.0
47573,94.0,90.0,99.0
47574,90.0,99.0,101.0
47575,91.0,76.0,67.0
47576,76.0,67.0,59.0
47577,67.0,59.0,48.0
47578,59.0,48.0,41.0
47579,48.0,41.0,31.0
47580,41.0,31.0,26.0
47581,31.0,26.0,18.0
47582,26.0,18.0,11.0
47583,18.0,11.0,9.0
47584,11.0,9.0,11.0
47585,9.0,11.0,10.0
47586,11.0,10.0,21.0
47587,10.0,21.0,23.0
47588,21.0,23.0,26.0
47589,23.0,26.0,38.0
47590,26.0,38.0,38.0
47591,38.0,38.0,57.0
47592,38.0,57.0,68.0
47593,57.0,68.0,85.0
47594,68.0,85.0,90.0
47595,85.0,90.0,99.0
47596,90.0,99.0,101.0
47597,91.0,61.0,43.0
47598,61.0,43.0,28.0
47599,43.0,28.0,12.0
47600,28.0,12.0,7.0
47601,12.0,7.0,3.0
47602,7.0,3.0,3.0
47603,3.0,3.0,3.0
47604,3.0,3.0,3.0
47605,3.0,3.0,3.0
47606,3.0,3.0,3.0
47607,3.0,3.0,3.0
47608,3.0,3.0,5.0
47609,3.0,5.0,5.0
47610,5.0,5.0,5.0
47611,5.0,5.0,9.0
47612,5.0,9.0,15.0
47613,9.0,15.0,18.0
47614,15.0,18.0,22.0
47615,18.0,22.0,28.0
47616,22.0,28.0,32.0
47617,28.0,32.0,40.0
47618,32.0,40.0,42.0
47619,40.0,42.0,46.0
47620,42.0,46.0,101.0
47621,89.0,81.0,67.0
47622,81.0,67.0,59.0
47623,67.0,59.0,54.0
47624,59.0,54.0,51.0
47625,54.0,51.0,51.0
47626,51.0,51.0,51.0
47627,51.0,51.0,51.0
47628,51.0,51.0,49.0
47629,51.0,49.0,49.0
47630,49.0,49.0,58.0
47631,49.0,58.0,62.0
47632,58.0,62.0,69.0
47633,62.0,69.0,68.0
47634,69.0,68.0,70.0
47635,68.0,70.0,76.0
47636,70.0,76.0,78.0
47637,76.0,78.0,77.0
