,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
7075,68.0,70.0,82.0,88.0,91.0,95.0,99.0,98.0,96.0,101.0
7076,89.0,80.0,72.0,67.0,65.0,60.0,52.0,48.0,47.0,46.0
7077,80.0,72.0,67.0,65.0,60.0,52.0,48.0,47.0,46.0,49.0
7078,72.0,67.0,65.0,60.0,52.0,48.0,47.0,46.0,49.0,47.0
7079,67.0,65.0,60.0,52.0,48.0,47.0,46.0,49.0,47.0,40.0
7080,65.0,60.0,52.0,48.0,47.0,46.0,49.0,47.0,40.0,36.0
7081,60.0,52.0,48.0,47.0,46.0,49.0,47.0,40.0,36.0,33.0
7082,52.0,48.0,47.0,46.0,49.0,47.0,40.0,36.0,33.0,33.0
7083,48.0,47.0,46.0,49.0,47.0,40.0,36.0,33.0,33.0,36.0
7084,47.0,46.0,49.0,47.0,40.0,36.0,33.0,33.0,36.0,41.0
7085,46.0,49.0,47.0,40.0,36.0,33.0,33.0,36.0,41.0,56.0
7086,49.0,47.0,40.0,36.0,33.0,33.0,36.0,41.0,56.0,60.0
7087,47.0,40.0,36.0,33.0,33.0,36.0,41.0,56.0,60.0,101.0
7088,70.0,78.0,68.0,48.0,34.0,26.0,15.0,14.0,11.0,15.0
7089,78.0,68.0,48.0,34.0,26.0,15.0,14.0,11.0,15.0,14.0
7090,68.0,48.0,34.0,26.0,15.0,14.0,11.0,15.0,14.0,14.0
7091,48.0,34.0,26.0,15.0,14.0,11.0,15.0,14.0,14.0,12.0
7092,34.0,26.0,15.0,14.0,11.0,15.0,14.0,14.0,12.0,12.0
7093,26.0,15.0,14.0,11.0,15.0,14.0,14.0,12.0,12.0,12.0
7094,15.0,14.0,11.0,15.0,14.0,14.0,12.0,12.0,12.0,12.0
7095,14.0,11.0,15.0,14.0,14.0,12.0,12.0,12.0,12.0,14.0
7096,11.0,15.0,14.0,14.0,12.0,12.0,12.0,12.0,14.0,13.0
7097,15.0,14.0,14.0,12.0,12.0,12.0,12.0,14.0,13.0,18.0
7098,14.0,14.0,12.0,12.0,12.0,12.0,14.0,13.0,18.0,19.0
7099,14.0,12.0,12.0,12.0,12.0,14.0,13.0,18.0,19.0,21.0
7100,12.0,12.0,12.0,12.0,14.0,13.0,18.0,19.0,21.0,24.0
7101,12.0,12.0,12.0,14.0,13.0,18.0,19.0,21.0,24.0,22.0
7102,12.0,12.0,14.0,13.0,18.0,19.0,21.0,24.0,22.0,29.0
7103,12.0,14.0,13.0,18.0,19.0,21.0,24.0,22.0,29.0,33.0
7104,14.0,13.0,18.0,19.0,21.0,24.0,22.0,29.0,33.0,34.0
7105,13.0,18.0,19.0,21.0,24.0,22.0,29.0,33.0,34.0,40.0
7106,18.0,19.0,21.0,24.0,22.0,29.0,33.0,34.0,40.0,43.0
7107,19.0,21.0,24.0,22.0,29.0,33.0,34.0,40.0,43.0,50.0
7108,21.0,24.0,22.0,29.0,33.0,34.0,40.0,43.0,50.0,101.0
7109,99.0,90.0,91.0,99.0,100.0,96.0,95.0,96.0,96.0,101.0
7110,74.0,63.0,56.0,61.0,56.0,46.0,47.0,50.0,43.0,46.0
7111,63.0,56.0,61.0,56.0,46.0,47.0,50.0,43.0,46.0,57.0
7112,56.0,61.0,56.0,46.0,47.0,50.0,43.0,46.0,57.0,57.0
7113,61.0,56.0,46.0,47.0,50.0,43.0,46.0,57.0,57.0,64.0
7114,56.0,46.0,47.0,50.0,43.0,46.0,57.0,57.0,64.0,97.0
7115,46.0,47.0,50.0,43.0,46.0,57.0,57.0,64.0,97.0,101.0
7116,95.0,54.0,45.0,37.0,31.0,33.0,28.0,23.0,17.0,14.0
7117,54.0,45.0,37.0,31.0,33.0,28.0,23.0,17.0,14.0,13.0
7118,45.0,37.0,31.0,33.0,28.0,23.0,17.0,14.0,13.0,13.0
7119,37.0,31.0,33.0,28.0,23.0,17.0,14.0,13.0,13.0,14.0
7120,31.0,33.0,28.0,23.0,17.0,14.0,13.0,13.0,14.0,13.0
7121,33.0,28.0,23.0,17.0,14.0,13.0,13.0,14.0,13.0,12.0
7122,28.0,23.0,17.0,14.0,13.0,13.0,14.0,13.0,12.0,11.0
7123,23.0,17.0,14.0,13.0,13.0,14.0,13.0,12.0,11.0,16.0
7124,17.0,14.0,13.0,13.0,14.0,13.0,12.0,11.0,16.0,19.0
7125,14.0,13.0,13.0,14.0,13.0,12.0,11.0,16.0,19.0,28.0
7126,13.0,13.0,14.0,13.0,12.0,11.0,16.0,19.0,28.0,31.0
7127,13.0,14.0,13.0,12.0,11.0,16.0,19.0,28.0,31.0,37.0
7128,14.0,13.0,12.0,11.0,16.0,19.0,28.0,31.0,37.0,47.0
7129,13.0,12.0,11.0,16.0,19.0,28.0,31.0,37.0,47.0,48.0
7130,12.0,11.0,16.0,19.0,28.0,31.0,37.0,47.0,48.0,101.0
7131,90.0,73.0,54.0,44.0,41.0,34.0,35.0,29.0,28.0,22.0
7132,73.0,54.0,44.0,41.0,34.0,35.0,29.0,28.0,22.0,25.0
7133,54.0,44.0,41.0,34.0,35.0,29.0,28.0,22.0,25.0,23.0
7134,44.0,41.0,34.0,35.0,29.0,28.0,22.0,25.0,23.0,26.0
7135,41.0,34.0,35.0,29.0,28.0,22.0,25.0,23.0,26.0,26.0
7136,34.0,35.0,29.0,28.0,22.0,25.0,23.0,26.0,26.0,29.0
7137,35.0,29.0,28.0,22.0,25.0,23.0,26.0,26.0,29.0,27.0
7138,29.0,28.0,22.0,25.0,23.0,26.0,26.0,29.0,27.0,26.0
7139,28.0,22.0,25.0,23.0,26.0,26.0,29.0,27.0,26.0,25.0
7140,22.0,25.0,23.0,26.0,26.0,29.0,27.0,26.0,25.0,28.0
7141,25.0,23.0,26.0,26.0,29.0,27.0,26.0,25.0,28.0,34.0
7142,23.0,26.0,26.0,29.0,27.0,26.0,25.0,28.0,34.0,40.0
7143,26.0,26.0,29.0,27.0,26.0,25.0,28.0,34.0,40.0,43.0
7144,26.0,29.0,27.0,26.0,25.0,28.0,34.0,40.0,43.0,50.0
7145,29.0,27.0,26.0,25.0,28.0,34.0,40.0,43.0,50.0,101.0
7146,91.0,87.0,80.0,76.0,67.0,62.0,61.0,58.0,53.0,53.0
7147,87.0,80.0,76.0,67.0,62.0,61.0,58.0,53.0,53.0,51.0
7148,80.0,76.0,67.0,62.0,61.0,58.0,53.0,53.0,51.0,50.0
7149,76.0,67.0,62.0,61.0,58.0,53.0,53.0,51.0,50.0,47.0
7150,67.0,62.0,61.0,58.0,53.0,53.0,51.0,50.0,47.0,50.0
7151,62.0,61.0,58.0,53.0,53.0,51.0,50.0,47.0,50.0,58.0
7152,61.0,58.0,53.0,53.0,51.0,50.0,47.0,50.0,58.0,64.0
7153,58.0,53.0,53.0,51.0,50.0,47.0,50.0,58.0,64.0,74.0
7154,53.0,53.0,51.0,50.0,47.0,50.0,58.0,64.0,74.0,81.0
7155,53.0,51.0,50.0,47.0,50.0,58.0,64.0,74.0,81.0,95.0
7156,51.0,50.0,47.0,50.0,58.0,64.0,74.0,81.0,95.0,100.0
7157,50.0,47.0,50.0,58.0,64.0,74.0,81.0,95.0,100.0,101.0
7158,92.0,91.0,81.0,78.0,77.0,82.0,81.0,77.0,71.0,71.0
7159,91.0,81.0,78.0,77.0,82.0,81.0,77.0,71.0,71.0,69.0
7160,81.0,78.0,77.0,82.0,81.0,77.0,71.0,71.0,69.0,64.0
7161,78.0,77.0,82.0,81.0,77.0,71.0,71.0,69.0,64.0,58.0
7162,77.0,82.0,81.0,77.0,71.0,71.0,69.0,64.0,58.0,56.0
7163,82.0,81.0,77.0,71.0,71.0,69.0,64.0,58.0,56.0,59.0
7164,81.0,77.0,71.0,71.0,69.0,64.0,58.0,56.0,59.0,73.0
7165,77.0,71.0,71.0,69.0,64.0,58.0,56.0,59.0,73.0,101.0
7166,95.0,88.0,99.0,90.0,91.0,87.0,87.0,89.0,82.0,79.0
7167,88.0,99.0,90.0,91.0,87.0,87.0,89.0,82.0,79.0,76.0
7168,99.0,90.0,91.0,87.0,87.0,89.0,82.0,79.0,76.0,73.0
7169,90.0,91.0,87.0,87.0,89.0,82.0,79.0,76.0,73.0,76.0
7170,91.0,87.0,87.0,89.0,82.0,79.0,76.0,73.0,76.0,71.0
7171,87.0,87.0,89.0,82.0,79.0,76.0,73.0,76.0,71.0,72.0
7172,87.0,89.0,82.0,79.0,76.0,73.0,76.0,71.0,72.0,68.0
7173,89.0,82.0,79.0,76.0,73.0,76.0,71.0,72.0,68.0,78.0
7174,82.0,79.0,76.0,73.0,76.0,71.0,72.0,68.0,78.0,95.0
7175,79.0,76.0,73.0,76.0,71.0,72.0,68.0,78.0,95.0,101.0
7176,18.0,20.0,14.0,9.0,12.0,11.0,15.0,16.0,9.0,16.0
7177,20.0,14.0,9.0,12.0,11.0,15.0,16.0,9.0,16.0,20.0
7178,14.0,9.0,12.0,11.0,15.0,16.0,9.0,16.0,20.0,21.0
7179,9.0,12.0,11.0,15.0,16.0,9.0,16.0,20.0,21.0,26.0
7180,12.0,11.0,15.0,16.0,9.0,16.0,20.0,21.0,26.0,26.0
7181,11.0,15.0,16.0,9.0,16.0,20.0,21.0,26.0,26.0,29.0
7182,15.0,16.0,9.0,16.0,20.0,21.0,26.0,26.0,29.0,31.0
7183,16.0,9.0,16.0,20.0,21.0,26.0,26.0,29.0,31.0,36.0
7184,9.0,16.0,20.0,21.0,26.0,26.0,29.0,31.0,36.0,38.0
7185,16.0,20.0,21.0,26.0,26.0,29.0,31.0,36.0,38.0,40.0
7186,20.0,21.0,26.0,26.0,29.0,31.0,36.0,38.0,40.0,38.0
7187,21.0,26.0,26.0,29.0,31.0,36.0,38.0,40.0,38.0,38.0
7188,26.0,26.0,29.0,31.0,36.0,38.0,40.0,38.0,38.0,45.0
7189,26.0,29.0,31.0,36.0,38.0,40.0,38.0,38.0,45.0,41.0
7190,29.0,31.0,36.0,38.0,40.0,38.0,38.0,45.0,41.0,43.0
7191,31.0,36.0,38.0,40.0,38.0,38.0,45.0,41.0,43.0,42.0
7192,36.0,38.0,40.0,38.0,38.0,45.0,41.0,43.0,42.0,42.0
7193,38.0,40.0,38.0,38.0,45.0,41.0,43.0,42.0,42.0,40.0
7194,40.0,38.0,38.0,45.0,41.0,43.0,42.0,42.0,40.0,43.0
7195,38.0,38.0,45.0,41.0,43.0,42.0,42.0,40.0,43.0,49.0
7196,38.0,45.0,41.0,43.0,42.0,42.0,40.0,43.0,49.0,49.0
7197,45.0,41.0,43.0,42.0,42.0,40.0,43.0,49.0,49.0,101.0
7198,100.0,93.0,96.0,90.0,85.0,81.0,77.0,77.0,78.0,70.0
7199,93.0,96.0,90.0,85.0,81.0,77.0,77.0,78.0,70.0,73.0
7200,96.0,90.0,85.0,81.0,77.0,77.0,78.0,70.0,73.0,78.0
7201,90.0,85.0,81.0,77.0,77.0,78.0,70.0,73.0,78.0,94.0
7202,85.0,81.0,77.0,77.0,78.0,70.0,73.0,78.0,94.0,101.0
7203,100.0,94.0,83.0,83.0,77.0,71.0,65.0,59.0,58.0,53.0
7204,94.0,83.0,83.0,77.0,71.0,65.0,59.0,58.0,53.0,40.0
7205,83.0,83.0,77.0,71.0,65.0,59.0,58.0,53.0,40.0,44.0
7206,83.0,77.0,71.0,65.0,59.0,58.0,53.0,40.0,44.0,44.0
7207,77.0,71.0,65.0,59.0,58.0,53.0,40.0,44.0,44.0,42.0
7208,71.0,65.0,59.0,58.0,53.0,40.0,44.0,44.0,42.0,53.0
7209,65.0,59.0,58.0,53.0,40.0,44.0,44.0,42.0,53.0,67.0
7210,59.0,58.0,53.0,40.0,44.0,44.0,42.0,53.0,67.0,71.0
7211,58.0,53.0,40.0,44.0,44.0,42.0,53.0,67.0,71.0,79.0
7212,53.0,40.0,44.0,44.0,42.0,53.0,67.0,71.0,79.0,91.0
7213,40.0,44.0,44.0,42.0,53.0,67.0,71.0,79.0,91.0,101.0
7214,43.0,42.0,62.0,62.0,54.0,65.0,70.0,65.0,77.0,77.0
7215,42.0,62.0,62.0,54.0,65.0,70.0,65.0,77.0,77.0,87.0
7216,62.0,62.0,54.0,65.0,70.0,65.0,77.0,77.0,87.0,81.0
7217,62.0,54.0,65.0,70.0,65.0,77.0,77.0,87.0,81.0,85.0
7218,54.0,65.0,70.0,65.0,77.0,77.0,87.0,81.0,85.0,101.0
7219,30.0,48.0,53.0,57.0,66.0,74.0,80.0,86.0,84.0,94.0
7220,48.0,53.0,57.0,66.0,74.0,80.0,86.0,84.0,94.0,93.0
7221,53.0,57.0,66.0,74.0,80.0,86.0,84.0,94.0,93.0,101.0
7222,90.0,92.0,90.0,94.0,90.0,86.0,84.0,79.0,78.0,85.0
7223,92.0,90.0,94.0,90.0,86.0,84.0,79.0,78.0,85.0,101.0
7224,59.0,73.0,77.0,47.0,32.0,15.0,10.0,4.0,2.0,3.0
7225,73.0,77.0,47.0,32.0,15.0,10.0,4.0,2.0,3.0,4.0
7226,77.0,47.0,32.0,15.0,10.0,4.0,2.0,3.0,4.0,5.0
7227,47.0,32.0,15.0,10.0,4.0,2.0,3.0,4.0,5.0,4.0
7228,32.0,15.0,10.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0
7229,15.0,10.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0
7230,10.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0
7231,4.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
7232,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
7233,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0
7234,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0
7235,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0,10.0
7236,4.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0,10.0,12.0
7237,5.0,5.0,5.0,4.0,4.0,6.0,7.0,10.0,12.0,16.0
7238,5.0,5.0,4.0,4.0,6.0,7.0,10.0,12.0,16.0,19.0
7239,5.0,4.0,4.0,6.0,7.0,10.0,12.0,16.0,19.0,25.0
7240,4.0,4.0,6.0,7.0,10.0,12.0,16.0,19.0,25.0,34.0
7241,4.0,6.0,7.0,10.0,12.0,16.0,19.0,25.0,34.0,35.0
7242,6.0,7.0,10.0,12.0,16.0,19.0,25.0,34.0,35.0,36.0
7243,7.0,10.0,12.0,16.0,19.0,25.0,34.0,35.0,36.0,41.0
7244,10.0,12.0,16.0,19.0,25.0,34.0,35.0,36.0,41.0,48.0
7245,12.0,16.0,19.0,25.0,34.0,35.0,36.0,41.0,48.0,43.0
7246,16.0,19.0,25.0,34.0,35.0,36.0,41.0,48.0,43.0,42.0
7247,19.0,25.0,34.0,35.0,36.0,41.0,48.0,43.0,42.0,49.0
7248,25.0,34.0,35.0,36.0,41.0,48.0,43.0,42.0,49.0,49.0
7249,34.0,35.0,36.0,41.0,48.0,43.0,42.0,49.0,49.0,101.0
7250,97.0,55.0,64.0,52.0,46.0,33.0,28.0,22.0,20.0,24.0
7251,55.0,64.0,52.0,46.0,33.0,28.0,22.0,20.0,24.0,25.0
7252,64.0,52.0,46.0,33.0,28.0,22.0,20.0,24.0,25.0,26.0
7253,52.0,46.0,33.0,28.0,22.0,20.0,24.0,25.0,26.0,28.0
7254,46.0,33.0,28.0,22.0,20.0,24.0,25.0,26.0,28.0,37.0
7255,33.0,28.0,22.0,20.0,24.0,25.0,26.0,28.0,37.0,51.0
7256,28.0,22.0,20.0,24.0,25.0,26.0,28.0,37.0,51.0,61.0
7257,22.0,20.0,24.0,25.0,26.0,28.0,37.0,51.0,61.0,71.0
7258,20.0,24.0,25.0,26.0,28.0,37.0,51.0,61.0,71.0,82.0
7259,24.0,25.0,26.0,28.0,37.0,51.0,61.0,71.0,82.0,88.0
7260,25.0,26.0,28.0,37.0,51.0,61.0,71.0,82.0,88.0,86.0
7261,51.0,75.0,92.0,85.0,80.0,78.0,70.0,58.0,43.0,49.0
7262,75.0,92.0,85.0,80.0,78.0,70.0,58.0,43.0,49.0,44.0
7263,92.0,85.0,80.0,78.0,70.0,58.0,43.0,49.0,44.0,29.0
7264,85.0,80.0,78.0,70.0,58.0,43.0,49.0,44.0,29.0,28.0
7265,80.0,78.0,70.0,58.0,43.0,49.0,44.0,29.0,28.0,33.0
7266,78.0,70.0,58.0,43.0,49.0,44.0,29.0,28.0,33.0,30.0
7267,70.0,58.0,43.0,49.0,44.0,29.0,28.0,33.0,30.0,29.0
7268,58.0,43.0,49.0,44.0,29.0,28.0,33.0,30.0,29.0,29.0
7269,43.0,49.0,44.0,29.0,28.0,33.0,30.0,29.0,29.0,32.0
7270,49.0,44.0,29.0,28.0,33.0,30.0,29.0,29.0,32.0,38.0
7271,44.0,29.0,28.0,33.0,30.0,29.0,29.0,32.0,38.0,44.0
7272,29.0,28.0,33.0,30.0,29.0,29.0,32.0,38.0,44.0,101.0
7273,89.0,82.0,70.0,55.0,32.0,26.0,22.0,18.0,8.0,8.0
7274,82.0,70.0,55.0,32.0,26.0,22.0,18.0,8.0,8.0,6.0
7275,70.0,55.0,32.0,26.0,22.0,18.0,8.0,8.0,6.0,5.0
7276,55.0,32.0,26.0,22.0,18.0,8.0,8.0,6.0,5.0,5.0
7277,32.0,26.0,22.0,18.0,8.0,8.0,6.0,5.0,5.0,4.0
7278,26.0,22.0,18.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0
7279,22.0,18.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0
7280,18.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0
7281,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
7282,8.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0
7283,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0,9.0
7284,5.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0,9.0,9.0
7285,5.0,4.0,4.0,4.0,5.0,5.0,7.0,9.0,9.0,11.0
7286,4.0,4.0,4.0,5.0,5.0,7.0,9.0,9.0,11.0,13.0
7287,4.0,4.0,5.0,5.0,7.0,9.0,9.0,11.0,13.0,14.0
7288,4.0,5.0,5.0,7.0,9.0,9.0,11.0,13.0,14.0,14.0
7289,5.0,5.0,7.0,9.0,9.0,11.0,13.0,14.0,14.0,18.0
7290,5.0,7.0,9.0,9.0,11.0,13.0,14.0,14.0,18.0,21.0
7291,7.0,9.0,9.0,11.0,13.0,14.0,14.0,18.0,21.0,21.0
7292,9.0,9.0,11.0,13.0,14.0,14.0,18.0,21.0,21.0,20.0
7293,9.0,11.0,13.0,14.0,14.0,18.0,21.0,21.0,20.0,26.0
7294,11.0,13.0,14.0,14.0,18.0,21.0,21.0,20.0,26.0,31.0
7295,13.0,14.0,14.0,18.0,21.0,21.0,20.0,26.0,31.0,33.0
7296,14.0,14.0,18.0,21.0,21.0,20.0,26.0,31.0,33.0,38.0
7297,14.0,18.0,21.0,21.0,20.0,26.0,31.0,33.0,38.0,32.0
7298,18.0,21.0,21.0,20.0,26.0,31.0,33.0,38.0,32.0,34.0
7299,21.0,21.0,20.0,26.0,31.0,33.0,38.0,32.0,34.0,45.0
7300,21.0,20.0,26.0,31.0,33.0,38.0,32.0,34.0,45.0,48.0
7301,20.0,26.0,31.0,33.0,38.0,32.0,34.0,45.0,48.0,50.0
7302,26.0,31.0,33.0,38.0,32.0,34.0,45.0,48.0,50.0,101.0
7303,87.0,81.0,79.0,78.0,72.0,72.0,67.0,67.0,56.0,52.0
7304,71.0,78.0,67.0,64.0,62.0,53.0,34.0,32.0,39.0,45.0
7305,78.0,67.0,64.0,62.0,53.0,34.0,32.0,39.0,45.0,55.0
7306,67.0,64.0,62.0,53.0,34.0,32.0,39.0,45.0,55.0,55.0
7307,64.0,62.0,53.0,34.0,32.0,39.0,45.0,55.0,55.0,63.0
7308,62.0,53.0,34.0,32.0,39.0,45.0,55.0,55.0,63.0,74.0
7309,53.0,34.0,32.0,39.0,45.0,55.0,55.0,63.0,74.0,80.0
7310,34.0,32.0,39.0,45.0,55.0,55.0,63.0,74.0,80.0,89.0
7311,32.0,39.0,45.0,55.0,55.0,63.0,74.0,80.0,89.0,92.0
7312,39.0,45.0,55.0,55.0,63.0,74.0,80.0,89.0,92.0,101.0
7313,69.0,83.0,88.0,74.0,68.0,54.0,34.0,33.0,24.0,17.0
7314,83.0,88.0,74.0,68.0,54.0,34.0,33.0,24.0,17.0,16.0
7315,88.0,74.0,68.0,54.0,34.0,33.0,24.0,17.0,16.0,13.0
7316,74.0,68.0,54.0,34.0,33.0,24.0,17.0,16.0,13.0,9.0
7317,68.0,54.0,34.0,33.0,24.0,17.0,16.0,13.0,9.0,7.0
7318,54.0,34.0,33.0,24.0,17.0,16.0,13.0,9.0,7.0,9.0
7319,34.0,33.0,24.0,17.0,16.0,13.0,9.0,7.0,9.0,9.0
7320,33.0,24.0,17.0,16.0,13.0,9.0,7.0,9.0,9.0,7.0
7321,24.0,17.0,16.0,13.0,9.0,7.0,9.0,9.0,7.0,9.0
7322,17.0,16.0,13.0,9.0,7.0,9.0,9.0,7.0,9.0,10.0
7323,16.0,13.0,9.0,7.0,9.0,9.0,7.0,9.0,10.0,10.0
7324,13.0,9.0,7.0,9.0,9.0,7.0,9.0,10.0,10.0,12.0
7325,9.0,7.0,9.0,9.0,7.0,9.0,10.0,10.0,12.0,12.0
7326,7.0,9.0,9.0,7.0,9.0,10.0,10.0,12.0,12.0,16.0
7327,9.0,9.0,7.0,9.0,10.0,10.0,12.0,12.0,16.0,18.0
7328,9.0,7.0,9.0,10.0,10.0,12.0,12.0,16.0,18.0,21.0
7329,7.0,9.0,10.0,10.0,12.0,12.0,16.0,18.0,21.0,23.0
7330,9.0,10.0,10.0,12.0,12.0,16.0,18.0,21.0,23.0,29.0
7331,10.0,10.0,12.0,12.0,16.0,18.0,21.0,23.0,29.0,34.0
7332,10.0,12.0,12.0,16.0,18.0,21.0,23.0,29.0,34.0,51.0
7333,12.0,12.0,16.0,18.0,21.0,23.0,29.0,34.0,51.0,101.0
7334,97.0,88.0,90.0,92.0,88.0,79.0,74.0,73.0,70.0,65.0
7335,88.0,90.0,92.0,88.0,79.0,74.0,73.0,70.0,65.0,57.0
7336,90.0,92.0,88.0,79.0,74.0,73.0,70.0,65.0,57.0,59.0
7337,92.0,88.0,79.0,74.0,73.0,70.0,65.0,57.0,59.0,56.0
7338,88.0,79.0,74.0,73.0,70.0,65.0,57.0,59.0,56.0,68.0
7339,79.0,74.0,73.0,70.0,65.0,57.0,59.0,56.0,68.0,75.0
7340,74.0,73.0,70.0,65.0,57.0,59.0,56.0,68.0,75.0,90.0
7341,73.0,70.0,65.0,57.0,59.0,56.0,68.0,75.0,90.0,99.0
7342,70.0,65.0,57.0,59.0,56.0,68.0,75.0,90.0,99.0,99.0
7343,65.0,57.0,59.0,56.0,68.0,75.0,90.0,99.0,99.0,101.0
7344,11.0,35.0,68.0,72.0,73.0,73.0,64.0,68.0,71.0,66.0
7345,35.0,68.0,72.0,73.0,73.0,64.0,68.0,71.0,66.0,69.0
7346,68.0,72.0,73.0,73.0,64.0,68.0,71.0,66.0,69.0,59.0
7347,72.0,73.0,73.0,64.0,68.0,71.0,66.0,69.0,59.0,61.0
7348,73.0,73.0,64.0,68.0,71.0,66.0,69.0,59.0,61.0,63.0
7349,73.0,64.0,68.0,71.0,66.0,69.0,59.0,61.0,63.0,83.0
7350,64.0,68.0,71.0,66.0,69.0,59.0,61.0,63.0,83.0,94.0
7351,68.0,71.0,66.0,69.0,59.0,61.0,63.0,83.0,94.0,101.0
7352,85.0,78.0,71.0,66.0,56.0,53.0,51.0,48.0,54.0,59.0
7353,78.0,71.0,66.0,56.0,53.0,51.0,48.0,54.0,59.0,56.0
7354,71.0,66.0,56.0,53.0,51.0,48.0,54.0,59.0,56.0,58.0
7355,66.0,56.0,53.0,51.0,48.0,54.0,59.0,56.0,58.0,56.0
7356,56.0,53.0,51.0,48.0,54.0,59.0,56.0,58.0,56.0,61.0
7357,53.0,51.0,48.0,54.0,59.0,56.0,58.0,56.0,61.0,63.0
7358,51.0,48.0,54.0,59.0,56.0,58.0,56.0,61.0,63.0,72.0
7359,48.0,54.0,59.0,56.0,58.0,56.0,61.0,63.0,72.0,76.0
7360,54.0,59.0,56.0,58.0,56.0,61.0,63.0,72.0,76.0,72.0
7361,59.0,56.0,58.0,56.0,61.0,63.0,72.0,76.0,72.0,72.0
7362,56.0,58.0,56.0,61.0,63.0,72.0,76.0,72.0,72.0,73.0
7363,58.0,56.0,61.0,63.0,72.0,76.0,72.0,72.0,73.0,101.0
7364,59.0,72.0,84.0,67.0,53.0,37.0,34.0,32.0,29.0,25.0
7365,72.0,84.0,67.0,53.0,37.0,34.0,32.0,29.0,25.0,26.0
7366,84.0,67.0,53.0,37.0,34.0,32.0,29.0,25.0,26.0,23.0
7367,67.0,53.0,37.0,34.0,32.0,29.0,25.0,26.0,23.0,21.0
7368,53.0,37.0,34.0,32.0,29.0,25.0,26.0,23.0,21.0,25.0
7369,37.0,34.0,32.0,29.0,25.0,26.0,23.0,21.0,25.0,33.0
7370,34.0,32.0,29.0,25.0,26.0,23.0,21.0,25.0,33.0,33.0
7371,32.0,29.0,25.0,26.0,23.0,21.0,25.0,33.0,33.0,34.0
7372,29.0,25.0,26.0,23.0,21.0,25.0,33.0,33.0,34.0,36.0
7373,25.0,26.0,23.0,21.0,25.0,33.0,33.0,34.0,36.0,35.0
7374,26.0,23.0,21.0,25.0,33.0,33.0,34.0,36.0,35.0,36.0
7375,23.0,21.0,25.0,33.0,33.0,34.0,36.0,35.0,36.0,101.0
7376,5.0,32.0,4.0,10.0,11.0,16.0,22.0,19.0,20.0,19.0
7377,32.0,4.0,10.0,11.0,16.0,22.0,19.0,20.0,19.0,18.0
7378,4.0,10.0,11.0,16.0,22.0,19.0,20.0,19.0,18.0,16.0
7379,10.0,11.0,16.0,22.0,19.0,20.0,19.0,18.0,16.0,17.0
7380,11.0,16.0,22.0,19.0,20.0,19.0,18.0,16.0,17.0,21.0
7381,16.0,22.0,19.0,20.0,19.0,18.0,16.0,17.0,21.0,31.0
7382,22.0,19.0,20.0,19.0,18.0,16.0,17.0,21.0,31.0,40.0
7383,19.0,20.0,19.0,18.0,16.0,17.0,21.0,31.0,40.0,59.0
7384,20.0,19.0,18.0,16.0,17.0,21.0,31.0,40.0,59.0,57.0
7385,19.0,18.0,16.0,17.0,21.0,31.0,40.0,59.0,57.0,71.0
7386,18.0,16.0,17.0,21.0,31.0,40.0,59.0,57.0,71.0,80.0
7387,16.0,17.0,21.0,31.0,40.0,59.0,57.0,71.0,80.0,101.0
7388,76.0,77.0,71.0,67.0,58.0,51.0,42.0,38.0,30.0,24.0
7389,77.0,71.0,67.0,58.0,51.0,42.0,38.0,30.0,24.0,23.0
7390,71.0,67.0,58.0,51.0,42.0,38.0,30.0,24.0,23.0,20.0
7391,67.0,58.0,51.0,42.0,38.0,30.0,24.0,23.0,20.0,17.0
7392,58.0,51.0,42.0,38.0,30.0,24.0,23.0,20.0,17.0,19.0
7393,51.0,42.0,38.0,30.0,24.0,23.0,20.0,17.0,19.0,19.0
7394,42.0,38.0,30.0,24.0,23.0,20.0,17.0,19.0,19.0,16.0
7395,38.0,30.0,24.0,23.0,20.0,17.0,19.0,19.0,16.0,17.0
7396,30.0,24.0,23.0,20.0,17.0,19.0,19.0,16.0,17.0,23.0
7397,24.0,23.0,20.0,17.0,19.0,19.0,16.0,17.0,23.0,22.0
7398,23.0,20.0,17.0,19.0,19.0,16.0,17.0,23.0,22.0,24.0
