,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
36132,59.0,52.0,49.0,39.0,34.0,34.0,26.0,26.0
36133,52.0,49.0,39.0,34.0,34.0,26.0,26.0,23.0
36134,49.0,39.0,34.0,34.0,26.0,26.0,23.0,26.0
36135,39.0,34.0,34.0,26.0,26.0,23.0,26.0,23.0
36136,34.0,34.0,26.0,26.0,23.0,26.0,23.0,35.0
36137,34.0,26.0,26.0,23.0,26.0,23.0,35.0,48.0
36138,26.0,26.0,23.0,26.0,23.0,35.0,48.0,56.0
36139,26.0,23.0,26.0,23.0,35.0,48.0,56.0,58.0
36140,23.0,26.0,23.0,35.0,48.0,56.0,58.0,73.0
36141,26.0,23.0,35.0,48.0,56.0,58.0,73.0,83.0
36142,23.0,35.0,48.0,56.0,58.0,73.0,83.0,89.0
36143,35.0,48.0,56.0,58.0,73.0,83.0,89.0,98.0
36144,48.0,56.0,58.0,73.0,83.0,89.0,98.0,101.0
36145,91.0,84.0,81.0,75.0,75.0,72.0,69.0,68.0
36146,84.0,81.0,75.0,75.0,72.0,69.0,68.0,62.0
36147,81.0,75.0,75.0,72.0,69.0,68.0,62.0,62.0
36148,75.0,75.0,72.0,69.0,68.0,62.0,62.0,71.0
36149,75.0,72.0,69.0,68.0,62.0,62.0,71.0,71.0
36150,72.0,69.0,68.0,62.0,62.0,71.0,71.0,79.0
36151,69.0,68.0,62.0,62.0,71.0,71.0,79.0,83.0
36152,68.0,62.0,62.0,71.0,71.0,79.0,83.0,87.0
36153,62.0,62.0,71.0,71.0,79.0,83.0,87.0,100.0
36154,62.0,71.0,71.0,79.0,83.0,87.0,100.0,101.0
36155,94.0,90.0,89.0,81.0,75.0,70.0,55.0,67.0
36156,90.0,89.0,81.0,75.0,70.0,55.0,67.0,73.0
36157,89.0,81.0,75.0,70.0,55.0,67.0,73.0,76.0
36158,81.0,75.0,70.0,55.0,67.0,73.0,76.0,78.0
36159,75.0,70.0,55.0,67.0,73.0,76.0,78.0,88.0
36160,70.0,55.0,67.0,73.0,76.0,78.0,88.0,99.0
36161,55.0,67.0,73.0,76.0,78.0,88.0,99.0,101.0
36162,35.0,20.0,18.0,15.0,12.0,7.0,4.0,3.0
36163,20.0,18.0,15.0,12.0,7.0,4.0,3.0,2.0
36164,18.0,15.0,12.0,7.0,4.0,3.0,2.0,2.0
36165,15.0,12.0,7.0,4.0,3.0,2.0,2.0,2.0
36166,12.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0
36167,7.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0
36168,4.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0
36169,3.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0
36170,2.0,2.0,2.0,2.0,5.0,6.0,7.0,11.0
36171,2.0,2.0,2.0,5.0,6.0,7.0,11.0,13.0
36172,2.0,2.0,5.0,6.0,7.0,11.0,13.0,15.0
36173,2.0,5.0,6.0,7.0,11.0,13.0,15.0,16.0
36174,5.0,6.0,7.0,11.0,13.0,15.0,16.0,18.0
36175,6.0,7.0,11.0,13.0,15.0,16.0,18.0,22.0
36176,7.0,11.0,13.0,15.0,16.0,18.0,22.0,23.0
36177,11.0,13.0,15.0,16.0,18.0,22.0,23.0,31.0
36178,13.0,15.0,16.0,18.0,22.0,23.0,31.0,39.0
36179,15.0,16.0,18.0,22.0,23.0,31.0,39.0,45.0
36180,16.0,18.0,22.0,23.0,31.0,39.0,45.0,50.0
36181,18.0,22.0,23.0,31.0,39.0,45.0,50.0,101.0
36182,93.0,77.0,68.0,60.0,45.0,43.0,37.0,37.0
36183,77.0,68.0,60.0,45.0,43.0,37.0,37.0,30.0
36184,68.0,60.0,45.0,43.0,37.0,37.0,30.0,26.0
36185,60.0,45.0,43.0,37.0,37.0,30.0,26.0,23.0
36186,45.0,43.0,37.0,37.0,30.0,26.0,23.0,20.0
36187,43.0,37.0,37.0,30.0,26.0,23.0,20.0,24.0
36188,37.0,37.0,30.0,26.0,23.0,20.0,24.0,36.0
36189,37.0,30.0,26.0,23.0,20.0,24.0,36.0,42.0
36190,30.0,26.0,23.0,20.0,24.0,36.0,42.0,57.0
36191,26.0,23.0,20.0,24.0,36.0,42.0,57.0,64.0
36192,23.0,20.0,24.0,36.0,42.0,57.0,64.0,76.0
36193,20.0,24.0,36.0,42.0,57.0,64.0,76.0,77.0
36194,24.0,36.0,42.0,57.0,64.0,76.0,77.0,99.0
36195,36.0,42.0,57.0,64.0,76.0,77.0,99.0,101.0
36196,51.0,27.0,19.0,31.0,34.0,51.0,59.0,59.0
36197,27.0,19.0,31.0,34.0,51.0,59.0,59.0,58.0
36198,19.0,31.0,34.0,51.0,59.0,59.0,58.0,67.0
36199,31.0,34.0,51.0,59.0,59.0,58.0,67.0,67.0
36200,34.0,51.0,59.0,59.0,58.0,67.0,67.0,75.0
36201,51.0,59.0,59.0,58.0,67.0,67.0,75.0,101.0
36202,81.0,69.0,60.0,59.0,51.0,46.0,40.0,34.0
36203,69.0,60.0,59.0,51.0,46.0,40.0,34.0,29.0
36204,60.0,59.0,51.0,46.0,40.0,34.0,29.0,29.0
36205,59.0,51.0,46.0,40.0,34.0,29.0,29.0,29.0
36206,51.0,46.0,40.0,34.0,29.0,29.0,29.0,22.0
36207,46.0,40.0,34.0,29.0,29.0,29.0,22.0,20.0
36208,40.0,34.0,29.0,29.0,29.0,22.0,20.0,19.0
36209,34.0,29.0,29.0,29.0,22.0,20.0,19.0,18.0
36210,29.0,29.0,29.0,22.0,20.0,19.0,18.0,17.0
36211,29.0,29.0,22.0,20.0,19.0,18.0,17.0,16.0
36212,29.0,22.0,20.0,19.0,18.0,17.0,16.0,19.0
36213,22.0,20.0,19.0,18.0,17.0,16.0,19.0,18.0
36214,20.0,19.0,18.0,17.0,16.0,19.0,18.0,21.0
36215,19.0,18.0,17.0,16.0,19.0,18.0,21.0,20.0
36216,18.0,17.0,16.0,19.0,18.0,21.0,20.0,23.0
36217,17.0,16.0,19.0,18.0,21.0,20.0,23.0,24.0
36218,16.0,19.0,18.0,21.0,20.0,23.0,24.0,25.0
36219,19.0,18.0,21.0,20.0,23.0,24.0,25.0,24.0
36220,18.0,21.0,20.0,23.0,24.0,25.0,24.0,28.0
36221,21.0,20.0,23.0,24.0,25.0,24.0,28.0,30.0
36222,20.0,23.0,24.0,25.0,24.0,28.0,30.0,33.0
36223,23.0,24.0,25.0,24.0,28.0,30.0,33.0,40.0
36224,24.0,25.0,24.0,28.0,30.0,33.0,40.0,45.0
36225,25.0,24.0,28.0,30.0,33.0,40.0,45.0,101.0
36226,81.0,81.0,74.0,74.0,73.0,67.0,65.0,65.0
36227,81.0,74.0,74.0,73.0,67.0,65.0,65.0,65.0
36228,74.0,74.0,73.0,67.0,65.0,65.0,65.0,67.0
36229,74.0,73.0,67.0,65.0,65.0,65.0,67.0,70.0
36230,73.0,67.0,65.0,65.0,65.0,67.0,70.0,90.0
36231,67.0,65.0,65.0,65.0,67.0,70.0,90.0,101.0
36232,87.0,77.0,71.0,68.0,67.0,63.0,65.0,62.0
36233,77.0,71.0,68.0,67.0,63.0,65.0,62.0,63.0
36234,71.0,68.0,67.0,63.0,65.0,62.0,63.0,62.0
36235,68.0,67.0,63.0,65.0,62.0,63.0,62.0,70.0
36236,67.0,63.0,65.0,62.0,63.0,62.0,70.0,75.0
36237,63.0,65.0,62.0,63.0,62.0,70.0,75.0,84.0
36238,65.0,62.0,63.0,62.0,70.0,75.0,84.0,96.0
36239,62.0,63.0,62.0,70.0,75.0,84.0,96.0,101.0
36240,80.0,54.0,44.0,34.0,30.0,24.0,24.0,22.0
36241,54.0,44.0,34.0,30.0,24.0,24.0,22.0,22.0
36242,44.0,34.0,30.0,24.0,24.0,22.0,22.0,26.0
36243,34.0,30.0,24.0,24.0,22.0,22.0,26.0,24.0
36244,30.0,24.0,24.0,22.0,22.0,26.0,24.0,26.0
36245,24.0,24.0,22.0,22.0,26.0,24.0,26.0,32.0
36246,24.0,22.0,22.0,26.0,24.0,26.0,32.0,40.0
36247,22.0,22.0,26.0,24.0,26.0,32.0,40.0,38.0
36248,22.0,26.0,24.0,26.0,32.0,40.0,38.0,39.0
36249,26.0,24.0,26.0,32.0,40.0,38.0,39.0,48.0
36250,24.0,26.0,32.0,40.0,38.0,39.0,48.0,56.0
36251,26.0,32.0,40.0,38.0,39.0,48.0,56.0,64.0
36252,32.0,40.0,38.0,39.0,48.0,56.0,64.0,78.0
36253,40.0,38.0,39.0,48.0,56.0,64.0,78.0,101.0
36254,77.0,71.0,59.0,51.0,46.0,44.0,41.0,41.0
36255,71.0,59.0,51.0,46.0,44.0,41.0,41.0,40.0
36256,59.0,51.0,46.0,44.0,41.0,41.0,40.0,38.0
36257,51.0,46.0,44.0,41.0,41.0,40.0,38.0,45.0
36258,46.0,44.0,41.0,41.0,40.0,38.0,45.0,54.0
36259,44.0,41.0,41.0,40.0,38.0,45.0,54.0,61.0
36260,41.0,41.0,40.0,38.0,45.0,54.0,61.0,74.0
36261,41.0,40.0,38.0,45.0,54.0,61.0,74.0,82.0
36262,40.0,38.0,45.0,54.0,61.0,74.0,82.0,83.0
36263,38.0,45.0,54.0,61.0,74.0,82.0,83.0,86.0
36264,45.0,54.0,61.0,74.0,82.0,83.0,86.0,88.0
36265,54.0,61.0,74.0,82.0,83.0,86.0,88.0,90.0
36266,61.0,74.0,82.0,83.0,86.0,88.0,90.0,96.0
36267,74.0,82.0,83.0,86.0,88.0,90.0,96.0,101.0
36268,98.0,92.0,95.0,92.0,80.0,77.0,75.0,77.0
36269,92.0,95.0,92.0,80.0,77.0,75.0,77.0,71.0
36270,95.0,92.0,80.0,77.0,75.0,77.0,71.0,77.0
36271,92.0,80.0,77.0,75.0,77.0,71.0,77.0,87.0
36272,80.0,77.0,75.0,77.0,71.0,77.0,87.0,96.0
36273,77.0,75.0,77.0,71.0,77.0,87.0,96.0,101.0
36274,93.0,84.0,77.0,80.0,70.0,77.0,83.0,88.0
36275,84.0,77.0,80.0,70.0,77.0,83.0,88.0,101.0
36276,78.0,63.0,56.0,45.0,32.0,28.0,28.0,27.0
36277,63.0,56.0,45.0,32.0,28.0,28.0,27.0,25.0
36278,56.0,45.0,32.0,28.0,28.0,27.0,25.0,30.0
36279,45.0,32.0,28.0,28.0,27.0,25.0,30.0,45.0
36280,32.0,28.0,28.0,27.0,25.0,30.0,45.0,55.0
36281,28.0,28.0,27.0,25.0,30.0,45.0,55.0,58.0
36282,28.0,27.0,25.0,30.0,45.0,55.0,58.0,69.0
36283,27.0,25.0,30.0,45.0,55.0,58.0,69.0,79.0
36284,25.0,30.0,45.0,55.0,58.0,69.0,79.0,85.0
36285,30.0,45.0,55.0,58.0,69.0,79.0,85.0,85.0
36286,45.0,55.0,58.0,69.0,79.0,85.0,85.0,87.0
36287,55.0,58.0,69.0,79.0,85.0,85.0,87.0,93.0
36288,58.0,69.0,79.0,85.0,85.0,87.0,93.0,92.0
36289,69.0,79.0,85.0,85.0,87.0,93.0,92.0,101.0
36290,90.0,75.0,72.0,41.0,20.0,17.0,15.0,15.0
36291,75.0,72.0,41.0,20.0,17.0,15.0,15.0,12.0
36292,72.0,41.0,20.0,17.0,15.0,15.0,12.0,14.0
36293,41.0,20.0,17.0,15.0,15.0,12.0,14.0,18.0
36294,20.0,17.0,15.0,15.0,12.0,14.0,18.0,15.0
36295,17.0,15.0,15.0,12.0,14.0,18.0,15.0,16.0
36296,15.0,15.0,12.0,14.0,18.0,15.0,16.0,15.0
36297,15.0,12.0,14.0,18.0,15.0,16.0,15.0,22.0
36298,12.0,14.0,18.0,15.0,16.0,15.0,22.0,20.0
36299,14.0,18.0,15.0,16.0,15.0,22.0,20.0,26.0
36300,18.0,15.0,16.0,15.0,22.0,20.0,26.0,35.0
36301,15.0,16.0,15.0,22.0,20.0,26.0,35.0,53.0
36302,16.0,15.0,22.0,20.0,26.0,35.0,53.0,66.0
36303,15.0,22.0,20.0,26.0,35.0,53.0,66.0,101.0
36304,85.0,83.0,89.0,85.0,66.0,52.0,43.0,47.0
36305,83.0,89.0,85.0,66.0,52.0,43.0,47.0,43.0
36306,89.0,85.0,66.0,52.0,43.0,47.0,43.0,39.0
36307,85.0,66.0,52.0,43.0,47.0,43.0,39.0,39.0
36308,66.0,52.0,43.0,47.0,43.0,39.0,39.0,38.0
36309,52.0,43.0,47.0,43.0,39.0,39.0,38.0,34.0
36310,43.0,47.0,43.0,39.0,39.0,38.0,34.0,45.0
36311,47.0,43.0,39.0,39.0,38.0,34.0,45.0,65.0
36312,43.0,39.0,39.0,38.0,34.0,45.0,65.0,72.0
36313,39.0,39.0,38.0,34.0,45.0,65.0,72.0,79.0
36314,39.0,38.0,34.0,45.0,65.0,72.0,79.0,74.0
36315,38.0,34.0,45.0,65.0,72.0,79.0,74.0,85.0
36316,34.0,45.0,65.0,72.0,79.0,74.0,85.0,101.0
36317,96.0,82.0,82.0,78.0,73.0,67.0,72.0,79.0
36318,82.0,82.0,78.0,73.0,67.0,72.0,79.0,100.0
36319,82.0,78.0,73.0,67.0,72.0,79.0,100.0,101.0
36320,71.0,67.0,58.0,61.0,56.0,53.0,53.0,51.0
36321,67.0,58.0,61.0,56.0,53.0,53.0,51.0,47.0
36322,58.0,61.0,56.0,53.0,53.0,51.0,47.0,38.0
36323,61.0,56.0,53.0,53.0,51.0,47.0,38.0,40.0
36324,56.0,53.0,53.0,51.0,47.0,38.0,40.0,46.0
36325,53.0,53.0,51.0,47.0,38.0,40.0,46.0,54.0
36326,53.0,51.0,47.0,38.0,40.0,46.0,54.0,63.0
36327,51.0,47.0,38.0,40.0,46.0,54.0,63.0,68.0
36328,47.0,38.0,40.0,46.0,54.0,63.0,68.0,78.0
36329,38.0,40.0,46.0,54.0,63.0,68.0,78.0,80.0
36330,40.0,46.0,54.0,63.0,68.0,78.0,80.0,85.0
36331,46.0,54.0,63.0,68.0,78.0,80.0,85.0,89.0
36332,54.0,63.0,68.0,78.0,80.0,85.0,89.0,84.0
36333,63.0,68.0,78.0,80.0,85.0,89.0,84.0,101.0
36334,81.0,70.0,70.0,72.0,62.0,60.0,57.0,56.0
36335,70.0,70.0,72.0,62.0,60.0,57.0,56.0,53.0
36336,70.0,72.0,62.0,60.0,57.0,56.0,53.0,53.0
36337,72.0,62.0,60.0,57.0,56.0,53.0,53.0,55.0
36338,62.0,60.0,57.0,56.0,53.0,53.0,55.0,49.0
36339,60.0,57.0,56.0,53.0,53.0,55.0,49.0,55.0
36340,57.0,56.0,53.0,53.0,55.0,49.0,55.0,72.0
36341,56.0,53.0,53.0,55.0,49.0,55.0,72.0,86.0
36342,53.0,53.0,55.0,49.0,55.0,72.0,86.0,95.0
36343,53.0,55.0,49.0,55.0,72.0,86.0,95.0,101.0
36344,99.0,91.0,71.0,58.0,46.0,30.0,26.0,23.0
36345,91.0,71.0,58.0,46.0,30.0,26.0,23.0,23.0
36346,71.0,58.0,46.0,30.0,26.0,23.0,23.0,20.0
36347,58.0,46.0,30.0,26.0,23.0,23.0,20.0,20.0
36348,46.0,30.0,26.0,23.0,23.0,20.0,20.0,17.0
36349,30.0,26.0,23.0,23.0,20.0,20.0,17.0,24.0
36350,26.0,23.0,23.0,20.0,20.0,17.0,24.0,32.0
36351,23.0,23.0,20.0,20.0,17.0,24.0,32.0,34.0
36352,23.0,20.0,20.0,17.0,24.0,32.0,34.0,49.0
36353,20.0,20.0,17.0,24.0,32.0,34.0,49.0,58.0
36354,20.0,17.0,24.0,32.0,34.0,49.0,58.0,76.0
36355,17.0,24.0,32.0,34.0,49.0,58.0,76.0,85.0
36356,24.0,32.0,34.0,49.0,58.0,76.0,85.0,88.0
36357,32.0,34.0,49.0,58.0,76.0,85.0,88.0,101.0
36358,81.0,74.0,73.0,71.0,71.0,66.0,66.0,66.0
36359,74.0,73.0,71.0,71.0,66.0,66.0,66.0,67.0
36360,73.0,71.0,71.0,66.0,66.0,66.0,67.0,74.0
36361,71.0,71.0,66.0,66.0,66.0,67.0,74.0,73.0
36362,71.0,66.0,66.0,66.0,67.0,74.0,73.0,78.0
36363,66.0,66.0,66.0,67.0,74.0,73.0,78.0,83.0
36364,66.0,66.0,67.0,74.0,73.0,78.0,83.0,87.0
36365,66.0,67.0,74.0,73.0,78.0,83.0,87.0,92.0
36366,67.0,74.0,73.0,78.0,83.0,87.0,92.0,97.0
36367,74.0,73.0,78.0,83.0,87.0,92.0,97.0,101.0
36368,90.0,81.0,73.0,65.0,64.0,64.0,55.0,57.0
36369,81.0,73.0,65.0,64.0,64.0,55.0,57.0,54.0
36370,73.0,65.0,64.0,64.0,55.0,57.0,54.0,48.0
36371,65.0,64.0,64.0,55.0,57.0,54.0,48.0,56.0
36372,64.0,64.0,55.0,57.0,54.0,48.0,56.0,46.0
36373,64.0,55.0,57.0,54.0,48.0,56.0,46.0,32.0
36374,55.0,57.0,54.0,48.0,56.0,46.0,32.0,37.0
36375,57.0,54.0,48.0,56.0,46.0,32.0,37.0,49.0
36376,54.0,48.0,56.0,46.0,32.0,37.0,49.0,69.0
36377,48.0,56.0,46.0,32.0,37.0,49.0,69.0,101.0
36378,82.0,80.0,75.0,72.0,58.0,49.0,47.0,42.0
36379,80.0,75.0,72.0,58.0,49.0,47.0,42.0,42.0
36380,75.0,72.0,58.0,49.0,47.0,42.0,42.0,47.0
36381,72.0,58.0,49.0,47.0,42.0,42.0,47.0,59.0
36382,58.0,49.0,47.0,42.0,42.0,47.0,59.0,72.0
36383,49.0,47.0,42.0,42.0,47.0,59.0,72.0,82.0
36384,47.0,42.0,42.0,47.0,59.0,72.0,82.0,97.0
36385,42.0,42.0,47.0,59.0,72.0,82.0,97.0,101.0
36386,69.0,63.0,50.0,45.0,38.0,36.0,33.0,24.0
36387,63.0,50.0,45.0,38.0,36.0,33.0,24.0,25.0
36388,50.0,45.0,38.0,36.0,33.0,24.0,25.0,33.0
36389,45.0,38.0,36.0,33.0,24.0,25.0,33.0,33.0
36390,38.0,36.0,33.0,24.0,25.0,33.0,33.0,31.0
36391,36.0,33.0,24.0,25.0,33.0,33.0,31.0,32.0
36392,33.0,24.0,25.0,33.0,33.0,31.0,32.0,37.0
36393,24.0,25.0,33.0,33.0,31.0,32.0,37.0,39.0
36394,25.0,33.0,33.0,31.0,32.0,37.0,39.0,44.0
36395,33.0,33.0,31.0,32.0,37.0,39.0,44.0,45.0
36396,33.0,31.0,32.0,37.0,39.0,44.0,45.0,42.0
36397,31.0,32.0,37.0,39.0,44.0,45.0,42.0,41.0
36398,32.0,37.0,39.0,44.0,45.0,42.0,41.0,48.0
36399,37.0,39.0,44.0,45.0,42.0,41.0,48.0,101.0
36400,57.0,50.0,49.0,47.0,43.0,45.0,48.0,50.0
36401,50.0,49.0,47.0,43.0,45.0,48.0,50.0,56.0
36402,49.0,47.0,43.0,45.0,48.0,50.0,56.0,57.0
36403,47.0,43.0,45.0,48.0,50.0,56.0,57.0,61.0
36404,43.0,45.0,48.0,50.0,56.0,57.0,61.0,58.0
36405,45.0,48.0,50.0,56.0,57.0,61.0,58.0,61.0
36406,48.0,50.0,56.0,57.0,61.0,58.0,61.0,64.0
36407,50.0,56.0,57.0,61.0,58.0,61.0,64.0,64.0
36408,56.0,57.0,61.0,58.0,61.0,64.0,64.0,64.0
36409,57.0,61.0,58.0,61.0,64.0,64.0,64.0,65.0
36410,61.0,58.0,61.0,64.0,64.0,64.0,65.0,64.0
36411,58.0,61.0,64.0,64.0,64.0,65.0,64.0,101.0
36412,54.0,47.0,45.0,37.0,43.0,55.0,63.0,79.0
36413,47.0,45.0,37.0,43.0,55.0,63.0,79.0,95.0
36414,45.0,37.0,43.0,55.0,63.0,79.0,95.0,101.0
36415,44.0,49.0,61.0,65.0,68.0,62.0,59.0,62.0
36416,49.0,61.0,65.0,68.0,62.0,59.0,62.0,61.0
36417,61.0,65.0,68.0,62.0,59.0,62.0,61.0,67.0
36418,65.0,68.0,62.0,59.0,62.0,61.0,67.0,71.0
36419,68.0,62.0,59.0,62.0,61.0,67.0,71.0,68.0
36420,62.0,59.0,62.0,61.0,67.0,71.0,68.0,78.0
36421,59.0,62.0,61.0,67.0,71.0,68.0,78.0,85.0
36422,62.0,61.0,67.0,71.0,68.0,78.0,85.0,95.0
36423,61.0,67.0,71.0,68.0,78.0,85.0,95.0,101.0
36424,100.0,97.0,91.0,93.0,81.0,81.0,84.0,80.0
36425,97.0,91.0,93.0,81.0,81.0,84.0,80.0,78.0
36426,91.0,93.0,81.0,81.0,84.0,80.0,78.0,73.0
36427,93.0,81.0,81.0,84.0,80.0,78.0,73.0,69.0
36428,81.0,81.0,84.0,80.0,78.0,73.0,69.0,69.0
36429,81.0,84.0,80.0,78.0,73.0,69.0,69.0,70.0
36430,84.0,80.0,78.0,73.0,69.0,69.0,70.0,60.0
36431,80.0,78.0,73.0,69.0,69.0,70.0,60.0,53.0
36432,78.0,73.0,69.0,69.0,70.0,60.0,53.0,52.0
36433,73.0,69.0,69.0,70.0,60.0,53.0,52.0,46.0
36434,69.0,69.0,70.0,60.0,53.0,52.0,46.0,47.0
36435,69.0,70.0,60.0,53.0,52.0,46.0,47.0,44.0
36436,70.0,60.0,53.0,52.0,46.0,47.0,44.0,33.0
36437,60.0,53.0,52.0,46.0,47.0,44.0,33.0,41.0
36438,53.0,52.0,46.0,47.0,44.0,33.0,41.0,44.0
36439,52.0,46.0,47.0,44.0,33.0,41.0,44.0,101.0
36440,98.0,79.0,63.0,54.0,42.0,33.0,30.0,33.0
36441,79.0,63.0,54.0,42.0,33.0,30.0,33.0,28.0
36442,63.0,54.0,42.0,33.0,30.0,33.0,28.0,27.0
36443,54.0,42.0,33.0,30.0,33.0,28.0,27.0,33.0
36444,42.0,33.0,30.0,33.0,28.0,27.0,33.0,35.0
36445,33.0,30.0,33.0,28.0,27.0,33.0,35.0,39.0
36446,30.0,33.0,28.0,27.0,33.0,35.0,39.0,40.0
36447,33.0,28.0,27.0,33.0,35.0,39.0,40.0,48.0
36448,28.0,27.0,33.0,35.0,39.0,40.0,48.0,52.0
36449,27.0,33.0,35.0,39.0,40.0,48.0,52.0,61.0
36450,33.0,35.0,39.0,40.0,48.0,52.0,61.0,65.0
36451,35.0,39.0,40.0,48.0,52.0,61.0,65.0,63.0
36452,39.0,40.0,48.0,52.0,61.0,65.0,63.0,66.0
36453,40.0,48.0,52.0,61.0,65.0,63.0,66.0,101.0
36454,7.0,6.0,13.0,18.0,22.0,23.0,26.0,33.0
36455,6.0,13.0,18.0,22.0,23.0,26.0,33.0,39.0
36456,13.0,18.0,22.0,23.0,26.0,33.0,39.0,39.0
36457,18.0,22.0,23.0,26.0,33.0,39.0,39.0,44.0
36458,22.0,23.0,26.0,33.0,39.0,39.0,44.0,45.0
36459,23.0,26.0,33.0,39.0,39.0,44.0,45.0,101.0
36460,66.0,66.0,32.0,22.0,14.0,10.0,4.0,4.0
36461,66.0,32.0,22.0,14.0,10.0,4.0,4.0,6.0
36462,32.0,22.0,14.0,10.0,4.0,4.0,6.0,5.0
36463,22.0,14.0,10.0,4.0,4.0,6.0,5.0,5.0
36464,14.0,10.0,4.0,4.0,6.0,5.0,5.0,101.0
36465,90.0,81.0,55.0,57.0,73.0,82.0,98.0,101.0
36466,90.0,65.0,51.0,37.0,30.0,27.0,29.0,33.0
36467,65.0,51.0,37.0,30.0,27.0,29.0,33.0,34.0
36468,51.0,37.0,30.0,27.0,29.0,33.0,34.0,36.0
36469,37.0,30.0,27.0,29.0,33.0,34.0,36.0,37.0
36470,30.0,27.0,29.0,33.0,34.0,36.0,37.0,47.0
36471,27.0,29.0,33.0,34.0,36.0,37.0,47.0,51.0
36472,29.0,33.0,34.0,36.0,37.0,47.0,51.0,57.0
36473,33.0,34.0,36.0,37.0,47.0,51.0,57.0,66.0
36474,34.0,36.0,37.0,47.0,51.0,57.0,66.0,65.0
36475,36.0,37.0,47.0,51.0,57.0,66.0,65.0,63.0
36476,37.0,47.0,51.0,57.0,66.0,65.0,63.0,67.0
36477,47.0,51.0,57.0,66.0,65.0,63.0,67.0,68.0
36478,51.0,57.0,66.0,65.0,63.0,67.0,68.0,77.0
36479,57.0,66.0,65.0,63.0,67.0,68.0,77.0,101.0
36480,94.0,89.0,88.0,82.0,79.0,75.0,66.0,72.0
36481,89.0,88.0,82.0,79.0,75.0,66.0,72.0,63.0
36482,88.0,82.0,79.0,75.0,66.0,72.0,63.0,73.0
36483,82.0,79.0,75.0,66.0,72.0,63.0,73.0,70.0
36484,79.0,75.0,66.0,72.0,63.0,73.0,70.0,77.0
36485,75.0,66.0,72.0,63.0,73.0,70.0,77.0,78.0
36486,66.0,72.0,63.0,73.0,70.0,77.0,78.0,88.0
36487,72.0,63.0,73.0,70.0,77.0,78.0,88.0,97.0
36488,63.0,73.0,70.0,77.0,78.0,88.0,97.0,87.0
36489,73.0,70.0,77.0,78.0,88.0,97.0,87.0,90.0
36490,70.0,77.0,78.0,88.0,97.0,87.0,90.0,98.0
36491,77.0,78.0,88.0,97.0,87.0,90.0,98.0,101.0
36492,64.0,49.0,42.0,32.0,32.0,32.0,32.0,36.0
36493,49.0,42.0,32.0,32.0,32.0,32.0,36.0,55.0
36494,42.0,32.0,32.0,32.0,32.0,36.0,55.0,84.0
36495,32.0,32.0,32.0,32.0,36.0,55.0,84.0,91.0
36496,32.0,32.0,32.0,36.0,55.0,84.0,91.0,94.0
36497,32.0,32.0,36.0,55.0,84.0,91.0,94.0,93.0
36498,32.0,36.0,55.0,84.0,91.0,94.0,93.0,92.0
36499,36.0,55.0,84.0,91.0,94.0,93.0,92.0,95.0
36500,55.0,84.0,91.0,94.0,93.0,92.0,95.0,94.0
36501,84.0,91.0,94.0,93.0,92.0,95.0,94.0,101.0
36502,42.0,24.0,22.0,23.0,30.0,39.0,40.0,44.0
36503,24.0,22.0,23.0,30.0,39.0,40.0,44.0,54.0
36504,22.0,23.0,30.0,39.0,40.0,44.0,54.0,65.0
36505,23.0,30.0,39.0,40.0,44.0,54.0,65.0,73.0
36506,30.0,39.0,40.0,44.0,54.0,65.0,73.0,83.0
36507,39.0,40.0,44.0,54.0,65.0,73.0,83.0,92.0
36508,40.0,44.0,54.0,65.0,73.0,83.0,92.0,95.0
36509,44.0,54.0,65.0,73.0,83.0,92.0,95.0,101.0
36510,40.0,60.0,68.0,74.0,74.0,72.0,71.0,65.0
36511,60.0,68.0,74.0,74.0,72.0,71.0,65.0,76.0
36512,68.0,74.0,74.0,72.0,71.0,65.0,76.0,75.0
36513,74.0,74.0,72.0,71.0,65.0,76.0,75.0,77.0
36514,74.0,72.0,71.0,65.0,76.0,75.0,77.0,84.0
36515,72.0,71.0,65.0,76.0,75.0,77.0,84.0,96.0
36516,71.0,65.0,76.0,75.0,77.0,84.0,96.0,97.0
36517,65.0,76.0,75.0,77.0,84.0,96.0,97.0,69.0
36518,76.0,75.0,77.0,84.0,96.0,97.0,69.0,85.0
36519,75.0,77.0,84.0,96.0,97.0,69.0,85.0,96.0
36520,77.0,84.0,96.0,97.0,69.0,85.0,96.0,101.0
36521,26.0,18.0,9.0,9.0,4.0,4.0,4.0,3.0
36522,18.0,9.0,9.0,4.0,4.0,4.0,3.0,6.0
36523,9.0,9.0,4.0,4.0,4.0,3.0,6.0,9.0
36524,9.0,4.0,4.0,4.0,3.0,6.0,9.0,11.0
36525,4.0,4.0,4.0,3.0,6.0,9.0,11.0,15.0
36526,4.0,4.0,3.0,6.0,9.0,11.0,15.0,17.0
36527,4.0,3.0,6.0,9.0,11.0,15.0,17.0,24.0
36528,3.0,6.0,9.0,11.0,15.0,17.0,24.0,34.0
36529,6.0,9.0,11.0,15.0,17.0,24.0,34.0,42.0
