,diff_0,diff_1,diff_2,diff_3,target
39175,89.0,97.0,94.0,96.0,101.0
39176,63.0,65.0,57.0,51.0,31.0
39177,65.0,57.0,51.0,31.0,22.0
39178,57.0,51.0,31.0,22.0,15.0
39179,51.0,31.0,22.0,15.0,9.0
39180,31.0,22.0,15.0,9.0,10.0
39181,22.0,15.0,9.0,10.0,10.0
39182,15.0,9.0,10.0,10.0,9.0
39183,9.0,10.0,10.0,9.0,8.0
39184,10.0,10.0,9.0,8.0,9.0
39185,10.0,9.0,8.0,9.0,12.0
39186,9.0,8.0,9.0,12.0,14.0
39187,8.0,9.0,12.0,14.0,15.0
39188,9.0,12.0,14.0,15.0,22.0
39189,12.0,14.0,15.0,22.0,29.0
39190,14.0,15.0,22.0,29.0,32.0
39191,15.0,22.0,29.0,32.0,42.0
39192,22.0,29.0,32.0,42.0,42.0
39193,29.0,32.0,42.0,42.0,43.0
39194,32.0,42.0,42.0,43.0,47.0
39195,42.0,42.0,43.0,47.0,101.0
39196,46.0,42.0,24.0,20.0,8.0
39197,42.0,24.0,20.0,8.0,7.0
39198,24.0,20.0,8.0,7.0,7.0
39199,20.0,8.0,7.0,7.0,7.0
39200,8.0,7.0,7.0,7.0,6.0
39201,7.0,7.0,7.0,6.0,5.0
39202,7.0,7.0,6.0,5.0,4.0
39203,7.0,6.0,5.0,4.0,5.0
39204,6.0,5.0,4.0,5.0,8.0
39205,5.0,4.0,5.0,8.0,12.0
39206,4.0,5.0,8.0,12.0,16.0
39207,5.0,8.0,12.0,16.0,19.0
39208,8.0,12.0,16.0,19.0,20.0
39209,12.0,16.0,19.0,20.0,22.0
39210,16.0,19.0,20.0,22.0,33.0
39211,19.0,20.0,22.0,33.0,40.0
39212,20.0,22.0,33.0,40.0,101.0
39213,82.0,71.0,52.0,46.0,101.0
39214,66.0,57.0,34.0,29.0,22.0
39215,57.0,34.0,29.0,22.0,16.0
39216,34.0,29.0,22.0,16.0,9.0
39217,29.0,22.0,16.0,9.0,4.0
39218,22.0,16.0,9.0,4.0,3.0
39219,16.0,9.0,4.0,3.0,2.0
39220,9.0,4.0,3.0,2.0,2.0
39221,4.0,3.0,2.0,2.0,2.0
39222,3.0,2.0,2.0,2.0,3.0
39223,2.0,2.0,2.0,3.0,2.0
39224,2.0,2.0,3.0,2.0,2.0
39225,2.0,3.0,2.0,2.0,3.0
39226,3.0,2.0,2.0,3.0,3.0
39227,2.0,2.0,3.0,3.0,3.0
39228,2.0,3.0,3.0,3.0,3.0
39229,3.0,3.0,3.0,3.0,3.0
39230,3.0,3.0,3.0,3.0,4.0
39231,3.0,3.0,3.0,4.0,4.0
39232,3.0,3.0,4.0,4.0,4.0
39233,3.0,4.0,4.0,4.0,7.0
39234,4.0,4.0,4.0,7.0,9.0
39235,4.0,4.0,7.0,9.0,14.0
39236,4.0,7.0,9.0,14.0,18.0
39237,7.0,9.0,14.0,18.0,16.0
39238,9.0,14.0,18.0,16.0,19.0
39239,14.0,18.0,16.0,19.0,21.0
39240,18.0,16.0,19.0,21.0,24.0
39241,16.0,19.0,21.0,24.0,27.0
39242,19.0,21.0,24.0,27.0,28.0
39243,21.0,24.0,27.0,28.0,34.0
39244,24.0,27.0,28.0,34.0,38.0
39245,82.0,73.0,71.0,71.0,71.0
39246,73.0,71.0,71.0,71.0,69.0
39247,71.0,71.0,71.0,69.0,70.0
39248,71.0,71.0,69.0,70.0,80.0
39249,71.0,69.0,70.0,80.0,80.0
39250,69.0,70.0,80.0,80.0,85.0
39251,70.0,80.0,80.0,85.0,86.0
39252,80.0,80.0,85.0,86.0,94.0
39253,80.0,85.0,86.0,94.0,98.0
39254,85.0,86.0,94.0,98.0,93.0
39255,86.0,94.0,98.0,93.0,95.0
39256,94.0,98.0,93.0,95.0,101.0
39257,97.0,83.0,79.0,79.0,74.0
39258,83.0,79.0,79.0,74.0,67.0
39259,79.0,79.0,74.0,67.0,72.0
39260,79.0,74.0,67.0,72.0,69.0
39261,74.0,67.0,72.0,69.0,77.0
39262,67.0,72.0,69.0,77.0,79.0
39263,72.0,69.0,77.0,79.0,87.0
39264,69.0,77.0,79.0,87.0,101.0
39265,97.0,91.0,83.0,88.0,99.0
39266,91.0,83.0,88.0,99.0,101.0
39267,87.0,76.0,64.0,61.0,56.0
39268,76.0,64.0,61.0,56.0,57.0
39269,64.0,61.0,56.0,57.0,66.0
39270,61.0,56.0,57.0,66.0,78.0
39271,56.0,57.0,66.0,78.0,88.0
39272,57.0,66.0,78.0,88.0,101.0
39273,96.0,92.0,80.0,72.0,63.0
39274,92.0,80.0,72.0,63.0,56.0
39275,80.0,72.0,63.0,56.0,53.0
39276,72.0,63.0,56.0,53.0,53.0
39277,63.0,56.0,53.0,53.0,46.0
39278,56.0,53.0,53.0,46.0,44.0
39279,53.0,53.0,46.0,44.0,43.0
39280,53.0,46.0,44.0,43.0,43.0
39281,46.0,44.0,43.0,43.0,37.0
39282,44.0,43.0,43.0,37.0,37.0
39283,43.0,43.0,37.0,37.0,37.0
39284,43.0,37.0,37.0,37.0,38.0
39285,37.0,37.0,37.0,38.0,43.0
39286,37.0,37.0,38.0,43.0,41.0
39287,37.0,38.0,43.0,41.0,41.0
39288,38.0,43.0,41.0,41.0,45.0
39289,43.0,41.0,41.0,45.0,49.0
39290,41.0,41.0,45.0,49.0,101.0
39291,89.0,89.0,79.0,75.0,71.0
39292,89.0,79.0,75.0,71.0,64.0
39293,79.0,75.0,71.0,64.0,60.0
39294,75.0,71.0,64.0,60.0,52.0
39295,71.0,64.0,60.0,52.0,40.0
39296,64.0,60.0,52.0,40.0,34.0
39297,60.0,52.0,40.0,34.0,33.0
39298,52.0,40.0,34.0,33.0,28.0
39299,40.0,34.0,33.0,28.0,28.0
39300,34.0,33.0,28.0,28.0,33.0
39301,33.0,28.0,28.0,33.0,41.0
39302,28.0,28.0,33.0,41.0,41.0
39303,28.0,33.0,41.0,41.0,50.0
39304,33.0,41.0,41.0,50.0,52.0
39305,41.0,41.0,50.0,52.0,61.0
39306,41.0,50.0,52.0,61.0,71.0
39307,50.0,52.0,61.0,71.0,91.0
39308,52.0,61.0,71.0,91.0,101.0
39309,85.0,65.0,52.0,48.0,45.0
39310,65.0,52.0,48.0,45.0,41.0
39311,52.0,48.0,45.0,41.0,39.0
39312,48.0,45.0,41.0,39.0,39.0
39313,45.0,41.0,39.0,39.0,32.0
39314,41.0,39.0,39.0,32.0,31.0
39315,39.0,39.0,32.0,31.0,28.0
39316,39.0,32.0,31.0,28.0,26.0
39317,32.0,31.0,28.0,26.0,28.0
39318,31.0,28.0,26.0,28.0,33.0
39319,28.0,26.0,28.0,33.0,35.0
39320,26.0,28.0,33.0,35.0,44.0
39321,28.0,33.0,35.0,44.0,51.0
39322,33.0,35.0,44.0,51.0,55.0
39323,35.0,44.0,51.0,55.0,63.0
39324,44.0,51.0,55.0,63.0,68.0
39325,51.0,55.0,63.0,68.0,101.0
39326,73.0,62.0,55.0,52.0,41.0
39327,62.0,55.0,52.0,41.0,42.0
39328,55.0,52.0,41.0,42.0,37.0
39329,52.0,41.0,42.0,37.0,44.0
39330,41.0,42.0,37.0,44.0,49.0
39331,42.0,37.0,44.0,49.0,49.0
39332,37.0,44.0,49.0,49.0,51.0
39333,44.0,49.0,49.0,51.0,61.0
39334,49.0,49.0,51.0,61.0,64.0
39335,49.0,51.0,61.0,64.0,74.0
39336,51.0,61.0,64.0,74.0,90.0
39337,61.0,64.0,74.0,90.0,101.0
39338,97.0,90.0,85.0,85.0,81.0
39339,90.0,85.0,85.0,81.0,77.0
39340,85.0,85.0,81.0,77.0,74.0
39341,85.0,81.0,77.0,74.0,65.0
39342,81.0,77.0,74.0,65.0,62.0
39343,77.0,74.0,65.0,62.0,52.0
39344,74.0,65.0,62.0,52.0,51.0
39345,65.0,62.0,52.0,51.0,50.0
39346,62.0,52.0,51.0,50.0,49.0
39347,52.0,51.0,50.0,49.0,54.0
39348,51.0,50.0,49.0,54.0,56.0
39349,50.0,49.0,54.0,56.0,76.0
39350,49.0,54.0,56.0,76.0,79.0
39351,54.0,56.0,76.0,79.0,77.0
39352,56.0,76.0,79.0,77.0,76.0
39353,76.0,79.0,77.0,76.0,85.0
39354,79.0,77.0,76.0,85.0,101.0
39355,89.0,86.0,83.0,70.0,67.0
39356,86.0,83.0,70.0,67.0,74.0
39357,83.0,70.0,67.0,74.0,91.0
39358,70.0,67.0,74.0,91.0,101.0
39359,99.0,92.0,85.0,100.0,101.0
39360,90.0,74.0,67.0,55.0,51.0
39361,74.0,67.0,55.0,51.0,48.0
39362,67.0,55.0,51.0,48.0,46.0
39363,55.0,51.0,48.0,46.0,40.0
39364,51.0,48.0,46.0,40.0,38.0
39365,48.0,46.0,40.0,38.0,53.0
39366,46.0,40.0,38.0,53.0,61.0
39367,40.0,38.0,53.0,61.0,80.0
39368,38.0,53.0,61.0,80.0,94.0
39369,53.0,61.0,80.0,94.0,101.0
39370,72.0,68.0,67.0,62.0,57.0
39371,68.0,67.0,62.0,57.0,57.0
39372,67.0,62.0,57.0,57.0,57.0
39373,62.0,57.0,57.0,57.0,49.0
39374,57.0,57.0,57.0,49.0,51.0
39375,57.0,57.0,49.0,51.0,51.0
39376,57.0,49.0,51.0,51.0,54.0
39377,49.0,51.0,51.0,54.0,61.0
39378,51.0,51.0,54.0,61.0,60.0
39379,51.0,54.0,61.0,60.0,69.0
39380,54.0,61.0,60.0,69.0,79.0
39381,61.0,60.0,69.0,79.0,81.0
39382,60.0,69.0,79.0,81.0,101.0
39383,6.0,6.0,4.0,1.0,1.0
39384,6.0,4.0,1.0,1.0,1.0
39385,4.0,1.0,1.0,1.0,5.0
39386,1.0,1.0,1.0,5.0,14.0
39387,1.0,1.0,5.0,14.0,24.0
39388,1.0,5.0,14.0,24.0,35.0
39389,5.0,14.0,24.0,35.0,40.0
39390,14.0,24.0,35.0,40.0,47.0
39391,24.0,35.0,40.0,47.0,67.0
39392,35.0,40.0,47.0,67.0,84.0
39393,40.0,47.0,67.0,84.0,101.0
39394,92.0,75.0,65.0,61.0,57.0
39395,75.0,65.0,61.0,57.0,57.0
39396,65.0,61.0,57.0,57.0,54.0
39397,61.0,57.0,57.0,54.0,48.0
39398,57.0,57.0,54.0,48.0,50.0
39399,57.0,54.0,48.0,50.0,56.0
39400,54.0,48.0,50.0,56.0,71.0
39401,48.0,50.0,56.0,71.0,94.0
39402,50.0,56.0,71.0,94.0,101.0
39403,98.0,83.0,75.0,63.0,54.0
39404,83.0,75.0,63.0,54.0,45.0
39405,75.0,63.0,54.0,45.0,42.0
39406,63.0,54.0,45.0,42.0,34.0
39407,54.0,45.0,42.0,34.0,31.0
39408,45.0,42.0,34.0,31.0,20.0
39409,42.0,34.0,31.0,20.0,18.0
39410,34.0,31.0,20.0,18.0,14.0
39411,31.0,20.0,18.0,14.0,11.0
39412,20.0,18.0,14.0,11.0,16.0
39413,18.0,14.0,11.0,16.0,27.0
39414,14.0,11.0,16.0,27.0,46.0
39415,11.0,16.0,27.0,46.0,55.0
39416,16.0,27.0,46.0,55.0,64.0
39417,27.0,46.0,55.0,64.0,82.0
39418,46.0,55.0,64.0,82.0,96.0
39419,55.0,64.0,82.0,96.0,101.0
39420,68.0,45.0,36.0,28.0,23.0
39421,45.0,36.0,28.0,23.0,15.0
39422,36.0,28.0,23.0,15.0,12.0
39423,28.0,23.0,15.0,12.0,7.0
39424,23.0,15.0,12.0,7.0,5.0
39425,15.0,12.0,7.0,5.0,3.0
39426,12.0,7.0,5.0,3.0,5.0
39427,7.0,5.0,3.0,5.0,12.0
39428,5.0,3.0,5.0,12.0,19.0
39429,3.0,5.0,12.0,19.0,33.0
39430,5.0,12.0,19.0,33.0,48.0
39431,12.0,19.0,33.0,48.0,61.0
39432,19.0,33.0,48.0,61.0,72.0
39433,33.0,48.0,61.0,72.0,99.0
39434,48.0,61.0,72.0,99.0,101.0
39435,74.0,64.0,64.0,59.0,59.0
39436,64.0,64.0,59.0,59.0,61.0
39437,64.0,59.0,59.0,61.0,71.0
39438,59.0,59.0,61.0,71.0,77.0
39439,59.0,61.0,71.0,77.0,87.0
39440,61.0,71.0,77.0,87.0,101.0
39441,70.0,62.0,53.0,37.0,29.0
39442,62.0,53.0,37.0,29.0,27.0
39443,53.0,37.0,29.0,27.0,29.0
39444,37.0,29.0,27.0,29.0,32.0
39445,29.0,27.0,29.0,32.0,35.0
39446,27.0,29.0,32.0,35.0,45.0
39447,29.0,32.0,35.0,45.0,68.0
39448,32.0,35.0,45.0,68.0,87.0
39449,35.0,45.0,68.0,87.0,101.0
39450,58.0,53.0,53.0,53.0,58.0
39451,53.0,53.0,53.0,58.0,57.0
39452,53.0,53.0,58.0,57.0,58.0
39453,53.0,58.0,57.0,58.0,60.0
39454,58.0,57.0,58.0,60.0,57.0
39455,57.0,58.0,60.0,57.0,63.0
39456,58.0,60.0,57.0,63.0,73.0
39457,60.0,57.0,63.0,73.0,78.0
39458,57.0,63.0,73.0,78.0,79.0
39459,63.0,73.0,78.0,79.0,85.0
39460,73.0,78.0,79.0,85.0,91.0
39461,78.0,79.0,85.0,91.0,101.0
39462,93.0,80.0,79.0,72.0,69.0
39463,80.0,79.0,72.0,69.0,59.0
39464,79.0,72.0,69.0,59.0,55.0
39465,72.0,69.0,59.0,55.0,54.0
39466,69.0,59.0,55.0,54.0,52.0
39467,59.0,55.0,54.0,52.0,54.0
39468,55.0,54.0,52.0,54.0,54.0
39469,54.0,52.0,54.0,54.0,57.0
39470,52.0,54.0,54.0,57.0,58.0
39471,54.0,54.0,57.0,58.0,53.0
39472,54.0,57.0,58.0,53.0,66.0
39473,57.0,58.0,53.0,66.0,70.0
39474,58.0,53.0,66.0,70.0,76.0
39475,53.0,66.0,70.0,76.0,101.0
39476,100.0,87.0,86.0,85.0,81.0
39477,87.0,86.0,85.0,81.0,75.0
39478,86.0,85.0,81.0,75.0,69.0
39479,85.0,81.0,75.0,69.0,69.0
39480,81.0,75.0,69.0,69.0,64.0
39481,75.0,69.0,69.0,64.0,62.0
39482,69.0,69.0,64.0,62.0,57.0
39483,69.0,64.0,62.0,57.0,55.0
39484,64.0,62.0,57.0,55.0,54.0
39485,62.0,57.0,55.0,54.0,51.0
39486,57.0,55.0,54.0,51.0,47.0
39487,55.0,54.0,51.0,47.0,47.0
39488,54.0,51.0,47.0,47.0,42.0
39489,51.0,47.0,47.0,42.0,51.0
39490,47.0,47.0,42.0,51.0,65.0
39491,47.0,42.0,51.0,65.0,73.0
39492,42.0,51.0,65.0,73.0,101.0
39493,60.0,82.0,69.0,60.0,61.0
39494,82.0,69.0,60.0,61.0,56.0
39495,69.0,60.0,61.0,56.0,55.0
39496,60.0,61.0,56.0,55.0,45.0
39497,61.0,56.0,55.0,45.0,46.0
39498,56.0,55.0,45.0,46.0,39.0
39499,55.0,45.0,46.0,39.0,40.0
39500,45.0,46.0,39.0,40.0,33.0
39501,46.0,39.0,40.0,33.0,31.0
39502,39.0,40.0,33.0,31.0,29.0
39503,40.0,33.0,31.0,29.0,27.0
39504,33.0,31.0,29.0,27.0,29.0
39505,31.0,29.0,27.0,29.0,38.0
39506,29.0,27.0,29.0,38.0,48.0
39507,27.0,29.0,38.0,48.0,52.0
39508,29.0,38.0,48.0,52.0,55.0
39509,38.0,48.0,52.0,55.0,101.0
39510,6.0,4.0,3.0,3.0,3.0
39511,4.0,3.0,3.0,3.0,6.0
39512,3.0,3.0,3.0,6.0,7.0
39513,3.0,3.0,6.0,7.0,8.0
39514,3.0,6.0,7.0,8.0,8.0
39515,6.0,7.0,8.0,8.0,15.0
39516,7.0,8.0,8.0,15.0,18.0
39517,8.0,8.0,15.0,18.0,23.0
39518,8.0,15.0,18.0,23.0,28.0
39519,15.0,18.0,23.0,28.0,28.0
39520,18.0,23.0,28.0,28.0,29.0
39521,23.0,28.0,28.0,29.0,34.0
39522,28.0,28.0,29.0,34.0,40.0
39523,28.0,29.0,34.0,40.0,46.0
39524,29.0,34.0,40.0,46.0,58.0
39525,34.0,40.0,46.0,58.0,61.0
39526,40.0,46.0,58.0,61.0,101.0
39527,99.0,100.0,94.0,93.0,100.0
39528,100.0,94.0,93.0,100.0,101.0
39529,93.0,96.0,93.0,89.0,92.0
39530,96.0,93.0,89.0,92.0,96.0
39531,93.0,89.0,92.0,96.0,101.0
39532,91.0,60.0,46.0,51.0,56.0
39533,60.0,46.0,51.0,56.0,58.0
39534,46.0,51.0,56.0,58.0,62.0
39535,51.0,56.0,58.0,62.0,67.0
39536,56.0,58.0,62.0,67.0,76.0
39537,58.0,62.0,67.0,76.0,84.0
39538,62.0,67.0,76.0,84.0,101.0
39539,65.0,65.0,65.0,59.0,61.0
39540,65.0,65.0,59.0,61.0,71.0
39541,65.0,59.0,61.0,71.0,81.0
39542,59.0,61.0,71.0,81.0,96.0
39543,61.0,71.0,81.0,96.0,101.0
39544,89.0,49.0,28.0,27.0,22.0
39545,49.0,28.0,27.0,22.0,18.0
39546,28.0,27.0,22.0,18.0,12.0
39547,27.0,22.0,18.0,12.0,9.0
39548,22.0,18.0,12.0,9.0,10.0
39549,18.0,12.0,9.0,10.0,6.0
39550,12.0,9.0,10.0,6.0,6.0
39551,9.0,10.0,6.0,6.0,5.0
39552,10.0,6.0,6.0,5.0,4.0
39553,6.0,6.0,5.0,4.0,5.0
39554,6.0,5.0,4.0,5.0,4.0
39555,5.0,4.0,5.0,4.0,4.0
39556,4.0,5.0,4.0,4.0,3.0
39557,5.0,4.0,4.0,3.0,4.0
39558,4.0,4.0,3.0,4.0,3.0
39559,4.0,3.0,4.0,3.0,3.0
39560,3.0,4.0,3.0,3.0,3.0
39561,4.0,3.0,3.0,3.0,3.0
39562,3.0,3.0,3.0,3.0,3.0
39563,3.0,3.0,3.0,3.0,3.0
39564,3.0,3.0,3.0,3.0,3.0
39565,3.0,3.0,3.0,3.0,2.0
39566,3.0,3.0,3.0,2.0,2.0
39567,3.0,3.0,2.0,2.0,2.0
39568,3.0,2.0,2.0,2.0,3.0
39569,2.0,2.0,2.0,3.0,5.0
39570,2.0,2.0,3.0,5.0,4.0
39571,2.0,3.0,5.0,4.0,2.0
39572,3.0,5.0,4.0,2.0,4.0
39573,5.0,4.0,2.0,4.0,3.0
39574,4.0,2.0,4.0,3.0,3.0
39575,2.0,4.0,3.0,3.0,4.0
39576,4.0,3.0,3.0,4.0,6.0
39577,3.0,3.0,4.0,6.0,10.0
39578,3.0,4.0,6.0,10.0,10.0
39579,4.0,6.0,10.0,10.0,12.0
39580,6.0,10.0,10.0,12.0,20.0
39581,10.0,10.0,12.0,20.0,20.0
39582,10.0,12.0,20.0,20.0,21.0
39583,12.0,20.0,20.0,21.0,23.0
39584,20.0,20.0,21.0,23.0,26.0
39585,20.0,21.0,23.0,26.0,27.0
39586,21.0,23.0,26.0,27.0,28.0
39587,23.0,26.0,27.0,28.0,31.0
39588,26.0,27.0,28.0,31.0,31.0
39589,27.0,28.0,31.0,31.0,27.0
39590,28.0,31.0,31.0,27.0,33.0
39591,31.0,31.0,27.0,33.0,29.0
39592,31.0,27.0,33.0,29.0,26.0
39593,27.0,33.0,29.0,26.0,33.0
39594,33.0,29.0,26.0,33.0,32.0
39595,29.0,26.0,33.0,32.0,29.0
39596,26.0,33.0,32.0,29.0,29.0
39597,33.0,32.0,29.0,29.0,36.0
39598,32.0,29.0,29.0,36.0,38.0
39599,29.0,29.0,36.0,38.0,37.0
39600,29.0,36.0,38.0,37.0,38.0
39601,36.0,38.0,37.0,38.0,43.0
39602,38.0,37.0,38.0,43.0,40.0
39603,37.0,38.0,43.0,40.0,40.0
39604,38.0,43.0,40.0,40.0,41.0
39605,43.0,40.0,40.0,41.0,42.0
39606,40.0,40.0,41.0,42.0,43.0
39607,40.0,41.0,42.0,43.0,48.0
39608,41.0,42.0,43.0,48.0,45.0
39609,42.0,43.0,48.0,45.0,101.0
39610,91.0,60.0,43.0,40.0,30.0
39611,60.0,43.0,40.0,30.0,23.0
39612,43.0,40.0,30.0,23.0,23.0
39613,40.0,30.0,23.0,23.0,36.0
39614,30.0,23.0,23.0,36.0,50.0
39615,23.0,23.0,36.0,50.0,64.0
39616,23.0,36.0,50.0,64.0,82.0
39617,36.0,50.0,64.0,82.0,100.0
39618,50.0,64.0,82.0,100.0,101.0
39619,94.0,91.0,73.0,72.0,71.0
39620,91.0,73.0,72.0,71.0,63.0
39621,73.0,72.0,71.0,63.0,72.0
39622,72.0,71.0,63.0,72.0,71.0
39623,71.0,63.0,72.0,71.0,68.0
39624,63.0,72.0,71.0,68.0,68.0
39625,72.0,71.0,68.0,68.0,79.0
39626,71.0,68.0,68.0,79.0,80.0
39627,68.0,68.0,79.0,80.0,89.0
39628,68.0,79.0,80.0,89.0,96.0
39629,79.0,80.0,89.0,96.0,101.0
39630,64.0,6.0,4.0,3.0,1.0
39631,6.0,4.0,3.0,1.0,1.0
39632,4.0,3.0,1.0,1.0,2.0
39633,3.0,1.0,1.0,2.0,3.0
39634,1.0,1.0,2.0,3.0,3.0
39635,1.0,2.0,3.0,3.0,8.0
39636,2.0,3.0,3.0,8.0,9.0
39637,3.0,3.0,8.0,9.0,12.0
39638,3.0,8.0,9.0,12.0,14.0
39639,8.0,9.0,12.0,14.0,17.0
39640,9.0,12.0,14.0,17.0,17.0
39641,12.0,14.0,17.0,17.0,11.0
39642,14.0,17.0,17.0,11.0,9.0
39643,17.0,17.0,11.0,9.0,13.0
39644,17.0,11.0,9.0,13.0,19.0
39645,11.0,9.0,13.0,19.0,30.0
39646,9.0,13.0,19.0,30.0,30.0
39647,13.0,19.0,30.0,30.0,36.0
39648,19.0,30.0,30.0,36.0,43.0
39649,30.0,30.0,36.0,43.0,47.0
39650,30.0,36.0,43.0,47.0,101.0
39651,88.0,82.0,70.0,66.0,58.0
39652,82.0,70.0,66.0,58.0,63.0
39653,70.0,66.0,58.0,63.0,70.0
39654,66.0,58.0,63.0,70.0,93.0
39655,58.0,63.0,70.0,93.0,101.0
39656,82.0,93.0,93.0,98.0,96.0
39657,93.0,93.0,98.0,96.0,101.0
39658,91.0,92.0,91.0,93.0,91.0
39659,92.0,91.0,93.0,91.0,91.0
39660,91.0,93.0,91.0,91.0,94.0
39661,93.0,91.0,91.0,94.0,101.0
39662,78.0,56.0,60.0,56.0,56.0
39663,56.0,60.0,56.0,56.0,52.0
39664,60.0,56.0,56.0,52.0,48.0
39665,56.0,56.0,52.0,48.0,51.0
39666,56.0,52.0,48.0,51.0,48.0
39667,52.0,48.0,51.0,48.0,58.0
39668,48.0,51.0,48.0,58.0,58.0
39669,51.0,48.0,58.0,58.0,65.0
39670,48.0,58.0,58.0,65.0,65.0
39671,58.0,58.0,65.0,65.0,67.0
39672,58.0,65.0,65.0,67.0,65.0
39673,65.0,65.0,67.0,65.0,71.0
39674,65.0,67.0,65.0,71.0,70.0
39675,67.0,65.0,71.0,70.0,88.0
39676,65.0,71.0,70.0,88.0,84.0
39677,71.0,70.0,88.0,84.0,90.0
39678,70.0,88.0,84.0,90.0,101.0
39679,77.0,72.0,60.0,53.0,45.0
39680,72.0,60.0,53.0,45.0,43.0
39681,60.0,53.0,45.0,43.0,101.0
39682,41.0,36.0,36.0,32.0,31.0
39683,36.0,36.0,32.0,31.0,31.0
39684,36.0,32.0,31.0,31.0,35.0
39685,32.0,31.0,31.0,35.0,35.0
39686,31.0,31.0,35.0,35.0,38.0
39687,31.0,35.0,35.0,38.0,43.0
39688,35.0,35.0,38.0,43.0,45.0
39689,35.0,38.0,43.0,45.0,51.0
39690,38.0,43.0,45.0,51.0,52.0
39691,43.0,45.0,51.0,52.0,54.0
39692,45.0,51.0,52.0,54.0,101.0
39693,94.0,57.0,39.0,37.0,33.0
39694,57.0,39.0,37.0,33.0,34.0
39695,39.0,37.0,33.0,34.0,36.0
39696,37.0,33.0,34.0,36.0,27.0
39697,33.0,34.0,36.0,27.0,26.0
39698,34.0,36.0,27.0,26.0,30.0
39699,36.0,27.0,26.0,30.0,31.0
39700,27.0,26.0,30.0,31.0,27.0
39701,26.0,30.0,31.0,27.0,26.0
39702,30.0,31.0,27.0,26.0,32.0
39703,31.0,27.0,26.0,32.0,39.0
39704,27.0,26.0,32.0,39.0,52.0
39705,26.0,32.0,39.0,52.0,54.0
39706,32.0,39.0,52.0,54.0,55.0
39707,39.0,52.0,54.0,55.0,67.0
39708,52.0,54.0,55.0,67.0,93.0
39709,54.0,55.0,67.0,93.0,101.0
39710,48.0,31.0,11.0,6.0,4.0
39711,31.0,11.0,6.0,4.0,2.0
39712,11.0,6.0,4.0,2.0,1.0
39713,6.0,4.0,2.0,1.0,1.0
39714,4.0,2.0,1.0,1.0,2.0
39715,2.0,1.0,1.0,2.0,4.0
39716,1.0,1.0,2.0,4.0,5.0
39717,1.0,2.0,4.0,5.0,6.0
39718,2.0,4.0,5.0,6.0,9.0
39719,4.0,5.0,6.0,9.0,13.0
39720,5.0,6.0,9.0,13.0,16.0
39721,6.0,9.0,13.0,16.0,22.0
39722,9.0,13.0,16.0,22.0,40.0
39723,13.0,16.0,22.0,40.0,58.0
39724,16.0,22.0,40.0,58.0,69.0
39725,22.0,40.0,58.0,69.0,75.0
39726,40.0,58.0,69.0,75.0,101.0
39727,93.0,12.0,12.0,11.0,15.0
39728,12.0,12.0,11.0,15.0,15.0
39729,12.0,11.0,15.0,15.0,17.0
39730,11.0,15.0,15.0,17.0,16.0
39731,15.0,15.0,17.0,16.0,14.0
39732,15.0,17.0,16.0,14.0,15.0
39733,17.0,16.0,14.0,15.0,15.0
39734,16.0,14.0,15.0,15.0,15.0
39735,14.0,15.0,15.0,15.0,15.0
39736,15.0,15.0,15.0,15.0,16.0
39737,15.0,15.0,15.0,16.0,25.0
39738,15.0,15.0,16.0,25.0,27.0
39739,15.0,16.0,25.0,27.0,30.0
39740,16.0,25.0,27.0,30.0,24.0
39741,25.0,27.0,30.0,24.0,24.0
39742,27.0,30.0,24.0,24.0,31.0
39743,30.0,24.0,24.0,31.0,42.0
39744,24.0,24.0,31.0,42.0,48.0
39745,24.0,31.0,42.0,48.0,101.0
39746,72.0,74.0,68.0,68.0,68.0
39747,74.0,68.0,68.0,68.0,70.0
39748,68.0,68.0,68.0,70.0,70.0
39749,68.0,68.0,70.0,70.0,89.0
39750,68.0,70.0,70.0,89.0,101.0
39751,80.0,68.0,52.0,42.0,34.0
39752,68.0,52.0,42.0,34.0,27.0
39753,52.0,42.0,34.0,27.0,27.0
39754,42.0,34.0,27.0,27.0,29.0
39755,34.0,27.0,27.0,29.0,32.0
39756,27.0,27.0,29.0,32.0,31.0
39757,27.0,29.0,32.0,31.0,34.0
39758,29.0,32.0,31.0,34.0,37.0
39759,32.0,31.0,34.0,37.0,32.0
39760,31.0,34.0,37.0,32.0,32.0
39761,34.0,37.0,32.0,32.0,39.0
39762,37.0,32.0,32.0,39.0,46.0
39763,32.0,32.0,39.0,46.0,46.0
39764,32.0,39.0,46.0,46.0,52.0
39765,39.0,46.0,46.0,52.0,59.0
39766,46.0,46.0,52.0,59.0,66.0
39767,46.0,52.0,59.0,66.0,72.0
39768,52.0,59.0,66.0,72.0,101.0
39769,66.0,13.0,17.0,18.0,21.0
39770,13.0,17.0,18.0,21.0,24.0
39771,17.0,18.0,21.0,24.0,26.0
39772,18.0,21.0,24.0,26.0,29.0
39773,21.0,24.0,26.0,29.0,36.0
39774,24.0,26.0,29.0,36.0,42.0
39775,26.0,29.0,36.0,42.0,43.0
39776,29.0,36.0,42.0,43.0,59.0
39777,36.0,42.0,43.0,59.0,68.0
39778,42.0,43.0,59.0,68.0,85.0
39779,43.0,59.0,68.0,85.0,94.0
39780,59.0,68.0,85.0,94.0,101.0
39781,57.0,57.0,65.0,63.0,65.0
