,diff_0,target
55398,18.0,8.0
55399,8.0,1.0
55400,1.0,1.0
55401,1.0,1.0
55402,1.0,1.0
55403,1.0,1.0
55404,1.0,1.0
55405,1.0,1.0
55406,1.0,1.0
55407,1.0,1.0
55408,1.0,1.0
55409,1.0,1.0
55410,1.0,2.0
55411,2.0,2.0
55412,2.0,5.0
55413,5.0,5.0
55414,5.0,6.0
55415,6.0,8.0
55416,8.0,11.0
55417,11.0,15.0
55418,15.0,22.0
55419,22.0,22.0
55420,22.0,33.0
55421,33.0,35.0
55422,35.0,41.0
55423,41.0,47.0
55424,47.0,50.0
55425,50.0,101.0
55426,81.0,58.0
55427,58.0,46.0
55428,46.0,101.0
55429,42.0,51.0
55430,51.0,56.0
55431,56.0,60.0
55432,60.0,59.0
55433,59.0,68.0
55434,68.0,62.0
55435,62.0,70.0
55436,70.0,69.0
55437,69.0,73.0
55438,73.0,69.0
55439,69.0,72.0
55440,72.0,75.0
55441,75.0,78.0
55442,78.0,87.0
55443,87.0,84.0
55444,84.0,85.0
55445,85.0,101.0
55446,100.0,87.0
55447,87.0,68.0
55448,68.0,52.0
55449,52.0,45.0
55450,45.0,46.0
55451,46.0,33.0
55452,33.0,21.0
55453,21.0,17.0
55454,17.0,16.0
55455,16.0,8.0
55456,8.0,10.0
55457,10.0,10.0
55458,10.0,12.0
55459,12.0,17.0
55460,17.0,28.0
55461,28.0,41.0
55462,41.0,42.0
55463,42.0,61.0
55464,61.0,64.0
55465,64.0,101.0
55466,71.0,66.0
55467,66.0,62.0
55468,62.0,62.0
55469,62.0,62.0
55470,62.0,64.0
55471,64.0,65.0
55472,65.0,71.0
55473,71.0,81.0
55474,81.0,89.0
55475,89.0,95.0
55476,95.0,100.0
55477,100.0,101.0
55478,63.0,52.0
55479,52.0,44.0
55480,44.0,29.0
55481,29.0,25.0
55482,25.0,23.0
55483,23.0,21.0
55484,21.0,21.0
55485,21.0,21.0
55486,21.0,27.0
55487,27.0,38.0
55488,38.0,38.0
55489,38.0,57.0
55490,57.0,74.0
55491,74.0,89.0
55492,89.0,96.0
55493,96.0,101.0
55494,90.0,80.0
55495,80.0,70.0
55496,70.0,59.0
55497,59.0,42.0
55498,42.0,29.0
55499,29.0,25.0
55500,25.0,20.0
55501,20.0,17.0
55502,17.0,15.0
55503,15.0,15.0
55504,15.0,15.0
55505,15.0,16.0
55506,16.0,17.0
55507,17.0,15.0
55508,15.0,16.0
55509,16.0,24.0
55510,24.0,21.0
55511,21.0,22.0
55512,22.0,28.0
55513,28.0,31.0
55514,31.0,35.0
55515,35.0,43.0
55516,43.0,46.0
55517,46.0,50.0
55518,50.0,49.0
55519,49.0,101.0
55520,98.0,94.0
55521,94.0,94.0
55522,94.0,101.0
55523,92.0,77.0
55524,77.0,68.0
55525,68.0,62.0
55526,62.0,57.0
55527,57.0,9.0
55528,9.0,25.0
55529,25.0,33.0
55530,33.0,29.0
55531,29.0,37.0
55532,37.0,36.0
55533,36.0,34.0
55534,34.0,40.0
55535,40.0,52.0
55536,52.0,68.0
55537,68.0,73.0
55538,73.0,87.0
55539,87.0,100.0
55540,100.0,101.0
55541,94.0,85.0
55542,85.0,82.0
55543,82.0,76.0
55544,76.0,79.0
55545,79.0,70.0
55546,70.0,73.0
55547,73.0,69.0
55548,69.0,66.0
55549,66.0,56.0
55550,56.0,55.0
55551,55.0,48.0
55552,48.0,50.0
55553,50.0,55.0
55554,55.0,73.0
55555,73.0,92.0
55556,92.0,101.0
55557,79.0,59.0
55558,59.0,48.0
55559,48.0,33.0
55560,33.0,24.0
55561,24.0,15.0
55562,15.0,14.0
55563,14.0,10.0
55564,10.0,11.0
55565,11.0,10.0
55566,10.0,9.0
55567,78.0,61.0
55568,61.0,43.0
55569,43.0,34.0
55570,34.0,24.0
55571,24.0,18.0
55572,18.0,12.0
55573,12.0,9.0
55574,9.0,6.0
55575,6.0,6.0
55576,6.0,4.0
55577,4.0,6.0
55578,6.0,13.0
55579,13.0,21.0
55580,21.0,29.0
55581,29.0,46.0
55582,46.0,70.0
55583,70.0,94.0
55584,94.0,101.0
55585,82.0,78.0
55586,78.0,35.0
55587,35.0,7.0
55588,7.0,11.0
55589,11.0,9.0
55590,9.0,6.0
55591,6.0,7.0
55592,7.0,13.0
55593,13.0,12.0
55594,12.0,16.0
55595,16.0,20.0
55596,20.0,29.0
55597,29.0,33.0
55598,33.0,45.0
55599,45.0,57.0
55600,57.0,59.0
55601,59.0,81.0
55602,81.0,101.0
55603,68.0,51.0
55604,51.0,47.0
55605,47.0,36.0
55606,36.0,30.0
55607,30.0,20.0
55608,20.0,15.0
55609,15.0,12.0
55610,12.0,8.0
55611,8.0,7.0
55612,7.0,7.0
55613,7.0,7.0
55614,7.0,6.0
55615,6.0,5.0
55616,5.0,6.0
55617,6.0,9.0
55618,9.0,10.0
55619,10.0,11.0
55620,11.0,14.0
55621,14.0,16.0
55622,16.0,16.0
55623,16.0,16.0
55624,16.0,21.0
55625,21.0,27.0
55626,27.0,34.0
55627,34.0,40.0
55628,40.0,46.0
55629,46.0,101.0
55630,50.0,39.0
55631,39.0,30.0
55632,30.0,28.0
55633,28.0,21.0
55634,21.0,19.0
55635,19.0,20.0
55636,20.0,17.0
55637,17.0,17.0
55638,17.0,17.0
55639,17.0,17.0
55640,17.0,3.0
55641,3.0,3.0
55642,3.0,7.0
55643,7.0,10.0
55644,10.0,17.0
55645,17.0,25.0
55646,25.0,29.0
55647,29.0,29.0
55648,29.0,40.0
55649,40.0,43.0
55650,43.0,50.0
55651,50.0,101.0
55652,84.0,101.0
55653,82.0,71.0
55654,71.0,58.0
55655,58.0,53.0
55656,53.0,51.0
55657,51.0,47.0
55658,47.0,47.0
55659,47.0,46.0
55660,46.0,45.0
55661,45.0,45.0
55662,45.0,51.0
55663,51.0,50.0
55664,50.0,58.0
55665,58.0,55.0
55666,55.0,51.0
55667,51.0,49.0
55668,49.0,49.0
55669,49.0,51.0
55670,51.0,52.0
55671,52.0,56.0
55672,56.0,101.0
55673,92.0,67.0
55674,67.0,63.0
55675,63.0,50.0
55676,50.0,36.0
55677,36.0,36.0
55678,36.0,34.0
55679,34.0,27.0
55680,27.0,22.0
55681,22.0,22.0
55682,22.0,28.0
55683,28.0,29.0
55684,29.0,27.0
55685,27.0,30.0
55686,30.0,34.0
55687,34.0,51.0
55688,51.0,64.0
55689,64.0,78.0
55690,78.0,83.0
55691,83.0,93.0
55692,93.0,101.0
55693,61.0,37.0
55694,37.0,19.0
55695,19.0,11.0
55696,11.0,11.0
55697,11.0,8.0
55698,8.0,7.0
55699,7.0,7.0
55700,7.0,8.0
55701,8.0,9.0
55702,9.0,9.0
55703,9.0,9.0
55704,9.0,7.0
55705,7.0,6.0
55706,6.0,6.0
55707,6.0,6.0
55708,6.0,9.0
55709,9.0,12.0
55710,12.0,14.0
55711,14.0,20.0
55712,20.0,24.0
55713,24.0,28.0
55714,28.0,30.0
55715,30.0,37.0
55716,37.0,40.0
55717,40.0,40.0
55718,40.0,48.0
55719,48.0,50.0
55720,50.0,101.0
55721,93.0,73.0
55722,73.0,56.0
55723,56.0,46.0
55724,46.0,37.0
55725,37.0,31.0
55726,31.0,24.0
55727,24.0,14.0
55728,14.0,11.0
55729,11.0,6.0
55730,6.0,4.0
55731,4.0,3.0
55732,3.0,2.0
55733,2.0,3.0
55734,3.0,7.0
55735,7.0,13.0
55736,13.0,19.0
55737,19.0,25.0
55738,25.0,36.0
55739,36.0,45.0
55740,45.0,56.0
55741,56.0,80.0
55742,80.0,100.0
55743,100.0,101.0
55744,76.0,63.0
55745,63.0,57.0
55746,57.0,51.0
55747,51.0,47.0
55748,47.0,47.0
55749,47.0,45.0
55750,45.0,42.0
55751,42.0,40.0
55752,40.0,39.0
55753,39.0,50.0
55754,50.0,50.0
55755,50.0,54.0
55756,54.0,52.0
55757,52.0,53.0
55758,53.0,52.0
55759,52.0,52.0
55760,52.0,55.0
55761,55.0,57.0
55762,57.0,58.0
55763,58.0,101.0
55764,69.0,63.0
55765,63.0,54.0
55766,54.0,50.0
55767,50.0,45.0
55768,45.0,42.0
55769,42.0,31.0
55770,31.0,28.0
55771,28.0,24.0
55772,24.0,34.0
55773,34.0,42.0
55774,42.0,53.0
55775,53.0,65.0
55776,65.0,66.0
55777,66.0,77.0
55778,77.0,94.0
55779,94.0,99.0
55780,99.0,101.0
55781,89.0,85.0
55782,85.0,78.0
55783,78.0,71.0
55784,71.0,67.0
55785,67.0,67.0
55786,67.0,66.0
55787,66.0,61.0
55788,61.0,61.0
55789,61.0,58.0
55790,58.0,46.0
55791,46.0,49.0
55792,49.0,55.0
55793,55.0,52.0
55794,52.0,49.0
55795,49.0,53.0
55796,53.0,52.0
55797,52.0,61.0
55798,61.0,67.0
55799,67.0,70.0
55800,70.0,101.0
55801,35.0,25.0
55802,25.0,101.0
55803,70.0,68.0
55804,68.0,60.0
55805,60.0,60.0
55806,60.0,61.0
55807,61.0,53.0
55808,53.0,49.0
55809,49.0,46.0
55810,46.0,46.0
55811,46.0,43.0
55812,43.0,38.0
55813,38.0,38.0
55814,38.0,44.0
55815,44.0,62.0
55816,62.0,76.0
55817,76.0,80.0
55818,80.0,91.0
55819,91.0,96.0
55820,96.0,93.0
55821,93.0,95.0
55822,95.0,101.0
55823,94.0,86.0
55824,86.0,75.0
55825,75.0,71.0
55826,71.0,69.0
55827,69.0,69.0
55828,69.0,85.0
55829,85.0,101.0
55830,86.0,86.0
55831,86.0,93.0
55832,93.0,98.0
55833,98.0,101.0
55834,73.0,59.0
55835,59.0,57.0
55836,57.0,52.0
55837,52.0,50.0
55838,50.0,57.0
55839,57.0,65.0
55840,65.0,65.0
55841,65.0,64.0
55842,64.0,64.0
55843,64.0,67.0
55844,67.0,73.0
55845,73.0,66.0
55846,66.0,72.0
55847,72.0,87.0
55848,87.0,101.0
55849,73.0,101.0
55850,89.0,29.0
55851,29.0,22.0
55852,22.0,17.0
55853,17.0,13.0
55854,13.0,11.0
55855,11.0,9.0
55856,9.0,7.0
55857,7.0,9.0
55858,9.0,10.0
55859,10.0,12.0
55860,12.0,13.0
55861,13.0,14.0
55862,14.0,17.0
55863,17.0,19.0
55864,19.0,24.0
55865,24.0,29.0
55866,29.0,37.0
55867,37.0,43.0
55868,43.0,101.0
55869,74.0,101.0
55870,94.0,86.0
55871,86.0,69.0
55872,69.0,50.0
55873,50.0,41.0
55874,41.0,33.0
55875,33.0,32.0
55876,32.0,28.0
55877,28.0,28.0
55878,28.0,27.0
55879,27.0,27.0
55880,27.0,25.0
55881,25.0,23.0
55882,23.0,20.0
55883,20.0,17.0
55884,17.0,15.0
55885,15.0,14.0
55886,14.0,11.0
55887,11.0,11.0
55888,11.0,14.0
55889,14.0,11.0
55890,11.0,11.0
55891,11.0,10.0
55892,10.0,12.0
55893,12.0,10.0
55894,10.0,6.0
55895,6.0,4.0
55896,4.0,5.0
55897,5.0,4.0
55898,4.0,5.0
55899,5.0,5.0
55900,5.0,7.0
55901,7.0,6.0
55902,6.0,8.0
55903,8.0,5.0
55904,5.0,6.0
55905,6.0,9.0
55906,9.0,9.0
55907,9.0,8.0
55908,8.0,14.0
55909,14.0,16.0
55910,16.0,20.0
55911,20.0,32.0
55912,32.0,45.0
55913,45.0,101.0
55914,92.0,85.0
55915,85.0,82.0
55916,82.0,75.0
55917,75.0,69.0
55918,69.0,67.0
55919,67.0,64.0
55920,64.0,62.0
55921,62.0,59.0
55922,59.0,64.0
55923,64.0,62.0
55924,62.0,67.0
55925,67.0,70.0
55926,70.0,78.0
55927,78.0,91.0
55928,91.0,95.0
55929,95.0,101.0
55930,69.0,40.0
55931,40.0,33.0
55932,33.0,25.0
55933,25.0,15.0
55934,15.0,9.0
55935,9.0,5.0
55936,5.0,5.0
55937,5.0,3.0
55938,3.0,3.0
55939,3.0,3.0
55940,3.0,3.0
55941,3.0,3.0
55942,3.0,5.0
55943,5.0,8.0
55944,8.0,12.0
55945,12.0,19.0
55946,19.0,31.0
55947,31.0,42.0
55948,42.0,54.0
55949,54.0,101.0
55950,95.0,79.0
55951,79.0,56.0
55952,56.0,41.0
55953,41.0,30.0
55954,30.0,20.0
55955,20.0,17.0
55956,17.0,1.0
55957,1.0,1.0
55958,1.0,2.0
55959,2.0,2.0
55960,2.0,2.0
55961,2.0,2.0
55962,2.0,4.0
55963,4.0,2.0
55964,2.0,2.0
55965,2.0,4.0
55966,4.0,5.0
55967,5.0,7.0
55968,7.0,10.0
55969,10.0,11.0
55970,11.0,16.0
55971,16.0,22.0
55972,22.0,22.0
55973,22.0,33.0
55974,33.0,40.0
55975,40.0,35.0
55976,35.0,41.0
55977,41.0,46.0
55978,46.0,101.0
55979,91.0,79.0
55980,79.0,62.0
55981,62.0,56.0
55982,56.0,51.0
55983,51.0,43.0
55984,43.0,38.0
55985,38.0,34.0
55986,34.0,26.0
55987,26.0,24.0
55988,24.0,22.0
55989,22.0,21.0
55990,21.0,16.0
55991,16.0,19.0
55992,19.0,24.0
55993,24.0,24.0
55994,24.0,27.0
55995,27.0,33.0
55996,33.0,37.0
55997,37.0,42.0
55998,42.0,49.0
55999,49.0,101.0
56000,99.0,92.0
56001,92.0,79.0
56002,79.0,76.0
56003,76.0,73.0
56004,73.0,75.0
56005,75.0,87.0
56006,87.0,90.0
56007,90.0,101.0
56008,91.0,83.0
56009,83.0,81.0
56010,81.0,73.0
56011,73.0,69.0
56012,69.0,63.0
56013,63.0,61.0
56014,61.0,60.0
56015,60.0,57.0
56016,57.0,52.0
56017,52.0,52.0
56018,52.0,57.0
56019,57.0,75.0
56020,75.0,66.0
56021,66.0,63.0
56022,63.0,61.0
56023,61.0,74.0
56024,74.0,75.0
56025,75.0,81.0
56026,81.0,87.0
56027,87.0,101.0
56028,87.0,82.0
56029,82.0,82.0
56030,82.0,80.0
56031,80.0,75.0
56032,75.0,77.0
56033,77.0,73.0
56034,73.0,80.0
56035,80.0,82.0
56036,82.0,80.0
56037,80.0,91.0
56038,91.0,89.0
56039,89.0,99.0
56040,99.0,94.0
56041,94.0,101.0
56042,80.0,75.0
56043,75.0,89.0
56044,89.0,87.0
56045,87.0,77.0
56046,77.0,64.0
56047,64.0,60.0
56048,60.0,41.0
56049,41.0,45.0
56050,45.0,60.0
56051,60.0,68.0
56052,68.0,75.0
56053,75.0,90.0
56054,90.0,100.0
56055,100.0,101.0
56056,89.0,101.0
56057,88.0,71.0
56058,71.0,51.0
56059,51.0,31.0
56060,31.0,20.0
56061,20.0,12.0
56062,12.0,10.0
56063,10.0,8.0
56064,8.0,3.0
56065,3.0,2.0
56066,2.0,2.0
56067,2.0,2.0
56068,2.0,2.0
56069,2.0,3.0
56070,3.0,4.0
56071,4.0,6.0
56072,6.0,15.0
56073,15.0,21.0
56074,21.0,33.0
56075,33.0,50.0
56076,50.0,65.0
56077,65.0,85.0
56078,85.0,99.0
56079,99.0,101.0
56080,71.0,62.0
56081,62.0,59.0
56082,59.0,57.0
56083,57.0,49.0
56084,49.0,41.0
56085,41.0,35.0
56086,35.0,29.0
56087,29.0,28.0
56088,28.0,28.0
56089,28.0,28.0
56090,28.0,33.0
56091,33.0,44.0
56092,44.0,40.0
56093,40.0,42.0
56094,42.0,50.0
56095,50.0,54.0
56096,54.0,57.0
56097,57.0,66.0
56098,66.0,74.0
56099,74.0,101.0
56100,95.0,92.0
56101,92.0,101.0
56102,43.0,66.0
56103,66.0,63.0
56104,63.0,54.0
56105,54.0,57.0
56106,57.0,56.0
56107,56.0,52.0
56108,52.0,48.0
56109,48.0,36.0
56110,36.0,31.0
56111,31.0,19.0
56112,19.0,25.0
56113,25.0,26.0
56114,26.0,25.0
56115,25.0,22.0
56116,22.0,22.0
56117,22.0,22.0
56118,22.0,26.0
56119,26.0,30.0
56120,30.0,41.0
56121,41.0,101.0
56122,76.0,50.0
56123,50.0,101.0
56124,33.0,30.0
56125,30.0,28.0
56126,28.0,28.0
56127,28.0,28.0
56128,28.0,28.0
56129,28.0,27.0
56130,27.0,23.0
56131,23.0,37.0
56132,37.0,61.0
56133,61.0,62.0
56134,62.0,72.0
56135,72.0,93.0
56136,93.0,101.0
56137,72.0,34.0
56138,34.0,23.0
56139,23.0,23.0
56140,23.0,18.0
56141,18.0,17.0
56142,17.0,13.0
56143,13.0,11.0
56144,11.0,9.0
56145,9.0,6.0
56146,6.0,6.0
56147,6.0,6.0
56148,6.0,6.0
56149,6.0,6.0
56150,6.0,6.0
56151,6.0,8.0
56152,8.0,6.0
56153,6.0,6.0
56154,6.0,9.0
56155,9.0,12.0
56156,12.0,12.0
56157,12.0,13.0
56158,13.0,14.0
56159,14.0,17.0
56160,17.0,21.0
56161,21.0,23.0
56162,23.0,30.0
56163,30.0,37.0
56164,37.0,37.0
56165,37.0,40.0
56166,40.0,39.0
56167,39.0,101.0
56168,32.0,27.0
56169,27.0,24.0
56170,24.0,24.0
56171,24.0,24.0
56172,24.0,23.0
56173,23.0,22.0
56174,22.0,26.0
56175,26.0,25.0
56176,25.0,26.0
56177,26.0,31.0
56178,31.0,32.0
56179,32.0,35.0
56180,35.0,41.0
56181,41.0,44.0
56182,44.0,48.0
56183,48.0,60.0
56184,60.0,60.0
56185,60.0,67.0
56186,67.0,64.0
56187,64.0,101.0
56188,36.0,101.0
56189,66.0,75.0
56190,75.0,60.0
56191,60.0,67.0
56192,67.0,91.0
56193,91.0,97.0
56194,97.0,101.0
56195,84.0,101.0
56196,76.0,75.0
56197,75.0,70.0
56198,70.0,66.0
56199,66.0,57.0
56200,57.0,54.0
56201,54.0,48.0
56202,48.0,46.0
56203,46.0,45.0
56204,45.0,57.0
56205,57.0,80.0
56206,80.0,91.0
56207,91.0,98.0
56208,98.0,98.0
56209,98.0,101.0
56210,25.0,23.0
56211,23.0,17.0
56212,17.0,17.0
56213,17.0,17.0
56214,17.0,18.0
56215,18.0,17.0
56216,17.0,16.0
56217,16.0,13.0
56218,13.0,14.0
56219,14.0,13.0
56220,13.0,15.0
56221,15.0,13.0
56222,13.0,15.0
56223,15.0,16.0
56224,16.0,19.0
56225,19.0,26.0
56226,26.0,25.0
56227,25.0,32.0
56228,32.0,38.0
56229,38.0,46.0
56230,46.0,40.0
56231,40.0,43.0
56232,43.0,49.0
56233,49.0,101.0
56234,17.0,38.0
56235,38.0,24.0
56236,24.0,26.0
56237,26.0,26.0
56238,26.0,27.0
56239,27.0,29.0
56240,29.0,30.0
56241,30.0,34.0
56242,34.0,46.0
56243,46.0,63.0
56244,63.0,72.0
56245,72.0,69.0
56246,69.0,85.0
56247,85.0,93.0
56248,93.0,95.0
56249,95.0,101.0
56250,74.0,69.0
56251,69.0,64.0
56252,64.0,62.0
56253,62.0,57.0
56254,57.0,67.0
56255,67.0,73.0
56256,73.0,84.0
56257,84.0,90.0
56258,90.0,93.0
56259,93.0,101.0
56260,92.0,79.0
56261,79.0,73.0
56262,73.0,71.0
56263,71.0,71.0
56264,71.0,67.0
56265,67.0,69.0
56266,69.0,61.0
56267,61.0,61.0
56268,61.0,62.0
56269,62.0,71.0
56270,71.0,75.0
56271,75.0,83.0
56272,83.0,84.0
56273,84.0,91.0
56274,91.0,101.0
56275,89.0,76.0
56276,76.0,67.0
56277,67.0,55.0
56278,55.0,51.0
56279,51.0,45.0
56280,45.0,44.0
56281,44.0,46.0
56282,46.0,48.0
56283,48.0,53.0
56284,53.0,70.0
56285,70.0,81.0
56286,81.0,91.0
56287,91.0,99.0
56288,99.0,101.0
56289,31.0,23.0
56290,23.0,16.0
56291,16.0,14.0
56292,14.0,15.0
56293,15.0,13.0
56294,13.0,10.0
56295,10.0,6.0
56296,6.0,6.0
56297,6.0,5.0
56298,5.0,4.0
56299,4.0,6.0
56300,6.0,7.0
56301,7.0,9.0
56302,9.0,11.0
56303,11.0,14.0
56304,14.0,15.0
56305,15.0,16.0
56306,16.0,18.0
56307,18.0,19.0
56308,19.0,28.0
56309,28.0,27.0
56310,27.0,31.0
56311,31.0,37.0
56312,37.0,39.0
56313,39.0,43.0
56314,43.0,39.0
56315,39.0,45.0
56316,45.0,43.0
56317,43.0,44.0
56318,44.0,48.0
56319,48.0,50.0
56320,50.0,48.0
56321,48.0,101.0
56322,41.0,41.0
56323,41.0,40.0
56324,40.0,41.0
56325,41.0,44.0
56326,44.0,53.0
56327,53.0,65.0
56328,65.0,68.0
56329,68.0,83.0
56330,83.0,85.0
56331,85.0,94.0
56332,94.0,101.0
56333,71.0,66.0
56334,66.0,58.0
56335,58.0,52.0
56336,52.0,40.0
56337,40.0,38.0
56338,38.0,27.0
56339,27.0,27.0
56340,27.0,26.0
56341,26.0,26.0
56342,26.0,22.0
56343,22.0,26.0
56344,26.0,28.0
56345,28.0,35.0
56346,35.0,44.0
56347,44.0,65.0
56348,65.0,87.0
56349,87.0,90.0
56350,90.0,96.0
56351,96.0,101.0
56352,87.0,88.0
56353,88.0,85.0
56354,85.0,87.0
56355,87.0,86.0
56356,86.0,85.0
56357,85.0,94.0
56358,94.0,96.0
56359,96.0,100.0
56360,100.0,101.0
56361,78.0,74.0
56362,74.0,70.0
56363,70.0,61.0
56364,61.0,59.0
56365,59.0,52.0
56366,52.0,48.0
56367,48.0,47.0
56368,47.0,45.0
56369,45.0,43.0
56370,43.0,44.0
56371,44.0,43.0
56372,43.0,52.0
56373,52.0,56.0
56374,56.0,70.0
56375,70.0,80.0
56376,80.0,86.0
56377,86.0,81.0
56378,81.0,85.0
56379,85.0,87.0
56380,87.0,101.0
56381,16.0,22.0
56382,22.0,26.0
56383,26.0,28.0
56384,28.0,30.0
56385,30.0,41.0
56386,41.0,49.0
56387,49.0,101.0
56388,87.0,101.0
56389,40.0,12.0
56390,12.0,1.0
56391,1.0,1.0
56392,1.0,1.0
56393,1.0,1.0
56394,1.0,1.0
56395,1.0,1.0
56396,1.0,1.0
56397,1.0,1.0
56398,1.0,1.0
56399,1.0,1.0
56400,1.0,1.0
56401,1.0,1.0
56402,1.0,1.0
56403,1.0,1.0
56404,1.0,2.0
56405,2.0,7.0
56406,7.0,11.0
56407,11.0,101.0
56408,7.0,3.0
56409,3.0,30.0
56410,30.0,101.0
56411,81.0,69.0
56412,69.0,58.0
56413,58.0,48.0
56414,48.0,45.0
56415,45.0,41.0
56416,41.0,33.0
56417,33.0,30.0
56418,30.0,29.0
56419,29.0,27.0
56420,27.0,33.0
56421,33.0,43.0
56422,43.0,51.0
56423,51.0,55.0
56424,55.0,63.0
56425,63.0,69.0
56426,69.0,75.0
56427,75.0,78.0
56428,78.0,85.0
56429,85.0,98.0
56430,98.0,101.0
56431,94.0,66.0
56432,66.0,67.0
56433,67.0,67.0
56434,67.0,70.0
56435,70.0,80.0
56436,80.0,101.0
56437,15.0,10.0
56438,10.0,9.0
56439,9.0,11.0
56440,11.0,13.0
56441,13.0,11.0
56442,11.0,11.0
56443,11.0,17.0
56444,17.0,21.0
56445,21.0,25.0
56446,25.0,33.0
56447,33.0,39.0
56448,39.0,45.0
56449,45.0,47.0
56450,47.0,51.0
56451,51.0,54.0
56452,54.0,57.0
56453,57.0,67.0
56454,67.0,72.0
56455,72.0,81.0
56456,81.0,101.0
56457,76.0,48.0
56458,48.0,33.0
56459,33.0,33.0
56460,33.0,32.0
56461,32.0,34.0
56462,34.0,60.0
56463,60.0,64.0
56464,64.0,95.0
56465,95.0,101.0
56466,91.0,80.0
56467,80.0,75.0
56468,75.0,61.0
56469,61.0,60.0
56470,60.0,52.0
56471,52.0,45.0
56472,45.0,40.0
56473,40.0,36.0
56474,36.0,32.0
56475,32.0,37.0
56476,37.0,45.0
56477,45.0,68.0
56478,68.0,80.0
56479,80.0,80.0
56480,80.0,89.0
56481,89.0,96.0
56482,96.0,101.0
56483,99.0,90.0
56484,90.0,83.0
56485,83.0,77.0
56486,77.0,85.0
56487,85.0,96.0
56488,96.0,101.0
56489,40.0,57.0
56490,57.0,67.0
56491,67.0,67.0
56492,67.0,77.0
56493,77.0,73.0
56494,73.0,78.0
56495,78.0,77.0
56496,77.0,77.0
56497,77.0,79.0
56498,79.0,80.0
56499,80.0,81.0
56500,81.0,81.0
56501,81.0,78.0
56502,78.0,81.0
56503,81.0,81.0
56504,81.0,64.0
56505,64.0,73.0
56506,73.0,80.0
56507,80.0,93.0
56508,93.0,101.0
56509,89.0,101.0
56510,100.0,80.0
56511,80.0,84.0
56512,84.0,80.0
56513,80.0,70.0
56514,70.0,91.0
56515,91.0,90.0
56516,90.0,89.0
56517,89.0,92.0
56518,92.0,85.0
56519,85.0,98.0
56520,98.0,101.0
56521,32.0,28.0
56522,28.0,24.0
56523,24.0,21.0
56524,21.0,18.0
56525,18.0,16.0
56526,16.0,14.0
56527,14.0,14.0
56528,14.0,16.0
56529,16.0,15.0
56530,15.0,19.0
56531,19.0,26.0
56532,26.0,32.0
56533,32.0,36.0
56534,36.0,36.0
56535,36.0,49.0
56536,49.0,101.0
56537,83.0,66.0
56538,66.0,53.0
56539,53.0,36.0
56540,36.0,29.0
56541,29.0,26.0
56542,26.0,26.0
56543,26.0,25.0
56544,25.0,20.0
56545,20.0,23.0
56546,23.0,31.0
56547,31.0,32.0
56548,32.0,32.0
56549,32.0,34.0
56550,34.0,39.0
56551,39.0,42.0
56552,42.0,51.0
56553,51.0,52.0
56554,52.0,56.0
56555,56.0,64.0
56556,64.0,101.0
56557,87.0,66.0
56558,66.0,53.0
56559,53.0,42.0
56560,42.0,101.0
56561,94.0,84.0
56562,84.0,75.0
56563,75.0,71.0
56564,71.0,68.0
56565,68.0,68.0
56566,68.0,70.0
56567,70.0,67.0
56568,67.0,66.0
56569,66.0,68.0
56570,68.0,65.0
56571,65.0,69.0
56572,69.0,73.0
56573,73.0,82.0
56574,82.0,81.0
56575,81.0,80.0
56576,80.0,79.0
56577,79.0,84.0
56578,84.0,81.0
56579,81.0,81.0
56580,81.0,101.0
56581,90.0,73.0
56582,73.0,61.0
56583,61.0,54.0
56584,54.0,40.0
56585,40.0,37.0
56586,37.0,33.0
56587,33.0,30.0
56588,30.0,26.0
56589,26.0,24.0
56590,24.0,36.0
56591,36.0,34.0
56592,34.0,36.0
56593,36.0,45.0
56594,45.0,55.0
56595,55.0,59.0
56596,59.0,70.0
56597,70.0,76.0
56598,76.0,82.0
56599,82.0,95.0
56600,95.0,101.0
56601,62.0,62.0
56602,62.0,61.0
56603,61.0,56.0
56604,56.0,53.0
56605,53.0,61.0
56606,61.0,76.0
56607,76.0,82.0
56608,82.0,99.0
56609,99.0,101.0
56610,23.0,37.0
56611,37.0,66.0
56612,66.0,68.0
56613,68.0,75.0
56614,75.0,73.0
56615,73.0,45.0
56616,45.0,57.0
56617,57.0,32.0
56618,32.0,30.0
56619,30.0,34.0
56620,34.0,37.0
56621,37.0,38.0
56622,38.0,36.0
56623,36.0,30.0
56624,30.0,36.0
56625,36.0,34.0
56626,34.0,33.0
56627,33.0,34.0
56628,34.0,39.0
56629,39.0,46.0
56630,46.0,35.0
56631,35.0,32.0
56632,32.0,32.0
56633,32.0,31.0
56634,31.0,26.0
56635,26.0,15.0
56636,15.0,12.0
56637,12.0,19.0
56638,19.0,19.0
56639,19.0,20.0
56640,20.0,21.0
56641,21.0,22.0
56642,22.0,26.0
56643,26.0,25.0
56644,25.0,33.0
56645,33.0,40.0
56646,40.0,47.0
56647,47.0,50.0
56648,50.0,101.0
56649,78.0,76.0
56650,76.0,75.0
56651,75.0,67.0
56652,67.0,62.0
56653,62.0,62.0
56654,62.0,62.0
56655,62.0,69.0
56656,69.0,61.0
56657,61.0,64.0
56658,64.0,57.0
56659,57.0,55.0
56660,55.0,64.0
56661,64.0,62.0
56662,62.0,67.0
56663,67.0,70.0
56664,70.0,64.0
56665,64.0,67.0
56666,67.0,63.0
56667,63.0,66.0
56668,66.0,101.0
56669,71.0,46.0
