,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
34182,15.0,16.0,11.0,13.0,13.0,12.0,12.0,12.0,10.0
34183,16.0,11.0,13.0,13.0,12.0,12.0,12.0,10.0,13.0
34184,11.0,13.0,13.0,12.0,12.0,12.0,10.0,13.0,12.0
34185,13.0,13.0,12.0,12.0,12.0,10.0,13.0,12.0,17.0
34186,13.0,12.0,12.0,12.0,10.0,13.0,12.0,17.0,25.0
34187,12.0,12.0,12.0,10.0,13.0,12.0,17.0,25.0,26.0
34188,12.0,12.0,10.0,13.0,12.0,17.0,25.0,26.0,29.0
34189,12.0,10.0,13.0,12.0,17.0,25.0,26.0,29.0,32.0
34190,10.0,13.0,12.0,17.0,25.0,26.0,29.0,32.0,33.0
34191,13.0,12.0,17.0,25.0,26.0,29.0,32.0,33.0,34.0
34192,12.0,17.0,25.0,26.0,29.0,32.0,33.0,34.0,38.0
34193,17.0,25.0,26.0,29.0,32.0,33.0,34.0,38.0,37.0
34194,25.0,26.0,29.0,32.0,33.0,34.0,38.0,37.0,35.0
34195,26.0,29.0,32.0,33.0,34.0,38.0,37.0,35.0,35.0
34196,29.0,32.0,33.0,34.0,38.0,37.0,35.0,35.0,30.0
34197,32.0,33.0,34.0,38.0,37.0,35.0,35.0,30.0,33.0
34198,33.0,34.0,38.0,37.0,35.0,35.0,30.0,33.0,36.0
34199,34.0,38.0,37.0,35.0,35.0,30.0,33.0,36.0,41.0
34200,38.0,37.0,35.0,35.0,30.0,33.0,36.0,41.0,42.0
34201,37.0,35.0,35.0,30.0,33.0,36.0,41.0,42.0,44.0
34202,35.0,35.0,30.0,33.0,36.0,41.0,42.0,44.0,51.0
34203,35.0,30.0,33.0,36.0,41.0,42.0,44.0,51.0,101.0
34204,92.0,62.0,84.0,92.0,95.0,95.0,89.0,80.0,78.0
34205,62.0,84.0,92.0,95.0,95.0,89.0,80.0,78.0,85.0
34206,84.0,92.0,95.0,95.0,89.0,80.0,78.0,85.0,80.0
34207,92.0,95.0,95.0,89.0,80.0,78.0,85.0,80.0,90.0
34208,95.0,95.0,89.0,80.0,78.0,85.0,80.0,90.0,95.0
34209,95.0,89.0,80.0,78.0,85.0,80.0,90.0,95.0,90.0
34210,89.0,80.0,78.0,85.0,80.0,90.0,95.0,90.0,87.0
34211,80.0,78.0,85.0,80.0,90.0,95.0,90.0,87.0,92.0
34212,78.0,85.0,80.0,90.0,95.0,90.0,87.0,92.0,93.0
34213,85.0,80.0,90.0,95.0,90.0,87.0,92.0,93.0,101.0
34214,82.0,56.0,60.0,52.0,52.0,45.0,46.0,40.0,41.0
34215,56.0,60.0,52.0,52.0,45.0,46.0,40.0,41.0,46.0
34216,60.0,52.0,52.0,45.0,46.0,40.0,41.0,46.0,51.0
34217,52.0,52.0,45.0,46.0,40.0,41.0,46.0,51.0,49.0
34218,52.0,45.0,46.0,40.0,41.0,46.0,51.0,49.0,61.0
34219,45.0,46.0,40.0,41.0,46.0,51.0,49.0,61.0,68.0
34220,46.0,40.0,41.0,46.0,51.0,49.0,61.0,68.0,72.0
34221,40.0,41.0,46.0,51.0,49.0,61.0,68.0,72.0,78.0
34222,41.0,46.0,51.0,49.0,61.0,68.0,72.0,78.0,89.0
34223,46.0,51.0,49.0,61.0,68.0,72.0,78.0,89.0,92.0
34224,51.0,49.0,61.0,68.0,72.0,78.0,89.0,92.0,100.0
34225,49.0,61.0,68.0,72.0,78.0,89.0,92.0,100.0,101.0
34226,71.0,74.0,69.0,61.0,61.0,53.0,44.0,35.0,35.0
34227,74.0,69.0,61.0,61.0,53.0,44.0,35.0,35.0,35.0
34228,69.0,61.0,61.0,53.0,44.0,35.0,35.0,35.0,33.0
34229,61.0,61.0,53.0,44.0,35.0,35.0,35.0,33.0,35.0
34230,61.0,53.0,44.0,35.0,35.0,35.0,33.0,35.0,41.0
34231,53.0,44.0,35.0,35.0,35.0,33.0,35.0,41.0,50.0
34232,44.0,35.0,35.0,35.0,33.0,35.0,41.0,50.0,59.0
34233,35.0,35.0,35.0,33.0,35.0,41.0,50.0,59.0,63.0
34234,35.0,35.0,33.0,35.0,41.0,50.0,59.0,63.0,70.0
34235,35.0,33.0,35.0,41.0,50.0,59.0,63.0,70.0,71.0
34236,33.0,35.0,41.0,50.0,59.0,63.0,70.0,71.0,67.0
34237,35.0,41.0,50.0,59.0,63.0,70.0,71.0,67.0,71.0
34238,41.0,50.0,59.0,63.0,70.0,71.0,67.0,71.0,101.0
34239,84.0,68.0,58.0,52.0,44.0,44.0,42.0,52.0,52.0
34240,68.0,58.0,52.0,44.0,44.0,42.0,52.0,52.0,52.0
34241,58.0,52.0,44.0,44.0,42.0,52.0,52.0,52.0,62.0
34242,52.0,44.0,44.0,42.0,52.0,52.0,52.0,62.0,66.0
34243,44.0,44.0,42.0,52.0,52.0,52.0,62.0,66.0,69.0
34244,44.0,42.0,52.0,52.0,52.0,62.0,66.0,69.0,70.0
34245,42.0,52.0,52.0,52.0,62.0,66.0,69.0,70.0,81.0
34246,52.0,52.0,52.0,62.0,66.0,69.0,70.0,81.0,87.0
34247,52.0,52.0,62.0,66.0,69.0,70.0,81.0,87.0,97.0
34248,52.0,62.0,66.0,69.0,70.0,81.0,87.0,97.0,97.0
34249,62.0,66.0,69.0,70.0,81.0,87.0,97.0,97.0,101.0
34250,84.0,83.0,83.0,76.0,86.0,86.0,88.0,97.0,101.0
34251,81.0,54.0,44.0,38.0,32.0,24.0,20.0,20.0,20.0
34252,54.0,44.0,38.0,32.0,24.0,20.0,20.0,20.0,20.0
34253,44.0,38.0,32.0,24.0,20.0,20.0,20.0,20.0,19.0
34254,38.0,32.0,24.0,20.0,20.0,20.0,20.0,19.0,17.0
34255,32.0,24.0,20.0,20.0,20.0,20.0,19.0,17.0,17.0
34256,24.0,20.0,20.0,20.0,20.0,19.0,17.0,17.0,21.0
34257,20.0,20.0,20.0,20.0,19.0,17.0,17.0,21.0,31.0
34258,20.0,20.0,20.0,19.0,17.0,17.0,21.0,31.0,40.0
34259,20.0,20.0,19.0,17.0,17.0,21.0,31.0,40.0,45.0
34260,20.0,19.0,17.0,17.0,21.0,31.0,40.0,45.0,50.0
34261,19.0,17.0,17.0,21.0,31.0,40.0,45.0,50.0,55.0
34262,17.0,17.0,21.0,31.0,40.0,45.0,50.0,55.0,62.0
34263,17.0,21.0,31.0,40.0,45.0,50.0,55.0,62.0,101.0
34264,53.0,53.0,41.0,26.0,20.0,17.0,13.0,10.0,7.0
34265,53.0,41.0,26.0,20.0,17.0,13.0,10.0,7.0,6.0
34266,41.0,26.0,20.0,17.0,13.0,10.0,7.0,6.0,6.0
34267,26.0,20.0,17.0,13.0,10.0,7.0,6.0,6.0,7.0
34268,20.0,17.0,13.0,10.0,7.0,6.0,6.0,7.0,8.0
34269,17.0,13.0,10.0,7.0,6.0,6.0,7.0,8.0,8.0
34270,13.0,10.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0
34271,10.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,8.0
34272,7.0,6.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0
34273,6.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0,17.0
34274,6.0,7.0,8.0,8.0,9.0,8.0,9.0,17.0,20.0
34275,7.0,8.0,8.0,9.0,8.0,9.0,17.0,20.0,24.0
34276,8.0,8.0,9.0,8.0,9.0,17.0,20.0,24.0,29.0
34277,8.0,9.0,8.0,9.0,17.0,20.0,24.0,29.0,36.0
34278,9.0,8.0,9.0,17.0,20.0,24.0,29.0,36.0,40.0
34279,8.0,9.0,17.0,20.0,24.0,29.0,36.0,40.0,44.0
34280,9.0,17.0,20.0,24.0,29.0,36.0,40.0,44.0,101.0
34281,86.0,53.0,37.0,34.0,24.0,22.0,19.0,18.0,18.0
34282,53.0,37.0,34.0,24.0,22.0,19.0,18.0,18.0,16.0
34283,37.0,34.0,24.0,22.0,19.0,18.0,18.0,16.0,17.0
34284,34.0,24.0,22.0,19.0,18.0,18.0,16.0,17.0,17.0
34285,24.0,22.0,19.0,18.0,18.0,16.0,17.0,17.0,19.0
34286,22.0,19.0,18.0,18.0,16.0,17.0,17.0,19.0,16.0
34287,19.0,18.0,18.0,16.0,17.0,17.0,19.0,16.0,17.0
34288,18.0,18.0,16.0,17.0,17.0,19.0,16.0,17.0,18.0
34289,18.0,16.0,17.0,17.0,19.0,16.0,17.0,18.0,19.0
34290,16.0,17.0,17.0,19.0,16.0,17.0,18.0,19.0,21.0
34291,17.0,17.0,19.0,16.0,17.0,18.0,19.0,21.0,23.0
34292,17.0,19.0,16.0,17.0,18.0,19.0,21.0,23.0,28.0
34293,19.0,16.0,17.0,18.0,19.0,21.0,23.0,28.0,34.0
34294,16.0,17.0,18.0,19.0,21.0,23.0,28.0,34.0,40.0
34295,17.0,18.0,19.0,21.0,23.0,28.0,34.0,40.0,101.0
34296,84.0,76.0,67.0,60.0,54.0,49.0,45.0,45.0,46.0
34297,76.0,67.0,60.0,54.0,49.0,45.0,45.0,46.0,44.0
34298,67.0,60.0,54.0,49.0,45.0,45.0,46.0,44.0,55.0
34299,60.0,54.0,49.0,45.0,45.0,46.0,44.0,55.0,71.0
34300,54.0,49.0,45.0,45.0,46.0,44.0,55.0,71.0,85.0
34301,49.0,45.0,45.0,46.0,44.0,55.0,71.0,85.0,95.0
34302,45.0,45.0,46.0,44.0,55.0,71.0,85.0,95.0,100.0
34303,45.0,46.0,44.0,55.0,71.0,85.0,95.0,100.0,101.0
34304,55.0,35.0,27.0,21.0,12.0,9.0,6.0,6.0,6.0
34305,35.0,27.0,21.0,12.0,9.0,6.0,6.0,6.0,7.0
34306,27.0,21.0,12.0,9.0,6.0,6.0,6.0,7.0,6.0
34307,21.0,12.0,9.0,6.0,6.0,6.0,7.0,6.0,7.0
34308,12.0,9.0,6.0,6.0,6.0,7.0,6.0,7.0,3.0
34309,9.0,6.0,6.0,6.0,7.0,6.0,7.0,3.0,2.0
34310,6.0,6.0,6.0,7.0,6.0,7.0,3.0,2.0,1.0
34311,6.0,6.0,7.0,6.0,7.0,3.0,2.0,1.0,5.0
34312,6.0,7.0,6.0,7.0,3.0,2.0,1.0,5.0,7.0
34313,7.0,6.0,7.0,3.0,2.0,1.0,5.0,7.0,11.0
34314,6.0,7.0,3.0,2.0,1.0,5.0,7.0,11.0,15.0
34315,7.0,3.0,2.0,1.0,5.0,7.0,11.0,15.0,19.0
34316,3.0,2.0,1.0,5.0,7.0,11.0,15.0,19.0,27.0
34317,2.0,1.0,5.0,7.0,11.0,15.0,19.0,27.0,35.0
34318,1.0,5.0,7.0,11.0,15.0,19.0,27.0,35.0,50.0
34319,5.0,7.0,11.0,15.0,19.0,27.0,35.0,50.0,101.0
34320,87.0,78.0,61.0,46.0,31.0,21.0,15.0,14.0,13.0
34321,78.0,61.0,46.0,31.0,21.0,15.0,14.0,13.0,9.0
34322,61.0,46.0,31.0,21.0,15.0,14.0,13.0,9.0,9.0
34323,46.0,31.0,21.0,15.0,14.0,13.0,9.0,9.0,9.0
34324,31.0,21.0,15.0,14.0,13.0,9.0,9.0,9.0,11.0
34325,21.0,15.0,14.0,13.0,9.0,9.0,9.0,11.0,9.0
34326,15.0,14.0,13.0,9.0,9.0,9.0,11.0,9.0,7.0
34327,14.0,13.0,9.0,9.0,9.0,11.0,9.0,7.0,10.0
34328,13.0,9.0,9.0,9.0,11.0,9.0,7.0,10.0,12.0
34329,9.0,9.0,9.0,11.0,9.0,7.0,10.0,12.0,12.0
34330,9.0,9.0,11.0,9.0,7.0,10.0,12.0,12.0,15.0
34331,9.0,11.0,9.0,7.0,10.0,12.0,12.0,15.0,19.0
34332,11.0,9.0,7.0,10.0,12.0,12.0,15.0,19.0,26.0
34333,9.0,7.0,10.0,12.0,12.0,15.0,19.0,26.0,30.0
34334,7.0,10.0,12.0,12.0,15.0,19.0,26.0,30.0,33.0
34335,10.0,12.0,12.0,15.0,19.0,26.0,30.0,33.0,42.0
34336,12.0,12.0,15.0,19.0,26.0,30.0,33.0,42.0,101.0
34337,70.0,63.0,60.0,58.0,55.0,59.0,53.0,43.0,34.0
34338,63.0,60.0,58.0,55.0,59.0,53.0,43.0,34.0,30.0
34339,60.0,58.0,55.0,59.0,53.0,43.0,34.0,30.0,38.0
34340,58.0,55.0,59.0,53.0,43.0,34.0,30.0,38.0,43.0
34341,55.0,59.0,53.0,43.0,34.0,30.0,38.0,43.0,42.0
34342,59.0,53.0,43.0,34.0,30.0,38.0,43.0,42.0,53.0
34343,53.0,43.0,34.0,30.0,38.0,43.0,42.0,53.0,52.0
34344,43.0,34.0,30.0,38.0,43.0,42.0,53.0,52.0,55.0
34345,34.0,30.0,38.0,43.0,42.0,53.0,52.0,55.0,59.0
34346,30.0,38.0,43.0,42.0,53.0,52.0,55.0,59.0,63.0
34347,38.0,43.0,42.0,53.0,52.0,55.0,59.0,63.0,69.0
34348,43.0,42.0,53.0,52.0,55.0,59.0,63.0,69.0,76.0
34349,42.0,53.0,52.0,55.0,59.0,63.0,69.0,76.0,101.0
34350,95.0,80.0,75.0,71.0,60.0,57.0,59.0,58.0,61.0
34351,80.0,75.0,71.0,60.0,57.0,59.0,58.0,61.0,59.0
34352,75.0,71.0,60.0,57.0,59.0,58.0,61.0,59.0,64.0
34353,71.0,60.0,57.0,59.0,58.0,61.0,59.0,64.0,68.0
34354,60.0,57.0,59.0,58.0,61.0,59.0,64.0,68.0,72.0
34355,57.0,59.0,58.0,61.0,59.0,64.0,68.0,72.0,75.0
34356,59.0,58.0,61.0,59.0,64.0,68.0,72.0,75.0,87.0
34357,58.0,61.0,59.0,64.0,68.0,72.0,75.0,87.0,91.0
34358,61.0,59.0,64.0,68.0,72.0,75.0,87.0,91.0,94.0
34359,59.0,64.0,68.0,72.0,75.0,87.0,91.0,94.0,101.0
34360,62.0,58.0,51.0,51.0,55.0,62.0,64.0,76.0,78.0
34361,58.0,51.0,51.0,55.0,62.0,64.0,76.0,78.0,94.0
34362,51.0,51.0,55.0,62.0,64.0,76.0,78.0,94.0,94.0
34363,51.0,55.0,62.0,64.0,76.0,78.0,94.0,94.0,97.0
34364,55.0,62.0,64.0,76.0,78.0,94.0,94.0,97.0,100.0
34365,62.0,64.0,76.0,78.0,94.0,94.0,97.0,100.0,91.0
34366,64.0,76.0,78.0,94.0,94.0,97.0,100.0,91.0,95.0
34367,76.0,78.0,94.0,94.0,97.0,100.0,91.0,95.0,91.0
34368,78.0,94.0,94.0,97.0,100.0,91.0,95.0,91.0,101.0
34369,66.0,56.0,52.0,52.0,41.0,41.0,2.0,3.0,6.0
34370,56.0,52.0,52.0,41.0,41.0,2.0,3.0,6.0,13.0
34371,52.0,52.0,41.0,41.0,2.0,3.0,6.0,13.0,30.0
34372,52.0,41.0,41.0,2.0,3.0,6.0,13.0,30.0,50.0
34373,41.0,41.0,2.0,3.0,6.0,13.0,30.0,50.0,62.0
34374,41.0,2.0,3.0,6.0,13.0,30.0,50.0,62.0,70.0
34375,2.0,3.0,6.0,13.0,30.0,50.0,62.0,70.0,80.0
34376,3.0,6.0,13.0,30.0,50.0,62.0,70.0,80.0,86.0
34377,6.0,13.0,30.0,50.0,62.0,70.0,80.0,86.0,85.0
34378,13.0,30.0,50.0,62.0,70.0,80.0,86.0,85.0,92.0
34379,30.0,50.0,62.0,70.0,80.0,86.0,85.0,92.0,101.0
34380,84.0,71.0,71.0,70.0,62.0,69.0,70.0,65.0,101.0
34381,60.0,44.0,34.0,23.0,23.0,23.0,22.0,24.0,25.0
34382,44.0,34.0,23.0,23.0,23.0,22.0,24.0,25.0,28.0
34383,34.0,23.0,23.0,23.0,22.0,24.0,25.0,28.0,31.0
34384,23.0,23.0,23.0,22.0,24.0,25.0,28.0,31.0,40.0
34385,23.0,23.0,22.0,24.0,25.0,28.0,31.0,40.0,46.0
34386,23.0,22.0,24.0,25.0,28.0,31.0,40.0,46.0,50.0
34387,22.0,24.0,25.0,28.0,31.0,40.0,46.0,50.0,68.0
34388,24.0,25.0,28.0,31.0,40.0,46.0,50.0,68.0,82.0
34389,25.0,28.0,31.0,40.0,46.0,50.0,68.0,82.0,83.0
34390,28.0,31.0,40.0,46.0,50.0,68.0,82.0,83.0,89.0
34391,31.0,40.0,46.0,50.0,68.0,82.0,83.0,89.0,92.0
34392,40.0,46.0,50.0,68.0,82.0,83.0,89.0,92.0,93.0
34393,46.0,50.0,68.0,82.0,83.0,89.0,92.0,93.0,101.0
34394,41.0,23.0,18.0,14.0,2.0,1.0,1.0,1.0,1.0
34395,23.0,18.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0
34396,18.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
34397,14.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
34398,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
34399,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
34400,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0
34401,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0
34402,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,11.0
34403,2.0,2.0,2.0,2.0,2.0,4.0,8.0,11.0,16.0
34404,2.0,2.0,2.0,2.0,4.0,8.0,11.0,16.0,20.0
34405,2.0,2.0,2.0,4.0,8.0,11.0,16.0,20.0,25.0
34406,2.0,2.0,4.0,8.0,11.0,16.0,20.0,25.0,27.0
34407,2.0,4.0,8.0,11.0,16.0,20.0,25.0,27.0,27.0
34408,4.0,8.0,11.0,16.0,20.0,25.0,27.0,27.0,29.0
34409,8.0,11.0,16.0,20.0,25.0,27.0,27.0,29.0,44.0
34410,11.0,16.0,20.0,25.0,27.0,27.0,29.0,44.0,101.0
34411,100.0,86.0,70.0,62.0,59.0,62.0,54.0,49.0,47.0
34412,86.0,70.0,62.0,59.0,62.0,54.0,49.0,47.0,44.0
34413,70.0,62.0,59.0,62.0,54.0,49.0,47.0,44.0,39.0
34414,62.0,59.0,62.0,54.0,49.0,47.0,44.0,39.0,45.0
34415,59.0,62.0,54.0,49.0,47.0,44.0,39.0,45.0,46.0
34416,62.0,54.0,49.0,47.0,44.0,39.0,45.0,46.0,44.0
34417,54.0,49.0,47.0,44.0,39.0,45.0,46.0,44.0,48.0
34418,49.0,47.0,44.0,39.0,45.0,46.0,44.0,48.0,49.0
34419,47.0,44.0,39.0,45.0,46.0,44.0,48.0,49.0,57.0
34420,44.0,39.0,45.0,46.0,44.0,48.0,49.0,57.0,51.0
34421,39.0,45.0,46.0,44.0,48.0,49.0,57.0,51.0,56.0
34422,45.0,46.0,44.0,48.0,49.0,57.0,51.0,56.0,60.0
34423,46.0,44.0,48.0,49.0,57.0,51.0,56.0,60.0,101.0
34424,89.0,74.0,66.0,63.0,63.0,58.0,53.0,52.0,45.0
34425,74.0,66.0,63.0,63.0,58.0,53.0,52.0,45.0,44.0
34426,66.0,63.0,63.0,58.0,53.0,52.0,45.0,44.0,46.0
34427,63.0,63.0,58.0,53.0,52.0,45.0,44.0,46.0,46.0
34428,63.0,58.0,53.0,52.0,45.0,44.0,46.0,46.0,43.0
34429,58.0,53.0,52.0,45.0,44.0,46.0,46.0,43.0,50.0
34430,53.0,52.0,45.0,44.0,46.0,46.0,43.0,50.0,40.0
34431,52.0,45.0,44.0,46.0,46.0,43.0,50.0,40.0,43.0
34432,45.0,44.0,46.0,46.0,43.0,50.0,40.0,43.0,45.0
34433,44.0,46.0,46.0,43.0,50.0,40.0,43.0,45.0,56.0
34434,46.0,46.0,43.0,50.0,40.0,43.0,45.0,56.0,60.0
34435,46.0,43.0,50.0,40.0,43.0,45.0,56.0,60.0,101.0
34436,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0
34437,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,8.0
34438,1.0,2.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0
34439,2.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0,9.0
34440,4.0,4.0,4.0,4.0,4.0,8.0,9.0,9.0,18.0
34441,4.0,4.0,4.0,4.0,8.0,9.0,9.0,18.0,22.0
34442,4.0,4.0,4.0,8.0,9.0,9.0,18.0,22.0,26.0
34443,4.0,4.0,8.0,9.0,9.0,18.0,22.0,26.0,31.0
34444,4.0,8.0,9.0,9.0,18.0,22.0,26.0,31.0,33.0
34445,8.0,9.0,9.0,18.0,22.0,26.0,31.0,33.0,38.0
34446,9.0,9.0,18.0,22.0,26.0,31.0,33.0,38.0,51.0
34447,9.0,18.0,22.0,26.0,31.0,33.0,38.0,51.0,51.0
34448,18.0,22.0,26.0,31.0,33.0,38.0,51.0,51.0,101.0
34449,24.0,15.0,10.0,11.0,11.0,15.0,18.0,20.0,24.0
34450,15.0,10.0,11.0,11.0,15.0,18.0,20.0,24.0,29.0
34451,10.0,11.0,11.0,15.0,18.0,20.0,24.0,29.0,34.0
34452,11.0,11.0,15.0,18.0,20.0,24.0,29.0,34.0,48.0
34453,11.0,15.0,18.0,20.0,24.0,29.0,34.0,48.0,56.0
34454,15.0,18.0,20.0,24.0,29.0,34.0,48.0,56.0,64.0
34455,18.0,20.0,24.0,29.0,34.0,48.0,56.0,64.0,84.0
34456,20.0,24.0,29.0,34.0,48.0,56.0,64.0,84.0,82.0
34457,24.0,29.0,34.0,48.0,56.0,64.0,84.0,82.0,85.0
34458,29.0,34.0,48.0,56.0,64.0,84.0,82.0,85.0,85.0
34459,34.0,48.0,56.0,64.0,84.0,82.0,85.0,85.0,94.0
34460,48.0,56.0,64.0,84.0,82.0,85.0,85.0,94.0,101.0
34461,82.0,76.0,76.0,70.0,82.0,81.0,74.0,80.0,76.0
34462,76.0,76.0,70.0,82.0,81.0,74.0,80.0,76.0,76.0
34463,76.0,70.0,82.0,81.0,74.0,80.0,76.0,76.0,73.0
34464,70.0,82.0,81.0,74.0,80.0,76.0,76.0,73.0,74.0
34465,82.0,81.0,74.0,80.0,76.0,76.0,73.0,74.0,87.0
34466,81.0,74.0,80.0,76.0,76.0,73.0,74.0,87.0,83.0
34467,74.0,80.0,76.0,76.0,73.0,74.0,87.0,83.0,89.0
34468,80.0,76.0,76.0,73.0,74.0,87.0,83.0,89.0,93.0
34469,76.0,76.0,73.0,74.0,87.0,83.0,89.0,93.0,94.0
34470,76.0,73.0,74.0,87.0,83.0,89.0,93.0,94.0,94.0
34471,73.0,74.0,87.0,83.0,89.0,93.0,94.0,94.0,91.0
34472,74.0,87.0,83.0,89.0,93.0,94.0,94.0,91.0,90.0
34473,87.0,83.0,89.0,93.0,94.0,94.0,91.0,90.0,101.0
34474,33.0,19.0,11.0,10.0,6.0,4.0,3.0,9.0,24.0
34475,19.0,11.0,10.0,6.0,4.0,3.0,9.0,24.0,35.0
34476,11.0,10.0,6.0,4.0,3.0,9.0,24.0,35.0,50.0
34477,10.0,6.0,4.0,3.0,9.0,24.0,35.0,50.0,76.0
34478,6.0,4.0,3.0,9.0,24.0,35.0,50.0,76.0,85.0
34479,4.0,3.0,9.0,24.0,35.0,50.0,76.0,85.0,99.0
34480,3.0,9.0,24.0,35.0,50.0,76.0,85.0,99.0,101.0
34481,36.0,27.0,20.0,15.0,10.0,8.0,7.0,6.0,10.0
34482,27.0,20.0,15.0,10.0,8.0,7.0,6.0,10.0,12.0
34483,20.0,15.0,10.0,8.0,7.0,6.0,10.0,12.0,14.0
34484,15.0,10.0,8.0,7.0,6.0,10.0,12.0,14.0,17.0
34485,10.0,8.0,7.0,6.0,10.0,12.0,14.0,17.0,28.0
34486,8.0,7.0,6.0,10.0,12.0,14.0,17.0,28.0,55.0
34487,7.0,6.0,10.0,12.0,14.0,17.0,28.0,55.0,72.0
34488,6.0,10.0,12.0,14.0,17.0,28.0,55.0,72.0,85.0
34489,10.0,12.0,14.0,17.0,28.0,55.0,72.0,85.0,95.0
34490,12.0,14.0,17.0,28.0,55.0,72.0,85.0,95.0,101.0
34491,85.0,76.0,71.0,64.0,54.0,50.0,55.0,46.0,38.0
34492,76.0,71.0,64.0,54.0,50.0,55.0,46.0,38.0,29.0
34493,71.0,64.0,54.0,50.0,55.0,46.0,38.0,29.0,29.0
34494,64.0,54.0,50.0,55.0,46.0,38.0,29.0,29.0,33.0
34495,54.0,50.0,55.0,46.0,38.0,29.0,29.0,33.0,32.0
34496,50.0,55.0,46.0,38.0,29.0,29.0,33.0,32.0,31.0
34497,55.0,46.0,38.0,29.0,29.0,33.0,32.0,31.0,36.0
34498,46.0,38.0,29.0,29.0,33.0,32.0,31.0,36.0,38.0
34499,38.0,29.0,29.0,33.0,32.0,31.0,36.0,38.0,39.0
34500,29.0,29.0,33.0,32.0,31.0,36.0,38.0,39.0,41.0
34501,29.0,33.0,32.0,31.0,36.0,38.0,39.0,41.0,46.0
34502,33.0,32.0,31.0,36.0,38.0,39.0,41.0,46.0,49.0
34503,32.0,31.0,36.0,38.0,39.0,41.0,46.0,49.0,48.0
34504,31.0,36.0,38.0,39.0,41.0,46.0,49.0,48.0,101.0
34505,85.0,76.0,63.0,54.0,45.0,42.0,46.0,57.0,70.0
34506,76.0,63.0,54.0,45.0,42.0,46.0,57.0,70.0,81.0
34507,63.0,54.0,45.0,42.0,46.0,57.0,70.0,81.0,99.0
34508,54.0,45.0,42.0,46.0,57.0,70.0,81.0,99.0,101.0
34509,26.0,12.0,8.0,5.0,5.0,4.0,4.0,4.0,6.0
34510,12.0,8.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0
34511,8.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0
34512,5.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,6.0
34513,5.0,4.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0
34514,4.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,11.0
34515,4.0,4.0,6.0,5.0,4.0,6.0,6.0,11.0,14.0
34516,4.0,6.0,5.0,4.0,6.0,6.0,11.0,14.0,20.0
34517,6.0,5.0,4.0,6.0,6.0,11.0,14.0,20.0,24.0
34518,5.0,4.0,6.0,6.0,11.0,14.0,20.0,24.0,37.0
34519,4.0,6.0,6.0,11.0,14.0,20.0,24.0,37.0,45.0
34520,6.0,6.0,11.0,14.0,20.0,24.0,37.0,45.0,45.0
34521,6.0,11.0,14.0,20.0,24.0,37.0,45.0,45.0,101.0
34522,65.0,59.0,59.0,56.0,49.0,48.0,45.0,43.0,43.0
34523,59.0,59.0,56.0,49.0,48.0,45.0,43.0,43.0,42.0
34524,59.0,56.0,49.0,48.0,45.0,43.0,43.0,42.0,42.0
34525,56.0,49.0,48.0,45.0,43.0,43.0,42.0,42.0,39.0
34526,49.0,48.0,45.0,43.0,43.0,42.0,42.0,39.0,35.0
34527,48.0,45.0,43.0,43.0,42.0,42.0,39.0,35.0,34.0
34528,45.0,43.0,43.0,42.0,42.0,39.0,35.0,34.0,31.0
34529,43.0,43.0,42.0,42.0,39.0,35.0,34.0,31.0,31.0
34530,43.0,42.0,42.0,39.0,35.0,34.0,31.0,31.0,36.0
34531,42.0,42.0,39.0,35.0,34.0,31.0,31.0,36.0,36.0
34532,42.0,39.0,35.0,34.0,31.0,31.0,36.0,36.0,37.0
34533,39.0,35.0,34.0,31.0,31.0,36.0,36.0,37.0,37.0
34534,35.0,34.0,31.0,31.0,36.0,36.0,37.0,37.0,33.0
34535,34.0,31.0,31.0,36.0,36.0,37.0,37.0,33.0,32.0
34536,31.0,31.0,36.0,36.0,37.0,37.0,33.0,32.0,32.0
34537,31.0,36.0,36.0,37.0,37.0,33.0,32.0,32.0,36.0
34538,36.0,36.0,37.0,37.0,33.0,32.0,32.0,36.0,34.0
