,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
34920,61.0,61.0,28.0,30.0,49.0,55.0,63.0,71.0,85.0,101.0
34921,51.0,86.0,88.0,89.0,61.0,65.0,61.0,57.0,53.0,51.0
34922,86.0,88.0,89.0,61.0,65.0,61.0,57.0,53.0,51.0,20.0
34923,88.0,89.0,61.0,65.0,61.0,57.0,53.0,51.0,20.0,16.0
34924,89.0,61.0,65.0,61.0,57.0,53.0,51.0,20.0,16.0,31.0
34925,61.0,65.0,61.0,57.0,53.0,51.0,20.0,16.0,31.0,37.0
34926,65.0,61.0,57.0,53.0,51.0,20.0,16.0,31.0,37.0,42.0
34927,61.0,57.0,53.0,51.0,20.0,16.0,31.0,37.0,42.0,49.0
34928,57.0,53.0,51.0,20.0,16.0,31.0,37.0,42.0,49.0,59.0
34929,53.0,51.0,20.0,16.0,31.0,37.0,42.0,49.0,59.0,69.0
34930,51.0,20.0,16.0,31.0,37.0,42.0,49.0,59.0,69.0,77.0
34931,20.0,16.0,31.0,37.0,42.0,49.0,59.0,69.0,77.0,71.0
34932,16.0,31.0,37.0,42.0,49.0,59.0,69.0,77.0,71.0,101.0
34933,87.0,54.0,32.0,25.0,12.0,5.0,4.0,2.0,2.0,1.0
34934,54.0,32.0,25.0,12.0,5.0,4.0,2.0,2.0,1.0,3.0
34935,32.0,25.0,12.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0
34936,25.0,12.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0
34937,12.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
34938,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0
34939,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0
34940,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0
34941,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0
34942,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0
34943,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0
34944,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
34945,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0
34946,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,11.0
34947,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,11.0,12.0
34948,4.0,5.0,4.0,4.0,4.0,4.0,6.0,11.0,12.0,18.0
34949,5.0,4.0,4.0,4.0,4.0,6.0,11.0,12.0,18.0,23.0
34950,4.0,4.0,4.0,4.0,6.0,11.0,12.0,18.0,23.0,22.0
34951,4.0,4.0,4.0,6.0,11.0,12.0,18.0,23.0,22.0,25.0
34952,4.0,4.0,6.0,11.0,12.0,18.0,23.0,22.0,25.0,30.0
34953,4.0,6.0,11.0,12.0,18.0,23.0,22.0,25.0,30.0,29.0
34954,6.0,11.0,12.0,18.0,23.0,22.0,25.0,30.0,29.0,29.0
34955,11.0,12.0,18.0,23.0,22.0,25.0,30.0,29.0,29.0,34.0
34956,12.0,18.0,23.0,22.0,25.0,30.0,29.0,29.0,34.0,38.0
34957,18.0,23.0,22.0,25.0,30.0,29.0,29.0,34.0,38.0,38.0
34958,23.0,22.0,25.0,30.0,29.0,29.0,34.0,38.0,38.0,44.0
34959,22.0,25.0,30.0,29.0,29.0,34.0,38.0,38.0,44.0,48.0
34960,25.0,30.0,29.0,29.0,34.0,38.0,38.0,44.0,48.0,101.0
34961,100.0,74.0,55.0,35.0,22.0,2.0,1.0,1.0,1.0,2.0
34962,74.0,55.0,35.0,22.0,2.0,1.0,1.0,1.0,2.0,3.0
34963,55.0,35.0,22.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0
34964,35.0,22.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0
34965,22.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0
34966,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0
34967,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0
34968,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
34969,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
34970,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0
34971,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,10.0
34972,2.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,10.0,14.0
34973,4.0,4.0,4.0,4.0,4.0,4.0,6.0,10.0,14.0,22.0
34974,4.0,4.0,4.0,4.0,4.0,6.0,10.0,14.0,22.0,25.0
34975,4.0,4.0,4.0,4.0,6.0,10.0,14.0,22.0,25.0,29.0
34976,4.0,4.0,4.0,6.0,10.0,14.0,22.0,25.0,29.0,36.0
34977,4.0,4.0,6.0,10.0,14.0,22.0,25.0,29.0,36.0,40.0
34978,4.0,6.0,10.0,14.0,22.0,25.0,29.0,36.0,40.0,101.0
34979,71.0,79.0,60.0,50.0,44.0,32.0,22.0,17.0,9.0,4.0
34980,79.0,60.0,50.0,44.0,32.0,22.0,17.0,9.0,4.0,4.0
34981,60.0,50.0,44.0,32.0,22.0,17.0,9.0,4.0,4.0,4.0
34982,50.0,44.0,32.0,22.0,17.0,9.0,4.0,4.0,4.0,3.0
34983,44.0,32.0,22.0,17.0,9.0,4.0,4.0,4.0,3.0,3.0
34984,32.0,22.0,17.0,9.0,4.0,4.0,4.0,3.0,3.0,4.0
34985,22.0,17.0,9.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
34986,17.0,9.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0
34987,9.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0
34988,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0
34989,4.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0
34990,4.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,10.0
34991,3.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,10.0,23.0
34992,3.0,4.0,4.0,5.0,6.0,7.0,7.0,10.0,23.0,19.0
34993,4.0,4.0,5.0,6.0,7.0,7.0,10.0,23.0,19.0,25.0
34994,4.0,5.0,6.0,7.0,7.0,10.0,23.0,19.0,25.0,35.0
34995,5.0,6.0,7.0,7.0,10.0,23.0,19.0,25.0,35.0,47.0
34996,6.0,7.0,7.0,10.0,23.0,19.0,25.0,35.0,47.0,50.0
34997,7.0,7.0,10.0,23.0,19.0,25.0,35.0,47.0,50.0,101.0
34998,91.0,71.0,35.0,17.0,14.0,7.0,5.0,6.0,6.0,6.0
34999,71.0,35.0,17.0,14.0,7.0,5.0,6.0,6.0,6.0,5.0
35000,35.0,17.0,14.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0
35001,17.0,14.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0
35002,14.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0
35003,7.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0
35004,5.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0
35005,6.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0
35006,6.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0
35007,6.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0
35008,5.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,9.0
35009,2.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,9.0,10.0
35010,3.0,3.0,3.0,3.0,5.0,6.0,6.0,9.0,10.0,15.0
35011,3.0,3.0,3.0,5.0,6.0,6.0,9.0,10.0,15.0,15.0
35012,3.0,3.0,5.0,6.0,6.0,9.0,10.0,15.0,15.0,14.0
35013,3.0,5.0,6.0,6.0,9.0,10.0,15.0,15.0,14.0,17.0
35014,5.0,6.0,6.0,9.0,10.0,15.0,15.0,14.0,17.0,18.0
35015,6.0,6.0,9.0,10.0,15.0,15.0,14.0,17.0,18.0,17.0
35016,6.0,9.0,10.0,15.0,15.0,14.0,17.0,18.0,17.0,27.0
35017,9.0,10.0,15.0,15.0,14.0,17.0,18.0,17.0,27.0,34.0
35018,10.0,15.0,15.0,14.0,17.0,18.0,17.0,27.0,34.0,40.0
35019,15.0,15.0,14.0,17.0,18.0,17.0,27.0,34.0,40.0,46.0
35020,15.0,14.0,17.0,18.0,17.0,27.0,34.0,40.0,46.0,48.0
35021,14.0,17.0,18.0,17.0,27.0,34.0,40.0,46.0,48.0,101.0
35022,92.0,83.0,83.0,86.0,85.0,80.0,79.0,78.0,87.0,88.0
35023,83.0,83.0,86.0,85.0,80.0,79.0,78.0,87.0,88.0,92.0
35024,83.0,86.0,85.0,80.0,79.0,78.0,87.0,88.0,92.0,101.0
35025,95.0,82.0,76.0,71.0,67.0,66.0,56.0,52.0,45.0,41.0
35026,82.0,76.0,71.0,67.0,66.0,56.0,52.0,45.0,41.0,35.0
35027,76.0,71.0,67.0,66.0,56.0,52.0,45.0,41.0,35.0,26.0
35028,71.0,67.0,66.0,56.0,52.0,45.0,41.0,35.0,26.0,20.0
35029,67.0,66.0,56.0,52.0,45.0,41.0,35.0,26.0,20.0,20.0
35030,66.0,56.0,52.0,45.0,41.0,35.0,26.0,20.0,20.0,18.0
35031,56.0,52.0,45.0,41.0,35.0,26.0,20.0,20.0,18.0,15.0
35032,52.0,45.0,41.0,35.0,26.0,20.0,20.0,18.0,15.0,18.0
35033,45.0,41.0,35.0,26.0,20.0,20.0,18.0,15.0,18.0,21.0
35034,41.0,35.0,26.0,20.0,20.0,18.0,15.0,18.0,21.0,22.0
35035,35.0,26.0,20.0,20.0,18.0,15.0,18.0,21.0,22.0,22.0
35036,26.0,20.0,20.0,18.0,15.0,18.0,21.0,22.0,22.0,27.0
35037,20.0,20.0,18.0,15.0,18.0,21.0,22.0,22.0,27.0,27.0
35038,20.0,18.0,15.0,18.0,21.0,22.0,22.0,27.0,27.0,27.0
35039,18.0,15.0,18.0,21.0,22.0,22.0,27.0,27.0,27.0,32.0
35040,15.0,18.0,21.0,22.0,22.0,27.0,27.0,27.0,32.0,33.0
35041,18.0,21.0,22.0,22.0,27.0,27.0,27.0,32.0,33.0,31.0
35042,21.0,22.0,22.0,27.0,27.0,27.0,32.0,33.0,31.0,35.0
35043,22.0,22.0,27.0,27.0,27.0,32.0,33.0,31.0,35.0,36.0
35044,22.0,27.0,27.0,27.0,32.0,33.0,31.0,35.0,36.0,41.0
35045,27.0,27.0,27.0,32.0,33.0,31.0,35.0,36.0,41.0,45.0
35046,27.0,27.0,32.0,33.0,31.0,35.0,36.0,41.0,45.0,46.0
35047,27.0,32.0,33.0,31.0,35.0,36.0,41.0,45.0,46.0,101.0
35048,78.0,74.0,58.0,51.0,43.0,39.0,33.0,27.0,24.0,23.0
35049,74.0,58.0,51.0,43.0,39.0,33.0,27.0,24.0,23.0,29.0
35050,58.0,51.0,43.0,39.0,33.0,27.0,24.0,23.0,29.0,54.0
35051,51.0,43.0,39.0,33.0,27.0,24.0,23.0,29.0,54.0,83.0
35052,43.0,39.0,33.0,27.0,24.0,23.0,29.0,54.0,83.0,101.0
35053,79.0,73.0,60.0,54.0,47.0,43.0,38.0,35.0,38.0,73.0
35054,73.0,60.0,54.0,47.0,43.0,38.0,35.0,38.0,73.0,95.0
35055,60.0,54.0,47.0,43.0,38.0,35.0,38.0,73.0,95.0,101.0
35056,74.0,72.0,66.0,53.0,52.0,47.0,47.0,45.0,42.0,46.0
35057,72.0,66.0,53.0,52.0,47.0,47.0,45.0,42.0,46.0,51.0
35058,66.0,53.0,52.0,47.0,47.0,45.0,42.0,46.0,51.0,60.0
35059,53.0,52.0,47.0,47.0,45.0,42.0,46.0,51.0,60.0,68.0
35060,52.0,47.0,47.0,45.0,42.0,46.0,51.0,60.0,68.0,69.0
35061,47.0,47.0,45.0,42.0,46.0,51.0,60.0,68.0,69.0,78.0
35062,47.0,45.0,42.0,46.0,51.0,60.0,68.0,69.0,78.0,94.0
35063,45.0,42.0,46.0,51.0,60.0,68.0,69.0,78.0,94.0,87.0
35064,42.0,46.0,51.0,60.0,68.0,69.0,78.0,94.0,87.0,92.0
35065,46.0,51.0,60.0,68.0,69.0,78.0,94.0,87.0,92.0,97.0
35066,51.0,60.0,68.0,69.0,78.0,94.0,87.0,92.0,97.0,99.0
35067,60.0,68.0,69.0,78.0,94.0,87.0,92.0,97.0,99.0,101.0
35068,92.0,75.0,68.0,57.0,47.0,52.0,47.0,45.0,42.0,40.0
35069,75.0,68.0,57.0,47.0,52.0,47.0,45.0,42.0,40.0,29.0
35070,68.0,57.0,47.0,52.0,47.0,45.0,42.0,40.0,29.0,31.0
35071,57.0,47.0,52.0,47.0,45.0,42.0,40.0,29.0,31.0,34.0
35072,47.0,52.0,47.0,45.0,42.0,40.0,29.0,31.0,34.0,39.0
35073,52.0,47.0,45.0,42.0,40.0,29.0,31.0,34.0,39.0,50.0
35074,47.0,45.0,42.0,40.0,29.0,31.0,34.0,39.0,50.0,58.0
35075,45.0,42.0,40.0,29.0,31.0,34.0,39.0,50.0,58.0,59.0
35076,42.0,40.0,29.0,31.0,34.0,39.0,50.0,58.0,59.0,65.0
35077,40.0,29.0,31.0,34.0,39.0,50.0,58.0,59.0,65.0,64.0
35078,29.0,31.0,34.0,39.0,50.0,58.0,59.0,65.0,64.0,72.0
35079,31.0,34.0,39.0,50.0,58.0,59.0,65.0,64.0,72.0,101.0
35080,79.0,70.0,61.0,63.0,63.0,64.0,64.0,57.0,40.0,51.0
35081,70.0,61.0,63.0,63.0,64.0,64.0,57.0,40.0,51.0,57.0
35082,61.0,63.0,63.0,64.0,64.0,57.0,40.0,51.0,57.0,57.0
35083,63.0,63.0,64.0,64.0,57.0,40.0,51.0,57.0,57.0,54.0
35084,63.0,64.0,64.0,57.0,40.0,51.0,57.0,57.0,54.0,52.0
35085,64.0,64.0,57.0,40.0,51.0,57.0,57.0,54.0,52.0,44.0
35086,64.0,57.0,40.0,51.0,57.0,57.0,54.0,52.0,44.0,48.0
35087,57.0,40.0,51.0,57.0,57.0,54.0,52.0,44.0,48.0,49.0
35088,40.0,51.0,57.0,57.0,54.0,52.0,44.0,48.0,49.0,53.0
35089,51.0,57.0,57.0,54.0,52.0,44.0,48.0,49.0,53.0,57.0
35090,57.0,57.0,54.0,52.0,44.0,48.0,49.0,53.0,57.0,59.0
35091,57.0,54.0,52.0,44.0,48.0,49.0,53.0,57.0,59.0,101.0
35092,94.0,87.0,81.0,76.0,70.0,66.0,66.0,60.0,59.0,55.0
35093,87.0,81.0,76.0,70.0,66.0,66.0,60.0,59.0,55.0,56.0
35094,81.0,76.0,70.0,66.0,66.0,60.0,59.0,55.0,56.0,58.0
35095,76.0,70.0,66.0,66.0,60.0,59.0,55.0,56.0,58.0,76.0
35096,70.0,66.0,66.0,60.0,59.0,55.0,56.0,58.0,76.0,85.0
35097,66.0,66.0,60.0,59.0,55.0,56.0,58.0,76.0,85.0,101.0
35098,65.0,79.0,80.0,80.0,72.0,51.0,46.0,49.0,51.0,55.0
35099,79.0,80.0,80.0,72.0,51.0,46.0,49.0,51.0,55.0,62.0
35100,80.0,80.0,72.0,51.0,46.0,49.0,51.0,55.0,62.0,62.0
35101,80.0,72.0,51.0,46.0,49.0,51.0,55.0,62.0,62.0,78.0
35102,72.0,51.0,46.0,49.0,51.0,55.0,62.0,62.0,78.0,98.0
35103,51.0,46.0,49.0,51.0,55.0,62.0,62.0,78.0,98.0,101.0
35104,96.0,80.0,72.0,79.0,79.0,80.0,80.0,78.0,78.0,77.0
35105,80.0,72.0,79.0,79.0,80.0,80.0,78.0,78.0,77.0,88.0
35106,72.0,79.0,79.0,80.0,80.0,78.0,78.0,77.0,88.0,96.0
35107,79.0,79.0,80.0,80.0,78.0,78.0,77.0,88.0,96.0,99.0
35108,79.0,80.0,80.0,78.0,78.0,77.0,88.0,96.0,99.0,101.0
35109,88.0,80.0,74.0,68.0,65.0,64.0,67.0,74.0,87.0,88.0
35110,80.0,74.0,68.0,65.0,64.0,67.0,74.0,87.0,88.0,101.0
35111,93.0,88.0,82.0,77.0,83.0,78.0,78.0,69.0,73.0,78.0
35112,88.0,82.0,77.0,83.0,78.0,78.0,69.0,73.0,78.0,86.0
35113,82.0,77.0,83.0,78.0,78.0,69.0,73.0,78.0,86.0,101.0
35114,59.0,49.0,40.0,31.0,27.0,26.0,19.0,21.0,16.0,15.0
35115,49.0,40.0,31.0,27.0,26.0,19.0,21.0,16.0,15.0,14.0
35116,40.0,31.0,27.0,26.0,19.0,21.0,16.0,15.0,14.0,12.0
35117,31.0,27.0,26.0,19.0,21.0,16.0,15.0,14.0,12.0,15.0
35118,27.0,26.0,19.0,21.0,16.0,15.0,14.0,12.0,15.0,14.0
35119,26.0,19.0,21.0,16.0,15.0,14.0,12.0,15.0,14.0,18.0
35120,19.0,21.0,16.0,15.0,14.0,12.0,15.0,14.0,18.0,19.0
35121,21.0,16.0,15.0,14.0,12.0,15.0,14.0,18.0,19.0,19.0
35122,16.0,15.0,14.0,12.0,15.0,14.0,18.0,19.0,19.0,22.0
35123,15.0,14.0,12.0,15.0,14.0,18.0,19.0,19.0,22.0,30.0
35124,14.0,12.0,15.0,14.0,18.0,19.0,19.0,22.0,30.0,35.0
35125,12.0,15.0,14.0,18.0,19.0,19.0,22.0,30.0,35.0,40.0
35126,15.0,14.0,18.0,19.0,19.0,22.0,30.0,35.0,40.0,50.0
35127,14.0,18.0,19.0,19.0,22.0,30.0,35.0,40.0,50.0,101.0
35128,88.0,76.0,61.0,50.0,49.0,41.0,41.0,40.0,44.0,48.0
35129,76.0,61.0,50.0,49.0,41.0,41.0,40.0,44.0,48.0,67.0
35130,61.0,50.0,49.0,41.0,41.0,40.0,44.0,48.0,67.0,75.0
35131,50.0,49.0,41.0,41.0,40.0,44.0,48.0,67.0,75.0,91.0
35132,49.0,41.0,41.0,40.0,44.0,48.0,67.0,75.0,91.0,101.0
35133,83.0,81.0,71.0,66.0,58.0,62.0,64.0,59.0,56.0,51.0
35134,81.0,71.0,66.0,58.0,62.0,64.0,59.0,56.0,51.0,51.0
35135,71.0,66.0,58.0,62.0,64.0,59.0,56.0,51.0,51.0,60.0
35136,66.0,58.0,62.0,64.0,59.0,56.0,51.0,51.0,60.0,59.0
35137,58.0,62.0,64.0,59.0,56.0,51.0,51.0,60.0,59.0,65.0
35138,62.0,64.0,59.0,56.0,51.0,51.0,60.0,59.0,65.0,69.0
35139,64.0,59.0,56.0,51.0,51.0,60.0,59.0,65.0,69.0,78.0
35140,59.0,56.0,51.0,51.0,60.0,59.0,65.0,69.0,78.0,83.0
35141,56.0,51.0,51.0,60.0,59.0,65.0,69.0,78.0,83.0,88.0
35142,51.0,51.0,60.0,59.0,65.0,69.0,78.0,83.0,88.0,86.0
35143,51.0,60.0,59.0,65.0,69.0,78.0,83.0,88.0,86.0,99.0
35144,60.0,59.0,65.0,69.0,78.0,83.0,88.0,86.0,99.0,101.0
35145,73.0,55.0,45.0,38.0,29.0,27.0,24.0,25.0,21.0,22.0
35146,55.0,45.0,38.0,29.0,27.0,24.0,25.0,21.0,22.0,18.0
35147,45.0,38.0,29.0,27.0,24.0,25.0,21.0,22.0,18.0,19.0
35148,38.0,29.0,27.0,24.0,25.0,21.0,22.0,18.0,19.0,21.0
35149,29.0,27.0,24.0,25.0,21.0,22.0,18.0,19.0,21.0,21.0
35150,27.0,24.0,25.0,21.0,22.0,18.0,19.0,21.0,21.0,29.0
35151,24.0,25.0,21.0,22.0,18.0,19.0,21.0,21.0,29.0,30.0
35152,25.0,21.0,22.0,18.0,19.0,21.0,21.0,29.0,30.0,38.0
35153,21.0,22.0,18.0,19.0,21.0,21.0,29.0,30.0,38.0,48.0
35154,22.0,18.0,19.0,21.0,21.0,29.0,30.0,38.0,48.0,54.0
35155,18.0,19.0,21.0,21.0,29.0,30.0,38.0,48.0,54.0,62.0
35156,19.0,21.0,21.0,29.0,30.0,38.0,48.0,54.0,62.0,101.0
35157,89.0,83.0,82.0,81.0,80.0,89.0,86.0,80.0,79.0,83.0
35158,83.0,82.0,81.0,80.0,89.0,86.0,80.0,79.0,83.0,75.0
35159,82.0,81.0,80.0,89.0,86.0,80.0,79.0,83.0,75.0,77.0
35160,81.0,80.0,89.0,86.0,80.0,79.0,83.0,75.0,77.0,88.0
35161,80.0,89.0,86.0,80.0,79.0,83.0,75.0,77.0,88.0,84.0
35162,89.0,86.0,80.0,79.0,83.0,75.0,77.0,88.0,84.0,98.0
35163,86.0,80.0,79.0,83.0,75.0,77.0,88.0,84.0,98.0,95.0
35164,80.0,79.0,83.0,75.0,77.0,88.0,84.0,98.0,95.0,93.0
35165,79.0,83.0,75.0,77.0,88.0,84.0,98.0,95.0,93.0,95.0
35166,83.0,75.0,77.0,88.0,84.0,98.0,95.0,93.0,95.0,101.0
35167,65.0,54.0,46.0,39.0,26.0,22.0,17.0,14.0,13.0,7.0
35168,54.0,46.0,39.0,26.0,22.0,17.0,14.0,13.0,7.0,3.0
35169,46.0,39.0,26.0,22.0,17.0,14.0,13.0,7.0,3.0,3.0
35170,39.0,26.0,22.0,17.0,14.0,13.0,7.0,3.0,3.0,4.0
35171,26.0,22.0,17.0,14.0,13.0,7.0,3.0,3.0,4.0,4.0
35172,22.0,17.0,14.0,13.0,7.0,3.0,3.0,4.0,4.0,4.0
35173,17.0,14.0,13.0,7.0,3.0,3.0,4.0,4.0,4.0,4.0
35174,14.0,13.0,7.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
35175,13.0,7.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
35176,7.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
35177,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
35178,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0
35179,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,8.0
35180,4.0,4.0,4.0,4.0,3.0,4.0,4.0,8.0,8.0,8.0
35181,4.0,4.0,4.0,3.0,4.0,4.0,8.0,8.0,8.0,11.0
35182,4.0,4.0,3.0,4.0,4.0,8.0,8.0,8.0,11.0,12.0
35183,4.0,3.0,4.0,4.0,8.0,8.0,8.0,11.0,12.0,15.0
35184,3.0,4.0,4.0,8.0,8.0,8.0,11.0,12.0,15.0,19.0
35185,4.0,4.0,8.0,8.0,8.0,11.0,12.0,15.0,19.0,25.0
35186,4.0,8.0,8.0,8.0,11.0,12.0,15.0,19.0,25.0,36.0
35187,8.0,8.0,8.0,11.0,12.0,15.0,19.0,25.0,36.0,39.0
35188,8.0,8.0,11.0,12.0,15.0,19.0,25.0,36.0,39.0,47.0
35189,8.0,11.0,12.0,15.0,19.0,25.0,36.0,39.0,47.0,101.0
35190,89.0,72.0,77.0,76.0,84.0,85.0,87.0,90.0,94.0,90.0
35191,72.0,77.0,76.0,84.0,85.0,87.0,90.0,94.0,90.0,99.0
35192,77.0,76.0,84.0,85.0,87.0,90.0,94.0,90.0,99.0,101.0
35193,91.0,76.0,67.0,59.0,48.0,41.0,31.0,26.0,18.0,11.0
35194,76.0,67.0,59.0,48.0,41.0,31.0,26.0,18.0,11.0,9.0
35195,67.0,59.0,48.0,41.0,31.0,26.0,18.0,11.0,9.0,11.0
35196,59.0,48.0,41.0,31.0,26.0,18.0,11.0,9.0,11.0,10.0
35197,48.0,41.0,31.0,26.0,18.0,11.0,9.0,11.0,10.0,21.0
35198,41.0,31.0,26.0,18.0,11.0,9.0,11.0,10.0,21.0,23.0
35199,31.0,26.0,18.0,11.0,9.0,11.0,10.0,21.0,23.0,26.0
35200,26.0,18.0,11.0,9.0,11.0,10.0,21.0,23.0,26.0,38.0
35201,18.0,11.0,9.0,11.0,10.0,21.0,23.0,26.0,38.0,38.0
35202,11.0,9.0,11.0,10.0,21.0,23.0,26.0,38.0,38.0,57.0
35203,9.0,11.0,10.0,21.0,23.0,26.0,38.0,38.0,57.0,68.0
35204,11.0,10.0,21.0,23.0,26.0,38.0,38.0,57.0,68.0,85.0
35205,10.0,21.0,23.0,26.0,38.0,38.0,57.0,68.0,85.0,90.0
35206,21.0,23.0,26.0,38.0,38.0,57.0,68.0,85.0,90.0,99.0
35207,23.0,26.0,38.0,38.0,57.0,68.0,85.0,90.0,99.0,101.0
35208,91.0,61.0,43.0,28.0,12.0,7.0,3.0,3.0,3.0,3.0
35209,61.0,43.0,28.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0
35210,43.0,28.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0
35211,28.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
35212,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0
35213,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0
35214,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0
35215,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,9.0
35216,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,9.0,15.0
35217,3.0,3.0,3.0,3.0,5.0,5.0,5.0,9.0,15.0,18.0
35218,3.0,3.0,3.0,5.0,5.0,5.0,9.0,15.0,18.0,22.0
35219,3.0,3.0,5.0,5.0,5.0,9.0,15.0,18.0,22.0,28.0
35220,3.0,5.0,5.0,5.0,9.0,15.0,18.0,22.0,28.0,32.0
35221,5.0,5.0,5.0,9.0,15.0,18.0,22.0,28.0,32.0,40.0
35222,5.0,5.0,9.0,15.0,18.0,22.0,28.0,32.0,40.0,42.0
35223,5.0,9.0,15.0,18.0,22.0,28.0,32.0,40.0,42.0,46.0
35224,9.0,15.0,18.0,22.0,28.0,32.0,40.0,42.0,46.0,101.0
35225,89.0,81.0,67.0,59.0,54.0,51.0,51.0,51.0,51.0,49.0
35226,81.0,67.0,59.0,54.0,51.0,51.0,51.0,51.0,49.0,49.0
35227,67.0,59.0,54.0,51.0,51.0,51.0,51.0,49.0,49.0,58.0
35228,59.0,54.0,51.0,51.0,51.0,51.0,49.0,49.0,58.0,62.0
35229,54.0,51.0,51.0,51.0,51.0,49.0,49.0,58.0,62.0,69.0
35230,51.0,51.0,51.0,51.0,49.0,49.0,58.0,62.0,69.0,68.0
35231,51.0,51.0,51.0,49.0,49.0,58.0,62.0,69.0,68.0,70.0
35232,51.0,51.0,49.0,49.0,58.0,62.0,69.0,68.0,70.0,76.0
35233,51.0,49.0,49.0,58.0,62.0,69.0,68.0,70.0,76.0,78.0
35234,49.0,49.0,58.0,62.0,69.0,68.0,70.0,76.0,78.0,77.0
35235,49.0,58.0,62.0,69.0,68.0,70.0,76.0,78.0,77.0,59.0
35236,58.0,62.0,69.0,68.0,70.0,76.0,78.0,77.0,59.0,101.0
35237,40.0,41.0,46.0,41.0,28.0,35.0,40.0,40.0,49.0,53.0
35238,41.0,46.0,41.0,28.0,35.0,40.0,40.0,49.0,53.0,60.0
35239,46.0,41.0,28.0,35.0,40.0,40.0,49.0,53.0,60.0,65.0
35240,41.0,28.0,35.0,40.0,40.0,49.0,53.0,60.0,65.0,79.0
35241,28.0,35.0,40.0,40.0,49.0,53.0,60.0,65.0,79.0,84.0
35242,35.0,40.0,40.0,49.0,53.0,60.0,65.0,79.0,84.0,88.0
35243,40.0,40.0,49.0,53.0,60.0,65.0,79.0,84.0,88.0,101.0
