,diff_0,target
9216,84.0,84.0
9217,84.0,87.0
9218,87.0,87.0
9219,87.0,86.0
9220,86.0,101.0
9221,96.0,99.0
9222,99.0,101.0
9223,43.0,59.0
9224,59.0,59.0
9225,59.0,61.0
9226,61.0,61.0
9227,61.0,58.0
9228,58.0,58.0
9229,58.0,61.0
9230,61.0,60.0
9231,60.0,62.0
9232,62.0,63.0
9233,63.0,66.0
9234,66.0,69.0
9235,69.0,71.0
9236,71.0,75.0
9237,75.0,85.0
9238,85.0,80.0
9239,80.0,95.0
9240,95.0,101.0
9241,100.0,101.0
9242,39.0,101.0
9243,26.0,39.0
9244,39.0,42.0
9245,42.0,45.0
9246,45.0,48.0
9247,48.0,41.0
9248,41.0,40.0
9249,40.0,47.0
9250,47.0,42.0
9251,42.0,32.0
9252,32.0,41.0
9253,41.0,44.0
9254,44.0,45.0
9255,45.0,53.0
9256,53.0,66.0
9257,66.0,71.0
9258,71.0,78.0
9259,78.0,75.0
9260,75.0,87.0
9261,87.0,85.0
9262,85.0,101.0
9263,77.0,101.0
9264,83.0,83.0
9265,83.0,101.0
9266,27.0,30.0
9267,30.0,25.0
9268,25.0,28.0
9269,28.0,37.0
9270,37.0,36.0
9271,36.0,40.0
9272,40.0,101.0
9273,83.0,101.0
9274,95.0,93.0
9275,93.0,93.0
9276,93.0,90.0
9277,90.0,88.0
9278,88.0,76.0
9279,76.0,69.0
9280,69.0,72.0
9281,72.0,72.0
9282,72.0,72.0
9283,72.0,76.0
9284,76.0,82.0
9285,82.0,83.0
9286,83.0,86.0
9287,86.0,92.0
9288,92.0,99.0
9289,99.0,101.0
9290,80.0,71.0
9291,71.0,50.0
9292,50.0,53.0
9293,53.0,28.0
9294,28.0,30.0
9295,30.0,36.0
9296,36.0,25.0
9297,25.0,19.0
9298,19.0,13.0
9299,13.0,14.0
9300,14.0,10.0
9301,10.0,8.0
9302,8.0,8.0
9303,8.0,8.0
9304,8.0,9.0
9305,9.0,7.0
9306,7.0,6.0
9307,6.0,7.0
9308,7.0,10.0
9309,10.0,13.0
9310,13.0,17.0
9311,17.0,18.0
9312,18.0,19.0
9313,19.0,26.0
9314,26.0,26.0
9315,26.0,32.0
9316,32.0,34.0
9317,34.0,38.0
9318,38.0,40.0
9319,40.0,47.0
9320,47.0,101.0
9321,94.0,83.0
9322,83.0,24.0
9323,24.0,36.0
9324,36.0,37.0
9325,37.0,36.0
9326,36.0,31.0
9327,31.0,37.0
9328,37.0,37.0
9329,37.0,43.0
9330,43.0,54.0
9331,54.0,71.0
9332,71.0,92.0
9333,92.0,100.0
9334,100.0,101.0
9335,34.0,20.0
9336,20.0,20.0
9337,20.0,15.0
9338,15.0,13.0
9339,13.0,10.0
9340,10.0,5.0
9341,5.0,6.0
9342,6.0,8.0
9343,8.0,9.0
9344,9.0,9.0
9345,9.0,9.0
9346,9.0,12.0
9347,12.0,12.0
9348,12.0,13.0
9349,13.0,18.0
9350,18.0,21.0
9351,21.0,23.0
9352,23.0,25.0
9353,25.0,34.0
9354,34.0,47.0
9355,47.0,101.0
9356,95.0,101.0
9357,87.0,84.0
9358,84.0,92.0
9359,92.0,94.0
9360,94.0,91.0
9361,91.0,92.0
9362,92.0,84.0
9363,84.0,87.0
9364,87.0,89.0
9365,89.0,95.0
9366,95.0,101.0
9367,52.0,54.0
9368,54.0,51.0
9369,51.0,48.0
9370,48.0,42.0
9371,42.0,40.0
9372,40.0,34.0
9373,34.0,31.0
9374,31.0,39.0
9375,39.0,48.0
9376,48.0,57.0
9377,57.0,62.0
9378,62.0,67.0
9379,67.0,75.0
9380,75.0,87.0
9381,87.0,99.0
9382,99.0,101.0
9383,84.0,82.0
9384,82.0,70.0
9385,70.0,64.0
9386,64.0,69.0
9387,69.0,67.0
9388,67.0,84.0
9389,84.0,89.0
9390,89.0,94.0
9391,94.0,97.0
9392,97.0,101.0
9393,78.0,101.0
9394,64.0,101.0
9395,93.0,88.0
9396,88.0,68.0
9397,68.0,63.0
9398,63.0,54.0
9399,54.0,46.0
9400,46.0,31.0
9401,31.0,30.0
9402,30.0,31.0
9403,31.0,34.0
9404,34.0,32.0
9405,32.0,30.0
9406,30.0,23.0
9407,23.0,56.0
9408,56.0,64.0
9409,64.0,68.0
9410,68.0,50.0
9411,50.0,72.0
9412,72.0,88.0
9413,88.0,96.0
9414,96.0,101.0
9415,5.0,5.0
9416,5.0,4.0
9417,4.0,5.0
9418,5.0,5.0
9419,5.0,9.0
9420,9.0,13.0
9421,13.0,15.0
9422,15.0,17.0
9423,17.0,24.0
9424,24.0,30.0
9425,30.0,32.0
9426,32.0,38.0
9427,38.0,38.0
9428,38.0,48.0
9429,48.0,101.0
9430,92.0,101.0
9431,34.0,95.0
9432,95.0,101.0
9433,57.0,29.0
9434,29.0,10.0
9435,10.0,9.0
9436,9.0,6.0
9437,6.0,2.0
9438,2.0,1.0
9439,1.0,1.0
9440,1.0,1.0
9441,1.0,2.0
9442,2.0,1.0
9443,1.0,2.0
9444,2.0,3.0
9445,3.0,2.0
9446,2.0,3.0
9447,3.0,3.0
9448,3.0,2.0
9449,2.0,5.0
9450,5.0,6.0
9451,6.0,10.0
9452,10.0,14.0
9453,14.0,15.0
9454,15.0,14.0
9455,14.0,14.0
9456,14.0,18.0
9457,18.0,22.0
9458,22.0,24.0
9459,24.0,23.0
9460,23.0,25.0
9461,25.0,28.0
9462,28.0,32.0
9463,32.0,37.0
9464,37.0,36.0
9465,36.0,40.0
9466,40.0,40.0
9467,40.0,45.0
9468,45.0,43.0
9469,43.0,36.0
9470,36.0,45.0
9471,45.0,101.0
9472,71.0,101.0
9473,66.0,101.0
9474,87.0,93.0
9475,93.0,99.0
9476,99.0,101.0
9477,100.0,101.0
9478,85.0,97.0
9479,97.0,101.0
9480,97.0,95.0
9481,95.0,94.0
9482,94.0,85.0
9483,85.0,83.0
9484,83.0,93.0
9485,93.0,92.0
9486,92.0,93.0
9487,93.0,89.0
9488,89.0,95.0
9489,95.0,101.0
9490,96.0,94.0
9491,94.0,100.0
9492,100.0,101.0
9493,99.0,101.0
9494,69.0,101.0
9495,53.0,101.0
9496,52.0,99.0
9497,99.0,101.0
9498,68.0,61.0
9499,61.0,74.0
9500,74.0,76.0
9501,76.0,88.0
9502,88.0,88.0
9503,88.0,95.0
9504,95.0,101.0
9505,96.0,66.0
9506,66.0,62.0
9507,62.0,62.0
9508,62.0,44.0
9509,44.0,31.0
9510,31.0,30.0
9511,30.0,27.0
9512,27.0,26.0
9513,26.0,29.0
9514,29.0,29.0
9515,29.0,31.0
9516,31.0,29.0
9517,29.0,29.0
9518,29.0,27.0
9519,27.0,29.0
9520,29.0,29.0
9521,29.0,28.0
9522,28.0,30.0
9523,30.0,31.0
9524,31.0,29.0
9525,29.0,31.0
9526,31.0,32.0
9527,32.0,35.0
9528,35.0,40.0
9529,40.0,44.0
9530,44.0,49.0
9531,49.0,101.0
9532,94.0,98.0
9533,98.0,101.0
9534,100.0,101.0
9535,98.0,101.0
9536,56.0,101.0
9537,100.0,101.0
9538,92.0,64.0
9539,64.0,61.0
9540,61.0,55.0
9541,55.0,56.0
9542,56.0,50.0
9543,50.0,43.0
9544,43.0,39.0
9545,39.0,37.0
9546,37.0,34.0
9547,34.0,34.0
9548,34.0,32.0
9549,32.0,33.0
9550,33.0,37.0
9551,37.0,44.0
9552,44.0,57.0
9553,57.0,69.0
9554,69.0,71.0
9555,71.0,73.0
9556,73.0,79.0
9557,79.0,101.0
9558,67.0,101.0
9559,92.0,89.0
9560,89.0,80.0
9561,80.0,77.0
9562,77.0,67.0
9563,67.0,75.0
9564,75.0,77.0
9565,77.0,69.0
9566,69.0,62.0
9567,62.0,61.0
9568,61.0,72.0
9569,72.0,75.0
9570,75.0,70.0
9571,70.0,95.0
9572,95.0,101.0
9573,76.0,101.0
9574,64.0,75.0
9575,75.0,58.0
9576,58.0,52.0
9577,52.0,43.0
9578,43.0,39.0
9579,39.0,34.0
9580,34.0,28.0
9581,28.0,22.0
9582,22.0,21.0
9583,21.0,24.0
9584,24.0,25.0
9585,25.0,19.0
9586,19.0,25.0
9587,25.0,37.0
9588,37.0,46.0
9589,46.0,42.0
9590,42.0,45.0
9591,45.0,59.0
9592,59.0,101.0
9593,7.0,13.0
9594,13.0,14.0
9595,14.0,16.0
9596,16.0,17.0
9597,17.0,24.0
9598,24.0,33.0
9599,33.0,35.0
9600,35.0,39.0
9601,39.0,50.0
9602,50.0,53.0
9603,53.0,51.0
9604,51.0,89.0
9605,89.0,101.0
9606,97.0,101.0
9607,89.0,101.0
9608,89.0,101.0
9609,60.0,101.0
9610,63.0,95.0
9611,95.0,101.0
9612,58.0,101.0
9613,74.0,71.0
9614,71.0,65.0
9615,65.0,64.0
9616,64.0,57.0
9617,57.0,66.0
9618,66.0,69.0
9619,69.0,78.0
9620,78.0,82.0
9621,82.0,87.0
9622,87.0,74.0
9623,74.0,85.0
9624,85.0,65.0
9625,65.0,61.0
9626,61.0,63.0
9627,63.0,75.0
9628,75.0,76.0
9629,76.0,82.0
9630,82.0,98.0
9631,98.0,101.0
9632,97.0,101.0
9633,91.0,80.0
9634,80.0,45.0
9635,45.0,52.0
9636,52.0,56.0
9637,56.0,64.0
9638,64.0,60.0
9639,60.0,57.0
9640,57.0,51.0
9641,51.0,51.0
9642,51.0,50.0
9643,50.0,47.0
9644,47.0,42.0
9645,42.0,39.0
9646,39.0,36.0
9647,36.0,30.0
9648,30.0,24.0
9649,24.0,23.0
9650,23.0,24.0
9651,24.0,26.0
9652,26.0,30.0
9653,30.0,30.0
9654,30.0,35.0
9655,35.0,38.0
9656,38.0,40.0
9657,40.0,48.0
9658,48.0,45.0
9659,45.0,46.0
9660,46.0,101.0
9661,97.0,83.0
9662,83.0,78.0
9663,78.0,78.0
9664,78.0,70.0
9665,70.0,67.0
9666,67.0,65.0
9667,65.0,65.0
9668,65.0,71.0
9669,71.0,73.0
9670,73.0,69.0
9671,69.0,67.0
9672,67.0,64.0
9673,64.0,55.0
9674,55.0,59.0
9675,59.0,74.0
9676,74.0,85.0
9677,85.0,99.0
9678,99.0,101.0
9679,100.0,101.0
9680,84.0,92.0
9681,92.0,98.0
9682,98.0,97.0
9683,97.0,94.0
9684,94.0,95.0
9685,95.0,98.0
9686,98.0,98.0
9687,98.0,99.0
9688,99.0,101.0
9689,100.0,101.0
9690,14.0,16.0
9691,16.0,16.0
9692,16.0,19.0
9693,19.0,18.0
9694,18.0,23.0
9695,23.0,29.0
9696,29.0,34.0
9697,34.0,26.0
9698,26.0,34.0
9699,34.0,38.0
9700,38.0,45.0
9701,45.0,101.0
9702,11.0,35.0
9703,35.0,60.0
9704,60.0,92.0
9705,92.0,101.0
9706,90.0,101.0
9707,54.0,15.0
9708,15.0,6.0
9709,6.0,4.0
9710,4.0,6.0
9711,6.0,5.0
9712,5.0,5.0
9713,5.0,5.0
9714,5.0,5.0
9715,5.0,8.0
9716,8.0,9.0
9717,9.0,13.0
9718,13.0,16.0
9719,16.0,26.0
9720,26.0,36.0
9721,36.0,45.0
9722,45.0,56.0
9723,56.0,66.0
9724,66.0,75.0
9725,75.0,76.0
9726,76.0,101.0
9727,78.0,101.0
9728,58.0,50.0
9729,50.0,77.0
9730,77.0,75.0
9731,75.0,92.0
9732,92.0,101.0
9733,77.0,94.0
9734,94.0,99.0
9735,99.0,97.0
9736,97.0,101.0
9737,99.0,98.0
9738,98.0,100.0
9739,100.0,101.0
9740,95.0,80.0
9741,80.0,66.0
9742,66.0,54.0
9743,54.0,42.0
9744,42.0,48.0
9745,48.0,39.0
9746,39.0,35.0
9747,35.0,35.0
9748,35.0,36.0
9749,36.0,34.0
9750,34.0,37.0
9751,37.0,38.0
9752,38.0,53.0
9753,53.0,57.0
9754,57.0,67.0
9755,67.0,68.0
9756,68.0,77.0
9757,77.0,83.0
9758,83.0,101.0
9759,60.0,71.0
9760,71.0,101.0
9761,91.0,91.0
9762,91.0,85.0
9763,85.0,83.0
9764,83.0,82.0
9765,82.0,71.0
9766,71.0,68.0
9767,68.0,62.0
9768,62.0,62.0
9769,62.0,65.0
9770,65.0,70.0
9771,70.0,62.0
9772,62.0,62.0
9773,62.0,59.0
9774,59.0,47.0
9775,47.0,52.0
9776,52.0,49.0
9777,49.0,66.0
9778,66.0,76.0
9779,76.0,88.0
9780,88.0,101.0
9781,34.0,100.0
9782,100.0,101.0
9783,72.0,58.0
9784,58.0,66.0
9785,66.0,74.0
9786,74.0,82.0
9787,82.0,100.0
9788,100.0,101.0
9789,96.0,94.0
9790,94.0,82.0
9791,82.0,80.0
9792,80.0,78.0
9793,78.0,84.0
9794,84.0,79.0
9795,79.0,77.0
9796,77.0,71.0
9797,71.0,77.0
9798,77.0,82.0
9799,82.0,96.0
9800,96.0,101.0
9801,67.0,89.0
9802,89.0,101.0
9803,97.0,101.0
9804,96.0,33.0
9805,33.0,36.0
9806,36.0,35.0
9807,35.0,27.0
9808,27.0,21.0
9809,21.0,18.0
9810,18.0,17.0
9811,17.0,17.0
9812,17.0,23.0
9813,23.0,30.0
9814,30.0,22.0
9815,22.0,9.0
9816,9.0,17.0
9817,17.0,17.0
9818,17.0,23.0
9819,23.0,24.0
9820,24.0,26.0
9821,26.0,22.0
9822,22.0,21.0
9823,21.0,22.0
9824,22.0,20.0
9825,20.0,19.0
9826,19.0,16.0
9827,16.0,7.0
9828,7.0,2.0
9829,2.0,2.0
9830,2.0,2.0
9831,2.0,2.0
9832,2.0,4.0
9833,4.0,3.0
9834,3.0,4.0
9835,4.0,4.0
9836,4.0,5.0
9837,5.0,10.0
9838,10.0,11.0
9839,11.0,13.0
9840,13.0,13.0
9841,13.0,17.0
9842,17.0,21.0
9843,21.0,22.0
9844,22.0,26.0
9845,26.0,29.0
9846,29.0,35.0
9847,35.0,40.0
9848,40.0,41.0
9849,41.0,50.0
9850,50.0,50.0
9851,50.0,101.0
9852,86.0,101.0
9853,57.0,30.0
9854,30.0,11.0
9855,11.0,2.0
9856,2.0,4.0
9857,4.0,5.0
9858,5.0,6.0
9859,6.0,4.0
9860,4.0,4.0
9861,4.0,6.0
9862,6.0,7.0
9863,7.0,8.0
9864,8.0,9.0
9865,9.0,12.0
9866,12.0,16.0
9867,16.0,18.0
9868,18.0,19.0
9869,19.0,22.0
9870,22.0,21.0
9871,21.0,25.0
9872,25.0,28.0
9873,28.0,28.0
9874,28.0,33.0
9875,33.0,37.0
9876,37.0,44.0
9877,44.0,50.0
9878,50.0,42.0
9879,42.0,41.0
9880,41.0,49.0
9881,49.0,101.0
9882,77.0,54.0
9883,54.0,53.0
9884,53.0,50.0
9885,50.0,47.0
9886,47.0,44.0
9887,44.0,40.0
9888,40.0,40.0
9889,40.0,42.0
9890,42.0,40.0
9891,40.0,42.0
9892,42.0,57.0
9893,57.0,63.0
9894,63.0,74.0
9895,74.0,96.0
9896,96.0,101.0
9897,79.0,83.0
9898,83.0,101.0
9899,56.0,84.0
9900,84.0,101.0
9901,84.0,96.0
9902,96.0,101.0
9903,98.0,101.0
9904,97.0,87.0
9905,87.0,77.0
9906,77.0,58.0
9907,58.0,54.0
9908,54.0,49.0
9909,49.0,38.0
9910,38.0,34.0
9911,34.0,31.0
9912,31.0,31.0
9913,31.0,28.0
9914,28.0,29.0
9915,29.0,23.0
9916,23.0,16.0
9917,16.0,13.0
9918,13.0,10.0
9919,10.0,9.0
9920,9.0,8.0
9921,8.0,8.0
9922,8.0,9.0
9923,9.0,9.0
9924,9.0,11.0
9925,11.0,10.0
9926,10.0,14.0
9927,14.0,21.0
9928,21.0,28.0
9929,28.0,32.0
9930,32.0,38.0
9931,38.0,41.0
9932,41.0,44.0
9933,44.0,47.0
9934,47.0,47.0
9935,47.0,101.0
9936,79.0,101.0
9937,76.0,101.0
9938,94.0,101.0
9939,99.0,92.0
9940,92.0,98.0
9941,98.0,99.0
9942,99.0,101.0
9943,64.0,11.0
9944,11.0,2.0
9945,2.0,2.0
9946,2.0,2.0
9947,2.0,2.0
9948,2.0,2.0
9949,2.0,2.0
9950,2.0,2.0
9951,2.0,5.0
9952,5.0,7.0
9953,7.0,5.0
9954,5.0,10.0
9955,10.0,11.0
9956,11.0,18.0
9957,18.0,19.0
9958,19.0,6.0
9959,6.0,14.0
9960,14.0,22.0
9961,22.0,31.0
9962,31.0,37.0
9963,37.0,46.0
9964,46.0,48.0
9965,48.0,26.0
9966,26.0,27.0
9967,27.0,27.0
9968,27.0,27.0
9969,27.0,29.0
9970,29.0,34.0
9971,34.0,44.0
9972,44.0,48.0
9973,48.0,101.0
9974,35.0,35.0
9975,35.0,41.0
9976,41.0,41.0
9977,41.0,40.0
9978,40.0,39.0
9979,39.0,52.0
9980,52.0,59.0
9981,59.0,67.0
9982,67.0,74.0
9983,74.0,86.0
9984,86.0,91.0
9985,91.0,101.0
9986,58.0,46.0
9987,46.0,32.0
9988,32.0,35.0
9989,35.0,29.0
9990,29.0,33.0
9991,33.0,35.0
9992,35.0,40.0
9993,40.0,51.0
9994,51.0,52.0
9995,52.0,50.0
9996,50.0,48.0
9997,48.0,39.0
9998,39.0,43.0
9999,43.0,39.0
10000,39.0,44.0
10001,44.0,42.0
10002,42.0,45.0
10003,45.0,42.0
10004,42.0,45.0
10005,45.0,44.0
10006,44.0,33.0
10007,33.0,30.0
10008,30.0,39.0
10009,39.0,47.0
10010,47.0,101.0
10011,12.0,5.0
10012,5.0,26.0
10013,26.0,33.0
10014,33.0,39.0
10015,39.0,49.0
10016,49.0,46.0
10017,46.0,56.0
10018,56.0,73.0
10019,73.0,75.0
10020,75.0,79.0
10021,79.0,80.0
10022,80.0,83.0
10023,83.0,94.0
10024,94.0,95.0
10025,95.0,101.0
10026,89.0,87.0
10027,87.0,88.0
10028,88.0,101.0
10029,90.0,101.0
10030,96.0,93.0
10031,93.0,88.0
10032,88.0,88.0
10033,88.0,79.0
10034,79.0,78.0
10035,78.0,74.0
10036,74.0,76.0
10037,76.0,79.0
10038,79.0,74.0
10039,74.0,58.0
10040,58.0,59.0
10041,59.0,59.0
10042,59.0,63.0
10043,63.0,63.0
10044,63.0,64.0
10045,64.0,59.0
10046,59.0,53.0
10047,53.0,55.0
10048,55.0,54.0
10049,54.0,101.0
10050,70.0,101.0
10051,82.0,101.0
10052,16.0,73.0
10053,73.0,101.0
10054,99.0,89.0
10055,89.0,101.0
10056,77.0,61.0
10057,61.0,74.0
10058,74.0,79.0
10059,79.0,84.0
10060,84.0,86.0
10061,86.0,96.0
10062,96.0,95.0
10063,95.0,101.0
10064,100.0,101.0
10065,72.0,101.0
10066,19.0,14.0
10067,14.0,17.0
10068,17.0,15.0
10069,15.0,10.0
10070,10.0,4.0
10071,4.0,3.0
10072,3.0,3.0
10073,3.0,2.0
10074,2.0,2.0
10075,2.0,2.0
10076,2.0,2.0
10077,2.0,2.0
10078,2.0,4.0
10079,4.0,5.0
10080,5.0,4.0
10081,4.0,4.0
10082,4.0,7.0
10083,7.0,10.0
10084,10.0,15.0
10085,15.0,14.0
10086,14.0,16.0
10087,16.0,21.0
10088,21.0,21.0
10089,21.0,22.0
10090,22.0,31.0
10091,31.0,32.0
10092,32.0,39.0
10093,39.0,48.0
10094,48.0,101.0
10095,46.0,101.0
10096,94.0,90.0
10097,90.0,79.0
10098,79.0,82.0
10099,82.0,75.0
10100,75.0,74.0
10101,74.0,66.0
10102,66.0,64.0
10103,64.0,60.0
10104,60.0,56.0
10105,56.0,50.0
10106,50.0,48.0
10107,48.0,48.0
10108,48.0,45.0
10109,45.0,46.0
10110,46.0,45.0
10111,45.0,44.0
10112,44.0,41.0
10113,41.0,46.0
10114,46.0,51.0
10115,51.0,101.0
10116,88.0,101.0
10117,100.0,70.0
10118,70.0,66.0
10119,66.0,62.0
10120,62.0,54.0
10121,54.0,52.0
10122,52.0,56.0
10123,56.0,56.0
10124,56.0,58.0
10125,58.0,65.0
10126,65.0,77.0
10127,77.0,97.0
10128,97.0,101.0
10129,40.0,101.0
10130,90.0,101.0
10131,96.0,85.0
10132,85.0,77.0
10133,77.0,72.0
10134,72.0,64.0
10135,64.0,56.0
10136,56.0,50.0
10137,50.0,52.0
10138,52.0,49.0
10139,49.0,42.0
10140,42.0,39.0
10141,39.0,41.0
10142,41.0,35.0
10143,35.0,33.0
10144,33.0,27.0
10145,27.0,29.0
10146,29.0,35.0
10147,35.0,40.0
10148,40.0,45.0
10149,45.0,53.0
10150,53.0,101.0
10151,95.0,88.0
10152,88.0,83.0
10153,83.0,61.0
10154,61.0,65.0
10155,65.0,60.0
10156,60.0,62.0
10157,62.0,55.0
10158,55.0,50.0
10159,50.0,44.0
10160,44.0,40.0
10161,40.0,33.0
10162,33.0,31.0
10163,31.0,32.0
10164,32.0,44.0
10165,44.0,56.0
10166,56.0,66.0
10167,66.0,84.0
10168,84.0,76.0
10169,76.0,88.0
10170,88.0,101.0
10171,86.0,92.0
10172,92.0,101.0
10173,94.0,101.0
10174,73.0,77.0
10175,77.0,85.0
10176,85.0,80.0
10177,80.0,74.0
10178,74.0,71.0
10179,71.0,67.0
10180,67.0,72.0
10181,72.0,75.0
10182,75.0,77.0
10183,77.0,74.0
10184,74.0,72.0
10185,72.0,64.0
10186,64.0,67.0
10187,67.0,76.0
10188,76.0,91.0
10189,91.0,97.0
10190,97.0,101.0
10191,75.0,75.0
10192,75.0,94.0
10193,94.0,52.0
10194,52.0,67.0
10195,67.0,62.0
10196,62.0,57.0
10197,57.0,47.0
10198,47.0,43.0
10199,43.0,41.0
10200,41.0,28.0
10201,28.0,22.0
10202,22.0,24.0
10203,24.0,26.0
10204,26.0,25.0
10205,25.0,25.0
10206,25.0,21.0
10207,21.0,29.0
10208,29.0,34.0
10209,34.0,44.0
10210,44.0,101.0
10211,94.0,88.0
10212,88.0,100.0
10213,100.0,101.0
10214,98.0,84.0
10215,84.0,75.0
10216,75.0,64.0
10217,64.0,52.0
10218,52.0,49.0
10219,49.0,44.0
10220,44.0,42.0
10221,42.0,34.0
10222,34.0,34.0
10223,34.0,41.0
10224,41.0,45.0
10225,45.0,50.0
10226,50.0,51.0
10227,51.0,59.0
10228,59.0,68.0
10229,68.0,67.0
10230,67.0,72.0
10231,72.0,74.0
10232,74.0,76.0
10233,76.0,101.0
10234,98.0,94.0
10235,94.0,94.0
10236,94.0,90.0
10237,90.0,88.0
10238,88.0,85.0
10239,85.0,84.0
10240,84.0,92.0
10241,92.0,91.0
10242,91.0,97.0
10243,97.0,101.0
10244,95.0,101.0
10245,89.0,101.0
10246,96.0,100.0
10247,100.0,99.0
10248,99.0,101.0
10249,100.0,101.0
10250,84.0,88.0
10251,88.0,90.0
10252,90.0,95.0
10253,95.0,45.0
10254,45.0,54.0
10255,54.0,56.0
10256,56.0,25.0
10257,25.0,18.0
10258,18.0,24.0
10259,24.0,25.0
10260,25.0,23.0
10261,23.0,22.0
10262,22.0,25.0
10263,25.0,29.0
10264,29.0,28.0
10265,28.0,27.0
10266,27.0,27.0
10267,27.0,31.0
10268,31.0,27.0
10269,27.0,25.0
10270,25.0,36.0
10271,36.0,42.0
10272,42.0,101.0
10273,71.0,101.0
10274,78.0,74.0
10275,74.0,75.0
10276,75.0,70.0
10277,70.0,67.0
10278,67.0,68.0
10279,68.0,62.0
10280,62.0,65.0
10281,65.0,66.0
10282,66.0,64.0
10283,64.0,60.0
10284,60.0,59.0
10285,59.0,58.0
10286,58.0,56.0
10287,56.0,56.0
10288,56.0,59.0
10289,59.0,54.0
10290,54.0,62.0
10291,62.0,84.0
10292,84.0,101.0
10293,37.0,40.0
10294,40.0,55.0
10295,55.0,41.0
10296,41.0,48.0
10297,48.0,48.0
10298,48.0,47.0
10299,47.0,28.0
10300,28.0,22.0
10301,22.0,28.0
10302,28.0,29.0
10303,29.0,21.0
10304,21.0,11.0
10305,11.0,12.0
10306,12.0,16.0
10307,16.0,16.0
10308,16.0,14.0
10309,14.0,13.0
10310,13.0,13.0
10311,13.0,14.0
10312,14.0,12.0
10313,12.0,12.0
10314,12.0,12.0
10315,12.0,14.0
10316,14.0,16.0
10317,16.0,17.0
10318,17.0,21.0
10319,21.0,23.0
10320,23.0,31.0
10321,31.0,39.0
10322,39.0,101.0
10323,98.0,82.0
10324,82.0,89.0
10325,89.0,95.0
10326,95.0,97.0
10327,97.0,89.0
10328,89.0,89.0
10329,89.0,85.0
10330,85.0,82.0
10331,82.0,74.0
10332,74.0,70.0
10333,70.0,64.0
10334,64.0,69.0
10335,69.0,68.0
10336,68.0,68.0
10337,68.0,61.0
10338,61.0,58.0
10339,58.0,56.0
10340,56.0,59.0
10341,59.0,52.0
10342,52.0,101.0
10343,59.0,101.0
10344,98.0,101.0
10345,86.0,101.0
10346,79.0,98.0
10347,98.0,101.0
10348,83.0,25.0
10349,25.0,31.0
10350,31.0,28.0
10351,28.0,36.0
10352,36.0,35.0
10353,35.0,36.0
10354,36.0,37.0
10355,37.0,41.0
10356,41.0,49.0
10357,49.0,73.0
10358,73.0,94.0
10359,94.0,101.0
10360,94.0,100.0
10361,100.0,101.0
10362,98.0,92.0
10363,92.0,87.0
10364,87.0,80.0
10365,80.0,74.0
10366,74.0,71.0
10367,71.0,71.0
10368,71.0,72.0
10369,72.0,71.0
10370,71.0,67.0
10371,67.0,65.0
10372,65.0,59.0
10373,59.0,56.0
10374,56.0,56.0
10375,56.0,58.0
10376,58.0,59.0
10377,59.0,56.0
10378,56.0,43.0
10379,43.0,101.0
10380,34.0,40.0
10381,40.0,40.0
10382,40.0,44.0
10383,44.0,58.0
10384,58.0,79.0
10385,79.0,99.0
10386,99.0,101.0
10387,97.0,97.0
10388,97.0,97.0
10389,97.0,99.0
10390,99.0,100.0
10391,100.0,101.0
10392,13.0,10.0
10393,10.0,39.0
10394,39.0,58.0
10395,58.0,86.0
10396,86.0,101.0
10397,87.0,101.0
10398,95.0,55.0
10399,55.0,67.0
10400,67.0,61.0
10401,61.0,52.0
10402,52.0,44.0
10403,44.0,47.0
10404,47.0,50.0
10405,50.0,51.0
10406,51.0,50.0
10407,50.0,45.0
10408,45.0,43.0
10409,43.0,38.0
10410,38.0,36.0
10411,36.0,40.0
10412,40.0,39.0
10413,39.0,43.0
10414,43.0,51.0
10415,51.0,63.0
10416,63.0,77.0
10417,77.0,101.0
10418,60.0,17.0
10419,17.0,20.0
10420,20.0,19.0
10421,19.0,13.0
10422,13.0,8.0
10423,8.0,4.0
10424,4.0,3.0
10425,3.0,2.0
10426,2.0,2.0
10427,2.0,2.0
10428,2.0,2.0
10429,2.0,1.0
10430,1.0,2.0
10431,2.0,2.0
10432,2.0,2.0
10433,2.0,3.0
10434,3.0,4.0
10435,4.0,4.0
10436,4.0,7.0
10437,7.0,11.0
10438,11.0,9.0
10439,9.0,9.0
10440,9.0,13.0
10441,13.0,11.0
10442,11.0,13.0
10443,13.0,15.0
10444,15.0,13.0
10445,13.0,14.0
10446,14.0,17.0
10447,17.0,19.0
10448,19.0,22.0
10449,22.0,25.0
10450,25.0,24.0
10451,24.0,23.0
10452,23.0,20.0
10453,20.0,26.0
10454,26.0,27.0
10455,27.0,38.0
10456,38.0,35.0
10457,35.0,35.0
10458,35.0,37.0
10459,37.0,39.0
10460,39.0,45.0
10461,45.0,49.0
10462,49.0,101.0
10463,70.0,71.0
10464,71.0,74.0
10465,74.0,69.0
10466,69.0,62.0
10467,62.0,53.0
10468,53.0,43.0
10469,43.0,43.0
10470,43.0,34.0
10471,34.0,34.0
10472,34.0,26.0
10473,26.0,25.0
10474,25.0,22.0
10475,22.0,19.0
10476,19.0,18.0
10477,18.0,19.0
10478,19.0,18.0
10479,18.0,18.0
10480,18.0,16.0
10481,16.0,18.0
10482,18.0,17.0
10483,17.0,16.0
10484,16.0,17.0
10485,17.0,18.0
10486,18.0,21.0
10487,21.0,26.0
