,diff_0,diff_1,diff_2,diff_3,diff_4,target
14358,84.0,79.0,73.0,71.0,65.0,63.0
14359,79.0,73.0,71.0,65.0,63.0,61.0
14360,73.0,71.0,65.0,63.0,61.0,61.0
14361,71.0,65.0,63.0,61.0,61.0,66.0
14362,65.0,63.0,61.0,61.0,66.0,68.0
14363,63.0,61.0,61.0,66.0,68.0,75.0
14364,61.0,61.0,66.0,68.0,75.0,78.0
14365,61.0,66.0,68.0,75.0,78.0,83.0
14366,66.0,68.0,75.0,78.0,83.0,81.0
14367,68.0,75.0,78.0,83.0,81.0,90.0
14368,75.0,78.0,83.0,81.0,90.0,95.0
14369,78.0,83.0,81.0,90.0,95.0,99.0
14370,83.0,81.0,90.0,95.0,99.0,98.0
14371,81.0,90.0,95.0,99.0,98.0,101.0
14372,65.0,67.0,42.0,27.0,20.0,14.0
14373,67.0,42.0,27.0,20.0,14.0,12.0
14374,42.0,27.0,20.0,14.0,12.0,8.0
14375,27.0,20.0,14.0,12.0,8.0,9.0
14376,20.0,14.0,12.0,8.0,9.0,8.0
14377,14.0,12.0,8.0,9.0,8.0,8.0
14378,12.0,8.0,9.0,8.0,8.0,8.0
14379,8.0,9.0,8.0,8.0,8.0,9.0
14380,9.0,8.0,8.0,8.0,9.0,11.0
14381,8.0,8.0,8.0,9.0,11.0,12.0
14382,8.0,8.0,9.0,11.0,12.0,13.0
14383,8.0,9.0,11.0,12.0,13.0,16.0
14384,9.0,11.0,12.0,13.0,16.0,17.0
14385,11.0,12.0,13.0,16.0,17.0,26.0
14386,12.0,13.0,16.0,17.0,26.0,34.0
14387,13.0,16.0,17.0,26.0,34.0,38.0
14388,16.0,17.0,26.0,34.0,38.0,48.0
14389,17.0,26.0,34.0,38.0,48.0,101.0
14390,1.0,6.0,9.0,10.0,11.0,8.0
14391,6.0,9.0,10.0,11.0,8.0,9.0
14392,9.0,10.0,11.0,8.0,9.0,11.0
14393,10.0,11.0,8.0,9.0,11.0,10.0
14394,11.0,8.0,9.0,11.0,10.0,11.0
14395,8.0,9.0,11.0,10.0,11.0,11.0
14396,9.0,11.0,10.0,11.0,11.0,11.0
14397,11.0,10.0,11.0,11.0,11.0,13.0
14398,10.0,11.0,11.0,11.0,13.0,14.0
14399,11.0,11.0,11.0,13.0,14.0,14.0
14400,11.0,11.0,13.0,14.0,14.0,15.0
14401,11.0,13.0,14.0,14.0,15.0,15.0
14402,13.0,14.0,14.0,15.0,15.0,16.0
14403,14.0,14.0,15.0,15.0,16.0,15.0
14404,14.0,15.0,15.0,16.0,15.0,14.0
14405,15.0,15.0,16.0,15.0,14.0,19.0
14406,15.0,16.0,15.0,14.0,19.0,24.0
14407,16.0,15.0,14.0,19.0,24.0,28.0
14408,15.0,14.0,19.0,24.0,28.0,30.0
14409,14.0,19.0,24.0,28.0,30.0,40.0
14410,19.0,24.0,28.0,30.0,40.0,101.0
14411,96.0,95.0,91.0,97.0,80.0,90.0
14412,95.0,91.0,97.0,80.0,90.0,98.0
14413,91.0,97.0,80.0,90.0,98.0,95.0
14414,97.0,80.0,90.0,98.0,95.0,100.0
14415,80.0,90.0,98.0,95.0,100.0,101.0
14416,23.0,49.0,46.0,47.0,57.0,73.0
14417,49.0,46.0,47.0,57.0,73.0,95.0
14418,46.0,47.0,57.0,73.0,95.0,101.0
14419,99.0,76.0,87.0,78.0,63.0,50.0
14420,76.0,87.0,78.0,63.0,50.0,59.0
14421,87.0,78.0,63.0,50.0,59.0,57.0
14422,78.0,63.0,50.0,59.0,57.0,51.0
14423,63.0,50.0,59.0,57.0,51.0,47.0
14424,50.0,59.0,57.0,51.0,47.0,44.0
14425,59.0,57.0,51.0,47.0,44.0,37.0
14426,57.0,51.0,47.0,44.0,37.0,45.0
14427,51.0,47.0,44.0,37.0,45.0,35.0
14428,47.0,44.0,37.0,45.0,35.0,26.0
14429,44.0,37.0,45.0,35.0,26.0,23.0
14430,37.0,45.0,35.0,26.0,23.0,24.0
14431,45.0,35.0,26.0,23.0,24.0,22.0
14432,35.0,26.0,23.0,24.0,22.0,23.0
14433,26.0,23.0,24.0,22.0,23.0,24.0
14434,23.0,24.0,22.0,23.0,24.0,21.0
14435,24.0,22.0,23.0,24.0,21.0,19.0
14436,22.0,23.0,24.0,21.0,19.0,20.0
14437,23.0,24.0,21.0,19.0,20.0,18.0
14438,24.0,21.0,19.0,20.0,18.0,19.0
14439,21.0,19.0,20.0,18.0,19.0,24.0
14440,19.0,20.0,18.0,19.0,24.0,32.0
14441,20.0,18.0,19.0,24.0,32.0,27.0
14442,18.0,19.0,24.0,32.0,27.0,26.0
14443,19.0,24.0,32.0,27.0,26.0,25.0
14444,24.0,32.0,27.0,26.0,25.0,29.0
14445,32.0,27.0,26.0,25.0,29.0,30.0
14446,27.0,26.0,25.0,29.0,30.0,43.0
14447,26.0,25.0,29.0,30.0,43.0,50.0
14448,25.0,29.0,30.0,43.0,50.0,101.0
14449,97.0,95.0,88.0,94.0,81.0,75.0
14450,95.0,88.0,94.0,81.0,75.0,80.0
14451,88.0,94.0,81.0,75.0,80.0,79.0
14452,94.0,81.0,75.0,80.0,79.0,76.0
14453,81.0,75.0,80.0,79.0,76.0,71.0
14454,75.0,80.0,79.0,76.0,71.0,64.0
14455,80.0,79.0,76.0,71.0,64.0,63.0
14456,79.0,76.0,71.0,64.0,63.0,62.0
14457,76.0,71.0,64.0,63.0,62.0,62.0
14458,71.0,64.0,63.0,62.0,62.0,60.0
14459,64.0,63.0,62.0,62.0,60.0,58.0
14460,63.0,62.0,62.0,60.0,58.0,51.0
14461,62.0,62.0,60.0,58.0,51.0,69.0
14462,62.0,60.0,58.0,51.0,69.0,85.0
14463,60.0,58.0,51.0,69.0,85.0,101.0
14464,89.0,65.0,38.0,21.0,16.0,16.0
14465,65.0,38.0,21.0,16.0,16.0,5.0
14466,38.0,21.0,16.0,16.0,5.0,2.0
14467,21.0,16.0,16.0,5.0,2.0,2.0
14468,16.0,16.0,5.0,2.0,2.0,2.0
14469,16.0,5.0,2.0,2.0,2.0,2.0
14470,5.0,2.0,2.0,2.0,2.0,1.0
14471,2.0,2.0,2.0,2.0,1.0,1.0
14472,2.0,2.0,2.0,1.0,1.0,2.0
14473,2.0,2.0,1.0,1.0,2.0,3.0
14474,2.0,1.0,1.0,2.0,3.0,4.0
14475,1.0,1.0,2.0,3.0,4.0,5.0
14476,1.0,2.0,3.0,4.0,5.0,7.0
14477,2.0,3.0,4.0,5.0,7.0,8.0
14478,3.0,4.0,5.0,7.0,8.0,11.0
14479,4.0,5.0,7.0,8.0,11.0,13.0
14480,5.0,7.0,8.0,11.0,13.0,17.0
14481,7.0,8.0,11.0,13.0,17.0,19.0
14482,8.0,11.0,13.0,17.0,19.0,19.0
14483,11.0,13.0,17.0,19.0,19.0,23.0
14484,13.0,17.0,19.0,19.0,23.0,28.0
14485,17.0,19.0,19.0,23.0,28.0,41.0
14486,19.0,19.0,23.0,28.0,41.0,49.0
14487,19.0,23.0,28.0,41.0,49.0,101.0
14488,87.0,91.0,98.0,89.0,86.0,86.0
14489,91.0,98.0,89.0,86.0,86.0,91.0
14490,98.0,89.0,86.0,86.0,91.0,101.0
14491,89.0,73.0,53.0,53.0,39.0,39.0
14492,73.0,53.0,53.0,39.0,39.0,36.0
14493,53.0,53.0,39.0,39.0,36.0,33.0
14494,53.0,39.0,39.0,36.0,33.0,34.0
14495,39.0,39.0,36.0,33.0,34.0,32.0
14496,39.0,36.0,33.0,34.0,32.0,36.0
14497,36.0,33.0,34.0,32.0,36.0,36.0
14498,33.0,34.0,32.0,36.0,36.0,38.0
14499,34.0,32.0,36.0,36.0,38.0,56.0
14500,32.0,36.0,36.0,38.0,56.0,62.0
14501,36.0,36.0,38.0,56.0,62.0,66.0
14502,36.0,38.0,56.0,62.0,66.0,74.0
14503,38.0,56.0,62.0,66.0,74.0,82.0
14504,56.0,62.0,66.0,74.0,82.0,87.0
14505,62.0,66.0,74.0,82.0,87.0,87.0
14506,66.0,74.0,82.0,87.0,87.0,101.0
14507,97.0,82.0,80.0,72.0,69.0,72.0
14508,82.0,80.0,72.0,69.0,72.0,84.0
14509,80.0,72.0,69.0,72.0,84.0,101.0
14510,95.0,95.0,84.0,80.0,76.0,62.0
14511,95.0,84.0,80.0,76.0,62.0,66.0
14512,84.0,80.0,76.0,62.0,66.0,70.0
14513,80.0,76.0,62.0,66.0,70.0,82.0
14514,76.0,62.0,66.0,70.0,82.0,93.0
14515,62.0,66.0,70.0,82.0,93.0,99.0
14516,66.0,70.0,82.0,93.0,99.0,101.0
14517,14.0,10.0,8.0,6.0,1.0,2.0
14518,10.0,8.0,6.0,1.0,2.0,1.0
14519,8.0,6.0,1.0,2.0,1.0,1.0
14520,6.0,1.0,2.0,1.0,1.0,1.0
14521,1.0,2.0,1.0,1.0,1.0,2.0
14522,2.0,1.0,1.0,1.0,2.0,2.0
14523,1.0,1.0,1.0,2.0,2.0,2.0
14524,1.0,1.0,2.0,2.0,2.0,3.0
14525,1.0,2.0,2.0,2.0,3.0,3.0
14526,2.0,2.0,2.0,3.0,3.0,4.0
14527,2.0,2.0,3.0,3.0,4.0,5.0
14528,2.0,3.0,3.0,4.0,5.0,8.0
14529,3.0,3.0,4.0,5.0,8.0,10.0
14530,3.0,4.0,5.0,8.0,10.0,13.0
14531,4.0,5.0,8.0,10.0,13.0,15.0
14532,5.0,8.0,10.0,13.0,15.0,20.0
14533,8.0,10.0,13.0,15.0,20.0,20.0
14534,10.0,13.0,15.0,20.0,20.0,22.0
14535,13.0,15.0,20.0,20.0,22.0,21.0
14536,15.0,20.0,20.0,22.0,21.0,24.0
14537,20.0,20.0,22.0,21.0,24.0,33.0
14538,20.0,22.0,21.0,24.0,33.0,34.0
14539,22.0,21.0,24.0,33.0,34.0,38.0
14540,21.0,24.0,33.0,34.0,38.0,44.0
14541,24.0,33.0,34.0,38.0,44.0,43.0
14542,33.0,34.0,38.0,44.0,43.0,101.0
14543,94.0,98.0,92.0,83.0,87.0,87.0
14544,98.0,92.0,83.0,87.0,87.0,92.0
14545,92.0,83.0,87.0,87.0,92.0,95.0
14546,83.0,87.0,87.0,92.0,95.0,93.0
14547,87.0,87.0,92.0,95.0,93.0,94.0
14548,87.0,92.0,95.0,93.0,94.0,96.0
14549,92.0,95.0,93.0,94.0,96.0,101.0
14550,45.0,83.0,91.0,78.0,72.0,85.0
14551,83.0,91.0,78.0,72.0,85.0,94.0
14552,91.0,78.0,72.0,85.0,94.0,94.0
14553,78.0,72.0,85.0,94.0,94.0,99.0
14554,72.0,85.0,94.0,94.0,99.0,99.0
14555,85.0,94.0,94.0,99.0,99.0,100.0
14556,94.0,94.0,99.0,99.0,100.0,101.0
14557,97.0,95.0,99.0,86.0,86.0,84.0
14558,95.0,99.0,86.0,86.0,84.0,83.0
14559,99.0,86.0,86.0,84.0,83.0,77.0
14560,86.0,86.0,84.0,83.0,77.0,74.0
14561,86.0,84.0,83.0,77.0,74.0,81.0
14562,84.0,83.0,77.0,74.0,81.0,65.0
14563,83.0,77.0,74.0,81.0,65.0,69.0
14564,77.0,74.0,81.0,65.0,69.0,65.0
14565,74.0,81.0,65.0,69.0,65.0,67.0
14566,81.0,65.0,69.0,65.0,67.0,59.0
14567,65.0,69.0,65.0,67.0,59.0,64.0
14568,69.0,65.0,67.0,59.0,64.0,67.0
14569,65.0,67.0,59.0,64.0,67.0,61.0
14570,67.0,59.0,64.0,67.0,61.0,69.0
14571,59.0,64.0,67.0,61.0,69.0,68.0
14572,64.0,67.0,61.0,69.0,68.0,101.0
14573,95.0,38.0,44.0,47.0,40.0,46.0
14574,38.0,44.0,47.0,40.0,46.0,38.0
14575,44.0,47.0,40.0,46.0,38.0,43.0
14576,47.0,40.0,46.0,38.0,43.0,49.0
14577,40.0,46.0,38.0,43.0,49.0,53.0
14578,46.0,38.0,43.0,49.0,53.0,58.0
14579,38.0,43.0,49.0,53.0,58.0,66.0
14580,43.0,49.0,53.0,58.0,66.0,71.0
14581,49.0,53.0,58.0,66.0,71.0,67.0
14582,53.0,58.0,66.0,71.0,67.0,79.0
14583,58.0,66.0,71.0,67.0,79.0,83.0
14584,66.0,71.0,67.0,79.0,83.0,86.0
14585,71.0,67.0,79.0,83.0,86.0,94.0
14586,67.0,79.0,83.0,86.0,94.0,100.0
14587,79.0,83.0,86.0,94.0,100.0,100.0
14588,83.0,86.0,94.0,100.0,100.0,101.0
14589,95.0,95.0,93.0,100.0,97.0,101.0
14590,64.0,88.0,83.0,83.0,89.0,96.0
14591,88.0,83.0,83.0,89.0,96.0,101.0
14592,79.0,78.0,78.0,81.0,79.0,88.0
14593,78.0,78.0,81.0,79.0,88.0,96.0
14594,78.0,81.0,79.0,88.0,96.0,101.0
14595,22.0,29.0,23.0,22.0,19.0,19.0
14596,29.0,23.0,22.0,19.0,19.0,18.0
14597,23.0,22.0,19.0,19.0,18.0,15.0
14598,22.0,19.0,19.0,18.0,15.0,15.0
14599,19.0,19.0,18.0,15.0,15.0,15.0
14600,19.0,18.0,15.0,15.0,15.0,13.0
14601,18.0,15.0,15.0,15.0,13.0,13.0
14602,15.0,15.0,15.0,13.0,13.0,14.0
14603,15.0,15.0,13.0,13.0,14.0,17.0
14604,15.0,13.0,13.0,14.0,17.0,16.0
14605,13.0,13.0,14.0,17.0,16.0,15.0
14606,13.0,14.0,17.0,16.0,15.0,21.0
14607,14.0,17.0,16.0,15.0,21.0,27.0
14608,17.0,16.0,15.0,21.0,27.0,32.0
14609,16.0,15.0,21.0,27.0,32.0,34.0
14610,15.0,21.0,27.0,32.0,34.0,41.0
14611,21.0,27.0,32.0,34.0,41.0,48.0
14612,27.0,32.0,34.0,41.0,48.0,101.0
14613,9.0,5.0,5.0,13.0,10.0,8.0
14614,5.0,5.0,13.0,10.0,8.0,9.0
14615,5.0,13.0,10.0,8.0,9.0,8.0
14616,13.0,10.0,8.0,9.0,8.0,7.0
14617,10.0,8.0,9.0,8.0,7.0,7.0
14618,8.0,9.0,8.0,7.0,7.0,3.0
14619,9.0,8.0,7.0,7.0,3.0,6.0
14620,8.0,7.0,7.0,3.0,6.0,5.0
14621,7.0,7.0,3.0,6.0,5.0,4.0
14622,7.0,3.0,6.0,5.0,4.0,5.0
14623,3.0,6.0,5.0,4.0,5.0,7.0
14624,6.0,5.0,4.0,5.0,7.0,12.0
14625,5.0,4.0,5.0,7.0,12.0,16.0
14626,4.0,5.0,7.0,12.0,16.0,19.0
14627,5.0,7.0,12.0,16.0,19.0,20.0
14628,7.0,12.0,16.0,19.0,20.0,26.0
14629,12.0,16.0,19.0,20.0,26.0,25.0
14630,16.0,19.0,20.0,26.0,25.0,33.0
14631,19.0,20.0,26.0,25.0,33.0,34.0
14632,20.0,26.0,25.0,33.0,34.0,37.0
14633,26.0,25.0,33.0,34.0,37.0,43.0
14634,25.0,33.0,34.0,37.0,43.0,44.0
14635,33.0,34.0,37.0,43.0,44.0,48.0
14636,34.0,37.0,43.0,44.0,48.0,49.0
14637,37.0,43.0,44.0,48.0,49.0,101.0
14638,78.0,64.0,58.0,54.0,51.0,41.0
14639,64.0,58.0,54.0,51.0,41.0,37.0
14640,58.0,54.0,51.0,41.0,37.0,40.0
14641,54.0,51.0,41.0,37.0,40.0,47.0
14642,51.0,41.0,37.0,40.0,47.0,52.0
14643,41.0,37.0,40.0,47.0,52.0,63.0
14644,37.0,40.0,47.0,52.0,63.0,73.0
14645,40.0,47.0,52.0,63.0,73.0,85.0
14646,47.0,52.0,63.0,73.0,85.0,98.0
14647,52.0,63.0,73.0,85.0,98.0,101.0
14648,100.0,93.0,94.0,85.0,79.0,79.0
14649,93.0,94.0,85.0,79.0,79.0,83.0
14650,94.0,85.0,79.0,79.0,83.0,90.0
14651,85.0,79.0,79.0,83.0,90.0,91.0
14652,79.0,79.0,83.0,90.0,91.0,86.0
14653,79.0,83.0,90.0,91.0,86.0,81.0
14654,83.0,90.0,91.0,86.0,81.0,87.0
14655,90.0,91.0,86.0,81.0,87.0,86.0
14656,91.0,86.0,81.0,87.0,86.0,89.0
14657,86.0,81.0,87.0,86.0,89.0,101.0
14658,90.0,90.0,88.0,90.0,91.0,98.0
14659,90.0,88.0,90.0,91.0,98.0,101.0
14660,89.0,75.0,60.0,57.0,36.0,37.0
14661,75.0,60.0,57.0,36.0,37.0,34.0
14662,60.0,57.0,36.0,37.0,34.0,26.0
14663,57.0,36.0,37.0,34.0,26.0,22.0
14664,36.0,37.0,34.0,26.0,22.0,17.0
14665,37.0,34.0,26.0,22.0,17.0,15.0
14666,34.0,26.0,22.0,17.0,15.0,12.0
14667,26.0,22.0,17.0,15.0,12.0,14.0
14668,22.0,17.0,15.0,12.0,14.0,16.0
14669,17.0,15.0,12.0,14.0,16.0,15.0
14670,15.0,12.0,14.0,16.0,15.0,14.0
14671,12.0,14.0,16.0,15.0,14.0,14.0
14672,14.0,16.0,15.0,14.0,14.0,16.0
14673,90.0,93.0,89.0,90.0,85.0,94.0
14674,93.0,89.0,90.0,85.0,94.0,101.0
14675,97.0,85.0,90.0,77.0,69.0,70.0
14676,85.0,90.0,77.0,69.0,70.0,69.0
14677,90.0,77.0,69.0,70.0,69.0,64.0
14678,77.0,69.0,70.0,69.0,64.0,60.0
14679,69.0,70.0,69.0,64.0,60.0,60.0
14680,70.0,69.0,64.0,60.0,60.0,57.0
14681,69.0,64.0,60.0,60.0,57.0,50.0
14682,64.0,60.0,60.0,57.0,50.0,44.0
14683,60.0,60.0,57.0,50.0,44.0,51.0
14684,60.0,57.0,50.0,44.0,51.0,60.0
14685,57.0,50.0,44.0,51.0,60.0,76.0
14686,50.0,44.0,51.0,60.0,76.0,91.0
14687,44.0,51.0,60.0,76.0,91.0,95.0
14688,51.0,60.0,76.0,91.0,95.0,101.0
14689,97.0,94.0,97.0,92.0,87.0,92.0
14690,94.0,97.0,92.0,87.0,92.0,97.0
14691,97.0,92.0,87.0,92.0,97.0,101.0
14692,80.0,34.0,30.0,22.0,18.0,16.0
14693,34.0,30.0,22.0,18.0,16.0,16.0
14694,30.0,22.0,18.0,16.0,16.0,16.0
14695,22.0,18.0,16.0,16.0,16.0,15.0
14696,18.0,16.0,16.0,16.0,15.0,13.0
14697,16.0,16.0,16.0,15.0,13.0,14.0
14698,16.0,16.0,15.0,13.0,14.0,19.0
14699,16.0,15.0,13.0,14.0,19.0,19.0
14700,15.0,13.0,14.0,19.0,19.0,24.0
14701,13.0,14.0,19.0,19.0,24.0,40.0
14702,14.0,19.0,19.0,24.0,40.0,46.0
14703,19.0,19.0,24.0,40.0,46.0,51.0
14704,19.0,24.0,40.0,46.0,51.0,52.0
14705,24.0,40.0,46.0,51.0,52.0,59.0
14706,40.0,46.0,51.0,52.0,59.0,63.0
14707,46.0,51.0,52.0,59.0,63.0,101.0
14708,73.0,60.0,30.0,39.0,48.0,52.0
14709,60.0,30.0,39.0,48.0,52.0,63.0
14710,30.0,39.0,48.0,52.0,63.0,91.0
14711,39.0,48.0,52.0,63.0,91.0,101.0
14712,100.0,97.0,100.0,96.0,92.0,92.0
14713,97.0,100.0,96.0,92.0,92.0,90.0
14714,100.0,96.0,92.0,92.0,90.0,82.0
14715,96.0,92.0,92.0,90.0,82.0,94.0
14716,92.0,92.0,90.0,82.0,94.0,101.0
14717,100.0,97.0,95.0,91.0,80.0,91.0
14718,97.0,95.0,91.0,80.0,91.0,83.0
14719,95.0,91.0,80.0,91.0,83.0,77.0
14720,91.0,80.0,91.0,83.0,77.0,79.0
14721,80.0,91.0,83.0,77.0,79.0,80.0
14722,91.0,83.0,77.0,79.0,80.0,86.0
14723,83.0,77.0,79.0,80.0,86.0,80.0
14724,77.0,79.0,80.0,86.0,80.0,80.0
14725,79.0,80.0,86.0,80.0,80.0,80.0
14726,80.0,86.0,80.0,80.0,80.0,74.0
14727,86.0,80.0,80.0,80.0,74.0,72.0
14728,80.0,80.0,80.0,74.0,72.0,77.0
14729,80.0,80.0,74.0,72.0,77.0,80.0
14730,80.0,74.0,72.0,77.0,80.0,101.0
14731,42.0,62.0,83.0,86.0,82.0,54.0
14732,62.0,83.0,86.0,82.0,54.0,30.0
14733,83.0,86.0,82.0,54.0,30.0,15.0
14734,86.0,82.0,54.0,30.0,15.0,9.0
14735,82.0,54.0,30.0,15.0,9.0,4.0
14736,54.0,30.0,15.0,9.0,4.0,3.0
14737,30.0,15.0,9.0,4.0,3.0,2.0
14738,15.0,9.0,4.0,3.0,2.0,1.0
14739,9.0,4.0,3.0,2.0,1.0,1.0
14740,4.0,3.0,2.0,1.0,1.0,1.0
14741,3.0,2.0,1.0,1.0,1.0,1.0
14742,2.0,1.0,1.0,1.0,1.0,1.0
14743,1.0,1.0,1.0,1.0,1.0,1.0
14744,1.0,1.0,1.0,1.0,1.0,1.0
14745,1.0,1.0,1.0,1.0,1.0,1.0
14746,1.0,1.0,1.0,1.0,1.0,1.0
14747,1.0,1.0,1.0,1.0,1.0,2.0
14748,1.0,1.0,1.0,1.0,2.0,3.0
14749,1.0,1.0,1.0,2.0,3.0,4.0
14750,1.0,1.0,2.0,3.0,4.0,5.0
14751,1.0,2.0,3.0,4.0,5.0,5.0
14752,2.0,3.0,4.0,5.0,5.0,7.0
14753,3.0,4.0,5.0,5.0,7.0,8.0
14754,4.0,5.0,5.0,7.0,8.0,9.0
14755,5.0,5.0,7.0,8.0,9.0,11.0
14756,5.0,7.0,8.0,9.0,11.0,11.0
14757,7.0,8.0,9.0,11.0,11.0,18.0
14758,8.0,9.0,11.0,11.0,18.0,17.0
14759,9.0,11.0,11.0,18.0,17.0,21.0
14760,11.0,11.0,18.0,17.0,21.0,34.0
14761,11.0,18.0,17.0,21.0,34.0,33.0
14762,18.0,17.0,21.0,34.0,33.0,35.0
14763,17.0,21.0,34.0,33.0,35.0,36.0
14764,21.0,34.0,33.0,35.0,36.0,42.0
14765,34.0,33.0,35.0,36.0,42.0,48.0
14766,33.0,35.0,36.0,42.0,48.0,49.0
14767,35.0,36.0,42.0,48.0,49.0,49.0
14768,36.0,42.0,48.0,49.0,49.0,101.0
14769,96.0,90.0,79.0,75.0,79.0,69.0
14770,90.0,79.0,75.0,79.0,69.0,57.0
14771,79.0,75.0,79.0,69.0,57.0,54.0
14772,75.0,79.0,69.0,57.0,54.0,52.0
14773,79.0,69.0,57.0,54.0,52.0,45.0
14774,69.0,57.0,54.0,52.0,45.0,32.0
14775,57.0,54.0,52.0,45.0,32.0,43.0
14776,54.0,52.0,45.0,32.0,43.0,44.0
14777,52.0,45.0,32.0,43.0,44.0,45.0
14778,45.0,32.0,43.0,44.0,45.0,48.0
14779,32.0,43.0,44.0,45.0,48.0,63.0
14780,43.0,44.0,45.0,48.0,63.0,68.0
14781,44.0,45.0,48.0,63.0,68.0,75.0
14782,45.0,48.0,63.0,68.0,75.0,85.0
14783,48.0,63.0,68.0,75.0,85.0,90.0
14784,63.0,68.0,75.0,85.0,90.0,101.0
14785,75.0,62.0,71.0,75.0,82.0,89.0
14786,62.0,71.0,75.0,82.0,89.0,76.0
14787,71.0,75.0,82.0,89.0,76.0,74.0
14788,75.0,82.0,89.0,76.0,74.0,61.0
14789,82.0,89.0,76.0,74.0,61.0,54.0
14790,89.0,76.0,74.0,61.0,54.0,47.0
14791,76.0,74.0,61.0,54.0,47.0,39.0
14792,74.0,61.0,54.0,47.0,39.0,41.0
14793,61.0,54.0,47.0,39.0,41.0,39.0
14794,54.0,47.0,39.0,41.0,39.0,41.0
14795,47.0,39.0,41.0,39.0,41.0,40.0
14796,39.0,41.0,39.0,41.0,40.0,41.0
14797,41.0,39.0,41.0,40.0,41.0,41.0
14798,39.0,41.0,40.0,41.0,41.0,64.0
14799,41.0,40.0,41.0,41.0,64.0,101.0
14800,41.0,47.0,17.0,24.0,42.0,101.0
14801,45.0,13.0,44.0,64.0,74.0,83.0
14802,13.0,44.0,64.0,74.0,83.0,84.0
14803,44.0,64.0,74.0,83.0,84.0,99.0
14804,64.0,74.0,83.0,84.0,99.0,101.0
14805,75.0,3.0,8.0,8.0,6.0,4.0
14806,3.0,8.0,8.0,6.0,4.0,3.0
14807,8.0,8.0,6.0,4.0,3.0,4.0
14808,8.0,6.0,4.0,3.0,4.0,4.0
14809,6.0,4.0,3.0,4.0,4.0,2.0
14810,4.0,3.0,4.0,4.0,2.0,1.0
14811,3.0,4.0,4.0,2.0,1.0,3.0
14812,4.0,4.0,2.0,1.0,3.0,6.0
14813,4.0,2.0,1.0,3.0,6.0,6.0
14814,2.0,1.0,3.0,6.0,6.0,7.0
14815,1.0,3.0,6.0,6.0,7.0,13.0
14816,3.0,6.0,6.0,7.0,13.0,12.0
14817,6.0,6.0,7.0,13.0,12.0,10.0
14818,6.0,7.0,13.0,12.0,10.0,12.0
14819,7.0,13.0,12.0,10.0,12.0,18.0
14820,13.0,12.0,10.0,12.0,18.0,21.0
14821,12.0,10.0,12.0,18.0,21.0,27.0
14822,10.0,12.0,18.0,21.0,27.0,33.0
14823,12.0,18.0,21.0,27.0,33.0,35.0
14824,18.0,21.0,27.0,33.0,35.0,36.0
14825,21.0,27.0,33.0,35.0,36.0,40.0
14826,27.0,33.0,35.0,36.0,40.0,42.0
14827,33.0,35.0,36.0,40.0,42.0,101.0
14828,68.0,69.0,45.0,74.0,92.0,101.0
14829,96.0,96.0,89.0,96.0,95.0,85.0
14830,96.0,89.0,96.0,95.0,85.0,75.0
14831,89.0,96.0,95.0,85.0,75.0,77.0
14832,96.0,95.0,85.0,75.0,77.0,82.0
14833,95.0,85.0,75.0,77.0,82.0,72.0
14834,85.0,75.0,77.0,82.0,72.0,64.0
14835,75.0,77.0,82.0,72.0,64.0,61.0
14836,77.0,82.0,72.0,64.0,61.0,63.0
14837,82.0,72.0,64.0,61.0,63.0,67.0
14838,72.0,64.0,61.0,63.0,67.0,63.0
14839,64.0,61.0,63.0,67.0,63.0,68.0
14840,61.0,63.0,67.0,63.0,68.0,78.0
14841,63.0,67.0,63.0,68.0,78.0,74.0
14842,67.0,63.0,68.0,78.0,74.0,93.0
14843,63.0,68.0,78.0,74.0,93.0,70.0
14844,68.0,78.0,74.0,93.0,70.0,87.0
14845,78.0,74.0,93.0,70.0,87.0,84.0
14846,74.0,93.0,70.0,87.0,84.0,96.0
14847,93.0,70.0,87.0,84.0,96.0,101.0
14848,54.0,43.0,27.0,31.0,33.0,32.0
14849,43.0,27.0,31.0,33.0,32.0,12.0
14850,27.0,31.0,33.0,32.0,12.0,15.0
14851,31.0,33.0,32.0,12.0,15.0,15.0
14852,33.0,32.0,12.0,15.0,15.0,16.0
14853,32.0,12.0,15.0,15.0,16.0,16.0
14854,12.0,15.0,15.0,16.0,16.0,19.0
14855,15.0,15.0,16.0,16.0,19.0,17.0
14856,15.0,16.0,16.0,19.0,17.0,17.0
14857,16.0,16.0,19.0,17.0,17.0,17.0
14858,16.0,19.0,17.0,17.0,17.0,19.0
14859,19.0,17.0,17.0,17.0,19.0,16.0
14860,17.0,17.0,17.0,19.0,16.0,18.0
14861,17.0,17.0,19.0,16.0,18.0,23.0
14862,17.0,19.0,16.0,18.0,23.0,29.0
14863,19.0,16.0,18.0,23.0,29.0,31.0
14864,16.0,18.0,23.0,29.0,31.0,35.0
14865,18.0,23.0,29.0,31.0,35.0,38.0
14866,23.0,29.0,31.0,35.0,38.0,41.0
14867,29.0,31.0,35.0,38.0,41.0,48.0
14868,31.0,35.0,38.0,41.0,48.0,101.0
14869,85.0,92.0,94.0,54.0,81.0,101.0
14870,95.0,87.0,77.0,73.0,77.0,94.0
14871,87.0,77.0,73.0,77.0,94.0,96.0
14872,77.0,73.0,77.0,94.0,96.0,94.0
14873,73.0,77.0,94.0,96.0,94.0,92.0
14874,77.0,94.0,96.0,94.0,92.0,72.0
