,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
39734,57.0,46.0,37.0,32.0,32.0,31.0,28.0,29.0
39735,46.0,37.0,32.0,32.0,31.0,28.0,29.0,38.0
39736,37.0,32.0,32.0,31.0,28.0,29.0,38.0,44.0
39737,32.0,32.0,31.0,28.0,29.0,38.0,44.0,53.0
39738,32.0,31.0,28.0,29.0,38.0,44.0,53.0,72.0
39739,31.0,28.0,29.0,38.0,44.0,53.0,72.0,86.0
39740,28.0,29.0,38.0,44.0,53.0,72.0,86.0,93.0
39741,29.0,38.0,44.0,53.0,72.0,86.0,93.0,101.0
39742,59.0,21.0,6.0,4.0,2.0,2.0,3.0,3.0
39743,21.0,6.0,4.0,2.0,2.0,3.0,3.0,4.0
39744,6.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0
39745,4.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0
39746,2.0,2.0,3.0,3.0,4.0,5.0,7.0,8.0
39747,2.0,3.0,3.0,4.0,5.0,7.0,8.0,11.0
39748,3.0,3.0,4.0,5.0,7.0,8.0,11.0,16.0
39749,3.0,4.0,5.0,7.0,8.0,11.0,16.0,20.0
39750,4.0,5.0,7.0,8.0,11.0,16.0,20.0,29.0
39751,5.0,7.0,8.0,11.0,16.0,20.0,29.0,28.0
39752,7.0,8.0,11.0,16.0,20.0,29.0,28.0,30.0
39753,8.0,11.0,16.0,20.0,29.0,28.0,30.0,41.0
39754,11.0,16.0,20.0,29.0,28.0,30.0,41.0,61.0
39755,16.0,20.0,29.0,28.0,30.0,41.0,61.0,101.0
39756,90.0,76.0,73.0,63.0,64.0,60.0,63.0,62.0
39757,76.0,73.0,63.0,64.0,60.0,63.0,62.0,59.0
39758,73.0,63.0,64.0,60.0,63.0,62.0,59.0,78.0
39759,63.0,64.0,60.0,63.0,62.0,59.0,78.0,55.0
39760,64.0,60.0,63.0,62.0,59.0,78.0,55.0,56.0
39761,60.0,63.0,62.0,59.0,78.0,55.0,56.0,56.0
39762,63.0,62.0,59.0,78.0,55.0,56.0,56.0,59.0
39763,62.0,59.0,78.0,55.0,56.0,56.0,59.0,61.0
39764,59.0,78.0,55.0,56.0,56.0,59.0,61.0,64.0
39765,78.0,55.0,56.0,56.0,59.0,61.0,64.0,62.0
39766,55.0,56.0,56.0,59.0,61.0,64.0,62.0,68.0
39767,56.0,56.0,59.0,61.0,64.0,62.0,68.0,74.0
39768,56.0,59.0,61.0,64.0,62.0,68.0,74.0,73.0
39769,59.0,61.0,64.0,62.0,68.0,74.0,73.0,68.0
39770,61.0,64.0,62.0,68.0,74.0,73.0,68.0,101.0
39771,77.0,39.0,40.0,49.0,58.0,64.0,70.0,77.0
39772,39.0,40.0,49.0,58.0,64.0,70.0,77.0,80.0
39773,40.0,49.0,58.0,64.0,70.0,77.0,80.0,75.0
39774,49.0,58.0,64.0,70.0,77.0,80.0,75.0,84.0
39775,58.0,64.0,70.0,77.0,80.0,75.0,84.0,91.0
39776,64.0,70.0,77.0,80.0,75.0,84.0,91.0,93.0
39777,70.0,77.0,80.0,75.0,84.0,91.0,93.0,97.0
39778,77.0,80.0,75.0,84.0,91.0,93.0,97.0,97.0
39779,80.0,75.0,84.0,91.0,93.0,97.0,97.0,90.0
39780,75.0,84.0,91.0,93.0,97.0,97.0,90.0,100.0
39781,84.0,91.0,93.0,97.0,97.0,90.0,100.0,101.0
39782,85.0,75.0,61.0,49.0,43.0,39.0,35.0,37.0
39783,75.0,61.0,49.0,43.0,39.0,35.0,37.0,34.0
39784,61.0,49.0,43.0,39.0,35.0,37.0,34.0,42.0
39785,49.0,43.0,39.0,35.0,37.0,34.0,42.0,54.0
39786,43.0,39.0,35.0,37.0,34.0,42.0,54.0,73.0
39787,39.0,35.0,37.0,34.0,42.0,54.0,73.0,79.0
39788,35.0,37.0,34.0,42.0,54.0,73.0,79.0,91.0
39789,37.0,34.0,42.0,54.0,73.0,79.0,91.0,90.0
39790,34.0,42.0,54.0,73.0,79.0,91.0,90.0,99.0
39791,42.0,54.0,73.0,79.0,91.0,90.0,99.0,99.0
39792,54.0,73.0,79.0,91.0,90.0,99.0,99.0,101.0
39793,67.0,49.0,47.0,47.0,41.0,42.0,51.0,59.0
39794,49.0,47.0,47.0,41.0,42.0,51.0,59.0,81.0
39795,47.0,47.0,41.0,42.0,51.0,59.0,81.0,100.0
39796,47.0,41.0,42.0,51.0,59.0,81.0,100.0,101.0
39797,33.0,39.0,28.0,27.0,6.0,7.0,8.0,7.0
39798,39.0,28.0,27.0,6.0,7.0,8.0,7.0,10.0
39799,28.0,27.0,6.0,7.0,8.0,7.0,10.0,13.0
39800,27.0,6.0,7.0,8.0,7.0,10.0,13.0,15.0
39801,6.0,7.0,8.0,7.0,10.0,13.0,15.0,17.0
39802,7.0,8.0,7.0,10.0,13.0,15.0,17.0,17.0
39803,8.0,7.0,10.0,13.0,15.0,17.0,17.0,22.0
39804,7.0,10.0,13.0,15.0,17.0,17.0,22.0,25.0
39805,10.0,13.0,15.0,17.0,17.0,22.0,25.0,29.0
39806,13.0,15.0,17.0,17.0,22.0,25.0,29.0,37.0
39807,15.0,17.0,17.0,22.0,25.0,29.0,37.0,41.0
39808,17.0,17.0,22.0,25.0,29.0,37.0,41.0,101.0
39809,97.0,93.0,87.0,83.0,83.0,84.0,73.0,75.0
39810,93.0,87.0,83.0,83.0,84.0,73.0,75.0,79.0
39811,87.0,83.0,83.0,84.0,73.0,75.0,79.0,77.0
39812,83.0,83.0,84.0,73.0,75.0,79.0,77.0,81.0
39813,83.0,84.0,73.0,75.0,79.0,77.0,81.0,85.0
39814,84.0,73.0,75.0,79.0,77.0,81.0,85.0,99.0
39815,73.0,75.0,79.0,77.0,81.0,85.0,99.0,101.0
39816,65.0,54.0,47.0,46.0,39.0,39.0,39.0,38.0
39817,54.0,47.0,46.0,39.0,39.0,39.0,38.0,38.0
39818,47.0,46.0,39.0,39.0,39.0,38.0,38.0,47.0
39819,46.0,39.0,39.0,39.0,38.0,38.0,47.0,55.0
39820,39.0,39.0,39.0,38.0,38.0,47.0,55.0,57.0
39821,39.0,39.0,38.0,38.0,47.0,55.0,57.0,61.0
39822,39.0,38.0,38.0,47.0,55.0,57.0,61.0,64.0
39823,38.0,38.0,47.0,55.0,57.0,61.0,64.0,65.0
39824,38.0,47.0,55.0,57.0,61.0,64.0,65.0,73.0
39825,47.0,55.0,57.0,61.0,64.0,65.0,73.0,76.0
39826,55.0,57.0,61.0,64.0,65.0,73.0,76.0,79.0
39827,57.0,61.0,64.0,65.0,73.0,76.0,79.0,81.0
39828,61.0,64.0,65.0,73.0,76.0,79.0,81.0,95.0
39829,64.0,65.0,73.0,76.0,79.0,81.0,95.0,101.0
39830,68.0,56.0,40.0,39.0,34.0,32.0,29.0,28.0
39831,56.0,40.0,39.0,34.0,32.0,29.0,28.0,20.0
39832,40.0,39.0,34.0,32.0,29.0,28.0,20.0,19.0
39833,39.0,34.0,32.0,29.0,28.0,20.0,19.0,19.0
39834,34.0,32.0,29.0,28.0,20.0,19.0,19.0,23.0
39835,32.0,29.0,28.0,20.0,19.0,19.0,23.0,20.0
39836,29.0,28.0,20.0,19.0,19.0,23.0,20.0,24.0
39837,28.0,20.0,19.0,19.0,23.0,20.0,24.0,30.0
39838,20.0,19.0,19.0,23.0,20.0,24.0,30.0,43.0
39839,19.0,19.0,23.0,20.0,24.0,30.0,43.0,55.0
39840,19.0,23.0,20.0,24.0,30.0,43.0,55.0,64.0
39841,23.0,20.0,24.0,30.0,43.0,55.0,64.0,69.0
39842,20.0,24.0,30.0,43.0,55.0,64.0,69.0,82.0
39843,24.0,30.0,43.0,55.0,64.0,69.0,82.0,101.0
39844,97.0,93.0,81.0,69.0,68.0,74.0,73.0,73.0
39845,93.0,81.0,69.0,68.0,74.0,73.0,73.0,73.0
39846,81.0,69.0,68.0,74.0,73.0,73.0,73.0,75.0
39847,69.0,68.0,74.0,73.0,73.0,73.0,75.0,90.0
39848,68.0,74.0,73.0,73.0,73.0,75.0,90.0,101.0
39849,43.0,43.0,43.0,39.0,46.0,68.0,77.0,98.0
39850,43.0,43.0,39.0,46.0,68.0,77.0,98.0,101.0
39851,70.0,60.0,55.0,53.0,49.0,48.0,45.0,41.0
39852,60.0,55.0,53.0,49.0,48.0,45.0,41.0,39.0
39853,55.0,53.0,49.0,48.0,45.0,41.0,39.0,44.0
39854,53.0,49.0,48.0,45.0,41.0,39.0,44.0,47.0
39855,49.0,48.0,45.0,41.0,39.0,44.0,47.0,54.0
39856,48.0,45.0,41.0,39.0,44.0,47.0,54.0,62.0
39857,45.0,41.0,39.0,44.0,47.0,54.0,62.0,66.0
39858,41.0,39.0,44.0,47.0,54.0,62.0,66.0,68.0
39859,39.0,44.0,47.0,54.0,62.0,66.0,68.0,76.0
39860,44.0,47.0,54.0,62.0,66.0,68.0,76.0,78.0
39861,47.0,54.0,62.0,66.0,68.0,76.0,78.0,76.0
39862,54.0,62.0,66.0,68.0,76.0,78.0,76.0,87.0
39863,62.0,66.0,68.0,76.0,78.0,76.0,87.0,92.0
39864,66.0,68.0,76.0,78.0,76.0,87.0,92.0,101.0
39865,81.0,76.0,58.0,69.0,57.0,44.0,41.0,31.0
39866,76.0,58.0,69.0,57.0,44.0,41.0,31.0,21.0
39867,58.0,69.0,57.0,44.0,41.0,31.0,21.0,20.0
39868,69.0,57.0,44.0,41.0,31.0,21.0,20.0,19.0
39869,57.0,44.0,41.0,31.0,21.0,20.0,19.0,10.0
39870,44.0,41.0,31.0,21.0,20.0,19.0,10.0,10.0
39871,41.0,31.0,21.0,20.0,19.0,10.0,10.0,10.0
39872,31.0,21.0,20.0,19.0,10.0,10.0,10.0,11.0
39873,21.0,20.0,19.0,10.0,10.0,10.0,11.0,10.0
39874,20.0,19.0,10.0,10.0,10.0,11.0,10.0,11.0
39875,19.0,10.0,10.0,10.0,11.0,10.0,11.0,12.0
39876,10.0,10.0,10.0,11.0,10.0,11.0,12.0,12.0
39877,10.0,10.0,11.0,10.0,11.0,12.0,12.0,16.0
39878,10.0,11.0,10.0,11.0,12.0,12.0,16.0,21.0
39879,11.0,10.0,11.0,12.0,12.0,16.0,21.0,20.0
39880,10.0,11.0,12.0,12.0,16.0,21.0,20.0,30.0
39881,11.0,12.0,12.0,16.0,21.0,20.0,30.0,35.0
39882,12.0,12.0,16.0,21.0,20.0,30.0,35.0,101.0
39883,75.0,70.0,67.0,64.0,59.0,59.0,60.0,60.0
39884,70.0,67.0,64.0,59.0,59.0,60.0,60.0,69.0
39885,67.0,64.0,59.0,59.0,60.0,60.0,69.0,59.0
39886,64.0,59.0,59.0,60.0,60.0,69.0,59.0,56.0
39887,59.0,59.0,60.0,60.0,69.0,59.0,56.0,54.0
39888,59.0,60.0,60.0,69.0,59.0,56.0,54.0,52.0
39889,60.0,60.0,69.0,59.0,56.0,54.0,52.0,59.0
39890,60.0,69.0,59.0,56.0,54.0,52.0,59.0,56.0
39891,69.0,59.0,56.0,54.0,52.0,59.0,56.0,61.0
39892,59.0,56.0,54.0,52.0,59.0,56.0,61.0,64.0
39893,56.0,54.0,52.0,59.0,56.0,61.0,64.0,80.0
39894,54.0,52.0,59.0,56.0,61.0,64.0,80.0,98.0
39895,52.0,59.0,56.0,61.0,64.0,80.0,98.0,101.0
39896,80.0,73.0,66.0,59.0,59.0,57.0,57.0,68.0
39897,73.0,66.0,59.0,59.0,57.0,57.0,68.0,73.0
39898,66.0,59.0,59.0,57.0,57.0,68.0,73.0,80.0
39899,59.0,59.0,57.0,57.0,68.0,73.0,80.0,93.0
39900,59.0,57.0,57.0,68.0,73.0,80.0,93.0,101.0
39901,98.0,70.0,65.0,60.0,50.0,45.0,38.0,33.0
39902,70.0,65.0,60.0,50.0,45.0,38.0,33.0,31.0
39903,65.0,60.0,50.0,45.0,38.0,33.0,31.0,29.0
39904,60.0,50.0,45.0,38.0,33.0,31.0,29.0,34.0
39905,50.0,45.0,38.0,33.0,31.0,29.0,34.0,38.0
39906,45.0,38.0,33.0,31.0,29.0,34.0,38.0,49.0
39907,38.0,33.0,31.0,29.0,34.0,38.0,49.0,55.0
39908,33.0,31.0,29.0,34.0,38.0,49.0,55.0,63.0
39909,31.0,29.0,34.0,38.0,49.0,55.0,63.0,71.0
39910,29.0,34.0,38.0,49.0,55.0,63.0,71.0,80.0
39911,34.0,38.0,49.0,55.0,63.0,71.0,80.0,85.0
39912,38.0,49.0,55.0,63.0,71.0,80.0,85.0,87.0
39913,49.0,55.0,63.0,71.0,80.0,85.0,87.0,96.0
39914,55.0,63.0,71.0,80.0,85.0,87.0,96.0,91.0
39915,63.0,71.0,80.0,85.0,87.0,96.0,91.0,101.0
39916,63.0,33.0,16.0,9.0,4.0,1.0,1.0,1.0
39917,33.0,16.0,9.0,4.0,1.0,1.0,1.0,1.0
39918,16.0,9.0,4.0,1.0,1.0,1.0,1.0,2.0
39919,9.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0
39920,4.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
39921,1.0,1.0,1.0,1.0,2.0,3.0,7.0,10.0
39922,1.0,1.0,1.0,2.0,3.0,7.0,10.0,17.0
39923,1.0,1.0,2.0,3.0,7.0,10.0,17.0,24.0
39924,1.0,2.0,3.0,7.0,10.0,17.0,24.0,35.0
39925,2.0,3.0,7.0,10.0,17.0,24.0,35.0,42.0
39926,3.0,7.0,10.0,17.0,24.0,35.0,42.0,58.0
39927,7.0,10.0,17.0,24.0,35.0,42.0,58.0,64.0
39928,10.0,17.0,24.0,35.0,42.0,58.0,64.0,72.0
39929,17.0,24.0,35.0,42.0,58.0,64.0,72.0,97.0
39930,24.0,35.0,42.0,58.0,64.0,72.0,97.0,101.0
39931,85.0,56.0,48.0,43.0,36.0,34.0,39.0,53.0
39932,56.0,48.0,43.0,36.0,34.0,39.0,53.0,58.0
39933,48.0,43.0,36.0,34.0,39.0,53.0,58.0,71.0
39934,43.0,36.0,34.0,39.0,53.0,58.0,71.0,75.0
39935,36.0,34.0,39.0,53.0,58.0,71.0,75.0,86.0
39936,34.0,39.0,53.0,58.0,71.0,75.0,86.0,84.0
39937,39.0,53.0,58.0,71.0,75.0,86.0,84.0,88.0
39938,53.0,58.0,71.0,75.0,86.0,84.0,88.0,97.0
39939,58.0,71.0,75.0,86.0,84.0,88.0,97.0,101.0
39940,75.0,73.0,63.0,62.0,57.0,44.0,33.0,28.0
39941,73.0,63.0,62.0,57.0,44.0,33.0,28.0,28.0
39942,63.0,62.0,57.0,44.0,33.0,28.0,28.0,27.0
39943,62.0,57.0,44.0,33.0,28.0,28.0,27.0,27.0
39944,57.0,44.0,33.0,28.0,28.0,27.0,27.0,32.0
39945,44.0,33.0,28.0,28.0,27.0,27.0,32.0,33.0
39946,33.0,28.0,28.0,27.0,27.0,32.0,33.0,46.0
39947,28.0,28.0,27.0,27.0,32.0,33.0,46.0,51.0
39948,28.0,27.0,27.0,32.0,33.0,46.0,51.0,56.0
39949,27.0,27.0,32.0,33.0,46.0,51.0,56.0,62.0
39950,27.0,32.0,33.0,46.0,51.0,56.0,62.0,73.0
39951,32.0,33.0,46.0,51.0,56.0,62.0,73.0,77.0
39952,33.0,46.0,51.0,56.0,62.0,73.0,77.0,81.0
39953,46.0,51.0,56.0,62.0,73.0,77.0,81.0,101.0
39954,91.0,92.0,87.0,88.0,88.0,86.0,69.0,41.0
39955,92.0,87.0,88.0,88.0,86.0,69.0,41.0,50.0
39956,87.0,88.0,88.0,86.0,69.0,41.0,50.0,57.0
39957,88.0,88.0,86.0,69.0,41.0,50.0,57.0,59.0
39958,88.0,86.0,69.0,41.0,50.0,57.0,59.0,59.0
39959,86.0,69.0,41.0,50.0,57.0,59.0,59.0,62.0
39960,69.0,41.0,50.0,57.0,59.0,59.0,62.0,64.0
39961,41.0,50.0,57.0,59.0,59.0,62.0,64.0,101.0
39962,75.0,72.0,66.0,59.0,59.0,55.0,48.0,48.0
39963,72.0,66.0,59.0,59.0,55.0,48.0,48.0,41.0
39964,66.0,59.0,59.0,55.0,48.0,48.0,41.0,37.0
39965,59.0,59.0,55.0,48.0,48.0,41.0,37.0,35.0
39966,59.0,55.0,48.0,48.0,41.0,37.0,35.0,32.0
39967,55.0,48.0,48.0,41.0,37.0,35.0,32.0,32.0
39968,48.0,48.0,41.0,37.0,35.0,32.0,32.0,44.0
39969,48.0,41.0,37.0,35.0,32.0,32.0,44.0,50.0
39970,41.0,37.0,35.0,32.0,32.0,44.0,50.0,57.0
39971,37.0,35.0,32.0,32.0,44.0,50.0,57.0,65.0
39972,35.0,32.0,32.0,44.0,50.0,57.0,65.0,64.0
39973,32.0,32.0,44.0,50.0,57.0,65.0,64.0,63.0
39974,32.0,44.0,50.0,57.0,65.0,64.0,63.0,67.0
39975,44.0,50.0,57.0,65.0,64.0,63.0,67.0,101.0
39976,73.0,60.0,58.0,51.0,45.0,42.0,34.0,30.0
39977,60.0,58.0,51.0,45.0,42.0,34.0,30.0,25.0
39978,58.0,51.0,45.0,42.0,34.0,30.0,25.0,23.0
39979,51.0,45.0,42.0,34.0,30.0,25.0,23.0,21.0
39980,45.0,42.0,34.0,30.0,25.0,23.0,21.0,33.0
39981,42.0,34.0,30.0,25.0,23.0,21.0,33.0,56.0
39982,34.0,30.0,25.0,23.0,21.0,33.0,56.0,69.0
39983,30.0,25.0,23.0,21.0,33.0,56.0,69.0,92.0
39984,25.0,23.0,21.0,33.0,56.0,69.0,92.0,101.0
39985,90.0,82.0,88.0,85.0,82.0,88.0,91.0,101.0
39986,40.0,26.0,20.0,17.0,11.0,6.0,5.0,5.0
39987,26.0,20.0,17.0,11.0,6.0,5.0,5.0,4.0
39988,20.0,17.0,11.0,6.0,5.0,5.0,4.0,3.0
39989,17.0,11.0,6.0,5.0,5.0,4.0,3.0,3.0
39990,11.0,6.0,5.0,5.0,4.0,3.0,3.0,4.0
39991,6.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0
39992,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0
39993,5.0,4.0,3.0,3.0,4.0,5.0,5.0,7.0
39994,4.0,3.0,3.0,4.0,5.0,5.0,7.0,11.0
39995,3.0,3.0,4.0,5.0,5.0,7.0,11.0,22.0
39996,3.0,4.0,5.0,5.0,7.0,11.0,22.0,25.0
39997,4.0,5.0,5.0,7.0,11.0,22.0,25.0,35.0
39998,5.0,5.0,7.0,11.0,22.0,25.0,35.0,40.0
39999,5.0,7.0,11.0,22.0,25.0,35.0,40.0,101.0
40000,57.0,38.0,34.0,21.0,16.0,10.0,8.0,8.0
40001,38.0,34.0,21.0,16.0,10.0,8.0,8.0,7.0
40002,34.0,21.0,16.0,10.0,8.0,8.0,7.0,7.0
40003,21.0,16.0,10.0,8.0,8.0,7.0,7.0,7.0
40004,16.0,10.0,8.0,8.0,7.0,7.0,7.0,8.0
40005,10.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0
40006,8.0,8.0,7.0,7.0,7.0,8.0,9.0,10.0
40007,8.0,7.0,7.0,7.0,8.0,9.0,10.0,8.0
40008,7.0,7.0,7.0,8.0,9.0,10.0,8.0,10.0
40009,7.0,7.0,8.0,9.0,10.0,8.0,10.0,13.0
40010,7.0,8.0,9.0,10.0,8.0,10.0,13.0,16.0
40011,8.0,9.0,10.0,8.0,10.0,13.0,16.0,17.0
40012,9.0,10.0,8.0,10.0,13.0,16.0,17.0,16.0
40013,10.0,8.0,10.0,13.0,16.0,17.0,16.0,22.0
40014,8.0,10.0,13.0,16.0,17.0,16.0,22.0,33.0
40015,10.0,13.0,16.0,17.0,16.0,22.0,33.0,36.0
40016,13.0,16.0,17.0,16.0,22.0,33.0,36.0,40.0
40017,16.0,17.0,16.0,22.0,33.0,36.0,40.0,43.0
40018,17.0,16.0,22.0,33.0,36.0,40.0,43.0,46.0
40019,16.0,22.0,33.0,36.0,40.0,43.0,46.0,48.0
40020,22.0,33.0,36.0,40.0,43.0,46.0,48.0,101.0
40021,89.0,86.0,79.0,75.0,75.0,72.0,72.0,79.0
40022,86.0,79.0,75.0,75.0,72.0,72.0,79.0,84.0
40023,79.0,75.0,75.0,72.0,72.0,79.0,84.0,91.0
40024,75.0,75.0,72.0,72.0,79.0,84.0,91.0,81.0
40025,75.0,72.0,72.0,79.0,84.0,91.0,81.0,88.0
40026,72.0,72.0,79.0,84.0,91.0,81.0,88.0,96.0
40027,72.0,79.0,84.0,91.0,81.0,88.0,96.0,101.0
40028,93.0,66.0,47.0,38.0,28.0,26.0,23.0,21.0
40029,66.0,47.0,38.0,28.0,26.0,23.0,21.0,21.0
40030,47.0,38.0,28.0,26.0,23.0,21.0,21.0,19.0
40031,38.0,28.0,26.0,23.0,21.0,21.0,19.0,17.0
40032,28.0,26.0,23.0,21.0,21.0,19.0,17.0,14.0
40033,26.0,23.0,21.0,21.0,19.0,17.0,14.0,12.0
40034,23.0,21.0,21.0,19.0,17.0,14.0,12.0,13.0
40035,21.0,21.0,19.0,17.0,14.0,12.0,13.0,11.0
40036,21.0,19.0,17.0,14.0,12.0,13.0,11.0,15.0
40037,19.0,17.0,14.0,12.0,13.0,11.0,15.0,29.0
40038,17.0,14.0,12.0,13.0,11.0,15.0,29.0,32.0
40039,14.0,12.0,13.0,11.0,15.0,29.0,32.0,42.0
40040,12.0,13.0,11.0,15.0,29.0,32.0,42.0,58.0
40041,13.0,11.0,15.0,29.0,32.0,42.0,58.0,70.0
40042,11.0,15.0,29.0,32.0,42.0,58.0,70.0,86.0
40043,15.0,29.0,32.0,42.0,58.0,70.0,86.0,101.0
40044,40.0,40.0,40.0,41.0,49.0,52.0,56.0,58.0
40045,40.0,40.0,41.0,49.0,52.0,56.0,58.0,62.0
40046,40.0,41.0,49.0,52.0,56.0,58.0,62.0,72.0
40047,41.0,49.0,52.0,56.0,58.0,62.0,72.0,75.0
40048,49.0,52.0,56.0,58.0,62.0,72.0,75.0,77.0
40049,52.0,56.0,58.0,62.0,72.0,75.0,77.0,77.0
40050,56.0,58.0,62.0,72.0,75.0,77.0,77.0,76.0
40051,58.0,62.0,72.0,75.0,77.0,77.0,76.0,70.0
40052,62.0,72.0,75.0,77.0,77.0,76.0,70.0,76.0
40053,72.0,75.0,77.0,77.0,76.0,70.0,76.0,90.0
40054,75.0,77.0,77.0,76.0,70.0,76.0,90.0,92.0
40055,77.0,77.0,76.0,70.0,76.0,90.0,92.0,91.0
40056,77.0,76.0,70.0,76.0,90.0,92.0,91.0,101.0
40057,91.0,74.0,77.0,53.0,37.0,38.0,40.0,41.0
40058,74.0,77.0,53.0,37.0,38.0,40.0,41.0,37.0
40059,77.0,53.0,37.0,38.0,40.0,41.0,37.0,33.0
40060,53.0,37.0,38.0,40.0,41.0,37.0,33.0,28.0
40061,37.0,38.0,40.0,41.0,37.0,33.0,28.0,28.0
40062,38.0,40.0,41.0,37.0,33.0,28.0,28.0,26.0
40063,40.0,41.0,37.0,33.0,28.0,28.0,26.0,31.0
40064,41.0,37.0,33.0,28.0,28.0,26.0,31.0,32.0
40065,37.0,33.0,28.0,28.0,26.0,31.0,32.0,35.0
40066,33.0,28.0,28.0,26.0,31.0,32.0,35.0,37.0
40067,28.0,28.0,26.0,31.0,32.0,35.0,37.0,41.0
40068,28.0,26.0,31.0,32.0,35.0,37.0,41.0,47.0
40069,26.0,31.0,32.0,35.0,37.0,41.0,47.0,49.0
40070,31.0,32.0,35.0,37.0,41.0,47.0,49.0,101.0
40071,86.0,82.0,65.0,53.0,37.0,24.0,23.0,23.0
40072,82.0,65.0,53.0,37.0,24.0,23.0,23.0,23.0
40073,65.0,53.0,37.0,24.0,23.0,23.0,23.0,25.0
40074,53.0,37.0,24.0,23.0,23.0,23.0,25.0,26.0
40075,37.0,24.0,23.0,23.0,23.0,25.0,26.0,20.0
40076,24.0,23.0,23.0,23.0,25.0,26.0,20.0,24.0
40077,23.0,23.0,23.0,25.0,26.0,20.0,24.0,24.0
40078,23.0,23.0,25.0,26.0,20.0,24.0,24.0,25.0
40079,23.0,25.0,26.0,20.0,24.0,24.0,25.0,32.0
40080,25.0,26.0,20.0,24.0,24.0,25.0,32.0,36.0
40081,26.0,20.0,24.0,24.0,25.0,32.0,36.0,41.0
40082,20.0,24.0,24.0,25.0,32.0,36.0,41.0,50.0
40083,24.0,24.0,25.0,32.0,36.0,41.0,50.0,59.0
40084,24.0,25.0,32.0,36.0,41.0,50.0,59.0,101.0
40085,66.0,60.0,59.0,54.0,45.0,35.0,31.0,27.0
40086,60.0,59.0,54.0,45.0,35.0,31.0,27.0,24.0
40087,59.0,54.0,45.0,35.0,31.0,27.0,24.0,21.0
40088,54.0,45.0,35.0,31.0,27.0,24.0,21.0,21.0
40089,45.0,35.0,31.0,27.0,24.0,21.0,21.0,16.0
40090,35.0,31.0,27.0,24.0,21.0,21.0,16.0,14.0
40091,31.0,27.0,24.0,21.0,21.0,16.0,14.0,12.0
40092,27.0,24.0,21.0,21.0,16.0,14.0,12.0,12.0
40093,24.0,21.0,21.0,16.0,14.0,12.0,12.0,12.0
40094,21.0,21.0,16.0,14.0,12.0,12.0,12.0,12.0
40095,21.0,16.0,14.0,12.0,12.0,12.0,12.0,11.0
40096,16.0,14.0,12.0,12.0,12.0,12.0,11.0,14.0
40097,14.0,12.0,12.0,12.0,12.0,11.0,14.0,15.0
40098,12.0,12.0,12.0,12.0,11.0,14.0,15.0,19.0
40099,12.0,12.0,12.0,11.0,14.0,15.0,19.0,19.0
40100,12.0,12.0,11.0,14.0,15.0,19.0,19.0,24.0
40101,12.0,11.0,14.0,15.0,19.0,19.0,24.0,26.0
40102,11.0,14.0,15.0,19.0,19.0,24.0,26.0,30.0
40103,14.0,15.0,19.0,19.0,24.0,26.0,30.0,29.0
40104,15.0,19.0,19.0,24.0,26.0,30.0,29.0,33.0
40105,19.0,19.0,24.0,26.0,30.0,29.0,33.0,37.0
40106,19.0,24.0,26.0,30.0,29.0,33.0,37.0,40.0
40107,24.0,26.0,30.0,29.0,33.0,37.0,40.0,42.0
40108,26.0,30.0,29.0,33.0,37.0,40.0,42.0,40.0
40109,30.0,29.0,33.0,37.0,40.0,42.0,40.0,50.0
40110,29.0,33.0,37.0,40.0,42.0,40.0,50.0,101.0
40111,82.0,54.0,43.0,34.0,27.0,21.0,19.0,22.0
40112,54.0,43.0,34.0,27.0,21.0,19.0,22.0,24.0
40113,43.0,34.0,27.0,21.0,19.0,22.0,24.0,31.0
40114,34.0,27.0,21.0,19.0,22.0,24.0,31.0,40.0
40115,27.0,21.0,19.0,22.0,24.0,31.0,40.0,48.0
40116,21.0,19.0,22.0,24.0,31.0,40.0,48.0,52.0
40117,19.0,22.0,24.0,31.0,40.0,48.0,52.0,70.0
40118,22.0,24.0,31.0,40.0,48.0,52.0,70.0,79.0
40119,24.0,31.0,40.0,48.0,52.0,70.0,79.0,96.0
40120,31.0,40.0,48.0,52.0,70.0,79.0,96.0,101.0
40121,96.0,88.0,85.0,86.0,80.0,72.0,68.0,75.0
40122,88.0,85.0,86.0,80.0,72.0,68.0,75.0,69.0
40123,85.0,86.0,80.0,72.0,68.0,75.0,69.0,59.0
40124,86.0,80.0,72.0,68.0,75.0,69.0,59.0,84.0
40125,80.0,72.0,68.0,75.0,69.0,59.0,84.0,101.0
40126,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0
40127,3.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0
40128,3.0,3.0,3.0,3.0,6.0,6.0,5.0,8.0
40129,3.0,3.0,3.0,6.0,6.0,5.0,8.0,12.0
40130,3.0,3.0,6.0,6.0,5.0,8.0,12.0,14.0
40131,3.0,6.0,6.0,5.0,8.0,12.0,14.0,13.0
