,diff_0,diff_1,diff_2,diff_3,target
14139,7.0,7.0,7.0,7.0,8.0
14140,95.0,95.0,97.0,97.0,88.0
14141,95.0,97.0,97.0,88.0,82.0
14142,97.0,97.0,88.0,82.0,82.0
14143,97.0,88.0,82.0,82.0,83.0
14144,88.0,82.0,82.0,83.0,75.0
14145,82.0,82.0,83.0,75.0,74.0
14146,82.0,83.0,75.0,74.0,75.0
14147,83.0,75.0,74.0,75.0,66.0
14148,75.0,74.0,75.0,66.0,66.0
14149,74.0,75.0,66.0,66.0,65.0
14150,75.0,66.0,66.0,65.0,63.0
14151,66.0,66.0,65.0,63.0,57.0
14152,66.0,65.0,63.0,57.0,55.0
14153,65.0,63.0,57.0,55.0,56.0
14154,63.0,57.0,55.0,56.0,53.0
14155,57.0,55.0,56.0,53.0,68.0
14156,55.0,56.0,53.0,68.0,101.0
14157,90.0,67.0,48.0,51.0,50.0
14158,67.0,48.0,51.0,50.0,54.0
14159,48.0,51.0,50.0,54.0,46.0
14160,51.0,50.0,54.0,46.0,37.0
14161,50.0,54.0,46.0,37.0,34.0
14162,54.0,46.0,37.0,34.0,39.0
14163,46.0,37.0,34.0,39.0,33.0
14164,37.0,34.0,39.0,33.0,37.0
14165,34.0,39.0,33.0,37.0,31.0
14166,39.0,33.0,37.0,31.0,34.0
14167,33.0,37.0,31.0,34.0,39.0
14168,37.0,31.0,34.0,39.0,44.0
14169,31.0,34.0,39.0,44.0,55.0
14170,34.0,39.0,44.0,55.0,61.0
14171,39.0,44.0,55.0,61.0,63.0
14172,44.0,55.0,61.0,63.0,101.0
14173,100.0,86.0,82.0,81.0,63.0
14174,86.0,82.0,81.0,63.0,64.0
14175,82.0,81.0,63.0,64.0,62.0
14176,81.0,63.0,64.0,62.0,62.0
14177,63.0,64.0,62.0,62.0,56.0
14178,64.0,62.0,62.0,56.0,55.0
14179,62.0,62.0,56.0,55.0,41.0
14180,62.0,56.0,55.0,41.0,47.0
14181,56.0,55.0,41.0,47.0,51.0
14182,55.0,41.0,47.0,51.0,57.0
14183,41.0,47.0,51.0,57.0,60.0
14184,47.0,51.0,57.0,60.0,66.0
14185,51.0,57.0,60.0,66.0,71.0
14186,57.0,60.0,66.0,71.0,83.0
14187,60.0,66.0,71.0,83.0,100.0
14188,66.0,71.0,83.0,100.0,101.0
14189,8.0,9.0,11.0,13.0,21.0
14190,9.0,11.0,13.0,21.0,30.0
14191,11.0,13.0,21.0,30.0,31.0
14192,13.0,21.0,30.0,31.0,33.0
14193,21.0,30.0,31.0,33.0,32.0
14194,30.0,31.0,33.0,32.0,39.0
14195,31.0,33.0,32.0,39.0,43.0
14196,33.0,32.0,39.0,43.0,48.0
14197,32.0,39.0,43.0,48.0,101.0
14198,94.0,73.0,64.0,62.0,58.0
14199,73.0,64.0,62.0,58.0,60.0
14200,64.0,62.0,58.0,60.0,51.0
14201,62.0,58.0,60.0,51.0,51.0
14202,58.0,60.0,51.0,51.0,50.0
14203,60.0,51.0,51.0,50.0,46.0
14204,51.0,51.0,50.0,46.0,50.0
14205,51.0,50.0,46.0,50.0,52.0
14206,50.0,46.0,50.0,52.0,57.0
14207,46.0,50.0,52.0,57.0,63.0
14208,50.0,52.0,57.0,63.0,101.0
14209,38.0,21.0,39.0,39.0,36.0
14210,21.0,39.0,39.0,36.0,27.0
14211,39.0,39.0,36.0,27.0,26.0
14212,39.0,36.0,27.0,26.0,24.0
14213,36.0,27.0,26.0,24.0,23.0
14214,27.0,26.0,24.0,23.0,21.0
14215,26.0,24.0,23.0,21.0,19.0
14216,24.0,23.0,21.0,19.0,15.0
14217,23.0,21.0,19.0,15.0,15.0
14218,21.0,19.0,15.0,15.0,14.0
14219,19.0,15.0,15.0,14.0,15.0
14220,15.0,15.0,14.0,15.0,13.0
14221,15.0,14.0,15.0,13.0,14.0
14222,14.0,15.0,13.0,14.0,16.0
14223,15.0,13.0,14.0,16.0,20.0
14224,13.0,14.0,16.0,20.0,19.0
14225,14.0,16.0,20.0,19.0,19.0
14226,16.0,20.0,19.0,19.0,19.0
14227,20.0,19.0,19.0,19.0,18.0
14228,19.0,19.0,19.0,18.0,20.0
14229,19.0,19.0,18.0,20.0,17.0
14230,19.0,18.0,20.0,17.0,20.0
14231,18.0,20.0,17.0,20.0,23.0
14232,20.0,17.0,20.0,23.0,27.0
14233,17.0,20.0,23.0,27.0,33.0
14234,20.0,23.0,27.0,33.0,38.0
14235,23.0,27.0,33.0,38.0,41.0
14236,27.0,33.0,38.0,41.0,47.0
14237,33.0,38.0,41.0,47.0,101.0
14238,88.0,89.0,75.0,76.0,72.0
14239,89.0,75.0,76.0,72.0,69.0
14240,75.0,76.0,72.0,69.0,67.0
14241,76.0,72.0,69.0,67.0,63.0
14242,72.0,69.0,67.0,63.0,67.0
14243,69.0,67.0,63.0,67.0,68.0
14244,67.0,63.0,67.0,68.0,63.0
14245,63.0,67.0,68.0,63.0,67.0
14246,67.0,68.0,63.0,67.0,69.0
14247,68.0,63.0,67.0,69.0,73.0
14248,63.0,67.0,69.0,73.0,77.0
14249,67.0,69.0,73.0,77.0,101.0
14250,95.0,88.0,79.0,73.0,70.0
14251,88.0,79.0,73.0,70.0,57.0
14252,79.0,73.0,70.0,57.0,50.0
14253,73.0,70.0,57.0,50.0,31.0
14254,70.0,57.0,50.0,31.0,26.0
14255,57.0,50.0,31.0,26.0,20.0
14256,50.0,31.0,26.0,20.0,22.0
14257,74.0,78.0,75.0,75.0,74.0
14258,78.0,75.0,75.0,74.0,72.0
14259,75.0,75.0,74.0,72.0,73.0
14260,75.0,74.0,72.0,73.0,73.0
14261,74.0,72.0,73.0,73.0,77.0
14262,72.0,73.0,73.0,77.0,82.0
14263,73.0,73.0,77.0,82.0,78.0
14264,73.0,77.0,82.0,78.0,83.0
14265,77.0,82.0,78.0,83.0,88.0
14266,82.0,78.0,83.0,88.0,88.0
14267,78.0,83.0,88.0,88.0,88.0
14268,83.0,88.0,88.0,88.0,83.0
14269,88.0,88.0,88.0,83.0,83.0
14270,88.0,88.0,83.0,83.0,84.0
14271,88.0,83.0,83.0,84.0,80.0
14272,83.0,83.0,84.0,80.0,87.0
14273,83.0,84.0,80.0,87.0,101.0
14274,85.0,80.0,78.0,82.0,84.0
14275,80.0,78.0,82.0,84.0,83.0
14276,78.0,82.0,84.0,83.0,78.0
14277,100.0,96.0,94.0,83.0,81.0
14278,96.0,94.0,83.0,81.0,77.0
14279,85.0,84.0,88.0,86.0,84.0
14280,84.0,88.0,86.0,84.0,74.0
14281,100.0,75.0,65.0,60.0,58.0
14282,75.0,65.0,60.0,58.0,54.0
14283,65.0,60.0,58.0,54.0,48.0
14284,60.0,58.0,54.0,48.0,49.0
14285,58.0,54.0,48.0,49.0,47.0
14286,54.0,48.0,49.0,47.0,44.0
14287,48.0,49.0,47.0,44.0,43.0
14288,49.0,47.0,44.0,43.0,42.0
14289,47.0,44.0,43.0,42.0,40.0
14290,44.0,43.0,42.0,40.0,38.0
14291,43.0,42.0,40.0,38.0,28.0
14292,42.0,40.0,38.0,28.0,36.0
14293,40.0,38.0,28.0,36.0,39.0
14294,38.0,28.0,36.0,39.0,53.0
14295,28.0,36.0,39.0,53.0,63.0
14296,36.0,39.0,53.0,63.0,74.0
14297,39.0,53.0,63.0,74.0,101.0
14298,3.0,8.0,14.0,9.0,7.0
14299,8.0,14.0,9.0,7.0,10.0
14300,14.0,9.0,7.0,10.0,12.0
14301,9.0,7.0,10.0,12.0,11.0
14302,7.0,10.0,12.0,11.0,12.0
14303,10.0,12.0,11.0,12.0,14.0
14304,12.0,11.0,12.0,14.0,14.0
14305,11.0,12.0,14.0,14.0,13.0
14306,12.0,14.0,14.0,13.0,21.0
14307,14.0,14.0,13.0,21.0,16.0
14308,14.0,13.0,21.0,16.0,23.0
14309,13.0,21.0,16.0,23.0,33.0
14310,21.0,16.0,23.0,33.0,37.0
14311,16.0,23.0,33.0,37.0,47.0
14312,23.0,33.0,37.0,47.0,50.0
14313,33.0,37.0,47.0,50.0,52.0
14314,37.0,47.0,50.0,52.0,42.0
14315,47.0,50.0,52.0,42.0,31.0
14316,50.0,52.0,42.0,31.0,50.0
14317,52.0,42.0,31.0,50.0,101.0
14318,57.0,63.0,68.0,86.0,85.0
14319,63.0,68.0,86.0,85.0,81.0
14320,68.0,86.0,85.0,81.0,84.0
14321,86.0,85.0,81.0,84.0,90.0
14322,85.0,81.0,84.0,90.0,86.0
14323,81.0,84.0,90.0,86.0,84.0
14324,84.0,90.0,86.0,84.0,95.0
14325,90.0,86.0,84.0,95.0,101.0
14326,24.0,76.0,97.0,77.0,25.0
14327,76.0,97.0,77.0,25.0,13.0
14328,97.0,77.0,25.0,13.0,11.0
14329,77.0,25.0,13.0,11.0,12.0
14330,25.0,13.0,11.0,12.0,7.0
14331,13.0,11.0,12.0,7.0,7.0
14332,11.0,12.0,7.0,7.0,5.0
14333,12.0,7.0,7.0,5.0,3.0
14334,7.0,7.0,5.0,3.0,3.0
14335,7.0,5.0,3.0,3.0,3.0
14336,5.0,3.0,3.0,3.0,3.0
14337,3.0,3.0,3.0,3.0,2.0
14338,3.0,3.0,3.0,2.0,4.0
14339,3.0,3.0,2.0,4.0,5.0
14340,3.0,2.0,4.0,5.0,7.0
14341,2.0,4.0,5.0,7.0,7.0
14342,4.0,5.0,7.0,7.0,7.0
14343,5.0,7.0,7.0,7.0,9.0
14344,7.0,7.0,7.0,9.0,10.0
14345,7.0,7.0,9.0,10.0,11.0
14346,7.0,9.0,10.0,11.0,14.0
14347,9.0,10.0,11.0,14.0,13.0
14348,10.0,11.0,14.0,13.0,20.0
14349,11.0,14.0,13.0,20.0,21.0
14350,14.0,13.0,20.0,21.0,19.0
14351,13.0,20.0,21.0,19.0,21.0
14352,20.0,21.0,19.0,21.0,20.0
14353,21.0,19.0,21.0,20.0,22.0
14354,19.0,21.0,20.0,22.0,19.0
14355,21.0,20.0,22.0,19.0,20.0
14356,20.0,22.0,19.0,20.0,28.0
14357,22.0,19.0,20.0,28.0,30.0
14358,19.0,20.0,28.0,30.0,31.0
14359,20.0,28.0,30.0,31.0,36.0
14360,28.0,30.0,31.0,36.0,41.0
14361,30.0,31.0,36.0,41.0,44.0
14362,31.0,36.0,41.0,44.0,47.0
14363,36.0,41.0,44.0,47.0,50.0
14364,41.0,44.0,47.0,50.0,101.0
14365,44.0,54.0,44.0,28.0,21.0
14366,54.0,44.0,28.0,21.0,18.0
14367,44.0,28.0,21.0,18.0,17.0
14368,28.0,21.0,18.0,17.0,19.0
14369,21.0,18.0,17.0,19.0,19.0
14370,18.0,17.0,19.0,19.0,17.0
14371,17.0,19.0,19.0,17.0,17.0
14372,19.0,19.0,17.0,17.0,19.0
14373,19.0,17.0,17.0,19.0,20.0
14374,17.0,17.0,19.0,20.0,14.0
14375,17.0,19.0,20.0,14.0,18.0
14376,19.0,20.0,14.0,18.0,23.0
14377,20.0,14.0,18.0,23.0,29.0
14378,14.0,18.0,23.0,29.0,34.0
14379,18.0,23.0,29.0,34.0,50.0
14380,23.0,29.0,34.0,50.0,55.0
14381,29.0,34.0,50.0,55.0,101.0
14382,15.0,50.0,63.0,76.0,72.0
14383,50.0,63.0,76.0,72.0,75.0
14384,63.0,76.0,72.0,75.0,70.0
14385,76.0,72.0,75.0,70.0,61.0
14386,72.0,75.0,70.0,61.0,53.0
14387,75.0,70.0,61.0,53.0,55.0
14388,70.0,61.0,53.0,55.0,49.0
14389,61.0,53.0,55.0,49.0,40.0
14390,53.0,55.0,49.0,40.0,39.0
14391,55.0,49.0,40.0,39.0,39.0
14392,49.0,40.0,39.0,39.0,42.0
14393,40.0,39.0,39.0,42.0,49.0
14394,39.0,39.0,42.0,49.0,54.0
14395,39.0,42.0,49.0,54.0,62.0
14396,42.0,49.0,54.0,62.0,62.0
14397,49.0,54.0,62.0,62.0,69.0
14398,54.0,62.0,62.0,69.0,101.0
14399,83.0,78.0,76.0,95.0,91.0
14400,78.0,76.0,95.0,91.0,86.0
14401,76.0,95.0,91.0,86.0,95.0
14402,95.0,91.0,86.0,95.0,101.0
14403,85.0,96.0,60.0,44.0,34.0
14404,96.0,60.0,44.0,34.0,32.0
14405,60.0,44.0,34.0,32.0,19.0
14406,44.0,34.0,32.0,19.0,53.0
14407,34.0,32.0,19.0,53.0,101.0
14408,93.0,70.0,64.0,62.0,51.0
14409,70.0,64.0,62.0,51.0,56.0
14410,64.0,62.0,51.0,56.0,49.0
14411,62.0,51.0,56.0,49.0,55.0
14412,51.0,56.0,49.0,55.0,50.0
14413,56.0,49.0,55.0,50.0,63.0
14414,49.0,55.0,50.0,63.0,66.0
14415,55.0,50.0,63.0,66.0,85.0
14416,50.0,63.0,66.0,85.0,74.0
14417,63.0,66.0,85.0,74.0,101.0
14418,66.0,85.0,91.0,86.0,78.0
14419,85.0,91.0,86.0,78.0,76.0
14420,91.0,86.0,78.0,76.0,87.0
14421,86.0,78.0,76.0,87.0,89.0
14422,78.0,76.0,87.0,89.0,89.0
14423,76.0,87.0,89.0,89.0,90.0
14424,87.0,89.0,89.0,90.0,94.0
14425,89.0,89.0,90.0,94.0,97.0
14426,89.0,90.0,94.0,97.0,101.0
14427,82.0,69.0,63.0,51.0,44.0
14428,69.0,63.0,51.0,44.0,37.0
14429,63.0,51.0,44.0,37.0,27.0
14430,51.0,44.0,37.0,27.0,22.0
14431,44.0,37.0,27.0,22.0,19.0
14432,37.0,27.0,22.0,19.0,18.0
14433,27.0,22.0,19.0,18.0,15.0
14434,22.0,19.0,18.0,15.0,13.0
14435,19.0,18.0,15.0,13.0,17.0
14436,18.0,15.0,13.0,17.0,18.0
14437,15.0,13.0,17.0,18.0,15.0
14438,13.0,17.0,18.0,15.0,15.0
14439,17.0,18.0,15.0,15.0,15.0
14440,18.0,15.0,15.0,15.0,17.0
14441,15.0,15.0,15.0,17.0,21.0
14442,15.0,15.0,17.0,21.0,21.0
14443,15.0,17.0,21.0,21.0,28.0
14444,17.0,21.0,21.0,28.0,42.0
14445,21.0,21.0,28.0,42.0,47.0
14446,21.0,28.0,42.0,47.0,101.0
14447,26.0,26.0,33.0,36.0,38.0
14448,26.0,33.0,36.0,38.0,38.0
14449,33.0,36.0,38.0,38.0,44.0
14450,36.0,38.0,38.0,44.0,52.0
14451,38.0,38.0,44.0,52.0,62.0
14452,38.0,44.0,52.0,62.0,67.0
14453,44.0,52.0,62.0,67.0,73.0
14454,52.0,62.0,67.0,73.0,101.0
14455,79.0,18.0,49.0,79.0,77.0
14456,18.0,49.0,79.0,77.0,101.0
14457,98.0,93.0,92.0,85.0,91.0
14458,93.0,92.0,85.0,91.0,84.0
14459,92.0,85.0,91.0,84.0,79.0
14460,85.0,91.0,84.0,79.0,82.0
14461,91.0,84.0,79.0,82.0,84.0
14462,84.0,79.0,82.0,84.0,84.0
14463,79.0,82.0,84.0,84.0,87.0
14464,82.0,84.0,84.0,87.0,85.0
14465,84.0,84.0,87.0,85.0,85.0
14466,84.0,87.0,85.0,85.0,82.0
14467,87.0,85.0,85.0,82.0,83.0
14468,85.0,85.0,82.0,83.0,80.0
14469,85.0,82.0,83.0,80.0,81.0
14470,82.0,83.0,80.0,81.0,73.0
14471,83.0,80.0,81.0,73.0,78.0
14472,80.0,81.0,73.0,78.0,101.0
14473,88.0,73.0,70.0,47.0,33.0
14474,73.0,70.0,47.0,33.0,25.0
14475,70.0,47.0,33.0,25.0,23.0
14476,47.0,33.0,25.0,23.0,26.0
14477,33.0,25.0,23.0,26.0,21.0
14478,25.0,23.0,26.0,21.0,15.0
14479,23.0,26.0,21.0,15.0,17.0
14480,26.0,21.0,15.0,17.0,19.0
14481,21.0,15.0,17.0,19.0,20.0
14482,15.0,17.0,19.0,20.0,20.0
14483,17.0,19.0,20.0,20.0,20.0
14484,19.0,20.0,20.0,20.0,21.0
14485,20.0,20.0,20.0,21.0,27.0
14486,20.0,20.0,21.0,27.0,26.0
14487,20.0,21.0,27.0,26.0,32.0
14488,21.0,27.0,26.0,32.0,39.0
14489,27.0,26.0,32.0,39.0,47.0
14490,26.0,32.0,39.0,47.0,101.0
14491,55.0,54.0,43.0,31.0,26.0
14492,54.0,43.0,31.0,26.0,21.0
14493,43.0,31.0,26.0,21.0,25.0
14494,31.0,26.0,21.0,25.0,25.0
14495,26.0,21.0,25.0,25.0,23.0
14496,21.0,25.0,25.0,23.0,24.0
14497,25.0,25.0,23.0,24.0,23.0
14498,25.0,23.0,24.0,23.0,21.0
14499,23.0,24.0,23.0,21.0,19.0
14500,24.0,23.0,21.0,19.0,20.0
14501,23.0,21.0,19.0,20.0,17.0
14502,21.0,19.0,20.0,17.0,17.0
14503,19.0,20.0,17.0,17.0,19.0
14504,20.0,17.0,17.0,19.0,22.0
14505,17.0,17.0,19.0,22.0,23.0
14506,17.0,19.0,22.0,23.0,23.0
14507,19.0,22.0,23.0,23.0,26.0
14508,22.0,23.0,23.0,26.0,24.0
14509,23.0,23.0,26.0,24.0,27.0
14510,23.0,26.0,24.0,27.0,34.0
14511,26.0,24.0,27.0,34.0,44.0
14512,24.0,27.0,34.0,44.0,101.0
14513,99.0,95.0,75.0,69.0,60.0
14514,95.0,75.0,69.0,60.0,56.0
14515,75.0,69.0,60.0,56.0,46.0
14516,69.0,60.0,56.0,46.0,54.0
14517,60.0,56.0,46.0,54.0,50.0
14518,56.0,46.0,54.0,50.0,52.0
14519,46.0,54.0,50.0,52.0,53.0
14520,54.0,50.0,52.0,53.0,48.0
14521,50.0,52.0,53.0,48.0,51.0
14522,52.0,53.0,48.0,51.0,60.0
14523,53.0,48.0,51.0,60.0,67.0
14524,48.0,51.0,60.0,67.0,80.0
14525,51.0,60.0,67.0,80.0,81.0
14526,60.0,67.0,80.0,81.0,90.0
14527,67.0,80.0,81.0,90.0,101.0
14528,8.0,23.0,62.0,61.0,41.0
14529,23.0,62.0,61.0,41.0,25.0
14530,62.0,61.0,41.0,25.0,8.0
14531,61.0,41.0,25.0,8.0,3.0
14532,41.0,25.0,8.0,3.0,4.0
14533,25.0,8.0,3.0,4.0,1.0
14534,8.0,3.0,4.0,1.0,2.0
14535,3.0,4.0,1.0,2.0,1.0
14536,4.0,1.0,2.0,1.0,1.0
14537,1.0,2.0,1.0,1.0,1.0
14538,2.0,1.0,1.0,1.0,2.0
14539,1.0,1.0,1.0,2.0,2.0
14540,1.0,1.0,2.0,2.0,2.0
14541,1.0,2.0,2.0,2.0,3.0
14542,2.0,2.0,2.0,3.0,4.0
14543,2.0,2.0,3.0,4.0,4.0
14544,2.0,3.0,4.0,4.0,5.0
14545,3.0,4.0,4.0,5.0,6.0
14546,4.0,4.0,5.0,6.0,4.0
14547,4.0,5.0,6.0,4.0,4.0
14548,5.0,6.0,4.0,4.0,8.0
14549,6.0,4.0,4.0,8.0,9.0
14550,4.0,4.0,8.0,9.0,12.0
14551,4.0,8.0,9.0,12.0,11.0
14552,8.0,9.0,12.0,11.0,12.0
14553,9.0,12.0,11.0,12.0,14.0
14554,12.0,11.0,12.0,14.0,13.0
14555,11.0,12.0,14.0,13.0,15.0
14556,12.0,14.0,13.0,15.0,18.0
14557,14.0,13.0,15.0,18.0,23.0
14558,13.0,15.0,18.0,23.0,31.0
14559,15.0,18.0,23.0,31.0,28.0
14560,18.0,23.0,31.0,28.0,28.0
14561,23.0,31.0,28.0,28.0,27.0
14562,31.0,28.0,28.0,27.0,28.0
14563,28.0,28.0,27.0,28.0,31.0
14564,28.0,27.0,28.0,31.0,36.0
14565,27.0,28.0,31.0,36.0,42.0
14566,28.0,31.0,36.0,42.0,43.0
14567,31.0,36.0,42.0,43.0,44.0
14568,36.0,42.0,43.0,44.0,47.0
14569,42.0,43.0,44.0,47.0,49.0
14570,43.0,44.0,47.0,49.0,49.0
14571,44.0,47.0,49.0,49.0,49.0
14572,47.0,49.0,49.0,49.0,48.0
14573,49.0,49.0,49.0,48.0,101.0
14574,18.0,35.0,38.0,30.0,27.0
14575,35.0,38.0,30.0,27.0,24.0
14576,38.0,30.0,27.0,24.0,19.0
14577,30.0,27.0,24.0,19.0,10.0
14578,27.0,24.0,19.0,10.0,15.0
14579,24.0,19.0,10.0,15.0,19.0
14580,19.0,10.0,15.0,19.0,20.0
14581,10.0,15.0,19.0,20.0,16.0
14582,15.0,19.0,20.0,16.0,18.0
14583,19.0,20.0,16.0,18.0,20.0
14584,20.0,16.0,18.0,20.0,21.0
14585,16.0,18.0,20.0,21.0,32.0
14586,18.0,20.0,21.0,32.0,20.0
14587,20.0,21.0,32.0,20.0,27.0
14588,21.0,32.0,20.0,27.0,32.0
14589,32.0,20.0,27.0,32.0,34.0
14590,20.0,27.0,32.0,34.0,35.0
14591,27.0,32.0,34.0,35.0,45.0
14592,32.0,34.0,35.0,45.0,49.0
14593,34.0,35.0,45.0,49.0,101.0
14594,92.0,84.0,86.0,85.0,85.0
14595,84.0,86.0,85.0,85.0,101.0
14596,92.0,81.0,74.0,59.0,53.0
14597,81.0,74.0,59.0,53.0,44.0
14598,74.0,59.0,53.0,44.0,38.0
14599,59.0,53.0,44.0,38.0,36.0
14600,53.0,44.0,38.0,36.0,33.0
14601,44.0,38.0,36.0,33.0,29.0
14602,38.0,36.0,33.0,29.0,29.0
14603,36.0,33.0,29.0,29.0,26.0
14604,33.0,29.0,29.0,26.0,26.0
14605,29.0,29.0,26.0,26.0,21.0
14606,29.0,26.0,26.0,21.0,24.0
14607,26.0,26.0,21.0,24.0,27.0
14608,26.0,21.0,24.0,27.0,29.0
14609,21.0,24.0,27.0,29.0,36.0
14610,24.0,27.0,29.0,36.0,39.0
14611,27.0,29.0,36.0,39.0,44.0
14612,29.0,36.0,39.0,44.0,101.0
14613,98.0,97.0,91.0,87.0,101.0
14614,95.0,89.0,93.0,95.0,97.0
14615,89.0,93.0,95.0,97.0,101.0
14616,99.0,92.0,77.0,73.0,79.0
14617,92.0,77.0,73.0,79.0,74.0
14618,77.0,73.0,79.0,74.0,72.0
14619,73.0,79.0,74.0,72.0,78.0
14620,79.0,74.0,72.0,78.0,84.0
14621,74.0,72.0,78.0,84.0,101.0
14622,46.0,44.0,27.0,24.0,21.0
14623,44.0,27.0,24.0,21.0,18.0
14624,27.0,24.0,21.0,18.0,16.0
14625,24.0,21.0,18.0,16.0,13.0
14626,21.0,18.0,16.0,13.0,11.0
14627,18.0,16.0,13.0,11.0,11.0
14628,16.0,13.0,11.0,11.0,15.0
14629,13.0,11.0,11.0,15.0,14.0
14630,11.0,11.0,15.0,14.0,18.0
14631,11.0,15.0,14.0,18.0,21.0
14632,15.0,14.0,18.0,21.0,24.0
14633,14.0,18.0,21.0,24.0,34.0
14634,18.0,21.0,24.0,34.0,45.0
14635,21.0,24.0,34.0,45.0,55.0
14636,24.0,34.0,45.0,55.0,62.0
14637,34.0,45.0,55.0,62.0,65.0
14638,45.0,55.0,62.0,65.0,101.0
14639,91.0,71.0,65.0,63.0,55.0
14640,71.0,65.0,63.0,55.0,55.0
14641,65.0,63.0,55.0,55.0,51.0
14642,63.0,55.0,55.0,51.0,53.0
14643,55.0,55.0,51.0,53.0,53.0
14644,55.0,51.0,53.0,53.0,50.0
14645,97.0,57.0,60.0,57.0,51.0
14646,57.0,60.0,57.0,51.0,47.0
14647,60.0,57.0,51.0,47.0,42.0
14648,57.0,51.0,47.0,42.0,39.0
14649,51.0,47.0,42.0,39.0,44.0
14650,47.0,42.0,39.0,44.0,48.0
14651,42.0,39.0,44.0,48.0,60.0
14652,39.0,44.0,48.0,60.0,78.0
14653,44.0,48.0,60.0,78.0,86.0
14654,48.0,60.0,78.0,86.0,95.0
14655,60.0,78.0,86.0,95.0,92.0
14656,78.0,86.0,95.0,92.0,99.0
14657,86.0,95.0,92.0,99.0,101.0
14658,9.0,21.0,34.0,36.0,28.0
14659,21.0,34.0,36.0,28.0,17.0
14660,34.0,36.0,28.0,17.0,15.0
14661,36.0,28.0,17.0,15.0,15.0
14662,28.0,17.0,15.0,15.0,20.0
14663,17.0,15.0,15.0,20.0,23.0
14664,15.0,15.0,20.0,23.0,20.0
14665,15.0,20.0,23.0,20.0,22.0
14666,20.0,23.0,20.0,22.0,24.0
14667,23.0,20.0,22.0,24.0,42.0
14668,20.0,22.0,24.0,42.0,59.0
14669,22.0,24.0,42.0,59.0,70.0
14670,24.0,42.0,59.0,70.0,87.0
14671,42.0,59.0,70.0,87.0,93.0
14672,59.0,70.0,87.0,93.0,101.0
14673,67.0,22.0,20.0,20.0,22.0
14674,22.0,20.0,20.0,22.0,24.0
14675,20.0,20.0,22.0,24.0,19.0
14676,20.0,22.0,24.0,19.0,26.0
14677,22.0,24.0,19.0,26.0,23.0
14678,24.0,19.0,26.0,23.0,23.0
14679,19.0,26.0,23.0,23.0,21.0
14680,26.0,23.0,23.0,21.0,24.0
14681,23.0,23.0,21.0,24.0,24.0
14682,23.0,21.0,24.0,24.0,25.0
14683,21.0,24.0,24.0,25.0,27.0
14684,24.0,24.0,25.0,27.0,27.0
14685,24.0,25.0,27.0,27.0,29.0
14686,25.0,27.0,27.0,29.0,26.0
14687,27.0,27.0,29.0,26.0,25.0
14688,27.0,29.0,26.0,25.0,24.0
14689,29.0,26.0,25.0,24.0,22.0
14690,26.0,25.0,24.0,22.0,19.0
14691,25.0,24.0,22.0,19.0,21.0
14692,24.0,22.0,19.0,21.0,28.0
14693,22.0,19.0,21.0,28.0,29.0
14694,19.0,21.0,28.0,29.0,33.0
14695,21.0,28.0,29.0,33.0,41.0
14696,28.0,29.0,33.0,41.0,46.0
14697,29.0,33.0,41.0,46.0,101.0
14698,38.0,74.0,85.0,86.0,92.0
14699,74.0,85.0,86.0,92.0,88.0
14700,85.0,86.0,92.0,88.0,84.0
14701,86.0,92.0,88.0,84.0,80.0
14702,92.0,88.0,84.0,80.0,84.0
14703,88.0,84.0,80.0,84.0,86.0
14704,84.0,80.0,84.0,86.0,87.0
14705,80.0,84.0,86.0,87.0,89.0
14706,84.0,86.0,87.0,89.0,93.0
14707,86.0,87.0,89.0,93.0,101.0
14708,96.0,99.0,83.0,70.0,55.0
14709,99.0,83.0,70.0,55.0,51.0
14710,83.0,70.0,55.0,51.0,37.0
14711,70.0,55.0,51.0,37.0,34.0
14712,55.0,51.0,37.0,34.0,32.0
14713,51.0,37.0,34.0,32.0,23.0
14714,37.0,34.0,32.0,23.0,12.0
14715,34.0,32.0,23.0,12.0,5.0
14716,32.0,23.0,12.0,5.0,8.0
14717,23.0,12.0,5.0,8.0,5.0
14718,12.0,5.0,8.0,5.0,5.0
14719,5.0,8.0,5.0,5.0,5.0
14720,8.0,5.0,5.0,5.0,4.0
14721,5.0,5.0,5.0,4.0,4.0
14722,5.0,5.0,4.0,4.0,5.0
14723,5.0,4.0,4.0,5.0,4.0
14724,4.0,4.0,5.0,4.0,6.0
14725,54.0,65.0,64.0,66.0,68.0
14726,65.0,64.0,66.0,68.0,59.0
14727,64.0,66.0,68.0,59.0,55.0
14728,66.0,68.0,59.0,55.0,56.0
14729,68.0,59.0,55.0,56.0,48.0
14730,59.0,55.0,56.0,48.0,55.0
14731,55.0,56.0,48.0,55.0,45.0
14732,56.0,48.0,55.0,45.0,46.0
14733,48.0,55.0,45.0,46.0,45.0
14734,55.0,45.0,46.0,45.0,46.0
14735,45.0,46.0,45.0,46.0,46.0
14736,46.0,45.0,46.0,46.0,39.0
14737,45.0,46.0,46.0,39.0,43.0
14738,46.0,46.0,39.0,43.0,46.0
14739,46.0,39.0,43.0,46.0,43.0
14740,39.0,43.0,46.0,43.0,48.0
14741,43.0,46.0,43.0,48.0,101.0
14742,97.0,84.0,72.0,68.0,63.0
14743,84.0,72.0,68.0,63.0,54.0
14744,72.0,68.0,63.0,54.0,54.0
14745,68.0,63.0,54.0,54.0,46.0
