,diff_0,target
40695,9.0,13.0
40696,13.0,24.0
40697,24.0,26.0
40698,26.0,30.0
40699,30.0,36.0
40700,36.0,41.0
40701,41.0,50.0
40702,50.0,101.0
40703,75.0,62.0
40704,62.0,55.0
40705,55.0,45.0
40706,45.0,45.0
40707,45.0,43.0
40708,43.0,39.0
40709,39.0,37.0
40710,37.0,36.0
40711,36.0,34.0
40712,34.0,36.0
40713,36.0,45.0
40714,45.0,49.0
40715,49.0,51.0
40716,51.0,56.0
40717,56.0,57.0
40718,57.0,68.0
40719,68.0,80.0
40720,80.0,87.0
40721,87.0,90.0
40722,90.0,101.0
40723,100.0,84.0
40724,84.0,39.0
40725,39.0,22.0
40726,22.0,14.0
40727,14.0,26.0
40728,26.0,36.0
40729,36.0,38.0
40730,38.0,34.0
40731,34.0,42.0
40732,42.0,49.0
40733,49.0,58.0
40734,58.0,70.0
40735,70.0,84.0
40736,84.0,96.0
40737,96.0,101.0
40738,88.0,88.0
40739,88.0,80.0
40740,80.0,75.0
40741,75.0,71.0
40742,71.0,71.0
40743,71.0,66.0
40744,66.0,66.0
40745,66.0,66.0
40746,66.0,73.0
40747,73.0,71.0
40748,71.0,83.0
40749,83.0,84.0
40750,84.0,93.0
40751,93.0,96.0
40752,96.0,100.0
40753,100.0,101.0
40754,97.0,76.0
40755,76.0,61.0
40756,61.0,51.0
40757,51.0,43.0
40758,43.0,32.0
40759,32.0,26.0
40760,26.0,21.0
40761,21.0,25.0
40762,25.0,26.0
40763,26.0,22.0
40764,22.0,20.0
40765,20.0,21.0
40766,21.0,21.0
40767,21.0,25.0
40768,25.0,25.0
40769,25.0,34.0
40770,34.0,36.0
40771,36.0,38.0
40772,38.0,49.0
40773,49.0,101.0
40774,73.0,72.0
40775,72.0,72.0
40776,72.0,70.0
40777,70.0,70.0
40778,70.0,68.0
40779,68.0,70.0
40780,70.0,67.0
40781,67.0,66.0
40782,66.0,66.0
40783,66.0,67.0
40784,67.0,84.0
40785,84.0,98.0
40786,98.0,101.0
40787,91.0,88.0
40788,88.0,87.0
40789,87.0,78.0
40790,78.0,77.0
40791,77.0,76.0
40792,76.0,80.0
40793,80.0,81.0
40794,81.0,85.0
40795,85.0,94.0
40796,94.0,101.0
40797,79.0,72.0
40798,72.0,66.0
40799,66.0,64.0
40800,64.0,63.0
40801,63.0,57.0
40802,57.0,51.0
40803,51.0,48.0
40804,48.0,49.0
40805,49.0,49.0
40806,49.0,44.0
40807,44.0,42.0
40808,42.0,42.0
40809,42.0,38.0
40810,38.0,34.0
40811,34.0,34.0
40812,34.0,42.0
40813,42.0,57.0
40814,57.0,78.0
40815,78.0,81.0
40816,81.0,101.0
40817,73.0,72.0
40818,72.0,67.0
40819,67.0,63.0
40820,63.0,60.0
40821,60.0,58.0
40822,58.0,53.0
40823,53.0,49.0
40824,49.0,46.0
40825,46.0,40.0
40826,40.0,38.0
40827,38.0,31.0
40828,31.0,30.0
40829,30.0,28.0
40830,28.0,30.0
40831,30.0,40.0
40832,40.0,50.0
40833,50.0,61.0
40834,61.0,77.0
40835,77.0,78.0
40836,78.0,101.0
40837,31.0,30.0
40838,30.0,34.0
40839,34.0,41.0
40840,41.0,42.0
40841,42.0,53.0
40842,53.0,55.0
40843,55.0,61.0
40844,61.0,69.0
40845,69.0,79.0
40846,79.0,101.0
40847,27.0,25.0
40848,25.0,34.0
40849,34.0,30.0
40850,30.0,30.0
40851,30.0,30.0
40852,30.0,27.0
40853,27.0,27.0
40854,27.0,30.0
40855,30.0,28.0
40856,28.0,101.0
40857,95.0,65.0
40858,65.0,61.0
40859,61.0,51.0
40860,51.0,41.0
40861,41.0,27.0
40862,27.0,23.0
40863,23.0,21.0
40864,21.0,20.0
40865,20.0,17.0
40866,17.0,16.0
40867,16.0,16.0
40868,16.0,15.0
40869,15.0,14.0
40870,14.0,15.0
40871,15.0,16.0
40872,16.0,15.0
40873,15.0,17.0
40874,17.0,29.0
40875,29.0,38.0
40876,38.0,44.0
40877,44.0,48.0
40878,48.0,50.0
40879,50.0,101.0
40880,70.0,64.0
40881,64.0,61.0
40882,61.0,56.0
40883,56.0,53.0
40884,53.0,50.0
40885,50.0,49.0
40886,49.0,50.0
40887,50.0,42.0
40888,42.0,45.0
40889,45.0,52.0
40890,52.0,64.0
40891,64.0,71.0
40892,71.0,72.0
40893,72.0,82.0
40894,82.0,86.0
40895,86.0,83.0
40896,83.0,86.0
40897,86.0,90.0
40898,90.0,95.0
40899,95.0,101.0
40900,96.0,91.0
40901,91.0,89.0
40902,89.0,89.0
40903,89.0,86.0
40904,86.0,89.0
40905,89.0,99.0
40906,99.0,101.0
40907,86.0,70.0
40908,70.0,70.0
40909,70.0,61.0
40910,61.0,57.0
40911,57.0,60.0
40912,60.0,57.0
40913,57.0,55.0
40914,55.0,66.0
40915,66.0,79.0
40916,79.0,86.0
40917,86.0,90.0
40918,90.0,92.0
40919,92.0,101.0
40920,85.0,74.0
40921,74.0,74.0
40922,74.0,82.0
40923,82.0,77.0
40924,77.0,66.0
40925,66.0,71.0
40926,71.0,70.0
40927,70.0,75.0
40928,75.0,69.0
40929,69.0,70.0
40930,70.0,67.0
40931,67.0,56.0
40932,56.0,56.0
40933,56.0,56.0
40934,56.0,56.0
40935,56.0,64.0
40936,64.0,61.0
40937,61.0,66.0
40938,66.0,77.0
40939,77.0,101.0
40940,91.0,73.0
40941,73.0,64.0
40942,64.0,55.0
40943,55.0,44.0
40944,44.0,44.0
40945,44.0,42.0
40946,42.0,34.0
40947,34.0,34.0
40948,34.0,33.0
40949,33.0,28.0
40950,28.0,22.0
40951,22.0,27.0
40952,27.0,28.0
40953,28.0,28.0
40954,28.0,31.0
40955,31.0,37.0
40956,37.0,40.0
40957,40.0,43.0
40958,43.0,52.0
40959,52.0,101.0
40960,96.0,81.0
40961,81.0,68.0
40962,68.0,63.0
40963,63.0,69.0
40964,69.0,76.0
40965,76.0,82.0
40966,82.0,90.0
40967,90.0,87.0
40968,87.0,85.0
40969,85.0,90.0
40970,90.0,84.0
40971,84.0,81.0
40972,81.0,72.0
40973,72.0,82.0
40974,82.0,101.0
40975,74.0,61.0
40976,61.0,49.0
40977,49.0,24.0
40978,24.0,17.0
40979,17.0,11.0
40980,11.0,6.0
40981,6.0,4.0
40982,4.0,3.0
40983,3.0,3.0
40984,3.0,2.0
40985,2.0,2.0
40986,2.0,2.0
40987,2.0,2.0
40988,2.0,3.0
40989,3.0,4.0
40990,4.0,7.0
40991,7.0,13.0
40992,13.0,16.0
40993,16.0,23.0
40994,23.0,24.0
40995,24.0,33.0
40996,33.0,47.0
40997,47.0,101.0
40998,55.0,40.0
40999,40.0,28.0
41000,28.0,21.0
41001,21.0,13.0
41002,13.0,9.0
41003,9.0,5.0
41004,5.0,5.0
41005,5.0,4.0
41006,4.0,4.0
41007,4.0,4.0
41008,4.0,5.0
41009,5.0,5.0
41010,5.0,5.0
41011,5.0,6.0
41012,6.0,6.0
41013,6.0,5.0
41014,5.0,7.0
41015,7.0,9.0
41016,9.0,13.0
41017,13.0,23.0
41018,23.0,27.0
41019,27.0,30.0
41020,30.0,41.0
41021,41.0,48.0
41022,48.0,50.0
41023,50.0,101.0
41024,100.0,101.0
41025,85.0,75.0
41026,75.0,68.0
41027,68.0,59.0
41028,59.0,63.0
41029,63.0,66.0
41030,66.0,63.0
41031,63.0,64.0
41032,64.0,62.0
41033,62.0,60.0
41034,60.0,63.0
41035,63.0,72.0
41036,72.0,75.0
41037,75.0,86.0
41038,86.0,96.0
41039,96.0,101.0
41040,77.0,75.0
41041,75.0,71.0
41042,71.0,65.0
41043,65.0,65.0
41044,65.0,70.0
41045,70.0,69.0
41046,69.0,77.0
41047,77.0,79.0
41048,79.0,90.0
41049,90.0,92.0
41050,92.0,95.0
41051,95.0,100.0
41052,100.0,101.0
41053,96.0,100.0
41054,100.0,101.0
41055,83.0,88.0
41056,88.0,74.0
41057,74.0,61.0
41058,61.0,64.0
41059,64.0,75.0
41060,75.0,89.0
41061,89.0,101.0
41062,77.0,66.0
41063,66.0,56.0
41064,56.0,10.0
41065,10.0,8.0
41066,8.0,10.0
41067,10.0,9.0
41068,9.0,7.0
41069,7.0,6.0
41070,6.0,7.0
41071,7.0,4.0
41072,4.0,3.0
41073,3.0,3.0
41074,3.0,4.0
41075,4.0,6.0
41076,6.0,6.0
41077,6.0,6.0
41078,6.0,8.0
41079,8.0,9.0
41080,9.0,6.0
41081,6.0,9.0
41082,9.0,10.0
41083,10.0,14.0
41084,14.0,17.0
41085,17.0,21.0
41086,21.0,20.0
41087,20.0,23.0
41088,23.0,20.0
41089,20.0,22.0
41090,22.0,22.0
41091,22.0,25.0
41092,25.0,25.0
41093,25.0,30.0
41094,30.0,31.0
41095,31.0,35.0
41096,35.0,37.0
41097,37.0,38.0
41098,38.0,47.0
41099,47.0,48.0
41100,48.0,48.0
41101,48.0,101.0
41102,96.0,100.0
41103,100.0,99.0
41104,99.0,101.0
41105,77.0,68.0
41106,68.0,67.0
41107,67.0,63.0
41108,63.0,59.0
41109,59.0,59.0
41110,59.0,59.0
41111,59.0,53.0
41112,53.0,51.0
41113,51.0,50.0
41114,50.0,13.0
41115,13.0,11.0
41116,11.0,11.0
41117,11.0,15.0
41118,15.0,12.0
41119,12.0,12.0
41120,12.0,13.0
41121,13.0,16.0
41122,16.0,19.0
41123,19.0,21.0
41124,21.0,21.0
41125,21.0,24.0
41126,24.0,25.0
41127,25.0,30.0
41128,30.0,41.0
41129,41.0,101.0
41130,93.0,92.0
41131,92.0,83.0
41132,83.0,71.0
41133,71.0,65.0
41134,65.0,64.0
41135,64.0,59.0
41136,59.0,54.0
41137,54.0,50.0
41138,50.0,53.0
41139,53.0,51.0
41140,51.0,53.0
41141,53.0,50.0
41142,50.0,61.0
41143,61.0,81.0
41144,81.0,91.0
41145,91.0,101.0
41146,94.0,69.0
41147,69.0,66.0
41148,66.0,58.0
41149,58.0,51.0
41150,51.0,51.0
41151,51.0,59.0
41152,59.0,78.0
41153,78.0,86.0
41154,86.0,99.0
41155,99.0,101.0
41156,87.0,81.0
41157,81.0,89.0
41158,89.0,97.0
41159,97.0,94.0
41160,94.0,89.0
41161,89.0,87.0
41162,87.0,95.0
41163,95.0,96.0
41164,96.0,101.0
41165,72.0,71.0
41166,71.0,63.0
41167,63.0,61.0
41168,61.0,57.0
41169,57.0,43.0
41170,43.0,40.0
41171,40.0,37.0
41172,37.0,40.0
41173,40.0,51.0
41174,51.0,55.0
41175,55.0,53.0
41176,53.0,58.0
41177,58.0,59.0
41178,59.0,67.0
41179,67.0,78.0
41180,78.0,96.0
41181,96.0,101.0
41182,22.0,22.0
41183,22.0,19.0
41184,19.0,12.0
41185,12.0,9.0
41186,9.0,6.0
41187,6.0,8.0
41188,8.0,16.0
41189,16.0,30.0
41190,30.0,40.0
41191,40.0,47.0
41192,47.0,66.0
41193,66.0,74.0
41194,74.0,90.0
41195,90.0,101.0
41196,86.0,56.0
41197,56.0,64.0
41198,64.0,63.0
41199,63.0,56.0
41200,56.0,46.0
41201,46.0,46.0
41202,46.0,54.0
41203,54.0,77.0
41204,77.0,86.0
41205,86.0,97.0
41206,97.0,101.0
41207,80.0,84.0
41208,84.0,89.0
41209,89.0,71.0
41210,71.0,55.0
41211,55.0,48.0
41212,48.0,33.0
41213,33.0,26.0
41214,26.0,24.0
41215,24.0,24.0
41216,24.0,24.0
41217,24.0,28.0
41218,28.0,26.0
41219,26.0,27.0
41220,27.0,35.0
41221,35.0,42.0
41222,42.0,48.0
41223,48.0,49.0
41224,49.0,50.0
41225,50.0,55.0
41226,55.0,101.0
41227,100.0,97.0
41228,97.0,76.0
41229,76.0,55.0
41230,55.0,58.0
41231,58.0,58.0
41232,58.0,50.0
41233,50.0,47.0
41234,47.0,48.0
41235,48.0,45.0
41236,45.0,42.0
41237,42.0,38.0
41238,38.0,38.0
41239,38.0,37.0
41240,37.0,35.0
41241,35.0,34.0
41242,34.0,31.0
41243,31.0,36.0
41244,36.0,27.0
41245,27.0,40.0
41246,40.0,49.0
41247,49.0,101.0
41248,54.0,48.0
41249,48.0,49.0
41250,49.0,50.0
41251,50.0,50.0
41252,50.0,53.0
41253,53.0,35.0
41254,35.0,34.0
41255,34.0,33.0
41256,33.0,37.0
41257,37.0,44.0
41258,44.0,51.0
41259,51.0,59.0
41260,59.0,69.0
41261,69.0,68.0
41262,68.0,73.0
41263,73.0,77.0
41264,77.0,78.0
41265,78.0,86.0
41266,86.0,85.0
41267,85.0,101.0
41268,89.0,96.0
41269,96.0,100.0
41270,100.0,101.0
41271,85.0,71.0
41272,71.0,58.0
41273,58.0,46.0
41274,46.0,46.0
41275,46.0,40.0
41276,40.0,35.0
41277,35.0,23.0
41278,23.0,17.0
41279,17.0,16.0
41280,16.0,15.0
41281,15.0,12.0
41282,12.0,10.0
41283,10.0,12.0
41284,12.0,27.0
41285,27.0,36.0
41286,36.0,51.0
41287,51.0,67.0
41288,67.0,96.0
41289,96.0,101.0
41290,82.0,73.0
41291,73.0,65.0
41292,65.0,60.0
41293,60.0,60.0
41294,60.0,54.0
41295,54.0,57.0
41296,57.0,61.0
41297,61.0,70.0
41298,70.0,73.0
41299,73.0,86.0
41300,86.0,101.0
41301,91.0,72.0
41302,72.0,59.0
41303,59.0,54.0
41304,54.0,47.0
41305,47.0,46.0
41306,46.0,43.0
41307,43.0,42.0
41308,42.0,42.0
41309,42.0,38.0
41310,38.0,42.0
41311,42.0,47.0
41312,47.0,50.0
41313,50.0,53.0
41314,53.0,51.0
41315,51.0,55.0
41316,55.0,58.0
41317,58.0,60.0
41318,60.0,55.0
41319,55.0,58.0
41320,58.0,101.0
41321,92.0,89.0
41322,89.0,92.0
41323,92.0,88.0
41324,88.0,84.0
41325,84.0,84.0
41326,84.0,96.0
41327,96.0,90.0
41328,90.0,98.0
41329,98.0,101.0
41330,76.0,70.0
41331,70.0,64.0
41332,64.0,59.0
41333,59.0,54.0
41334,54.0,50.0
41335,50.0,48.0
41336,48.0,55.0
41337,55.0,63.0
41338,63.0,64.0
41339,64.0,64.0
41340,64.0,70.0
41341,70.0,71.0
41342,71.0,72.0
41343,72.0,82.0
41344,82.0,76.0
41345,76.0,100.0
41346,100.0,101.0
41347,34.0,28.0
41348,28.0,23.0
41349,23.0,20.0
41350,20.0,20.0
41351,20.0,29.0
41352,29.0,24.0
41353,24.0,30.0
41354,30.0,33.0
41355,33.0,39.0
41356,39.0,41.0
41357,41.0,49.0
41358,49.0,57.0
41359,57.0,61.0
41360,61.0,64.0
41361,64.0,69.0
41362,69.0,78.0
41363,78.0,86.0
41364,86.0,100.0
41365,100.0,101.0
41366,72.0,62.0
41367,62.0,38.0
41368,38.0,36.0
41369,36.0,26.0
41370,26.0,25.0
41371,25.0,25.0
41372,25.0,25.0
41373,25.0,30.0
41374,30.0,32.0
41375,32.0,35.0
41376,35.0,42.0
41377,42.0,56.0
41378,56.0,67.0
41379,67.0,70.0
41380,70.0,82.0
41381,82.0,98.0
41382,98.0,101.0
41383,98.0,97.0
41384,97.0,86.0
41385,86.0,91.0
41386,91.0,101.0
41387,84.0,84.0
41388,84.0,75.0
41389,75.0,71.0
41390,71.0,68.0
41391,68.0,67.0
41392,67.0,61.0
41393,61.0,56.0
41394,56.0,52.0
41395,52.0,48.0
41396,48.0,46.0
41397,46.0,40.0
41398,40.0,38.0
41399,38.0,35.0
41400,35.0,44.0
41401,44.0,68.0
41402,68.0,75.0
41403,75.0,84.0
41404,84.0,83.0
41405,83.0,89.0
41406,89.0,101.0
41407,81.0,81.0
41408,81.0,77.0
41409,77.0,72.0
41410,72.0,72.0
41411,72.0,82.0
41412,82.0,84.0
41413,84.0,92.0
41414,92.0,97.0
41415,97.0,96.0
41416,96.0,97.0
41417,97.0,98.0
41418,98.0,97.0
41419,97.0,101.0
41420,85.0,72.0
41421,72.0,49.0
41422,49.0,38.0
41423,38.0,35.0
41424,35.0,35.0
41425,35.0,36.0
41426,36.0,34.0
41427,34.0,35.0
41428,35.0,38.0
41429,38.0,30.0
41430,30.0,31.0
41431,31.0,34.0
41432,34.0,47.0
41433,47.0,63.0
41434,63.0,60.0
41435,60.0,64.0
41436,64.0,78.0
41437,78.0,99.0
41438,99.0,101.0
41439,85.0,83.0
41440,83.0,81.0
41441,81.0,81.0
41442,81.0,84.0
41443,84.0,86.0
41444,86.0,83.0
41445,83.0,92.0
41446,92.0,91.0
41447,91.0,95.0
41448,95.0,96.0
41449,96.0,94.0
41450,94.0,93.0
41451,93.0,91.0
41452,91.0,89.0
41453,89.0,101.0
41454,69.0,56.0
41455,56.0,56.0
41456,56.0,23.0
41457,23.0,21.0
41458,21.0,6.0
41459,6.0,4.0
41460,4.0,4.0
41461,4.0,5.0
41462,5.0,7.0
41463,7.0,7.0
41464,7.0,7.0
41465,7.0,11.0
41466,11.0,21.0
41467,21.0,28.0
41468,28.0,43.0
41469,43.0,47.0
41470,47.0,63.0
41471,63.0,68.0
41472,68.0,79.0
41473,79.0,101.0
41474,22.0,85.0
41475,85.0,101.0
41476,94.0,101.0
41477,46.0,27.0
41478,27.0,22.0
41479,22.0,18.0
41480,18.0,17.0
41481,17.0,17.0
41482,17.0,17.0
41483,17.0,17.0
41484,17.0,14.0
41485,14.0,14.0
41486,14.0,15.0
41487,15.0,15.0
41488,15.0,18.0
41489,18.0,16.0
41490,16.0,20.0
41491,20.0,23.0
41492,23.0,21.0
41493,21.0,34.0
41494,34.0,54.0
41495,54.0,64.0
41496,64.0,101.0
41497,98.0,89.0
41498,89.0,85.0
41499,85.0,78.0
41500,78.0,71.0
41501,71.0,66.0
41502,66.0,65.0
41503,65.0,59.0
41504,59.0,48.0
41505,48.0,50.0
41506,50.0,53.0
41507,53.0,49.0
41508,49.0,60.0
41509,60.0,70.0
41510,70.0,78.0
41511,78.0,77.0
41512,77.0,80.0
41513,80.0,92.0
41514,92.0,99.0
41515,99.0,101.0
41516,72.0,39.0
41517,39.0,18.0
41518,18.0,8.0
41519,8.0,1.0
41520,1.0,1.0
41521,1.0,1.0
41522,1.0,1.0
41523,1.0,1.0
41524,1.0,1.0
41525,1.0,1.0
41526,1.0,1.0
41527,1.0,1.0
41528,1.0,1.0
41529,1.0,1.0
41530,1.0,2.0
41531,2.0,2.0
41532,2.0,5.0
41533,5.0,5.0
41534,5.0,6.0
41535,6.0,8.0
41536,8.0,11.0
41537,11.0,15.0
41538,15.0,22.0
41539,22.0,22.0
41540,22.0,33.0
41541,33.0,35.0
41542,35.0,41.0
41543,41.0,47.0
41544,47.0,50.0
41545,50.0,101.0
41546,81.0,58.0
41547,58.0,46.0
41548,46.0,101.0
41549,42.0,51.0
41550,51.0,56.0
41551,56.0,60.0
41552,60.0,59.0
41553,59.0,68.0
41554,68.0,62.0
41555,62.0,70.0
41556,70.0,69.0
41557,69.0,73.0
41558,73.0,69.0
41559,69.0,72.0
41560,72.0,75.0
41561,75.0,78.0
41562,78.0,87.0
41563,87.0,84.0
41564,84.0,85.0
41565,85.0,101.0
41566,100.0,87.0
41567,87.0,68.0
41568,68.0,52.0
41569,52.0,45.0
41570,45.0,46.0
41571,46.0,33.0
41572,33.0,21.0
41573,21.0,17.0
41574,17.0,16.0
41575,16.0,8.0
41576,8.0,10.0
41577,10.0,10.0
41578,10.0,12.0
41579,12.0,17.0
41580,17.0,28.0
41581,28.0,41.0
41582,41.0,42.0
41583,42.0,61.0
41584,61.0,64.0
41585,64.0,101.0
41586,71.0,66.0
41587,66.0,62.0
41588,62.0,62.0
41589,62.0,62.0
41590,62.0,64.0
41591,64.0,65.0
41592,65.0,71.0
41593,71.0,81.0
41594,81.0,89.0
41595,89.0,95.0
41596,95.0,100.0
41597,100.0,101.0
41598,63.0,52.0
41599,52.0,44.0
41600,44.0,29.0
41601,29.0,25.0
41602,25.0,23.0
41603,23.0,21.0
41604,21.0,21.0
41605,21.0,21.0
41606,21.0,27.0
41607,27.0,38.0
41608,38.0,38.0
41609,38.0,57.0
41610,57.0,74.0
41611,74.0,89.0
41612,89.0,96.0
41613,96.0,101.0
41614,90.0,80.0
41615,80.0,70.0
41616,70.0,59.0
41617,59.0,42.0
41618,42.0,29.0
41619,29.0,25.0
41620,25.0,20.0
41621,20.0,17.0
41622,17.0,15.0
41623,15.0,15.0
41624,15.0,15.0
41625,15.0,16.0
41626,16.0,17.0
41627,17.0,15.0
41628,15.0,16.0
41629,16.0,24.0
41630,24.0,21.0
41631,21.0,22.0
41632,22.0,28.0
41633,28.0,31.0
41634,31.0,35.0
41635,35.0,43.0
41636,43.0,46.0
41637,46.0,50.0
41638,50.0,49.0
41639,49.0,101.0
41640,98.0,94.0
41641,94.0,94.0
41642,94.0,101.0
41643,92.0,77.0
41644,77.0,68.0
41645,68.0,62.0
41646,62.0,57.0
41647,57.0,9.0
41648,9.0,25.0
41649,25.0,33.0
41650,33.0,29.0
41651,29.0,37.0
41652,37.0,36.0
41653,36.0,34.0
41654,34.0,40.0
41655,40.0,52.0
41656,52.0,68.0
41657,68.0,73.0
41658,73.0,87.0
41659,87.0,100.0
41660,100.0,101.0
41661,94.0,85.0
41662,85.0,82.0
41663,82.0,76.0
41664,76.0,79.0
41665,79.0,70.0
41666,70.0,73.0
41667,73.0,69.0
41668,69.0,66.0
41669,66.0,56.0
41670,56.0,55.0
41671,55.0,48.0
41672,48.0,50.0
41673,50.0,55.0
41674,55.0,73.0
41675,73.0,92.0
41676,92.0,101.0
41677,78.0,61.0
41678,61.0,43.0
41679,43.0,34.0
41680,34.0,24.0
41681,24.0,18.0
41682,18.0,12.0
41683,12.0,9.0
41684,9.0,6.0
41685,6.0,6.0
41686,6.0,4.0
41687,4.0,6.0
41688,6.0,13.0
41689,13.0,21.0
41690,21.0,29.0
41691,29.0,46.0
41692,46.0,70.0
41693,70.0,94.0
41694,94.0,101.0
41695,82.0,78.0
41696,78.0,35.0
41697,35.0,7.0
41698,7.0,11.0
41699,11.0,9.0
41700,9.0,6.0
41701,6.0,7.0
41702,7.0,13.0
41703,13.0,12.0
41704,12.0,16.0
41705,16.0,20.0
41706,20.0,29.0
41707,29.0,33.0
41708,33.0,45.0
41709,45.0,57.0
41710,57.0,59.0
41711,59.0,81.0
41712,81.0,101.0
41713,68.0,51.0
41714,51.0,47.0
41715,47.0,36.0
41716,36.0,30.0
41717,30.0,20.0
41718,20.0,15.0
41719,15.0,12.0
41720,12.0,8.0
41721,8.0,7.0
41722,7.0,7.0
41723,7.0,7.0
41724,7.0,6.0
41725,6.0,5.0
41726,5.0,6.0
41727,6.0,9.0
41728,9.0,10.0
41729,10.0,11.0
41730,11.0,14.0
41731,14.0,16.0
41732,16.0,16.0
41733,16.0,16.0
41734,16.0,21.0
41735,21.0,27.0
41736,27.0,34.0
41737,34.0,40.0
41738,40.0,46.0
41739,46.0,101.0
41740,50.0,39.0
41741,39.0,30.0
41742,30.0,28.0
41743,28.0,21.0
41744,21.0,19.0
41745,19.0,20.0
41746,20.0,17.0
41747,17.0,17.0
41748,17.0,17.0
41749,17.0,17.0
41750,17.0,3.0
41751,3.0,3.0
41752,3.0,7.0
41753,7.0,10.0
41754,10.0,17.0
41755,17.0,25.0
41756,25.0,29.0
41757,29.0,29.0
41758,29.0,40.0
41759,40.0,43.0
41760,43.0,50.0
41761,50.0,101.0
41762,82.0,71.0
41763,71.0,58.0
41764,58.0,53.0
41765,53.0,51.0
41766,51.0,47.0
41767,47.0,47.0
41768,47.0,46.0
41769,46.0,45.0
41770,45.0,45.0
41771,45.0,51.0
41772,51.0,50.0
41773,50.0,58.0
41774,58.0,55.0
41775,55.0,51.0
41776,51.0,49.0
41777,49.0,49.0
41778,49.0,51.0
41779,51.0,52.0
41780,52.0,56.0
41781,56.0,101.0
41782,92.0,67.0
41783,67.0,63.0
41784,63.0,50.0
41785,50.0,36.0
41786,36.0,36.0
41787,36.0,34.0
41788,34.0,27.0
41789,27.0,22.0
41790,22.0,22.0
41791,22.0,28.0
41792,28.0,29.0
41793,29.0,27.0
41794,27.0,30.0
41795,30.0,34.0
41796,34.0,51.0
41797,51.0,64.0
41798,64.0,78.0
41799,78.0,83.0
41800,83.0,93.0
41801,93.0,101.0
41802,61.0,37.0
41803,37.0,19.0
41804,19.0,11.0
41805,11.0,11.0
41806,11.0,8.0
41807,8.0,7.0
41808,7.0,7.0
41809,7.0,8.0
41810,8.0,9.0
41811,9.0,9.0
41812,9.0,9.0
41813,9.0,7.0
41814,7.0,6.0
41815,6.0,6.0
41816,6.0,6.0
41817,6.0,9.0
41818,9.0,12.0
41819,12.0,14.0
41820,14.0,20.0
41821,20.0,24.0
41822,24.0,28.0
41823,28.0,30.0
41824,30.0,37.0
41825,37.0,40.0
41826,40.0,40.0
41827,40.0,48.0
41828,48.0,50.0
41829,50.0,101.0
41830,93.0,73.0
41831,73.0,56.0
41832,56.0,46.0
41833,46.0,37.0
41834,37.0,31.0
41835,31.0,24.0
41836,24.0,14.0
41837,14.0,11.0
41838,11.0,6.0
41839,6.0,4.0
41840,4.0,3.0
41841,3.0,2.0
41842,2.0,3.0
41843,3.0,7.0
41844,7.0,13.0
41845,13.0,19.0
41846,19.0,25.0
41847,25.0,36.0
41848,36.0,45.0
41849,45.0,56.0
41850,56.0,80.0
41851,80.0,100.0
41852,100.0,101.0
41853,76.0,63.0
41854,63.0,57.0
41855,57.0,51.0
41856,51.0,47.0
41857,47.0,47.0
41858,47.0,45.0
41859,45.0,42.0
41860,42.0,40.0
41861,40.0,39.0
41862,39.0,50.0
41863,50.0,50.0
41864,50.0,54.0
41865,54.0,52.0
41866,52.0,53.0
41867,53.0,52.0
41868,52.0,52.0
41869,52.0,55.0
41870,55.0,57.0
41871,57.0,58.0
41872,58.0,101.0
41873,69.0,63.0
41874,63.0,54.0
41875,54.0,50.0
41876,50.0,45.0
41877,45.0,42.0
41878,42.0,31.0
41879,31.0,28.0
41880,28.0,24.0
41881,24.0,34.0
41882,34.0,42.0
41883,42.0,53.0
41884,53.0,65.0
41885,65.0,66.0
41886,66.0,77.0
41887,77.0,94.0
41888,94.0,99.0
41889,99.0,101.0
41890,89.0,85.0
41891,85.0,78.0
41892,78.0,71.0
41893,71.0,67.0
41894,67.0,67.0
41895,67.0,66.0
41896,66.0,61.0
41897,61.0,61.0
41898,61.0,58.0
41899,58.0,46.0
41900,46.0,49.0
41901,49.0,55.0
41902,55.0,52.0
41903,52.0,49.0
41904,49.0,53.0
41905,53.0,52.0
41906,52.0,61.0
41907,61.0,67.0
41908,67.0,70.0
41909,70.0,101.0
41910,70.0,68.0
41911,68.0,60.0
41912,60.0,60.0
41913,60.0,61.0
41914,61.0,53.0
41915,53.0,49.0
41916,49.0,46.0
41917,46.0,46.0
41918,46.0,43.0
41919,43.0,38.0
41920,38.0,38.0
41921,38.0,44.0
41922,44.0,62.0
41923,62.0,76.0
41924,76.0,80.0
41925,80.0,91.0
41926,91.0,96.0
41927,96.0,93.0
41928,93.0,95.0
41929,95.0,101.0
41930,94.0,86.0
41931,86.0,75.0
41932,75.0,71.0
41933,71.0,69.0
41934,69.0,69.0
41935,69.0,85.0
41936,85.0,101.0
41937,86.0,86.0
41938,86.0,93.0
41939,93.0,98.0
41940,98.0,101.0
41941,73.0,59.0
41942,59.0,57.0
41943,57.0,52.0
41944,52.0,50.0
41945,50.0,57.0
41946,57.0,65.0
41947,65.0,65.0
41948,65.0,64.0
41949,64.0,64.0
41950,64.0,67.0
41951,67.0,73.0
41952,73.0,66.0
41953,66.0,72.0
41954,72.0,87.0
41955,87.0,101.0
41956,74.0,101.0
41957,94.0,86.0
41958,86.0,69.0
41959,69.0,50.0
41960,50.0,41.0
41961,41.0,33.0
41962,33.0,32.0
41963,32.0,28.0
41964,28.0,28.0
41965,28.0,27.0
41966,27.0,27.0
