,diff_0,diff_1,diff_2,target
13229,74.0,66.0,60.0,58.0
13230,66.0,60.0,58.0,57.0
13231,60.0,58.0,57.0,53.0
13232,58.0,57.0,53.0,55.0
13233,57.0,53.0,55.0,60.0
13234,53.0,55.0,60.0,69.0
13235,55.0,60.0,69.0,86.0
13236,60.0,69.0,86.0,101.0
13237,95.0,86.0,74.0,62.0
13238,86.0,74.0,62.0,63.0
13239,74.0,62.0,63.0,52.0
13240,62.0,63.0,52.0,43.0
13241,63.0,52.0,43.0,44.0
13242,52.0,43.0,44.0,38.0
13243,43.0,44.0,38.0,28.0
13244,44.0,38.0,28.0,25.0
13245,38.0,28.0,25.0,19.0
13246,28.0,25.0,19.0,17.0
13247,25.0,19.0,17.0,12.0
13248,19.0,17.0,12.0,12.0
13249,17.0,12.0,12.0,11.0
13250,12.0,12.0,11.0,10.0
13251,12.0,11.0,10.0,13.0
13252,11.0,10.0,13.0,9.0
13253,10.0,13.0,9.0,9.0
13254,13.0,9.0,9.0,7.0
13255,9.0,9.0,7.0,7.0
13256,9.0,7.0,7.0,7.0
13257,7.0,7.0,7.0,6.0
13258,7.0,7.0,6.0,6.0
13259,7.0,6.0,6.0,7.0
13260,6.0,6.0,7.0,6.0
13261,6.0,7.0,6.0,5.0
13262,7.0,6.0,5.0,10.0
13263,6.0,5.0,10.0,11.0
13264,5.0,10.0,11.0,11.0
13265,10.0,11.0,11.0,13.0
13266,11.0,11.0,13.0,17.0
13267,11.0,13.0,17.0,18.0
13268,13.0,17.0,18.0,19.0
13269,17.0,18.0,19.0,21.0
13270,18.0,19.0,21.0,24.0
13271,19.0,21.0,24.0,27.0
13272,21.0,24.0,27.0,30.0
13273,24.0,27.0,30.0,31.0
13274,27.0,30.0,31.0,35.0
13275,30.0,31.0,35.0,42.0
13276,31.0,35.0,42.0,50.0
13277,35.0,42.0,50.0,101.0
13278,64.0,58.0,58.0,61.0
13279,58.0,58.0,61.0,43.0
13280,58.0,61.0,43.0,38.0
13281,61.0,43.0,38.0,52.0
13282,43.0,38.0,52.0,57.0
13283,38.0,52.0,57.0,51.0
13284,52.0,57.0,51.0,54.0
13285,57.0,51.0,54.0,56.0
13286,51.0,54.0,56.0,55.0
13287,54.0,56.0,55.0,61.0
13288,56.0,55.0,61.0,61.0
13289,55.0,61.0,61.0,61.0
13290,61.0,61.0,61.0,71.0
13291,61.0,61.0,71.0,52.0
13292,61.0,71.0,52.0,57.0
13293,71.0,52.0,57.0,61.0
13294,52.0,57.0,61.0,70.0
13295,57.0,61.0,70.0,101.0
13296,89.0,57.0,54.0,54.0
13297,57.0,54.0,54.0,32.0
13298,54.0,54.0,32.0,27.0
13299,54.0,32.0,27.0,25.0
13300,32.0,27.0,25.0,26.0
13301,27.0,25.0,26.0,21.0
13302,25.0,26.0,21.0,24.0
13303,26.0,21.0,24.0,18.0
13304,21.0,24.0,18.0,18.0
13305,24.0,18.0,18.0,18.0
13306,18.0,18.0,18.0,17.0
13307,18.0,18.0,17.0,9.0
13308,18.0,17.0,9.0,14.0
13309,17.0,9.0,14.0,5.0
13310,9.0,14.0,5.0,5.0
13311,14.0,5.0,5.0,5.0
13312,5.0,5.0,5.0,5.0
13313,5.0,5.0,5.0,5.0
13314,5.0,5.0,5.0,6.0
13315,5.0,5.0,6.0,9.0
13316,5.0,6.0,9.0,9.0
13317,6.0,9.0,9.0,13.0
13318,9.0,9.0,13.0,22.0
13319,9.0,13.0,22.0,28.0
13320,13.0,22.0,28.0,19.0
13321,22.0,28.0,19.0,22.0
13322,28.0,19.0,22.0,29.0
13323,19.0,22.0,29.0,27.0
13324,22.0,29.0,27.0,35.0
13325,29.0,27.0,35.0,44.0
13326,27.0,35.0,44.0,101.0
13327,98.0,90.0,90.0,87.0
13328,90.0,90.0,87.0,86.0
13329,90.0,87.0,86.0,75.0
13330,87.0,86.0,75.0,80.0
13331,86.0,75.0,80.0,75.0
13332,75.0,80.0,75.0,38.0
13333,80.0,75.0,38.0,35.0
13334,75.0,38.0,35.0,52.0
13335,38.0,35.0,52.0,50.0
13336,35.0,52.0,50.0,38.0
13337,52.0,50.0,38.0,35.0
13338,50.0,38.0,35.0,30.0
13339,95.0,91.0,86.0,90.0
13340,91.0,86.0,90.0,84.0
13341,86.0,90.0,84.0,78.0
13342,90.0,84.0,78.0,71.0
13343,84.0,78.0,71.0,68.0
13344,78.0,71.0,68.0,74.0
13345,71.0,68.0,74.0,58.0
13346,68.0,74.0,58.0,61.0
13347,74.0,58.0,61.0,54.0
13348,58.0,61.0,54.0,54.0
13349,61.0,54.0,54.0,51.0
13350,54.0,54.0,51.0,56.0
13351,54.0,51.0,56.0,55.0
13352,51.0,56.0,55.0,51.0
13353,56.0,55.0,51.0,52.0
13354,55.0,51.0,52.0,58.0
13355,51.0,52.0,58.0,64.0
13356,52.0,58.0,64.0,101.0
13357,97.0,88.0,71.0,62.0
13358,88.0,71.0,62.0,72.0
13359,71.0,62.0,72.0,66.0
13360,62.0,72.0,66.0,61.0
13361,72.0,66.0,61.0,58.0
13362,66.0,61.0,58.0,52.0
13363,61.0,58.0,52.0,48.0
13364,58.0,52.0,48.0,52.0
13365,52.0,48.0,52.0,60.0
13366,48.0,52.0,60.0,57.0
13367,52.0,60.0,57.0,51.0
13368,60.0,57.0,51.0,46.0
13369,57.0,51.0,46.0,47.0
13370,51.0,46.0,47.0,49.0
13371,46.0,47.0,49.0,49.0
13372,47.0,49.0,49.0,51.0
13373,49.0,49.0,51.0,60.0
13374,49.0,51.0,60.0,101.0
13375,99.0,97.0,88.0,74.0
13376,97.0,88.0,74.0,58.0
13377,88.0,74.0,58.0,50.0
13378,74.0,58.0,50.0,37.0
13379,58.0,50.0,37.0,28.0
13380,50.0,37.0,28.0,25.0
13381,37.0,28.0,25.0,17.0
13382,28.0,25.0,17.0,12.0
13383,25.0,17.0,12.0,9.0
13384,17.0,12.0,9.0,9.0
13385,12.0,9.0,9.0,10.0
13386,9.0,9.0,10.0,8.0
13387,9.0,10.0,8.0,6.0
13388,10.0,8.0,6.0,10.0
13389,8.0,6.0,10.0,9.0
13390,6.0,10.0,9.0,10.0
13391,10.0,9.0,10.0,11.0
13392,9.0,10.0,11.0,15.0
13393,10.0,11.0,15.0,22.0
13394,11.0,15.0,22.0,21.0
13395,15.0,22.0,21.0,24.0
13396,22.0,21.0,24.0,33.0
13397,21.0,24.0,33.0,35.0
13398,24.0,33.0,35.0,38.0
13399,33.0,35.0,38.0,47.0
13400,35.0,38.0,47.0,101.0
13401,94.0,93.0,90.0,84.0
13402,93.0,90.0,84.0,88.0
13403,90.0,84.0,88.0,78.0
13404,84.0,88.0,78.0,74.0
13405,88.0,78.0,74.0,79.0
13406,78.0,74.0,79.0,80.0
13407,74.0,79.0,80.0,74.0
13408,79.0,80.0,74.0,69.0
13409,80.0,74.0,69.0,61.0
13410,74.0,69.0,61.0,59.0
13411,69.0,61.0,59.0,61.0
13412,61.0,59.0,61.0,60.0
13413,59.0,61.0,60.0,80.0
13414,61.0,60.0,80.0,90.0
13415,60.0,80.0,90.0,99.0
13416,80.0,90.0,99.0,101.0
13417,97.0,96.0,96.0,101.0
13418,89.0,75.0,66.0,58.0
13419,75.0,66.0,58.0,44.0
13420,66.0,58.0,44.0,35.0
13421,58.0,44.0,35.0,31.0
13422,44.0,35.0,31.0,26.0
13423,35.0,31.0,26.0,22.0
13424,31.0,26.0,22.0,20.0
13425,26.0,22.0,20.0,17.0
13426,22.0,20.0,17.0,17.0
13427,20.0,17.0,17.0,19.0
13428,17.0,17.0,19.0,21.0
13429,17.0,19.0,21.0,21.0
13430,19.0,21.0,21.0,25.0
13431,21.0,21.0,25.0,30.0
13432,21.0,25.0,30.0,39.0
13433,25.0,30.0,39.0,51.0
13434,30.0,39.0,51.0,101.0
13435,100.0,99.0,92.0,88.0
13436,99.0,92.0,88.0,89.0
13437,92.0,88.0,89.0,80.0
13438,88.0,89.0,80.0,74.0
13439,89.0,80.0,74.0,65.0
13440,80.0,74.0,65.0,70.0
13441,74.0,65.0,70.0,72.0
13442,65.0,70.0,72.0,73.0
13443,70.0,72.0,73.0,66.0
13444,72.0,73.0,66.0,64.0
13445,73.0,66.0,64.0,55.0
13446,66.0,64.0,55.0,53.0
13447,64.0,55.0,53.0,50.0
13448,55.0,53.0,50.0,49.0
13449,53.0,50.0,49.0,51.0
13450,50.0,49.0,51.0,66.0
13451,49.0,51.0,66.0,79.0
13452,51.0,66.0,79.0,101.0
13453,46.0,63.0,65.0,53.0
13454,63.0,65.0,53.0,40.0
13455,65.0,53.0,40.0,37.0
13456,53.0,40.0,37.0,36.0
13457,40.0,37.0,36.0,39.0
13458,37.0,36.0,39.0,40.0
13459,36.0,39.0,40.0,42.0
13460,39.0,40.0,42.0,43.0
13461,40.0,42.0,43.0,38.0
13462,42.0,43.0,38.0,40.0
13463,43.0,38.0,40.0,41.0
13464,38.0,40.0,41.0,45.0
13465,40.0,41.0,45.0,47.0
13466,41.0,45.0,47.0,52.0
13467,45.0,47.0,52.0,74.0
13468,47.0,52.0,74.0,86.0
13469,52.0,74.0,86.0,98.0
13470,74.0,86.0,98.0,101.0
13471,66.0,75.0,71.0,80.0
13472,75.0,71.0,80.0,77.0
13473,71.0,80.0,77.0,71.0
13474,80.0,77.0,71.0,71.0
13475,77.0,71.0,71.0,70.0
13476,71.0,71.0,70.0,70.0
13477,71.0,70.0,70.0,69.0
13478,70.0,70.0,69.0,62.0
13479,70.0,69.0,62.0,60.0
13480,69.0,62.0,60.0,60.0
13481,62.0,60.0,60.0,75.0
13482,60.0,60.0,75.0,77.0
13483,60.0,75.0,77.0,74.0
13484,75.0,77.0,74.0,66.0
13485,77.0,74.0,66.0,67.0
13486,74.0,66.0,67.0,69.0
13487,66.0,67.0,69.0,67.0
13488,67.0,69.0,67.0,101.0
13489,87.0,70.0,60.0,56.0
13490,70.0,60.0,56.0,56.0
13491,60.0,56.0,56.0,46.0
13492,56.0,56.0,46.0,44.0
13493,56.0,46.0,44.0,45.0
13494,46.0,44.0,45.0,48.0
13495,44.0,45.0,48.0,60.0
13496,45.0,48.0,60.0,84.0
13497,48.0,60.0,84.0,99.0
13498,60.0,84.0,99.0,101.0
13499,99.0,90.0,94.0,100.0
13500,90.0,94.0,100.0,69.0
13501,94.0,100.0,69.0,74.0
13502,100.0,69.0,74.0,76.0
13503,69.0,74.0,76.0,77.0
13504,74.0,76.0,77.0,79.0
13505,76.0,77.0,79.0,80.0
13506,77.0,79.0,80.0,81.0
13507,79.0,80.0,81.0,84.0
13508,80.0,81.0,84.0,82.0
13509,81.0,84.0,82.0,87.0
13510,84.0,82.0,87.0,92.0
13511,82.0,87.0,92.0,101.0
13512,64.0,58.0,57.0,56.0
13513,58.0,57.0,56.0,56.0
13514,57.0,56.0,56.0,48.0
13515,56.0,56.0,48.0,57.0
13516,56.0,48.0,57.0,51.0
13517,48.0,57.0,51.0,52.0
13518,57.0,51.0,52.0,48.0
13519,51.0,52.0,48.0,46.0
13520,52.0,48.0,46.0,41.0
13521,48.0,46.0,41.0,39.0
13522,46.0,41.0,39.0,36.0
13523,41.0,39.0,36.0,38.0
13524,39.0,36.0,38.0,37.0
13525,36.0,38.0,37.0,46.0
13526,38.0,37.0,46.0,51.0
13527,37.0,46.0,51.0,61.0
13528,46.0,51.0,61.0,101.0
13529,89.0,74.0,64.0,51.0
13530,74.0,64.0,51.0,44.0
13531,64.0,51.0,44.0,38.0
13532,51.0,44.0,38.0,38.0
13533,44.0,38.0,38.0,31.0
13534,38.0,38.0,31.0,30.0
13535,38.0,31.0,30.0,30.0
13536,31.0,30.0,30.0,29.0
13537,30.0,30.0,29.0,26.0
13538,30.0,29.0,26.0,23.0
13539,29.0,26.0,23.0,19.0
13540,26.0,23.0,19.0,17.0
13541,23.0,19.0,17.0,16.0
13542,19.0,17.0,16.0,17.0
13543,17.0,16.0,17.0,22.0
13544,16.0,17.0,22.0,27.0
13545,17.0,22.0,27.0,30.0
13546,22.0,27.0,30.0,33.0
13547,27.0,30.0,33.0,33.0
13548,30.0,33.0,33.0,44.0
13549,33.0,33.0,44.0,42.0
13550,33.0,44.0,42.0,50.0
13551,44.0,42.0,50.0,101.0
13552,16.0,36.0,58.0,33.0
13553,36.0,58.0,33.0,17.0
13554,58.0,33.0,17.0,10.0
13555,33.0,17.0,10.0,7.0
13556,17.0,10.0,7.0,5.0
13557,10.0,7.0,5.0,5.0
13558,7.0,5.0,5.0,6.0
13559,5.0,5.0,6.0,4.0
13560,5.0,6.0,4.0,7.0
13561,6.0,4.0,7.0,5.0
13562,4.0,7.0,5.0,6.0
13563,7.0,5.0,6.0,6.0
13564,5.0,6.0,6.0,11.0
13565,6.0,6.0,11.0,12.0
13566,6.0,11.0,12.0,16.0
13567,11.0,12.0,16.0,22.0
13568,12.0,16.0,22.0,26.0
13569,16.0,22.0,26.0,32.0
13570,22.0,26.0,32.0,47.0
13571,26.0,32.0,47.0,101.0
13572,99.0,92.0,87.0,84.0
13573,92.0,87.0,84.0,80.0
13574,87.0,84.0,80.0,83.0
13575,84.0,80.0,83.0,79.0
13576,80.0,83.0,79.0,84.0
13577,83.0,79.0,84.0,85.0
13578,79.0,84.0,85.0,78.0
13579,84.0,85.0,78.0,68.0
13580,85.0,78.0,68.0,65.0
13581,78.0,68.0,65.0,66.0
13582,68.0,65.0,66.0,62.0
13583,65.0,66.0,62.0,60.0
13584,66.0,62.0,60.0,54.0
13585,62.0,60.0,54.0,49.0
13586,60.0,54.0,49.0,40.0
13587,54.0,49.0,40.0,35.0
13588,49.0,40.0,35.0,26.0
13589,40.0,35.0,26.0,22.0
13590,35.0,26.0,22.0,17.0
13591,26.0,22.0,17.0,14.0
13592,22.0,17.0,14.0,13.0
13593,17.0,14.0,13.0,12.0
13594,14.0,13.0,12.0,6.0
13595,13.0,12.0,6.0,6.0
13596,12.0,6.0,6.0,5.0
13597,6.0,6.0,5.0,5.0
13598,6.0,5.0,5.0,4.0
13599,5.0,5.0,4.0,5.0
13600,5.0,4.0,5.0,2.0
13601,4.0,5.0,2.0,2.0
13602,5.0,2.0,2.0,3.0
13603,2.0,2.0,3.0,3.0
13604,2.0,3.0,3.0,4.0
13605,3.0,3.0,4.0,5.0
13606,3.0,4.0,5.0,7.0
13607,4.0,5.0,7.0,10.0
13608,5.0,7.0,10.0,12.0
13609,7.0,10.0,12.0,15.0
13610,10.0,12.0,15.0,15.0
13611,12.0,15.0,15.0,14.0
13612,15.0,15.0,14.0,17.0
13613,15.0,14.0,17.0,19.0
13614,14.0,17.0,19.0,21.0
13615,17.0,19.0,21.0,27.0
13616,19.0,21.0,27.0,33.0
13617,21.0,27.0,33.0,38.0
13618,27.0,33.0,38.0,38.0
13619,33.0,38.0,38.0,43.0
13620,38.0,38.0,43.0,45.0
13621,38.0,43.0,45.0,50.0
13622,43.0,45.0,50.0,45.0
13623,45.0,50.0,45.0,49.0
13624,50.0,45.0,49.0,50.0
13625,45.0,49.0,50.0,101.0
13626,98.0,91.0,91.0,96.0
13627,91.0,91.0,96.0,83.0
13628,91.0,96.0,83.0,78.0
13629,96.0,83.0,78.0,77.0
13630,83.0,78.0,77.0,68.0
13631,78.0,77.0,68.0,62.0
13632,77.0,68.0,62.0,68.0
13633,68.0,62.0,68.0,66.0
13634,62.0,68.0,66.0,64.0
13635,68.0,66.0,64.0,65.0
13636,66.0,64.0,65.0,82.0
13637,64.0,65.0,82.0,101.0
13638,92.0,69.0,41.0,21.0
13639,69.0,41.0,21.0,16.0
13640,41.0,21.0,16.0,10.0
13641,21.0,16.0,10.0,6.0
13642,16.0,10.0,6.0,2.0
13643,10.0,6.0,2.0,2.0
13644,6.0,2.0,2.0,1.0
13645,2.0,2.0,1.0,1.0
13646,2.0,1.0,1.0,2.0
13647,1.0,1.0,2.0,2.0
13648,1.0,2.0,2.0,1.0
13649,2.0,2.0,1.0,3.0
13650,2.0,1.0,3.0,7.0
13651,1.0,3.0,7.0,11.0
13652,3.0,7.0,11.0,12.0
13653,7.0,11.0,12.0,14.0
13654,11.0,12.0,14.0,15.0
13655,12.0,14.0,15.0,14.0
13656,14.0,15.0,14.0,19.0
13657,15.0,14.0,19.0,27.0
13658,14.0,19.0,27.0,29.0
13659,19.0,27.0,29.0,36.0
13660,27.0,29.0,36.0,43.0
13661,29.0,36.0,43.0,101.0
13662,100.0,96.0,93.0,86.0
13663,96.0,93.0,86.0,88.0
13664,93.0,86.0,88.0,78.0
13665,86.0,88.0,78.0,77.0
13666,88.0,78.0,77.0,79.0
13667,78.0,77.0,79.0,75.0
13668,77.0,79.0,75.0,73.0
13669,79.0,75.0,73.0,64.0
13670,75.0,73.0,64.0,53.0
13671,73.0,64.0,53.0,53.0
13672,64.0,53.0,53.0,54.0
13673,53.0,53.0,54.0,54.0
13674,53.0,54.0,54.0,52.0
13675,54.0,54.0,52.0,52.0
13676,54.0,52.0,52.0,52.0
13677,52.0,52.0,52.0,52.0
13678,52.0,52.0,52.0,51.0
13679,52.0,52.0,51.0,53.0
13680,52.0,51.0,53.0,54.0
13681,51.0,53.0,54.0,101.0
13682,95.0,71.0,77.0,68.0
13683,71.0,77.0,68.0,65.0
13684,77.0,68.0,65.0,62.0
13685,68.0,65.0,62.0,57.0
13686,65.0,62.0,57.0,51.0
13687,62.0,57.0,51.0,53.0
13688,57.0,51.0,53.0,50.0
13689,51.0,53.0,50.0,45.0
13690,53.0,50.0,45.0,41.0
13691,50.0,45.0,41.0,33.0
13692,45.0,41.0,33.0,28.0
13693,41.0,33.0,28.0,24.0
13694,33.0,28.0,24.0,18.0
13695,28.0,24.0,18.0,13.0
13696,24.0,18.0,13.0,10.0
13697,18.0,13.0,10.0,9.0
13698,13.0,10.0,9.0,11.0
13699,10.0,9.0,11.0,8.0
13700,9.0,11.0,8.0,9.0
13701,11.0,8.0,9.0,10.0
13702,8.0,9.0,10.0,10.0
13703,9.0,10.0,10.0,10.0
13704,10.0,10.0,10.0,10.0
13705,10.0,10.0,10.0,10.0
13706,10.0,10.0,10.0,9.0
13707,10.0,10.0,9.0,11.0
13708,10.0,9.0,11.0,15.0
13709,9.0,11.0,15.0,20.0
13710,11.0,15.0,20.0,27.0
13711,15.0,20.0,27.0,29.0
13712,20.0,27.0,29.0,31.0
13713,27.0,29.0,31.0,37.0
13714,29.0,31.0,37.0,42.0
13715,31.0,37.0,42.0,46.0
13716,37.0,42.0,46.0,41.0
13717,42.0,46.0,41.0,46.0
13718,99.0,86.0,81.0,84.0
13719,86.0,81.0,84.0,74.0
13720,81.0,84.0,74.0,72.0
13721,84.0,74.0,72.0,66.0
13722,74.0,72.0,66.0,59.0
13723,72.0,66.0,59.0,61.0
13724,66.0,59.0,61.0,65.0
13725,59.0,61.0,65.0,66.0
13726,61.0,65.0,66.0,65.0
13727,65.0,66.0,65.0,66.0
13728,66.0,65.0,66.0,66.0
13729,65.0,66.0,66.0,63.0
13730,66.0,66.0,63.0,67.0
13731,66.0,63.0,67.0,84.0
13732,63.0,67.0,84.0,101.0
13733,43.0,64.0,66.0,56.0
13734,64.0,66.0,56.0,43.0
13735,66.0,56.0,43.0,43.0
13736,56.0,43.0,43.0,45.0
13737,43.0,43.0,45.0,40.0
13738,43.0,45.0,40.0,40.0
13739,45.0,40.0,40.0,49.0
13740,40.0,40.0,49.0,49.0
13741,40.0,49.0,49.0,54.0
13742,49.0,49.0,54.0,63.0
13743,49.0,54.0,63.0,67.0
13744,54.0,63.0,67.0,74.0
13745,63.0,67.0,74.0,87.0
13746,67.0,74.0,87.0,101.0
13747,93.0,70.0,50.0,38.0
13748,70.0,50.0,38.0,19.0
13749,50.0,38.0,19.0,13.0
13750,38.0,19.0,13.0,8.0
13751,19.0,13.0,8.0,4.0
13752,13.0,8.0,4.0,5.0
13753,8.0,4.0,5.0,4.0
13754,4.0,5.0,4.0,5.0
13755,5.0,4.0,5.0,6.0
13756,4.0,5.0,6.0,6.0
13757,5.0,6.0,6.0,7.0
13758,6.0,6.0,7.0,6.0
13759,6.0,7.0,6.0,7.0
13760,7.0,6.0,7.0,9.0
13761,6.0,7.0,9.0,10.0
13762,7.0,9.0,10.0,11.0
13763,9.0,10.0,11.0,13.0
13764,10.0,11.0,13.0,17.0
13765,11.0,13.0,17.0,17.0
13766,13.0,17.0,17.0,25.0
13767,17.0,17.0,25.0,33.0
13768,17.0,25.0,33.0,33.0
13769,25.0,33.0,33.0,36.0
13770,33.0,33.0,36.0,41.0
13771,33.0,36.0,41.0,42.0
13772,36.0,41.0,42.0,48.0
13773,41.0,42.0,48.0,101.0
13774,87.0,78.0,77.0,61.0
13775,78.0,77.0,61.0,64.0
13776,77.0,61.0,64.0,60.0
13777,61.0,64.0,60.0,60.0
13778,64.0,60.0,60.0,65.0
13779,60.0,60.0,65.0,67.0
13780,60.0,65.0,67.0,68.0
13781,65.0,67.0,68.0,79.0
13782,67.0,68.0,79.0,84.0
13783,68.0,79.0,84.0,82.0
13784,79.0,84.0,82.0,99.0
13785,84.0,82.0,99.0,101.0
13786,91.0,79.0,68.0,68.0
13787,79.0,68.0,68.0,62.0
13788,68.0,68.0,62.0,62.0
13789,68.0,62.0,62.0,62.0
13790,62.0,62.0,62.0,55.0
13791,62.0,62.0,55.0,51.0
13792,62.0,55.0,51.0,45.0
13793,55.0,51.0,45.0,43.0
13794,51.0,45.0,43.0,33.0
13795,45.0,43.0,33.0,35.0
13796,43.0,33.0,35.0,40.0
13797,33.0,35.0,40.0,45.0
13798,35.0,40.0,45.0,47.0
13799,40.0,45.0,47.0,63.0
13800,45.0,47.0,63.0,82.0
13801,47.0,63.0,82.0,92.0
13802,63.0,82.0,92.0,101.0
13803,99.0,89.0,83.0,82.0
13804,89.0,83.0,82.0,86.0
13805,83.0,82.0,86.0,88.0
13806,82.0,86.0,88.0,85.0
13807,86.0,88.0,85.0,79.0
13808,13.0,51.0,64.0,101.0
13809,98.0,94.0,91.0,89.0
13810,94.0,91.0,89.0,79.0
13811,91.0,89.0,79.0,75.0
13812,89.0,79.0,75.0,76.0
13813,79.0,75.0,76.0,67.0
13814,75.0,76.0,67.0,67.0
13815,76.0,67.0,67.0,65.0
13816,67.0,67.0,65.0,61.0
13817,67.0,65.0,61.0,67.0
13818,65.0,61.0,67.0,63.0
13819,61.0,67.0,63.0,72.0
13820,67.0,63.0,72.0,68.0
13821,63.0,72.0,68.0,77.0
13822,72.0,68.0,77.0,80.0
13823,68.0,77.0,80.0,81.0
13824,77.0,80.0,81.0,77.0
13825,80.0,81.0,77.0,74.0
13826,81.0,77.0,74.0,64.0
13827,77.0,74.0,64.0,101.0
13828,96.0,91.0,91.0,88.0
13829,91.0,91.0,88.0,88.0
13830,91.0,88.0,88.0,87.0
13831,88.0,88.0,87.0,76.0
13832,88.0,87.0,76.0,82.0
13833,87.0,76.0,82.0,76.0
13834,76.0,82.0,76.0,71.0
13835,82.0,76.0,71.0,72.0
13836,76.0,71.0,72.0,72.0
13837,71.0,72.0,72.0,89.0
13838,72.0,72.0,89.0,101.0
13839,76.0,93.0,87.0,85.0
13840,93.0,87.0,85.0,55.0
13841,87.0,85.0,55.0,72.0
13842,85.0,55.0,72.0,73.0
13843,55.0,72.0,73.0,81.0
13844,72.0,73.0,81.0,78.0
13845,73.0,81.0,78.0,72.0
13846,81.0,78.0,72.0,69.0
13847,78.0,72.0,69.0,101.0
13848,92.0,80.0,82.0,88.0
13849,80.0,82.0,88.0,85.0
13850,82.0,88.0,85.0,87.0
13851,88.0,85.0,87.0,81.0
13852,85.0,87.0,81.0,82.0
13853,87.0,81.0,82.0,80.0
13854,81.0,82.0,80.0,79.0
13855,82.0,80.0,79.0,79.0
13856,80.0,79.0,79.0,73.0
13857,79.0,79.0,73.0,71.0
13858,79.0,73.0,71.0,66.0
13859,73.0,71.0,66.0,59.0
13860,71.0,66.0,59.0,59.0
13861,66.0,59.0,59.0,59.0
13862,59.0,59.0,59.0,56.0
13863,59.0,59.0,56.0,51.0
13864,59.0,56.0,51.0,50.0
13865,56.0,51.0,50.0,49.0
13866,51.0,50.0,49.0,50.0
13867,50.0,49.0,50.0,52.0
13868,49.0,50.0,52.0,53.0
13869,50.0,52.0,53.0,53.0
13870,52.0,53.0,53.0,53.0
13871,53.0,53.0,53.0,101.0
13872,49.0,45.0,41.0,31.0
13873,45.0,41.0,31.0,32.0
13874,41.0,31.0,32.0,38.0
13875,31.0,32.0,38.0,27.0
13876,32.0,38.0,27.0,27.0
13877,38.0,27.0,27.0,25.0
13878,27.0,27.0,25.0,23.0
13879,27.0,25.0,23.0,20.0
13880,25.0,23.0,20.0,22.0
13881,23.0,20.0,22.0,31.0
13882,20.0,22.0,31.0,26.0
13883,22.0,31.0,26.0,28.0
13884,31.0,26.0,28.0,26.0
13885,26.0,28.0,26.0,28.0
13886,28.0,26.0,28.0,29.0
13887,26.0,28.0,29.0,32.0
13888,28.0,29.0,32.0,37.0
13889,29.0,32.0,37.0,49.0
13890,32.0,37.0,49.0,50.0
13891,37.0,49.0,50.0,101.0
13892,41.0,65.0,67.0,53.0
13893,65.0,67.0,53.0,46.0
13894,67.0,53.0,46.0,41.0
13895,53.0,46.0,41.0,33.0
13896,46.0,41.0,33.0,37.0
13897,41.0,33.0,37.0,36.0
13898,33.0,37.0,36.0,39.0
13899,37.0,36.0,39.0,45.0
13900,36.0,39.0,45.0,62.0
13901,39.0,45.0,62.0,82.0
13902,45.0,62.0,82.0,80.0
13903,62.0,82.0,80.0,82.0
13904,82.0,80.0,82.0,89.0
13905,80.0,82.0,89.0,94.0
13906,82.0,89.0,94.0,100.0
13907,89.0,94.0,100.0,101.0
13908,90.0,86.0,77.0,75.0
13909,86.0,77.0,75.0,74.0
13910,77.0,75.0,74.0,70.0
13911,75.0,74.0,70.0,69.0
13912,74.0,70.0,69.0,64.0
13913,70.0,69.0,64.0,65.0
13914,69.0,64.0,65.0,59.0
13915,64.0,65.0,59.0,55.0
13916,65.0,59.0,55.0,48.0
13917,59.0,55.0,48.0,47.0
13918,55.0,48.0,47.0,50.0
13919,48.0,47.0,50.0,65.0
13920,47.0,50.0,65.0,73.0
13921,50.0,65.0,73.0,86.0
13922,65.0,73.0,86.0,101.0
13923,94.0,87.0,83.0,81.0
13924,87.0,83.0,81.0,76.0
13925,83.0,81.0,76.0,71.0
13926,81.0,76.0,71.0,73.0
13927,76.0,71.0,73.0,76.0
13928,71.0,73.0,76.0,73.0
13929,73.0,76.0,73.0,69.0
13930,76.0,73.0,69.0,65.0
13931,73.0,69.0,65.0,63.0
13932,69.0,65.0,63.0,59.0
13933,65.0,63.0,59.0,64.0
13934,63.0,59.0,64.0,60.0
13935,59.0,64.0,60.0,63.0
13936,64.0,60.0,63.0,69.0
13937,60.0,63.0,69.0,79.0
13938,63.0,69.0,79.0,84.0
13939,69.0,79.0,84.0,93.0
13940,79.0,84.0,93.0,101.0
13941,91.0,79.0,68.0,61.0
13942,79.0,68.0,61.0,61.0
13943,68.0,61.0,61.0,61.0
13944,61.0,61.0,61.0,64.0
13945,61.0,61.0,64.0,64.0
13946,61.0,64.0,64.0,66.0
13947,64.0,64.0,66.0,75.0
13948,64.0,66.0,75.0,83.0
13949,66.0,75.0,83.0,90.0
13950,75.0,83.0,90.0,101.0
13951,85.0,74.0,82.0,93.0
13952,74.0,82.0,93.0,93.0
13953,82.0,93.0,93.0,101.0
13954,73.0,62.0,60.0,71.0
13955,62.0,60.0,71.0,82.0
13956,60.0,71.0,82.0,82.0
13957,71.0,82.0,82.0,101.0
13958,36.0,33.0,32.0,30.0
13959,33.0,32.0,30.0,33.0
13960,32.0,30.0,33.0,25.0
13961,30.0,33.0,25.0,26.0
13962,33.0,25.0,26.0,23.0
13963,25.0,26.0,23.0,24.0
