,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
9139,82.0,70.0,55.0,32.0,26.0,22.0,18.0
9140,70.0,55.0,32.0,26.0,22.0,18.0,8.0
9141,55.0,32.0,26.0,22.0,18.0,8.0,8.0
9142,32.0,26.0,22.0,18.0,8.0,8.0,6.0
9143,26.0,22.0,18.0,8.0,8.0,6.0,5.0
9144,22.0,18.0,8.0,8.0,6.0,5.0,5.0
9145,18.0,8.0,8.0,6.0,5.0,5.0,4.0
9146,8.0,8.0,6.0,5.0,5.0,4.0,4.0
9147,8.0,6.0,5.0,5.0,4.0,4.0,4.0
9148,6.0,5.0,5.0,4.0,4.0,4.0,5.0
9149,5.0,5.0,4.0,4.0,4.0,5.0,5.0
9150,5.0,4.0,4.0,4.0,5.0,5.0,7.0
9151,4.0,4.0,4.0,5.0,5.0,7.0,9.0
9152,4.0,4.0,5.0,5.0,7.0,9.0,9.0
9153,4.0,5.0,5.0,7.0,9.0,9.0,11.0
9154,5.0,5.0,7.0,9.0,9.0,11.0,13.0
9155,5.0,7.0,9.0,9.0,11.0,13.0,14.0
9156,7.0,9.0,9.0,11.0,13.0,14.0,14.0
9157,9.0,9.0,11.0,13.0,14.0,14.0,18.0
9158,9.0,11.0,13.0,14.0,14.0,18.0,21.0
9159,11.0,13.0,14.0,14.0,18.0,21.0,21.0
9160,13.0,14.0,14.0,18.0,21.0,21.0,20.0
9161,14.0,14.0,18.0,21.0,21.0,20.0,26.0
9162,14.0,18.0,21.0,21.0,20.0,26.0,31.0
9163,18.0,21.0,21.0,20.0,26.0,31.0,33.0
9164,21.0,21.0,20.0,26.0,31.0,33.0,38.0
9165,21.0,20.0,26.0,31.0,33.0,38.0,32.0
9166,20.0,26.0,31.0,33.0,38.0,32.0,34.0
9167,26.0,31.0,33.0,38.0,32.0,34.0,45.0
9168,31.0,33.0,38.0,32.0,34.0,45.0,48.0
9169,33.0,38.0,32.0,34.0,45.0,48.0,50.0
9170,38.0,32.0,34.0,45.0,48.0,50.0,101.0
9171,87.0,81.0,79.0,78.0,72.0,72.0,67.0
9172,81.0,79.0,78.0,72.0,72.0,67.0,67.0
9173,79.0,78.0,72.0,72.0,67.0,67.0,56.0
9174,78.0,72.0,72.0,67.0,67.0,56.0,52.0
9175,71.0,78.0,67.0,64.0,62.0,53.0,34.0
9176,78.0,67.0,64.0,62.0,53.0,34.0,32.0
9177,67.0,64.0,62.0,53.0,34.0,32.0,39.0
9178,64.0,62.0,53.0,34.0,32.0,39.0,45.0
9179,62.0,53.0,34.0,32.0,39.0,45.0,55.0
9180,53.0,34.0,32.0,39.0,45.0,55.0,55.0
9181,34.0,32.0,39.0,45.0,55.0,55.0,63.0
9182,32.0,39.0,45.0,55.0,55.0,63.0,74.0
9183,39.0,45.0,55.0,55.0,63.0,74.0,80.0
9184,45.0,55.0,55.0,63.0,74.0,80.0,89.0
9185,55.0,55.0,63.0,74.0,80.0,89.0,92.0
9186,55.0,63.0,74.0,80.0,89.0,92.0,101.0
9187,69.0,83.0,88.0,74.0,68.0,54.0,34.0
9188,83.0,88.0,74.0,68.0,54.0,34.0,33.0
9189,88.0,74.0,68.0,54.0,34.0,33.0,24.0
9190,74.0,68.0,54.0,34.0,33.0,24.0,17.0
9191,68.0,54.0,34.0,33.0,24.0,17.0,16.0
9192,54.0,34.0,33.0,24.0,17.0,16.0,13.0
9193,34.0,33.0,24.0,17.0,16.0,13.0,9.0
9194,33.0,24.0,17.0,16.0,13.0,9.0,7.0
9195,24.0,17.0,16.0,13.0,9.0,7.0,9.0
9196,17.0,16.0,13.0,9.0,7.0,9.0,9.0
9197,16.0,13.0,9.0,7.0,9.0,9.0,7.0
9198,13.0,9.0,7.0,9.0,9.0,7.0,9.0
9199,9.0,7.0,9.0,9.0,7.0,9.0,10.0
9200,7.0,9.0,9.0,7.0,9.0,10.0,10.0
9201,9.0,9.0,7.0,9.0,10.0,10.0,12.0
9202,9.0,7.0,9.0,10.0,10.0,12.0,12.0
9203,7.0,9.0,10.0,10.0,12.0,12.0,16.0
9204,9.0,10.0,10.0,12.0,12.0,16.0,18.0
9205,10.0,10.0,12.0,12.0,16.0,18.0,21.0
9206,10.0,12.0,12.0,16.0,18.0,21.0,23.0
9207,12.0,12.0,16.0,18.0,21.0,23.0,29.0
9208,12.0,16.0,18.0,21.0,23.0,29.0,34.0
9209,16.0,18.0,21.0,23.0,29.0,34.0,51.0
9210,18.0,21.0,23.0,29.0,34.0,51.0,101.0
9211,97.0,88.0,90.0,92.0,88.0,79.0,74.0
9212,88.0,90.0,92.0,88.0,79.0,74.0,73.0
9213,90.0,92.0,88.0,79.0,74.0,73.0,70.0
9214,92.0,88.0,79.0,74.0,73.0,70.0,65.0
9215,88.0,79.0,74.0,73.0,70.0,65.0,57.0
9216,79.0,74.0,73.0,70.0,65.0,57.0,59.0
9217,74.0,73.0,70.0,65.0,57.0,59.0,56.0
9218,73.0,70.0,65.0,57.0,59.0,56.0,68.0
9219,70.0,65.0,57.0,59.0,56.0,68.0,75.0
9220,65.0,57.0,59.0,56.0,68.0,75.0,90.0
9221,57.0,59.0,56.0,68.0,75.0,90.0,99.0
9222,59.0,56.0,68.0,75.0,90.0,99.0,99.0
9223,56.0,68.0,75.0,90.0,99.0,99.0,101.0
9224,11.0,35.0,68.0,72.0,73.0,73.0,64.0
9225,35.0,68.0,72.0,73.0,73.0,64.0,68.0
9226,68.0,72.0,73.0,73.0,64.0,68.0,71.0
9227,72.0,73.0,73.0,64.0,68.0,71.0,66.0
9228,73.0,73.0,64.0,68.0,71.0,66.0,69.0
9229,73.0,64.0,68.0,71.0,66.0,69.0,59.0
9230,64.0,68.0,71.0,66.0,69.0,59.0,61.0
9231,68.0,71.0,66.0,69.0,59.0,61.0,63.0
9232,71.0,66.0,69.0,59.0,61.0,63.0,83.0
9233,66.0,69.0,59.0,61.0,63.0,83.0,94.0
9234,69.0,59.0,61.0,63.0,83.0,94.0,101.0
9235,85.0,78.0,71.0,66.0,56.0,53.0,51.0
9236,78.0,71.0,66.0,56.0,53.0,51.0,48.0
9237,71.0,66.0,56.0,53.0,51.0,48.0,54.0
9238,66.0,56.0,53.0,51.0,48.0,54.0,59.0
9239,56.0,53.0,51.0,48.0,54.0,59.0,56.0
9240,53.0,51.0,48.0,54.0,59.0,56.0,58.0
9241,51.0,48.0,54.0,59.0,56.0,58.0,56.0
9242,48.0,54.0,59.0,56.0,58.0,56.0,61.0
9243,54.0,59.0,56.0,58.0,56.0,61.0,63.0
9244,59.0,56.0,58.0,56.0,61.0,63.0,72.0
9245,56.0,58.0,56.0,61.0,63.0,72.0,76.0
9246,58.0,56.0,61.0,63.0,72.0,76.0,72.0
9247,56.0,61.0,63.0,72.0,76.0,72.0,72.0
9248,61.0,63.0,72.0,76.0,72.0,72.0,73.0
9249,63.0,72.0,76.0,72.0,72.0,73.0,101.0
9250,59.0,72.0,84.0,67.0,53.0,37.0,34.0
9251,72.0,84.0,67.0,53.0,37.0,34.0,32.0
9252,84.0,67.0,53.0,37.0,34.0,32.0,29.0
9253,67.0,53.0,37.0,34.0,32.0,29.0,25.0
9254,53.0,37.0,34.0,32.0,29.0,25.0,26.0
9255,37.0,34.0,32.0,29.0,25.0,26.0,23.0
9256,34.0,32.0,29.0,25.0,26.0,23.0,21.0
9257,32.0,29.0,25.0,26.0,23.0,21.0,25.0
9258,29.0,25.0,26.0,23.0,21.0,25.0,33.0
9259,25.0,26.0,23.0,21.0,25.0,33.0,33.0
9260,26.0,23.0,21.0,25.0,33.0,33.0,34.0
9261,23.0,21.0,25.0,33.0,33.0,34.0,36.0
9262,21.0,25.0,33.0,33.0,34.0,36.0,35.0
9263,25.0,33.0,33.0,34.0,36.0,35.0,36.0
9264,33.0,33.0,34.0,36.0,35.0,36.0,101.0
9265,5.0,32.0,4.0,10.0,11.0,16.0,22.0
9266,32.0,4.0,10.0,11.0,16.0,22.0,19.0
9267,4.0,10.0,11.0,16.0,22.0,19.0,20.0
9268,10.0,11.0,16.0,22.0,19.0,20.0,19.0
9269,11.0,16.0,22.0,19.0,20.0,19.0,18.0
9270,16.0,22.0,19.0,20.0,19.0,18.0,16.0
9271,22.0,19.0,20.0,19.0,18.0,16.0,17.0
9272,19.0,20.0,19.0,18.0,16.0,17.0,21.0
9273,20.0,19.0,18.0,16.0,17.0,21.0,31.0
9274,19.0,18.0,16.0,17.0,21.0,31.0,40.0
9275,18.0,16.0,17.0,21.0,31.0,40.0,59.0
9276,16.0,17.0,21.0,31.0,40.0,59.0,57.0
9277,17.0,21.0,31.0,40.0,59.0,57.0,71.0
9278,21.0,31.0,40.0,59.0,57.0,71.0,80.0
9279,31.0,40.0,59.0,57.0,71.0,80.0,101.0
9280,76.0,77.0,71.0,67.0,58.0,51.0,42.0
9281,77.0,71.0,67.0,58.0,51.0,42.0,38.0
9282,71.0,67.0,58.0,51.0,42.0,38.0,30.0
9283,67.0,58.0,51.0,42.0,38.0,30.0,24.0
9284,58.0,51.0,42.0,38.0,30.0,24.0,23.0
9285,51.0,42.0,38.0,30.0,24.0,23.0,20.0
9286,42.0,38.0,30.0,24.0,23.0,20.0,17.0
9287,38.0,30.0,24.0,23.0,20.0,17.0,19.0
9288,30.0,24.0,23.0,20.0,17.0,19.0,19.0
9289,24.0,23.0,20.0,17.0,19.0,19.0,16.0
9290,23.0,20.0,17.0,19.0,19.0,16.0,17.0
9291,20.0,17.0,19.0,19.0,16.0,17.0,23.0
9292,17.0,19.0,19.0,16.0,17.0,23.0,22.0
9293,19.0,19.0,16.0,17.0,23.0,22.0,24.0
9294,19.0,16.0,17.0,23.0,22.0,24.0,23.0
9295,16.0,17.0,23.0,22.0,24.0,23.0,24.0
9296,17.0,23.0,22.0,24.0,23.0,24.0,30.0
9297,23.0,22.0,24.0,23.0,24.0,30.0,40.0
9298,22.0,24.0,23.0,24.0,30.0,40.0,49.0
9299,24.0,23.0,24.0,30.0,40.0,49.0,101.0
9300,87.0,84.0,73.0,66.0,71.0,73.0,78.0
9301,84.0,73.0,66.0,71.0,73.0,78.0,92.0
9302,73.0,66.0,71.0,73.0,78.0,92.0,101.0
9303,99.0,97.0,89.0,81.0,76.0,68.0,65.0
9304,97.0,89.0,81.0,76.0,68.0,65.0,63.0
9305,89.0,81.0,76.0,68.0,65.0,63.0,63.0
9306,81.0,76.0,68.0,65.0,63.0,63.0,68.0
9307,76.0,68.0,65.0,63.0,63.0,68.0,62.0
9308,68.0,65.0,63.0,63.0,68.0,62.0,64.0
9309,65.0,63.0,63.0,68.0,62.0,64.0,60.0
9310,63.0,63.0,68.0,62.0,64.0,60.0,58.0
9311,63.0,68.0,62.0,64.0,60.0,58.0,56.0
9312,68.0,62.0,64.0,60.0,58.0,56.0,48.0
9313,62.0,64.0,60.0,58.0,56.0,48.0,53.0
9314,64.0,60.0,58.0,56.0,48.0,53.0,60.0
9315,60.0,58.0,56.0,48.0,53.0,60.0,63.0
9316,58.0,56.0,48.0,53.0,60.0,63.0,67.0
9317,56.0,48.0,53.0,60.0,63.0,67.0,101.0
9318,48.0,68.0,87.0,89.0,80.0,83.0,39.0
9319,68.0,87.0,89.0,80.0,83.0,39.0,65.0
9320,87.0,89.0,80.0,83.0,39.0,65.0,75.0
9321,89.0,80.0,83.0,39.0,65.0,75.0,67.0
9322,80.0,83.0,39.0,65.0,75.0,67.0,76.0
9323,83.0,39.0,65.0,75.0,67.0,76.0,80.0
9324,39.0,65.0,75.0,67.0,76.0,80.0,77.0
9325,65.0,75.0,67.0,76.0,80.0,77.0,60.0
9326,75.0,67.0,76.0,80.0,77.0,60.0,59.0
9327,67.0,76.0,80.0,77.0,60.0,59.0,65.0
9328,76.0,80.0,77.0,60.0,59.0,65.0,73.0
9329,80.0,77.0,60.0,59.0,65.0,73.0,90.0
9330,77.0,60.0,59.0,65.0,73.0,90.0,92.0
9331,60.0,59.0,65.0,73.0,90.0,92.0,93.0
9332,59.0,65.0,73.0,90.0,92.0,93.0,101.0
9333,89.0,70.0,61.0,61.0,57.0,56.0,51.0
9334,70.0,61.0,61.0,57.0,56.0,51.0,45.0
9335,61.0,61.0,57.0,56.0,51.0,45.0,41.0
9336,61.0,57.0,56.0,51.0,45.0,41.0,41.0
9337,57.0,56.0,51.0,45.0,41.0,41.0,44.0
9338,56.0,51.0,45.0,41.0,41.0,44.0,46.0
9339,51.0,45.0,41.0,41.0,44.0,46.0,53.0
9340,45.0,41.0,41.0,44.0,46.0,53.0,67.0
9341,41.0,41.0,44.0,46.0,53.0,67.0,76.0
9342,41.0,44.0,46.0,53.0,67.0,76.0,81.0
9343,44.0,46.0,53.0,67.0,76.0,81.0,90.0
9344,46.0,53.0,67.0,76.0,81.0,90.0,97.0
9345,53.0,67.0,76.0,81.0,90.0,97.0,100.0
9346,67.0,76.0,81.0,90.0,97.0,100.0,101.0
9347,98.0,99.0,85.0,88.0,88.0,90.0,95.0
9348,99.0,85.0,88.0,88.0,90.0,95.0,99.0
9349,85.0,88.0,88.0,90.0,95.0,99.0,101.0
9350,79.0,59.0,48.0,33.0,24.0,15.0,14.0
9351,59.0,48.0,33.0,24.0,15.0,14.0,10.0
9352,48.0,33.0,24.0,15.0,14.0,10.0,11.0
9353,33.0,24.0,15.0,14.0,10.0,11.0,10.0
9354,24.0,15.0,14.0,10.0,11.0,10.0,9.0
9355,89.0,29.0,22.0,17.0,13.0,11.0,9.0
9356,29.0,22.0,17.0,13.0,11.0,9.0,7.0
9357,22.0,17.0,13.0,11.0,9.0,7.0,9.0
9358,17.0,13.0,11.0,9.0,7.0,9.0,10.0
9359,13.0,11.0,9.0,7.0,9.0,10.0,12.0
9360,11.0,9.0,7.0,9.0,10.0,12.0,13.0
9361,9.0,7.0,9.0,10.0,12.0,13.0,14.0
9362,7.0,9.0,10.0,12.0,13.0,14.0,17.0
9363,9.0,10.0,12.0,13.0,14.0,17.0,19.0
9364,10.0,12.0,13.0,14.0,17.0,19.0,24.0
9365,12.0,13.0,14.0,17.0,19.0,24.0,29.0
9366,13.0,14.0,17.0,19.0,24.0,29.0,37.0
9367,14.0,17.0,19.0,24.0,29.0,37.0,43.0
9368,17.0,19.0,24.0,29.0,37.0,43.0,101.0
9369,52.0,57.0,75.0,66.0,63.0,61.0,74.0
9370,57.0,75.0,66.0,63.0,61.0,74.0,75.0
9371,75.0,66.0,63.0,61.0,74.0,75.0,81.0
9372,66.0,63.0,61.0,74.0,75.0,81.0,87.0
9373,63.0,61.0,74.0,75.0,81.0,87.0,101.0
9374,80.0,75.0,89.0,87.0,77.0,64.0,60.0
9375,75.0,89.0,87.0,77.0,64.0,60.0,41.0
9376,89.0,87.0,77.0,64.0,60.0,41.0,45.0
9377,87.0,77.0,64.0,60.0,41.0,45.0,60.0
9378,77.0,64.0,60.0,41.0,45.0,60.0,68.0
9379,64.0,60.0,41.0,45.0,60.0,68.0,75.0
9380,60.0,41.0,45.0,60.0,68.0,75.0,90.0
9381,41.0,45.0,60.0,68.0,75.0,90.0,100.0
9382,45.0,60.0,68.0,75.0,90.0,100.0,101.0
9383,43.0,66.0,63.0,54.0,57.0,56.0,52.0
9384,66.0,63.0,54.0,57.0,56.0,52.0,48.0
9385,63.0,54.0,57.0,56.0,52.0,48.0,36.0
9386,54.0,57.0,56.0,52.0,48.0,36.0,31.0
9387,57.0,56.0,52.0,48.0,36.0,31.0,19.0
9388,56.0,52.0,48.0,36.0,31.0,19.0,25.0
9389,52.0,48.0,36.0,31.0,19.0,25.0,26.0
9390,48.0,36.0,31.0,19.0,25.0,26.0,25.0
9391,36.0,31.0,19.0,25.0,26.0,25.0,22.0
9392,31.0,19.0,25.0,26.0,25.0,22.0,22.0
9393,19.0,25.0,26.0,25.0,22.0,22.0,22.0
9394,25.0,26.0,25.0,22.0,22.0,22.0,26.0
9395,26.0,25.0,22.0,22.0,22.0,26.0,30.0
9396,25.0,22.0,22.0,22.0,26.0,30.0,41.0
9397,22.0,22.0,22.0,26.0,30.0,41.0,101.0
9398,17.0,38.0,24.0,26.0,26.0,27.0,29.0
9399,38.0,24.0,26.0,26.0,27.0,29.0,30.0
9400,24.0,26.0,26.0,27.0,29.0,30.0,34.0
9401,26.0,26.0,27.0,29.0,30.0,34.0,46.0
9402,26.0,27.0,29.0,30.0,34.0,46.0,63.0
9403,27.0,29.0,30.0,34.0,46.0,63.0,72.0
9404,29.0,30.0,34.0,46.0,63.0,72.0,69.0
9405,30.0,34.0,46.0,63.0,72.0,69.0,85.0
9406,34.0,46.0,63.0,72.0,69.0,85.0,93.0
9407,46.0,63.0,72.0,69.0,85.0,93.0,95.0
9408,63.0,72.0,69.0,85.0,93.0,95.0,101.0
9409,99.0,90.0,83.0,77.0,85.0,96.0,101.0
9410,81.0,81.0,64.0,73.0,80.0,93.0,101.0
9411,23.0,37.0,66.0,68.0,75.0,73.0,45.0
9412,37.0,66.0,68.0,75.0,73.0,45.0,57.0
9413,66.0,68.0,75.0,73.0,45.0,57.0,32.0
9414,68.0,75.0,73.0,45.0,57.0,32.0,30.0
9415,75.0,73.0,45.0,57.0,32.0,30.0,34.0
9416,73.0,45.0,57.0,32.0,30.0,34.0,37.0
9417,45.0,57.0,32.0,30.0,34.0,37.0,38.0
9418,57.0,32.0,30.0,34.0,37.0,38.0,36.0
9419,32.0,30.0,34.0,37.0,38.0,36.0,30.0
9420,30.0,34.0,37.0,38.0,36.0,30.0,36.0
9421,34.0,37.0,38.0,36.0,30.0,36.0,34.0
9422,37.0,38.0,36.0,30.0,36.0,34.0,33.0
9423,38.0,36.0,30.0,36.0,34.0,33.0,34.0
9424,36.0,30.0,36.0,34.0,33.0,34.0,39.0
9425,30.0,36.0,34.0,33.0,34.0,39.0,46.0
9426,36.0,34.0,33.0,34.0,39.0,46.0,35.0
9427,34.0,33.0,34.0,39.0,46.0,35.0,32.0
9428,33.0,34.0,39.0,46.0,35.0,32.0,32.0
9429,34.0,39.0,46.0,35.0,32.0,32.0,31.0
9430,39.0,46.0,35.0,32.0,32.0,31.0,26.0
9431,46.0,35.0,32.0,32.0,31.0,26.0,15.0
9432,35.0,32.0,32.0,31.0,26.0,15.0,12.0
9433,32.0,32.0,31.0,26.0,15.0,12.0,19.0
9434,32.0,31.0,26.0,15.0,12.0,19.0,19.0
9435,31.0,26.0,15.0,12.0,19.0,19.0,20.0
9436,26.0,15.0,12.0,19.0,19.0,20.0,21.0
9437,15.0,12.0,19.0,19.0,20.0,21.0,22.0
9438,12.0,19.0,19.0,20.0,21.0,22.0,26.0
9439,19.0,19.0,20.0,21.0,22.0,26.0,25.0
9440,19.0,20.0,21.0,22.0,26.0,25.0,33.0
9441,20.0,21.0,22.0,26.0,25.0,33.0,40.0
9442,21.0,22.0,26.0,25.0,33.0,40.0,47.0
9443,22.0,26.0,25.0,33.0,40.0,47.0,50.0
9444,26.0,25.0,33.0,40.0,47.0,50.0,101.0
9445,8.0,22.0,72.0,78.0,81.0,71.0,59.0
9446,22.0,72.0,78.0,81.0,71.0,59.0,64.0
9447,72.0,78.0,81.0,71.0,59.0,64.0,52.0
9448,78.0,81.0,71.0,59.0,64.0,52.0,51.0
9449,81.0,71.0,59.0,64.0,52.0,51.0,51.0
9450,71.0,59.0,64.0,52.0,51.0,51.0,55.0
9451,59.0,64.0,52.0,51.0,51.0,55.0,53.0
9452,64.0,52.0,51.0,51.0,55.0,53.0,57.0
9453,52.0,51.0,51.0,55.0,53.0,57.0,49.0
9454,51.0,51.0,55.0,53.0,57.0,49.0,36.0
9455,51.0,55.0,53.0,57.0,49.0,36.0,33.0
9456,55.0,53.0,57.0,49.0,36.0,33.0,40.0
9457,53.0,57.0,49.0,36.0,33.0,40.0,34.0
9458,57.0,49.0,36.0,33.0,40.0,34.0,29.0
9459,49.0,36.0,33.0,40.0,34.0,29.0,30.0
9460,36.0,33.0,40.0,34.0,29.0,30.0,28.0
9461,33.0,40.0,34.0,29.0,30.0,28.0,26.0
9462,40.0,34.0,29.0,30.0,28.0,26.0,25.0
9463,34.0,29.0,30.0,28.0,26.0,25.0,23.0
9464,29.0,30.0,28.0,26.0,25.0,23.0,23.0
9465,30.0,28.0,26.0,25.0,23.0,23.0,24.0
9466,28.0,26.0,25.0,23.0,23.0,24.0,24.0
9467,26.0,25.0,23.0,23.0,24.0,24.0,24.0
9468,25.0,23.0,23.0,24.0,24.0,24.0,23.0
9469,23.0,23.0,24.0,24.0,24.0,23.0,27.0
9470,23.0,24.0,24.0,24.0,23.0,27.0,27.0
9471,24.0,24.0,24.0,23.0,27.0,27.0,25.0
9472,24.0,24.0,23.0,27.0,27.0,25.0,25.0
9473,24.0,23.0,27.0,27.0,25.0,25.0,22.0
9474,23.0,27.0,27.0,25.0,25.0,22.0,25.0
9475,27.0,27.0,25.0,25.0,22.0,25.0,26.0
9476,27.0,25.0,25.0,22.0,25.0,26.0,25.0
9477,25.0,25.0,22.0,25.0,26.0,25.0,32.0
9478,25.0,22.0,25.0,26.0,25.0,32.0,35.0
9479,22.0,25.0,26.0,25.0,32.0,35.0,42.0
9480,25.0,26.0,25.0,32.0,35.0,42.0,44.0
9481,26.0,25.0,32.0,35.0,42.0,44.0,49.0
9482,25.0,32.0,35.0,42.0,44.0,49.0,43.0
9483,32.0,35.0,42.0,44.0,49.0,43.0,101.0
9484,93.0,85.0,80.0,71.0,59.0,53.0,58.0
9485,85.0,80.0,71.0,59.0,53.0,58.0,54.0
9486,80.0,71.0,59.0,53.0,58.0,54.0,50.0
9487,71.0,59.0,53.0,58.0,54.0,50.0,49.0
9488,59.0,53.0,58.0,54.0,50.0,49.0,46.0
9489,53.0,58.0,54.0,50.0,49.0,46.0,46.0
9490,58.0,54.0,50.0,49.0,46.0,46.0,45.0
9491,54.0,50.0,49.0,46.0,46.0,45.0,38.0
9492,50.0,49.0,46.0,46.0,45.0,38.0,39.0
9493,49.0,46.0,46.0,45.0,38.0,39.0,33.0
9494,46.0,46.0,45.0,38.0,39.0,33.0,31.0
9495,46.0,45.0,38.0,39.0,33.0,31.0,48.0
9496,45.0,38.0,39.0,33.0,31.0,48.0,56.0
9497,38.0,39.0,33.0,31.0,48.0,56.0,101.0
9498,51.0,27.0,19.0,31.0,34.0,51.0,59.0
9499,27.0,19.0,31.0,34.0,51.0,59.0,59.0
9500,19.0,31.0,34.0,51.0,59.0,59.0,58.0
9501,31.0,34.0,51.0,59.0,59.0,58.0,67.0
9502,34.0,51.0,59.0,59.0,58.0,67.0,67.0
9503,51.0,59.0,59.0,58.0,67.0,67.0,75.0
9504,59.0,59.0,58.0,67.0,67.0,75.0,101.0
9505,54.0,47.0,45.0,37.0,43.0,55.0,63.0
9506,47.0,45.0,37.0,43.0,55.0,63.0,79.0
9507,45.0,37.0,43.0,55.0,63.0,79.0,95.0
9508,37.0,43.0,55.0,63.0,79.0,95.0,101.0
9509,44.0,49.0,61.0,65.0,68.0,62.0,59.0
9510,49.0,61.0,65.0,68.0,62.0,59.0,62.0
9511,61.0,65.0,68.0,62.0,59.0,62.0,61.0
9512,65.0,68.0,62.0,59.0,62.0,61.0,67.0
9513,68.0,62.0,59.0,62.0,61.0,67.0,71.0
9514,62.0,59.0,62.0,61.0,67.0,71.0,68.0
9515,59.0,62.0,61.0,67.0,71.0,68.0,78.0
9516,62.0,61.0,67.0,71.0,68.0,78.0,85.0
9517,61.0,67.0,71.0,68.0,78.0,85.0,95.0
9518,67.0,71.0,68.0,78.0,85.0,95.0,101.0
9519,100.0,97.0,91.0,93.0,81.0,81.0,84.0
9520,97.0,91.0,93.0,81.0,81.0,84.0,80.0
9521,91.0,93.0,81.0,81.0,84.0,80.0,78.0
9522,93.0,81.0,81.0,84.0,80.0,78.0,73.0
9523,81.0,81.0,84.0,80.0,78.0,73.0,69.0
9524,81.0,84.0,80.0,78.0,73.0,69.0,69.0
9525,84.0,80.0,78.0,73.0,69.0,69.0,70.0
9526,80.0,78.0,73.0,69.0,69.0,70.0,60.0
9527,78.0,73.0,69.0,69.0,70.0,60.0,53.0
9528,73.0,69.0,69.0,70.0,60.0,53.0,52.0
9529,69.0,69.0,70.0,60.0,53.0,52.0,46.0
9530,69.0,70.0,60.0,53.0,52.0,46.0,47.0
9531,70.0,60.0,53.0,52.0,46.0,47.0,44.0
9532,60.0,53.0,52.0,46.0,47.0,44.0,33.0
9533,53.0,52.0,46.0,47.0,44.0,33.0,41.0
9534,52.0,46.0,47.0,44.0,33.0,41.0,44.0
9535,46.0,47.0,44.0,33.0,41.0,44.0,101.0
9536,98.0,79.0,63.0,54.0,42.0,33.0,30.0
9537,79.0,63.0,54.0,42.0,33.0,30.0,33.0
9538,63.0,54.0,42.0,33.0,30.0,33.0,28.0
9539,54.0,42.0,33.0,30.0,33.0,28.0,27.0
9540,42.0,33.0,30.0,33.0,28.0,27.0,33.0
9541,33.0,30.0,33.0,28.0,27.0,33.0,35.0
9542,30.0,33.0,28.0,27.0,33.0,35.0,39.0
9543,33.0,28.0,27.0,33.0,35.0,39.0,40.0
9544,28.0,27.0,33.0,35.0,39.0,40.0,48.0
9545,27.0,33.0,35.0,39.0,40.0,48.0,52.0
9546,33.0,35.0,39.0,40.0,48.0,52.0,61.0
9547,35.0,39.0,40.0,48.0,52.0,61.0,65.0
9548,39.0,40.0,48.0,52.0,61.0,65.0,63.0
9549,40.0,48.0,52.0,61.0,65.0,63.0,66.0
9550,48.0,52.0,61.0,65.0,63.0,66.0,101.0
9551,71.0,83.0,72.0,83.0,61.0,76.0,76.0
9552,83.0,72.0,83.0,61.0,76.0,76.0,75.0
9553,72.0,83.0,61.0,76.0,76.0,75.0,74.0
9554,83.0,61.0,76.0,76.0,75.0,74.0,71.0
9555,61.0,76.0,76.0,75.0,74.0,71.0,79.0
9556,76.0,76.0,75.0,74.0,71.0,79.0,73.0
9557,76.0,75.0,74.0,71.0,79.0,73.0,71.0
9558,75.0,74.0,71.0,79.0,73.0,71.0,71.0
9559,74.0,71.0,79.0,73.0,71.0,71.0,71.0
9560,71.0,79.0,73.0,71.0,71.0,71.0,68.0
9561,79.0,73.0,71.0,71.0,71.0,68.0,67.0
9562,73.0,71.0,71.0,71.0,68.0,67.0,67.0
9563,71.0,71.0,71.0,68.0,67.0,67.0,76.0
9564,71.0,71.0,68.0,67.0,67.0,76.0,101.0
9565,91.0,82.0,79.0,74.0,71.0,67.0,66.0
9566,82.0,79.0,74.0,71.0,67.0,66.0,71.0
9567,79.0,74.0,71.0,67.0,66.0,71.0,61.0
9568,74.0,71.0,67.0,66.0,71.0,61.0,62.0
9569,71.0,67.0,66.0,71.0,61.0,62.0,61.0
9570,67.0,66.0,71.0,61.0,62.0,61.0,60.0
9571,66.0,71.0,61.0,62.0,61.0,60.0,65.0
9572,71.0,61.0,62.0,61.0,60.0,65.0,69.0
9573,61.0,62.0,61.0,60.0,65.0,69.0,87.0
9574,62.0,61.0,60.0,65.0,69.0,87.0,101.0
9575,96.0,88.0,93.0,88.0,84.0,72.0,66.0
9576,88.0,93.0,88.0,84.0,72.0,66.0,55.0
9577,93.0,88.0,84.0,72.0,66.0,55.0,49.0
9578,88.0,84.0,72.0,66.0,55.0,49.0,41.0
9579,84.0,72.0,66.0,55.0,49.0,41.0,46.0
9580,72.0,66.0,55.0,49.0,41.0,46.0,52.0
9581,66.0,55.0,49.0,41.0,46.0,52.0,72.0
9582,55.0,49.0,41.0,46.0,52.0,72.0,101.0
9583,93.0,84.0,63.0,52.0,25.0,20.0,16.0
9584,84.0,63.0,52.0,25.0,20.0,16.0,12.0
9585,63.0,52.0,25.0,20.0,16.0,12.0,11.0
9586,52.0,25.0,20.0,16.0,12.0,11.0,9.0
9587,25.0,20.0,16.0,12.0,11.0,9.0,7.0
9588,20.0,16.0,12.0,11.0,9.0,7.0,7.0
