,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
40141,21.0,19.0,23.0,38.0,45.0,58.0,72.0
40142,19.0,23.0,38.0,45.0,58.0,72.0,89.0
40143,23.0,38.0,45.0,58.0,72.0,89.0,101.0
40144,96.0,82.0,77.0,71.0,65.0,56.0,52.0
40145,82.0,77.0,71.0,65.0,56.0,52.0,44.0
40146,77.0,71.0,65.0,56.0,52.0,44.0,35.0
40147,71.0,65.0,56.0,52.0,44.0,35.0,28.0
40148,65.0,56.0,52.0,44.0,35.0,28.0,24.0
40149,56.0,52.0,44.0,35.0,28.0,24.0,18.0
40150,52.0,44.0,35.0,28.0,24.0,18.0,16.0
40151,44.0,35.0,28.0,24.0,18.0,16.0,16.0
40152,35.0,28.0,24.0,18.0,16.0,16.0,15.0
40153,28.0,24.0,18.0,16.0,16.0,15.0,11.0
40154,24.0,18.0,16.0,16.0,15.0,11.0,11.0
40155,18.0,16.0,16.0,15.0,11.0,11.0,11.0
40156,16.0,16.0,15.0,11.0,11.0,11.0,11.0
40157,16.0,15.0,11.0,11.0,11.0,11.0,11.0
40158,15.0,11.0,11.0,11.0,11.0,11.0,11.0
40159,11.0,11.0,11.0,11.0,11.0,11.0,10.0
40160,11.0,11.0,11.0,11.0,11.0,10.0,11.0
40161,11.0,11.0,11.0,11.0,10.0,11.0,13.0
40162,11.0,11.0,11.0,10.0,11.0,13.0,8.0
40163,11.0,11.0,10.0,11.0,13.0,8.0,10.0
40164,11.0,10.0,11.0,13.0,8.0,10.0,10.0
40165,10.0,11.0,13.0,8.0,10.0,10.0,10.0
40166,11.0,13.0,8.0,10.0,10.0,10.0,14.0
40167,13.0,8.0,10.0,10.0,10.0,14.0,17.0
40168,8.0,10.0,10.0,10.0,14.0,17.0,18.0
40169,10.0,10.0,10.0,14.0,17.0,18.0,24.0
40170,10.0,10.0,14.0,17.0,18.0,24.0,30.0
40171,10.0,14.0,17.0,18.0,24.0,30.0,35.0
40172,14.0,17.0,18.0,24.0,30.0,35.0,35.0
40173,17.0,18.0,24.0,30.0,35.0,35.0,34.0
40174,18.0,24.0,30.0,35.0,35.0,34.0,39.0
40175,24.0,30.0,35.0,35.0,34.0,39.0,42.0
40176,30.0,35.0,35.0,34.0,39.0,42.0,47.0
40177,35.0,35.0,34.0,39.0,42.0,47.0,46.0
40178,35.0,34.0,39.0,42.0,47.0,46.0,101.0
40179,67.0,67.0,62.0,45.0,31.0,10.0,6.0
40180,67.0,62.0,45.0,31.0,10.0,6.0,1.0
40181,62.0,45.0,31.0,10.0,6.0,1.0,1.0
40182,45.0,31.0,10.0,6.0,1.0,1.0,1.0
40183,31.0,10.0,6.0,1.0,1.0,1.0,2.0
40184,10.0,6.0,1.0,1.0,1.0,2.0,2.0
40185,6.0,1.0,1.0,1.0,2.0,2.0,2.0
40186,1.0,1.0,1.0,2.0,2.0,2.0,5.0
40187,1.0,1.0,2.0,2.0,2.0,5.0,5.0
40188,1.0,2.0,2.0,2.0,5.0,5.0,6.0
40189,2.0,2.0,2.0,5.0,5.0,6.0,8.0
40190,2.0,2.0,5.0,5.0,6.0,8.0,17.0
40191,2.0,5.0,5.0,6.0,8.0,17.0,23.0
40192,5.0,5.0,6.0,8.0,17.0,23.0,25.0
40193,5.0,6.0,8.0,17.0,23.0,25.0,35.0
40194,6.0,8.0,17.0,23.0,25.0,35.0,101.0
40195,77.0,72.0,67.0,67.0,67.0,71.0,63.0
40196,72.0,67.0,67.0,67.0,71.0,63.0,53.0
40197,67.0,67.0,67.0,71.0,63.0,53.0,48.0
40198,67.0,67.0,71.0,63.0,53.0,48.0,101.0
40199,50.0,54.0,67.0,79.0,83.0,88.0,96.0
40200,54.0,67.0,79.0,83.0,88.0,96.0,101.0
40201,63.0,35.0,26.0,16.0,12.0,12.0,11.0
40202,35.0,26.0,16.0,12.0,12.0,11.0,7.0
40203,26.0,16.0,12.0,12.0,11.0,7.0,4.0
40204,16.0,12.0,12.0,11.0,7.0,4.0,4.0
40205,12.0,12.0,11.0,7.0,4.0,4.0,6.0
40206,12.0,11.0,7.0,4.0,4.0,6.0,6.0
40207,11.0,7.0,4.0,4.0,6.0,6.0,7.0
40208,7.0,4.0,4.0,6.0,6.0,7.0,9.0
40209,4.0,4.0,6.0,6.0,7.0,9.0,9.0
40210,4.0,6.0,6.0,7.0,9.0,9.0,8.0
40211,6.0,6.0,7.0,9.0,9.0,8.0,9.0
40212,6.0,7.0,9.0,9.0,8.0,9.0,11.0
40213,7.0,9.0,9.0,8.0,9.0,11.0,12.0
40214,9.0,9.0,8.0,9.0,11.0,12.0,16.0
40215,9.0,8.0,9.0,11.0,12.0,16.0,22.0
40216,8.0,9.0,11.0,12.0,16.0,22.0,23.0
40217,9.0,11.0,12.0,16.0,22.0,23.0,25.0
40218,11.0,12.0,16.0,22.0,23.0,25.0,32.0
40219,12.0,16.0,22.0,23.0,25.0,32.0,35.0
40220,16.0,22.0,23.0,25.0,32.0,35.0,46.0
40221,22.0,23.0,25.0,32.0,35.0,46.0,50.0
40222,23.0,25.0,32.0,35.0,46.0,50.0,101.0
40223,1.0,1.0,1.0,1.0,1.0,1.0,3.0
40224,1.0,1.0,1.0,1.0,1.0,3.0,4.0
40225,1.0,1.0,1.0,1.0,3.0,4.0,4.0
40226,1.0,1.0,1.0,3.0,4.0,4.0,6.0
40227,1.0,1.0,3.0,4.0,4.0,6.0,11.0
40228,1.0,3.0,4.0,4.0,6.0,11.0,15.0
40229,3.0,4.0,4.0,6.0,11.0,15.0,17.0
40230,4.0,4.0,6.0,11.0,15.0,17.0,23.0
40231,4.0,6.0,11.0,15.0,17.0,23.0,33.0
40232,6.0,11.0,15.0,17.0,23.0,33.0,41.0
40233,11.0,15.0,17.0,23.0,33.0,41.0,45.0
40234,15.0,17.0,23.0,33.0,41.0,45.0,47.0
40235,17.0,23.0,33.0,41.0,45.0,47.0,101.0
40236,42.0,29.0,18.0,13.0,5.0,3.0,1.0
40237,29.0,18.0,13.0,5.0,3.0,1.0,2.0
40238,18.0,13.0,5.0,3.0,1.0,2.0,3.0
40239,13.0,5.0,3.0,1.0,2.0,3.0,7.0
40240,5.0,3.0,1.0,2.0,3.0,7.0,7.0
40241,3.0,1.0,2.0,3.0,7.0,7.0,10.0
40242,1.0,2.0,3.0,7.0,7.0,10.0,13.0
40243,2.0,3.0,7.0,7.0,10.0,13.0,19.0
40244,3.0,7.0,7.0,10.0,13.0,19.0,30.0
40245,7.0,7.0,10.0,13.0,19.0,30.0,47.0
40246,7.0,10.0,13.0,19.0,30.0,47.0,58.0
40247,10.0,13.0,19.0,30.0,47.0,58.0,79.0
40248,13.0,19.0,30.0,47.0,58.0,79.0,92.0
40249,19.0,30.0,47.0,58.0,79.0,92.0,101.0
40250,93.0,78.0,73.0,71.0,73.0,81.0,69.0
40251,78.0,73.0,71.0,73.0,81.0,69.0,66.0
40252,73.0,71.0,73.0,81.0,69.0,66.0,61.0
40253,71.0,73.0,81.0,69.0,66.0,61.0,62.0
40254,73.0,81.0,69.0,66.0,61.0,62.0,49.0
40255,81.0,69.0,66.0,61.0,62.0,49.0,44.0
40256,69.0,66.0,61.0,62.0,49.0,44.0,32.0
40257,66.0,61.0,62.0,49.0,44.0,32.0,29.0
40258,61.0,62.0,49.0,44.0,32.0,29.0,27.0
40259,62.0,49.0,44.0,32.0,29.0,27.0,32.0
40260,49.0,44.0,32.0,29.0,27.0,32.0,32.0
40261,44.0,32.0,29.0,27.0,32.0,32.0,32.0
40262,32.0,29.0,27.0,32.0,32.0,32.0,24.0
40263,29.0,27.0,32.0,32.0,32.0,24.0,9.0
40264,27.0,32.0,32.0,32.0,24.0,9.0,6.0
40265,32.0,32.0,32.0,24.0,9.0,6.0,13.0
40266,32.0,32.0,24.0,9.0,6.0,13.0,13.0
40267,32.0,24.0,9.0,6.0,13.0,13.0,12.0
40268,24.0,9.0,6.0,13.0,13.0,12.0,16.0
40269,9.0,6.0,13.0,13.0,12.0,16.0,15.0
40270,6.0,13.0,13.0,12.0,16.0,15.0,13.0
40271,13.0,13.0,12.0,16.0,15.0,13.0,10.0
40272,13.0,12.0,16.0,15.0,13.0,10.0,10.0
40273,12.0,16.0,15.0,13.0,10.0,10.0,9.0
40274,16.0,15.0,13.0,10.0,10.0,9.0,10.0
40275,15.0,13.0,10.0,10.0,9.0,10.0,13.0
40276,13.0,10.0,10.0,9.0,10.0,13.0,10.0
40277,10.0,10.0,9.0,10.0,13.0,10.0,11.0
40278,10.0,9.0,10.0,13.0,10.0,11.0,12.0
40279,9.0,10.0,13.0,10.0,11.0,12.0,12.0
40280,10.0,13.0,10.0,11.0,12.0,12.0,12.0
40281,13.0,10.0,11.0,12.0,12.0,12.0,7.0
40282,10.0,11.0,12.0,12.0,12.0,7.0,7.0
40283,11.0,12.0,12.0,12.0,7.0,7.0,7.0
40284,12.0,12.0,12.0,7.0,7.0,7.0,10.0
40285,12.0,12.0,7.0,7.0,7.0,10.0,10.0
40286,12.0,7.0,7.0,7.0,10.0,10.0,10.0
40287,7.0,7.0,7.0,10.0,10.0,10.0,15.0
40288,7.0,7.0,10.0,10.0,10.0,15.0,16.0
40289,7.0,10.0,10.0,10.0,15.0,16.0,20.0
40290,10.0,10.0,10.0,15.0,16.0,20.0,21.0
40291,10.0,10.0,15.0,16.0,20.0,21.0,25.0
40292,10.0,15.0,16.0,20.0,21.0,25.0,24.0
40293,15.0,16.0,20.0,21.0,25.0,24.0,22.0
40294,16.0,20.0,21.0,25.0,24.0,22.0,23.0
40295,20.0,21.0,25.0,24.0,22.0,23.0,26.0
40296,21.0,25.0,24.0,22.0,23.0,26.0,27.0
40297,25.0,24.0,22.0,23.0,26.0,27.0,23.0
40298,24.0,22.0,23.0,26.0,27.0,23.0,25.0
40299,22.0,23.0,26.0,27.0,23.0,25.0,27.0
40300,23.0,26.0,27.0,23.0,25.0,27.0,33.0
40301,26.0,27.0,23.0,25.0,27.0,33.0,27.0
40302,27.0,23.0,25.0,27.0,33.0,27.0,31.0
40303,23.0,25.0,27.0,33.0,27.0,31.0,33.0
40304,25.0,27.0,33.0,27.0,31.0,33.0,33.0
40305,27.0,33.0,27.0,31.0,33.0,33.0,33.0
40306,33.0,27.0,31.0,33.0,33.0,33.0,31.0
40307,27.0,31.0,33.0,33.0,33.0,31.0,29.0
40308,31.0,33.0,33.0,33.0,31.0,29.0,32.0
40309,33.0,33.0,33.0,31.0,29.0,32.0,29.0
40310,33.0,33.0,31.0,29.0,32.0,29.0,34.0
40311,33.0,31.0,29.0,32.0,29.0,34.0,35.0
40312,31.0,29.0,32.0,29.0,34.0,35.0,23.0
40313,29.0,32.0,29.0,34.0,35.0,23.0,29.0
40314,32.0,29.0,34.0,35.0,23.0,29.0,32.0
40315,29.0,34.0,35.0,23.0,29.0,32.0,35.0
40316,34.0,35.0,23.0,29.0,32.0,35.0,30.0
40317,35.0,23.0,29.0,32.0,35.0,30.0,38.0
40318,23.0,29.0,32.0,35.0,30.0,38.0,49.0
40319,29.0,32.0,35.0,30.0,38.0,49.0,48.0
40320,32.0,35.0,30.0,38.0,49.0,48.0,101.0
40321,95.0,94.0,84.0,90.0,93.0,80.0,83.0
40322,94.0,84.0,90.0,93.0,80.0,83.0,88.0
40323,84.0,90.0,93.0,80.0,83.0,88.0,93.0
40324,90.0,93.0,80.0,83.0,88.0,93.0,89.0
40325,93.0,80.0,83.0,88.0,93.0,89.0,98.0
40326,80.0,83.0,88.0,93.0,89.0,98.0,101.0
40327,52.0,38.0,32.0,25.0,18.0,15.0,8.0
40328,38.0,32.0,25.0,18.0,15.0,8.0,5.0
40329,32.0,25.0,18.0,15.0,8.0,5.0,2.0
40330,25.0,18.0,15.0,8.0,5.0,2.0,1.0
40331,18.0,15.0,8.0,5.0,2.0,1.0,3.0
40332,15.0,8.0,5.0,2.0,1.0,3.0,6.0
40333,8.0,5.0,2.0,1.0,3.0,6.0,12.0
40334,5.0,2.0,1.0,3.0,6.0,12.0,20.0
40335,2.0,1.0,3.0,6.0,12.0,20.0,32.0
40336,1.0,3.0,6.0,12.0,20.0,32.0,44.0
40337,3.0,6.0,12.0,20.0,32.0,44.0,51.0
40338,6.0,12.0,20.0,32.0,44.0,51.0,67.0
40339,12.0,20.0,32.0,44.0,51.0,67.0,90.0
40340,20.0,32.0,44.0,51.0,67.0,90.0,101.0
40341,93.0,93.0,88.0,76.0,61.0,50.0,46.0
40342,93.0,88.0,76.0,61.0,50.0,46.0,42.0
40343,88.0,76.0,61.0,50.0,46.0,42.0,61.0
40344,76.0,61.0,50.0,46.0,42.0,61.0,75.0
40345,61.0,50.0,46.0,42.0,61.0,75.0,86.0
40346,50.0,46.0,42.0,61.0,75.0,86.0,101.0
40347,97.0,82.0,68.0,61.0,54.0,62.0,58.0
40348,82.0,68.0,61.0,54.0,62.0,58.0,55.0
40349,68.0,61.0,54.0,62.0,58.0,55.0,45.0
40350,61.0,54.0,62.0,58.0,55.0,45.0,45.0
40351,54.0,62.0,58.0,55.0,45.0,45.0,39.0
40352,62.0,58.0,55.0,45.0,45.0,39.0,42.0
40353,58.0,55.0,45.0,45.0,39.0,42.0,34.0
40354,55.0,45.0,45.0,39.0,42.0,34.0,28.0
40355,45.0,45.0,39.0,42.0,34.0,28.0,26.0
40356,45.0,39.0,42.0,34.0,28.0,26.0,29.0
40357,39.0,42.0,34.0,28.0,26.0,29.0,39.0
40358,42.0,34.0,28.0,26.0,29.0,39.0,49.0
40359,34.0,28.0,26.0,29.0,39.0,49.0,56.0
40360,28.0,26.0,29.0,39.0,49.0,56.0,65.0
40361,26.0,29.0,39.0,49.0,56.0,65.0,101.0
40362,81.0,89.0,96.0,94.0,93.0,92.0,95.0
40363,89.0,96.0,94.0,93.0,92.0,95.0,94.0
40364,96.0,94.0,93.0,92.0,95.0,94.0,94.0
40365,94.0,93.0,92.0,95.0,94.0,94.0,100.0
40366,93.0,92.0,95.0,94.0,94.0,100.0,95.0
40367,92.0,95.0,94.0,94.0,100.0,95.0,99.0
40368,95.0,94.0,94.0,100.0,95.0,99.0,97.0
40369,94.0,94.0,100.0,95.0,99.0,97.0,99.0
40370,94.0,100.0,95.0,99.0,97.0,99.0,101.0
40371,81.0,69.0,57.0,53.0,51.0,45.0,30.0
40372,69.0,57.0,53.0,51.0,45.0,30.0,27.0
40373,57.0,53.0,51.0,45.0,30.0,27.0,20.0
40374,53.0,51.0,45.0,30.0,27.0,20.0,19.0
40375,51.0,45.0,30.0,27.0,20.0,19.0,18.0
40376,45.0,30.0,27.0,20.0,19.0,18.0,13.0
40377,30.0,27.0,20.0,19.0,18.0,13.0,12.0
40378,27.0,20.0,19.0,18.0,13.0,12.0,14.0
40379,20.0,19.0,18.0,13.0,12.0,14.0,12.0
40380,19.0,18.0,13.0,12.0,14.0,12.0,13.0
40381,18.0,13.0,12.0,14.0,12.0,13.0,13.0
40382,13.0,12.0,14.0,12.0,13.0,13.0,17.0
40383,12.0,14.0,12.0,13.0,13.0,17.0,23.0
40384,14.0,12.0,13.0,13.0,17.0,23.0,26.0
40385,12.0,13.0,13.0,17.0,23.0,26.0,38.0
40386,13.0,13.0,17.0,23.0,26.0,38.0,101.0
40387,92.0,81.0,79.0,77.0,72.0,64.0,57.0
40388,81.0,79.0,77.0,72.0,64.0,57.0,54.0
40389,79.0,77.0,72.0,64.0,57.0,54.0,48.0
40390,77.0,72.0,64.0,57.0,54.0,48.0,42.0
40391,72.0,64.0,57.0,54.0,48.0,42.0,36.0
40392,64.0,57.0,54.0,48.0,42.0,36.0,36.0
40393,57.0,54.0,48.0,42.0,36.0,36.0,31.0
40394,54.0,48.0,42.0,36.0,36.0,31.0,28.0
40395,48.0,42.0,36.0,36.0,31.0,28.0,27.0
40396,42.0,36.0,36.0,31.0,28.0,27.0,30.0
40397,36.0,36.0,31.0,28.0,27.0,30.0,44.0
40398,36.0,31.0,28.0,27.0,30.0,44.0,52.0
40399,31.0,28.0,27.0,30.0,44.0,52.0,57.0
40400,28.0,27.0,30.0,44.0,52.0,57.0,60.0
40401,27.0,30.0,44.0,52.0,57.0,60.0,101.0
40402,72.0,57.0,23.0,16.0,7.0,4.0,4.0
40403,57.0,23.0,16.0,7.0,4.0,4.0,3.0
40404,23.0,16.0,7.0,4.0,4.0,3.0,1.0
40405,16.0,7.0,4.0,4.0,3.0,1.0,3.0
40406,7.0,4.0,4.0,3.0,1.0,3.0,6.0
40407,4.0,4.0,3.0,1.0,3.0,6.0,11.0
40408,4.0,3.0,1.0,3.0,6.0,11.0,16.0
40409,3.0,1.0,3.0,6.0,11.0,16.0,20.0
40410,1.0,3.0,6.0,11.0,16.0,20.0,29.0
40411,3.0,6.0,11.0,16.0,20.0,29.0,35.0
40412,6.0,11.0,16.0,20.0,29.0,35.0,35.0
40413,11.0,16.0,20.0,29.0,35.0,35.0,52.0
40414,16.0,20.0,29.0,35.0,35.0,52.0,55.0
40415,20.0,29.0,35.0,35.0,52.0,55.0,77.0
40416,29.0,35.0,35.0,52.0,55.0,77.0,91.0
40417,35.0,35.0,52.0,55.0,77.0,91.0,101.0
40418,100.0,100.0,99.0,91.0,91.0,88.0,94.0
40419,100.0,99.0,91.0,91.0,88.0,94.0,94.0
40420,99.0,91.0,91.0,88.0,94.0,94.0,96.0
40421,91.0,91.0,88.0,94.0,94.0,96.0,100.0
40422,91.0,88.0,94.0,94.0,96.0,100.0,98.0
40423,88.0,94.0,94.0,96.0,100.0,98.0,101.0
40424,28.0,26.0,65.0,77.0,72.0,90.0,87.0
40425,26.0,65.0,77.0,72.0,90.0,87.0,63.0
40426,65.0,77.0,72.0,90.0,87.0,63.0,30.0
40427,77.0,72.0,90.0,87.0,63.0,30.0,48.0
40428,72.0,90.0,87.0,63.0,30.0,48.0,55.0
40429,90.0,87.0,63.0,30.0,48.0,55.0,60.0
40430,87.0,63.0,30.0,48.0,55.0,60.0,62.0
40431,63.0,30.0,48.0,55.0,60.0,62.0,74.0
40432,30.0,48.0,55.0,60.0,62.0,74.0,83.0
40433,48.0,55.0,60.0,62.0,74.0,83.0,92.0
40434,55.0,60.0,62.0,74.0,83.0,92.0,100.0
40435,60.0,62.0,74.0,83.0,92.0,100.0,101.0
40436,78.0,60.0,45.0,34.0,30.0,27.0,21.0
40437,60.0,45.0,34.0,30.0,27.0,21.0,18.0
40438,45.0,34.0,30.0,27.0,21.0,18.0,17.0
40439,34.0,30.0,27.0,21.0,18.0,17.0,17.0
40440,30.0,27.0,21.0,18.0,17.0,17.0,13.0
40441,27.0,21.0,18.0,17.0,17.0,13.0,11.0
40442,21.0,18.0,17.0,17.0,13.0,11.0,10.0
40443,18.0,17.0,17.0,13.0,11.0,10.0,9.0
40444,17.0,17.0,13.0,11.0,10.0,9.0,13.0
40445,17.0,13.0,11.0,10.0,9.0,13.0,17.0
40446,13.0,11.0,10.0,9.0,13.0,17.0,25.0
40447,11.0,10.0,9.0,13.0,17.0,25.0,29.0
40448,10.0,9.0,13.0,17.0,25.0,29.0,41.0
40449,9.0,13.0,17.0,25.0,29.0,41.0,51.0
40450,13.0,17.0,25.0,29.0,41.0,51.0,62.0
40451,17.0,25.0,29.0,41.0,51.0,62.0,80.0
40452,25.0,29.0,41.0,51.0,62.0,80.0,98.0
40453,29.0,41.0,51.0,62.0,80.0,98.0,101.0
40454,50.0,38.0,32.0,39.0,27.0,22.0,21.0
40455,38.0,32.0,39.0,27.0,22.0,21.0,18.0
40456,32.0,39.0,27.0,22.0,21.0,18.0,17.0
40457,39.0,27.0,22.0,21.0,18.0,17.0,20.0
40458,27.0,22.0,21.0,18.0,17.0,20.0,21.0
40459,22.0,21.0,18.0,17.0,20.0,21.0,20.0
40460,21.0,18.0,17.0,20.0,21.0,20.0,18.0
40461,18.0,17.0,20.0,21.0,20.0,18.0,18.0
40462,17.0,20.0,21.0,20.0,18.0,18.0,26.0
40463,20.0,21.0,20.0,18.0,18.0,26.0,30.0
40464,21.0,20.0,18.0,18.0,26.0,30.0,28.0
40465,20.0,18.0,18.0,26.0,30.0,28.0,30.0
40466,18.0,18.0,26.0,30.0,28.0,30.0,39.0
40467,18.0,26.0,30.0,28.0,30.0,39.0,39.0
40468,26.0,30.0,28.0,30.0,39.0,39.0,41.0
40469,30.0,28.0,30.0,39.0,39.0,41.0,48.0
40470,28.0,30.0,39.0,39.0,41.0,48.0,101.0
40471,85.0,62.0,69.0,71.0,73.0,67.0,69.0
40472,62.0,69.0,71.0,73.0,67.0,69.0,66.0
40473,69.0,71.0,73.0,67.0,69.0,66.0,63.0
40474,71.0,73.0,67.0,69.0,66.0,63.0,62.0
40475,73.0,67.0,69.0,66.0,63.0,62.0,56.0
40476,67.0,69.0,66.0,63.0,62.0,56.0,55.0
40477,69.0,66.0,63.0,62.0,56.0,55.0,55.0
40478,66.0,63.0,62.0,56.0,55.0,55.0,55.0
40479,63.0,62.0,56.0,55.0,55.0,55.0,55.0
40480,62.0,56.0,55.0,55.0,55.0,55.0,49.0
40481,56.0,55.0,55.0,55.0,55.0,49.0,51.0
40482,55.0,55.0,55.0,55.0,49.0,51.0,57.0
40483,55.0,55.0,55.0,49.0,51.0,57.0,65.0
40484,55.0,55.0,49.0,51.0,57.0,65.0,76.0
40485,55.0,49.0,51.0,57.0,65.0,76.0,101.0
40486,90.0,85.0,84.0,86.0,82.0,77.0,78.0
40487,85.0,84.0,86.0,82.0,77.0,78.0,74.0
40488,84.0,86.0,82.0,77.0,78.0,74.0,76.0
40489,86.0,82.0,77.0,78.0,74.0,76.0,79.0
40490,82.0,77.0,78.0,74.0,76.0,79.0,74.0
40491,77.0,78.0,74.0,76.0,79.0,74.0,69.0
40492,78.0,74.0,76.0,79.0,74.0,69.0,67.0
40493,74.0,76.0,79.0,74.0,69.0,67.0,65.0
40494,76.0,79.0,74.0,69.0,67.0,65.0,68.0
40495,79.0,74.0,69.0,67.0,65.0,68.0,88.0
40496,74.0,69.0,67.0,65.0,68.0,88.0,101.0
40497,64.0,37.0,28.0,28.0,21.0,13.0,13.0
40498,37.0,28.0,28.0,21.0,13.0,13.0,8.0
40499,28.0,28.0,21.0,13.0,13.0,8.0,7.0
40500,28.0,21.0,13.0,13.0,8.0,7.0,8.0
40501,21.0,13.0,13.0,8.0,7.0,8.0,7.0
40502,13.0,13.0,8.0,7.0,8.0,7.0,9.0
40503,13.0,8.0,7.0,8.0,7.0,9.0,8.0
40504,8.0,7.0,8.0,7.0,9.0,8.0,8.0
40505,7.0,8.0,7.0,9.0,8.0,8.0,9.0
40506,8.0,7.0,9.0,8.0,8.0,9.0,8.0
40507,7.0,9.0,8.0,8.0,9.0,8.0,5.0
40508,9.0,8.0,8.0,9.0,8.0,5.0,4.0
40509,8.0,8.0,9.0,8.0,5.0,4.0,5.0
40510,8.0,9.0,8.0,5.0,4.0,5.0,5.0
40511,9.0,8.0,5.0,4.0,5.0,5.0,5.0
40512,8.0,5.0,4.0,5.0,5.0,5.0,5.0
40513,5.0,4.0,5.0,5.0,5.0,5.0,5.0
40514,4.0,5.0,5.0,5.0,5.0,5.0,8.0
40515,5.0,5.0,5.0,5.0,5.0,8.0,10.0
40516,5.0,5.0,5.0,5.0,8.0,10.0,11.0
40517,5.0,5.0,5.0,8.0,10.0,11.0,10.0
40518,5.0,5.0,8.0,10.0,11.0,10.0,10.0
40519,5.0,8.0,10.0,11.0,10.0,10.0,13.0
40520,8.0,10.0,11.0,10.0,10.0,13.0,14.0
40521,10.0,11.0,10.0,10.0,13.0,14.0,11.0
40522,11.0,10.0,10.0,13.0,14.0,11.0,12.0
40523,10.0,10.0,13.0,14.0,11.0,12.0,12.0
40524,10.0,13.0,14.0,11.0,12.0,12.0,14.0
40525,13.0,14.0,11.0,12.0,12.0,14.0,18.0
40526,14.0,11.0,12.0,12.0,14.0,18.0,22.0
40527,11.0,12.0,12.0,14.0,18.0,22.0,26.0
40528,12.0,12.0,14.0,18.0,22.0,26.0,31.0
40529,12.0,14.0,18.0,22.0,26.0,31.0,39.0
40530,14.0,18.0,22.0,26.0,31.0,39.0,45.0
40531,18.0,22.0,26.0,31.0,39.0,45.0,101.0
40532,77.0,80.0,76.0,76.0,76.0,89.0,86.0
40533,80.0,76.0,76.0,76.0,89.0,86.0,91.0
40534,76.0,76.0,76.0,89.0,86.0,91.0,101.0
40535,64.0,60.0,60.0,60.0,60.0,60.0,70.0
40536,60.0,60.0,60.0,60.0,60.0,70.0,68.0
40537,60.0,60.0,60.0,60.0,70.0,68.0,75.0
40538,60.0,60.0,60.0,70.0,68.0,75.0,75.0
40539,60.0,60.0,70.0,68.0,75.0,75.0,75.0
40540,60.0,70.0,68.0,75.0,75.0,75.0,86.0
40541,70.0,68.0,75.0,75.0,75.0,86.0,88.0
40542,68.0,75.0,75.0,75.0,86.0,88.0,90.0
40543,75.0,75.0,75.0,86.0,88.0,90.0,96.0
40544,75.0,75.0,86.0,88.0,90.0,96.0,101.0
40545,91.0,85.0,85.0,85.0,84.0,83.0,83.0
40546,85.0,85.0,85.0,84.0,83.0,83.0,59.0
40547,85.0,85.0,84.0,83.0,83.0,59.0,52.0
40548,85.0,84.0,83.0,83.0,59.0,52.0,40.0
40549,84.0,83.0,83.0,59.0,52.0,40.0,35.0
40550,83.0,83.0,59.0,52.0,40.0,35.0,25.0
40551,83.0,59.0,52.0,40.0,35.0,25.0,20.0
40552,59.0,52.0,40.0,35.0,25.0,20.0,19.0
40553,52.0,40.0,35.0,25.0,20.0,19.0,15.0
40554,40.0,35.0,25.0,20.0,19.0,15.0,15.0
40555,35.0,25.0,20.0,19.0,15.0,15.0,16.0
40556,25.0,20.0,19.0,15.0,15.0,16.0,17.0
40557,20.0,19.0,15.0,15.0,16.0,17.0,18.0
40558,19.0,15.0,15.0,16.0,17.0,18.0,19.0
40559,15.0,15.0,16.0,17.0,18.0,19.0,20.0
40560,15.0,16.0,17.0,18.0,19.0,20.0,24.0
40561,16.0,17.0,18.0,19.0,20.0,24.0,27.0
40562,17.0,18.0,19.0,20.0,24.0,27.0,38.0
40563,18.0,19.0,20.0,24.0,27.0,38.0,41.0
40564,19.0,20.0,24.0,27.0,38.0,41.0,41.0
40565,20.0,24.0,27.0,38.0,41.0,41.0,101.0
40566,42.0,31.0,31.0,31.0,28.0,27.0,27.0
40567,31.0,31.0,31.0,28.0,27.0,27.0,31.0
40568,31.0,31.0,28.0,27.0,27.0,31.0,33.0
40569,31.0,28.0,27.0,27.0,31.0,33.0,34.0
40570,28.0,27.0,27.0,31.0,33.0,34.0,39.0
40571,27.0,27.0,31.0,33.0,34.0,39.0,37.0
40572,27.0,31.0,33.0,34.0,39.0,37.0,34.0
40573,31.0,33.0,34.0,39.0,37.0,34.0,47.0
40574,33.0,34.0,39.0,37.0,34.0,47.0,50.0
40575,34.0,39.0,37.0,34.0,47.0,50.0,55.0
40576,39.0,37.0,34.0,47.0,50.0,55.0,60.0
40577,37.0,34.0,47.0,50.0,55.0,60.0,61.0
40578,34.0,47.0,50.0,55.0,60.0,61.0,60.0
40579,47.0,50.0,55.0,60.0,61.0,60.0,65.0
40580,50.0,55.0,60.0,61.0,60.0,65.0,101.0
40581,12.0,14.0,18.0,24.0,34.0,28.0,45.0
40582,14.0,18.0,24.0,34.0,28.0,45.0,66.0
40583,18.0,24.0,34.0,28.0,45.0,66.0,86.0
40584,24.0,34.0,28.0,45.0,66.0,86.0,96.0
40585,34.0,28.0,45.0,66.0,86.0,96.0,101.0
40586,72.0,59.0,58.0,58.0,55.0,55.0,17.0
40587,59.0,58.0,58.0,55.0,55.0,17.0,101.0
40588,98.0,82.0,75.0,70.0,68.0,68.0,60.0
40589,82.0,75.0,70.0,68.0,68.0,60.0,53.0
40590,75.0,70.0,68.0,68.0,60.0,53.0,57.0
