,diff_0,diff_1,diff_2,diff_3,diff_4,target
63201,34.0,38.0,45.0,47.0,58.0,68.0
63202,38.0,45.0,47.0,58.0,68.0,88.0
63203,45.0,47.0,58.0,68.0,88.0,101.0
63204,88.0,82.0,77.0,74.0,89.0,87.0
63205,82.0,77.0,74.0,89.0,87.0,88.0
63206,77.0,74.0,89.0,87.0,88.0,86.0
63207,74.0,89.0,87.0,88.0,86.0,88.0
63208,89.0,87.0,88.0,86.0,88.0,96.0
63209,87.0,88.0,86.0,88.0,96.0,101.0
63210,96.0,94.0,94.0,94.0,94.0,81.0
63211,94.0,94.0,94.0,94.0,81.0,85.0
63212,94.0,94.0,94.0,81.0,85.0,80.0
63213,94.0,94.0,81.0,85.0,80.0,85.0
63214,94.0,81.0,85.0,80.0,85.0,76.0
63215,81.0,85.0,80.0,85.0,76.0,75.0
63216,85.0,80.0,85.0,76.0,75.0,72.0
63217,80.0,85.0,76.0,75.0,72.0,81.0
63218,85.0,76.0,75.0,72.0,81.0,91.0
63219,76.0,75.0,72.0,81.0,91.0,89.0
63220,75.0,72.0,81.0,91.0,89.0,90.0
63221,72.0,81.0,91.0,89.0,90.0,90.0
63222,81.0,91.0,89.0,90.0,90.0,96.0
63223,91.0,89.0,90.0,90.0,96.0,95.0
63224,89.0,90.0,90.0,96.0,95.0,101.0
63225,96.0,90.0,79.0,75.0,79.0,69.0
63226,90.0,79.0,75.0,79.0,69.0,57.0
63227,79.0,75.0,79.0,69.0,57.0,54.0
63228,75.0,79.0,69.0,57.0,54.0,52.0
63229,79.0,69.0,57.0,54.0,52.0,45.0
63230,69.0,57.0,54.0,52.0,45.0,32.0
63231,57.0,54.0,52.0,45.0,32.0,43.0
63232,54.0,52.0,45.0,32.0,43.0,44.0
63233,52.0,45.0,32.0,43.0,44.0,45.0
63234,45.0,32.0,43.0,44.0,45.0,48.0
63235,32.0,43.0,44.0,45.0,48.0,63.0
63236,43.0,44.0,45.0,48.0,63.0,68.0
63237,44.0,45.0,48.0,63.0,68.0,75.0
63238,45.0,48.0,63.0,68.0,75.0,85.0
63239,48.0,63.0,68.0,75.0,85.0,90.0
63240,63.0,68.0,75.0,85.0,90.0,101.0
63241,26.0,18.0,16.0,15.0,13.0,12.0
63242,18.0,16.0,15.0,13.0,12.0,8.0
63243,16.0,15.0,13.0,12.0,8.0,6.0
63244,15.0,13.0,12.0,8.0,6.0,4.0
63245,13.0,12.0,8.0,6.0,4.0,4.0
63246,12.0,8.0,6.0,4.0,4.0,9.0
63247,8.0,6.0,4.0,4.0,9.0,9.0
63248,6.0,4.0,4.0,9.0,9.0,9.0
63249,4.0,4.0,9.0,9.0,9.0,7.0
63250,4.0,9.0,9.0,9.0,7.0,8.0
63251,9.0,9.0,9.0,7.0,8.0,10.0
63252,9.0,9.0,7.0,8.0,10.0,14.0
63253,9.0,7.0,8.0,10.0,14.0,19.0
63254,7.0,8.0,10.0,14.0,19.0,24.0
63255,8.0,10.0,14.0,19.0,24.0,28.0
63256,10.0,14.0,19.0,24.0,28.0,37.0
63257,14.0,19.0,24.0,28.0,37.0,42.0
63258,19.0,24.0,28.0,37.0,42.0,101.0
63259,94.0,84.0,81.0,79.0,79.0,70.0
63260,84.0,81.0,79.0,79.0,70.0,93.0
63261,81.0,79.0,79.0,70.0,93.0,101.0
63262,79.0,70.0,52.0,39.0,34.0,31.0
63263,70.0,52.0,39.0,34.0,31.0,24.0
63264,52.0,39.0,34.0,31.0,24.0,21.0
63265,39.0,34.0,31.0,24.0,21.0,17.0
63266,34.0,31.0,24.0,21.0,17.0,17.0
63267,31.0,24.0,21.0,17.0,17.0,17.0
63268,24.0,21.0,17.0,17.0,17.0,17.0
63269,21.0,17.0,17.0,17.0,17.0,19.0
63270,17.0,17.0,17.0,17.0,19.0,21.0
63271,17.0,17.0,17.0,19.0,21.0,21.0
63272,17.0,17.0,19.0,21.0,21.0,19.0
63273,17.0,19.0,21.0,21.0,19.0,20.0
63274,19.0,21.0,21.0,19.0,20.0,27.0
63275,21.0,21.0,19.0,20.0,27.0,35.0
63276,21.0,19.0,20.0,27.0,35.0,41.0
63277,19.0,20.0,27.0,35.0,41.0,46.0
63278,20.0,27.0,35.0,41.0,46.0,101.0
63279,81.0,76.0,76.0,75.0,79.0,84.0
63280,76.0,76.0,75.0,79.0,84.0,85.0
63281,76.0,75.0,79.0,84.0,85.0,83.0
63282,75.0,79.0,84.0,85.0,83.0,85.0
63283,79.0,84.0,85.0,83.0,85.0,86.0
63284,84.0,85.0,83.0,85.0,86.0,87.0
63285,85.0,83.0,85.0,86.0,87.0,90.0
63286,83.0,85.0,86.0,87.0,90.0,90.0
63287,85.0,86.0,87.0,90.0,90.0,92.0
63288,86.0,87.0,90.0,90.0,92.0,91.0
63289,87.0,90.0,90.0,92.0,91.0,93.0
63290,90.0,90.0,92.0,91.0,93.0,97.0
63291,90.0,92.0,91.0,93.0,97.0,101.0
63292,1.0,1.0,1.0,1.0,1.0,1.0
63293,1.0,1.0,1.0,1.0,1.0,1.0
63294,1.0,1.0,1.0,1.0,1.0,1.0
63295,1.0,1.0,1.0,1.0,1.0,1.0
63296,1.0,1.0,1.0,1.0,1.0,1.0
63297,1.0,1.0,1.0,1.0,1.0,1.0
63298,1.0,1.0,1.0,1.0,1.0,1.0
63299,1.0,1.0,1.0,1.0,1.0,1.0
63300,1.0,1.0,1.0,1.0,1.0,1.0
63301,1.0,1.0,1.0,1.0,1.0,1.0
63302,1.0,1.0,1.0,1.0,1.0,1.0
63303,1.0,1.0,1.0,1.0,1.0,5.0
63304,1.0,1.0,1.0,1.0,5.0,7.0
63305,1.0,1.0,1.0,5.0,7.0,9.0
63306,1.0,1.0,5.0,7.0,9.0,15.0
63307,1.0,5.0,7.0,9.0,15.0,17.0
63308,5.0,7.0,9.0,15.0,17.0,18.0
63309,7.0,9.0,15.0,17.0,18.0,25.0
63310,9.0,15.0,17.0,18.0,25.0,32.0
63311,15.0,17.0,18.0,25.0,32.0,35.0
63312,17.0,18.0,25.0,32.0,35.0,38.0
63313,18.0,25.0,32.0,35.0,38.0,45.0
63314,25.0,32.0,35.0,38.0,45.0,101.0
63315,67.0,55.0,49.0,43.0,37.0,38.0
63316,55.0,49.0,43.0,37.0,38.0,31.0
63317,49.0,43.0,37.0,38.0,31.0,26.0
63318,43.0,37.0,38.0,31.0,26.0,29.0
63319,37.0,38.0,31.0,26.0,29.0,25.0
63320,38.0,31.0,26.0,29.0,25.0,21.0
63321,31.0,26.0,29.0,25.0,21.0,19.0
63322,26.0,29.0,25.0,21.0,19.0,16.0
63323,29.0,25.0,21.0,19.0,16.0,17.0
63324,25.0,21.0,19.0,16.0,17.0,17.0
63325,21.0,19.0,16.0,17.0,17.0,20.0
63326,19.0,16.0,17.0,17.0,20.0,22.0
63327,16.0,17.0,17.0,20.0,22.0,26.0
63328,17.0,17.0,20.0,22.0,26.0,25.0
63329,17.0,20.0,22.0,26.0,25.0,28.0
63330,20.0,22.0,26.0,25.0,28.0,27.0
63331,22.0,26.0,25.0,28.0,27.0,38.0
63332,26.0,25.0,28.0,27.0,38.0,41.0
63333,25.0,28.0,27.0,38.0,41.0,39.0
63334,28.0,27.0,38.0,41.0,39.0,35.0
63335,27.0,38.0,41.0,39.0,35.0,29.0
63336,38.0,41.0,39.0,35.0,29.0,37.0
63337,41.0,39.0,35.0,29.0,37.0,46.0
63338,39.0,35.0,29.0,37.0,46.0,45.0
63339,35.0,29.0,37.0,46.0,45.0,101.0
63340,75.0,62.0,71.0,75.0,82.0,89.0
63341,62.0,71.0,75.0,82.0,89.0,76.0
63342,71.0,75.0,82.0,89.0,76.0,74.0
63343,75.0,82.0,89.0,76.0,74.0,61.0
63344,82.0,89.0,76.0,74.0,61.0,54.0
63345,89.0,76.0,74.0,61.0,54.0,47.0
63346,76.0,74.0,61.0,54.0,47.0,39.0
63347,74.0,61.0,54.0,47.0,39.0,41.0
63348,61.0,54.0,47.0,39.0,41.0,39.0
63349,54.0,47.0,39.0,41.0,39.0,41.0
63350,47.0,39.0,41.0,39.0,41.0,40.0
63351,39.0,41.0,39.0,41.0,40.0,41.0
63352,41.0,39.0,41.0,40.0,41.0,41.0
63353,39.0,41.0,40.0,41.0,41.0,64.0
63354,41.0,40.0,41.0,41.0,64.0,101.0
63355,78.0,62.0,63.0,45.0,32.0,29.0
63356,62.0,63.0,45.0,32.0,29.0,29.0
63357,63.0,45.0,32.0,29.0,29.0,27.0
63358,45.0,32.0,29.0,29.0,27.0,26.0
63359,32.0,29.0,29.0,27.0,26.0,26.0
63360,29.0,29.0,27.0,26.0,26.0,21.0
63361,29.0,27.0,26.0,26.0,21.0,23.0
63362,27.0,26.0,26.0,21.0,23.0,20.0
63363,26.0,26.0,21.0,23.0,20.0,25.0
63364,26.0,21.0,23.0,20.0,25.0,24.0
63365,21.0,23.0,20.0,25.0,24.0,23.0
63366,23.0,20.0,25.0,24.0,23.0,24.0
63367,20.0,25.0,24.0,23.0,24.0,26.0
63368,25.0,24.0,23.0,24.0,26.0,34.0
63369,24.0,23.0,24.0,26.0,34.0,41.0
63370,23.0,24.0,26.0,34.0,41.0,47.0
63371,24.0,26.0,34.0,41.0,47.0,17.0
63372,26.0,34.0,41.0,47.0,17.0,24.0
63373,34.0,41.0,47.0,17.0,24.0,42.0
63374,41.0,47.0,17.0,24.0,42.0,101.0
63375,86.0,86.0,82.0,72.0,65.0,56.0
63376,86.0,82.0,72.0,65.0,56.0,56.0
63377,82.0,72.0,65.0,56.0,56.0,55.0
63378,72.0,65.0,56.0,56.0,55.0,44.0
63379,65.0,56.0,56.0,55.0,44.0,44.0
63380,56.0,56.0,55.0,44.0,44.0,43.0
63381,56.0,55.0,44.0,44.0,43.0,38.0
63382,55.0,44.0,44.0,43.0,38.0,40.0
63383,44.0,44.0,43.0,38.0,40.0,44.0
63384,44.0,43.0,38.0,40.0,44.0,61.0
63385,43.0,38.0,40.0,44.0,61.0,77.0
63386,38.0,40.0,44.0,61.0,77.0,85.0
63387,40.0,44.0,61.0,77.0,85.0,95.0
63388,44.0,61.0,77.0,85.0,95.0,97.0
63389,61.0,77.0,85.0,95.0,97.0,101.0
63390,45.0,13.0,44.0,64.0,74.0,83.0
63391,13.0,44.0,64.0,74.0,83.0,84.0
63392,44.0,64.0,74.0,83.0,84.0,99.0
63393,64.0,74.0,83.0,84.0,99.0,101.0
63394,3.0,2.0,1.0,2.0,2.0,2.0
63395,2.0,1.0,2.0,2.0,2.0,4.0
63396,1.0,2.0,2.0,2.0,4.0,6.0
63397,2.0,2.0,2.0,4.0,6.0,6.0
63398,2.0,2.0,4.0,6.0,6.0,13.0
63399,2.0,4.0,6.0,6.0,13.0,19.0
63400,4.0,6.0,6.0,13.0,19.0,25.0
63401,6.0,6.0,13.0,19.0,25.0,27.0
63402,6.0,13.0,19.0,25.0,27.0,37.0
63403,13.0,19.0,25.0,27.0,37.0,40.0
63404,19.0,25.0,27.0,37.0,40.0,36.0
63405,25.0,27.0,37.0,40.0,36.0,47.0
63406,27.0,37.0,40.0,36.0,47.0,59.0
63407,37.0,40.0,36.0,47.0,59.0,63.0
63408,40.0,36.0,47.0,59.0,63.0,69.0
63409,36.0,47.0,59.0,63.0,69.0,101.0
63410,84.0,67.0,43.0,33.0,31.0,30.0
63411,67.0,43.0,33.0,31.0,30.0,23.0
63412,43.0,33.0,31.0,30.0,23.0,20.0
63413,33.0,31.0,30.0,23.0,20.0,16.0
63414,31.0,30.0,23.0,20.0,16.0,16.0
63415,30.0,23.0,20.0,16.0,16.0,18.0
63416,23.0,20.0,16.0,16.0,18.0,16.0
63417,20.0,16.0,16.0,18.0,16.0,12.0
63418,16.0,16.0,18.0,16.0,12.0,13.0
63419,16.0,18.0,16.0,12.0,13.0,21.0
63420,18.0,16.0,12.0,13.0,21.0,13.0
63421,16.0,12.0,13.0,21.0,13.0,11.0
63422,12.0,13.0,21.0,13.0,11.0,16.0
63423,13.0,21.0,13.0,11.0,16.0,19.0
63424,21.0,13.0,11.0,16.0,19.0,17.0
63425,13.0,11.0,16.0,19.0,17.0,20.0
63426,11.0,16.0,19.0,17.0,20.0,22.0
63427,16.0,19.0,17.0,20.0,22.0,26.0
63428,19.0,17.0,20.0,22.0,26.0,30.0
63429,17.0,20.0,22.0,26.0,30.0,40.0
63430,20.0,22.0,26.0,30.0,40.0,101.0
63431,86.0,73.0,64.0,54.0,51.0,51.0
63432,73.0,64.0,54.0,51.0,51.0,50.0
63433,64.0,54.0,51.0,51.0,50.0,50.0
63434,54.0,51.0,51.0,50.0,50.0,45.0
63435,51.0,51.0,50.0,50.0,45.0,44.0
63436,51.0,50.0,50.0,45.0,44.0,44.0
63437,50.0,50.0,45.0,44.0,44.0,51.0
63438,50.0,45.0,44.0,44.0,51.0,54.0
63439,45.0,44.0,44.0,51.0,54.0,70.0
63440,44.0,44.0,51.0,54.0,70.0,85.0
63441,44.0,51.0,54.0,70.0,85.0,95.0
63442,51.0,54.0,70.0,85.0,95.0,90.0
63443,54.0,70.0,85.0,95.0,90.0,91.0
63444,70.0,85.0,95.0,90.0,91.0,97.0
63445,85.0,95.0,90.0,91.0,97.0,97.0
63446,95.0,90.0,91.0,97.0,97.0,101.0
63447,89.0,70.0,64.0,62.0,45.0,39.0
63448,70.0,64.0,62.0,45.0,39.0,33.0
63449,64.0,62.0,45.0,39.0,33.0,22.0
63450,62.0,45.0,39.0,33.0,22.0,25.0
63451,45.0,39.0,33.0,22.0,25.0,25.0
63452,39.0,33.0,22.0,25.0,25.0,27.0
63453,33.0,22.0,25.0,25.0,27.0,30.0
63454,22.0,25.0,25.0,27.0,30.0,38.0
63455,25.0,25.0,27.0,30.0,38.0,45.0
63456,25.0,27.0,30.0,38.0,45.0,48.0
63457,27.0,30.0,38.0,45.0,48.0,47.0
63458,30.0,38.0,45.0,48.0,47.0,54.0
63459,38.0,45.0,48.0,47.0,54.0,63.0
63460,45.0,48.0,47.0,54.0,63.0,63.0
63461,48.0,47.0,54.0,63.0,63.0,67.0
63462,47.0,54.0,63.0,63.0,67.0,101.0
63463,86.0,86.0,83.0,76.0,77.0,70.0
63464,86.0,83.0,76.0,77.0,70.0,70.0
63465,83.0,76.0,77.0,70.0,70.0,70.0
63466,76.0,77.0,70.0,70.0,70.0,70.0
63467,77.0,70.0,70.0,70.0,70.0,79.0
63468,70.0,70.0,70.0,70.0,79.0,75.0
63469,70.0,70.0,70.0,79.0,75.0,70.0
63470,70.0,70.0,79.0,75.0,70.0,74.0
63471,70.0,79.0,75.0,70.0,74.0,80.0
63472,79.0,75.0,70.0,74.0,80.0,91.0
63473,75.0,70.0,74.0,80.0,91.0,86.0
63474,70.0,74.0,80.0,91.0,86.0,87.0
63475,74.0,80.0,91.0,86.0,87.0,90.0
63476,80.0,91.0,86.0,87.0,90.0,91.0
63477,91.0,86.0,87.0,90.0,91.0,93.0
63478,86.0,87.0,90.0,91.0,93.0,101.0
63479,76.0,41.0,30.0,22.0,22.0,19.0
63480,41.0,30.0,22.0,22.0,19.0,13.0
63481,30.0,22.0,22.0,19.0,13.0,13.0
63482,22.0,22.0,19.0,13.0,13.0,12.0
63483,22.0,19.0,13.0,13.0,12.0,10.0
63484,19.0,13.0,13.0,12.0,10.0,11.0
63485,13.0,13.0,12.0,10.0,11.0,15.0
63486,13.0,12.0,10.0,11.0,15.0,18.0
63487,12.0,10.0,11.0,15.0,18.0,23.0
63488,10.0,11.0,15.0,18.0,23.0,25.0
63489,11.0,15.0,18.0,23.0,25.0,33.0
63490,15.0,18.0,23.0,25.0,33.0,42.0
63491,18.0,23.0,25.0,33.0,42.0,41.0
63492,23.0,25.0,33.0,42.0,41.0,51.0
63493,25.0,33.0,42.0,41.0,51.0,54.0
63494,33.0,42.0,41.0,51.0,54.0,101.0
63495,99.0,86.0,68.0,64.0,62.0,58.0
63496,86.0,68.0,64.0,62.0,58.0,51.0
63497,68.0,64.0,62.0,58.0,51.0,44.0
63498,64.0,62.0,58.0,51.0,44.0,42.0
63499,62.0,58.0,51.0,44.0,42.0,43.0
63500,58.0,51.0,44.0,42.0,43.0,39.0
63501,51.0,44.0,42.0,43.0,39.0,43.0
63502,44.0,42.0,43.0,39.0,43.0,49.0
63503,42.0,43.0,39.0,43.0,49.0,57.0
63504,43.0,39.0,43.0,49.0,57.0,62.0
63505,39.0,43.0,49.0,57.0,62.0,70.0
63506,43.0,49.0,57.0,62.0,70.0,64.0
63507,49.0,57.0,62.0,70.0,64.0,66.0
63508,57.0,62.0,70.0,64.0,66.0,76.0
63509,62.0,70.0,64.0,66.0,76.0,84.0
63510,70.0,64.0,66.0,76.0,84.0,101.0
63511,75.0,3.0,8.0,8.0,6.0,4.0
63512,3.0,8.0,8.0,6.0,4.0,3.0
63513,8.0,8.0,6.0,4.0,3.0,4.0
63514,8.0,6.0,4.0,3.0,4.0,4.0
63515,6.0,4.0,3.0,4.0,4.0,2.0
63516,4.0,3.0,4.0,4.0,2.0,1.0
63517,3.0,4.0,4.0,2.0,1.0,3.0
63518,4.0,4.0,2.0,1.0,3.0,6.0
63519,4.0,2.0,1.0,3.0,6.0,6.0
63520,2.0,1.0,3.0,6.0,6.0,7.0
63521,1.0,3.0,6.0,6.0,7.0,13.0
63522,3.0,6.0,6.0,7.0,13.0,12.0
63523,6.0,6.0,7.0,13.0,12.0,10.0
63524,6.0,7.0,13.0,12.0,10.0,12.0
63525,7.0,13.0,12.0,10.0,12.0,18.0
63526,13.0,12.0,10.0,12.0,18.0,21.0
63527,12.0,10.0,12.0,18.0,21.0,27.0
63528,10.0,12.0,18.0,21.0,27.0,33.0
63529,12.0,18.0,21.0,27.0,33.0,35.0
63530,18.0,21.0,27.0,33.0,35.0,36.0
63531,21.0,27.0,33.0,35.0,36.0,40.0
63532,27.0,33.0,35.0,36.0,40.0,42.0
63533,33.0,35.0,36.0,40.0,42.0,101.0
63534,63.0,47.0,46.0,39.0,35.0,26.0
63535,47.0,46.0,39.0,35.0,26.0,26.0
63536,46.0,39.0,35.0,26.0,26.0,23.0
63537,39.0,35.0,26.0,26.0,23.0,19.0
63538,35.0,26.0,26.0,23.0,19.0,19.0
63539,26.0,26.0,23.0,19.0,19.0,21.0
63540,26.0,23.0,19.0,19.0,21.0,25.0
63541,23.0,19.0,19.0,21.0,25.0,25.0
63542,19.0,19.0,21.0,25.0,25.0,29.0
63543,19.0,21.0,25.0,25.0,29.0,32.0
63544,21.0,25.0,25.0,29.0,32.0,44.0
63545,25.0,25.0,29.0,32.0,44.0,52.0
63546,25.0,29.0,32.0,44.0,52.0,62.0
63547,29.0,32.0,44.0,52.0,62.0,69.0
63548,32.0,44.0,52.0,62.0,69.0,78.0
63549,44.0,52.0,62.0,69.0,78.0,101.0
63550,74.0,69.0,65.0,62.0,61.0,59.0
63551,69.0,65.0,62.0,61.0,59.0,58.0
63552,65.0,62.0,61.0,59.0,58.0,58.0
63553,62.0,61.0,59.0,58.0,58.0,55.0
63554,61.0,59.0,58.0,58.0,55.0,61.0
63555,59.0,58.0,58.0,55.0,61.0,61.0
63556,58.0,58.0,55.0,61.0,61.0,68.0
63557,58.0,55.0,61.0,61.0,68.0,75.0
63558,55.0,61.0,61.0,68.0,75.0,80.0
63559,61.0,61.0,68.0,75.0,80.0,80.0
63560,61.0,68.0,75.0,80.0,80.0,84.0
63561,68.0,75.0,80.0,80.0,84.0,84.0
63562,75.0,80.0,80.0,84.0,84.0,81.0
63563,80.0,80.0,84.0,84.0,81.0,91.0
63564,80.0,84.0,84.0,81.0,91.0,92.0
63565,84.0,84.0,81.0,91.0,92.0,101.0
63566,77.0,69.0,69.0,60.0,57.0,54.0
63567,69.0,69.0,60.0,57.0,54.0,45.0
63568,69.0,60.0,57.0,54.0,45.0,44.0
63569,60.0,57.0,54.0,45.0,44.0,42.0
63570,57.0,54.0,45.0,44.0,42.0,45.0
63571,54.0,45.0,44.0,42.0,45.0,35.0
63572,45.0,44.0,42.0,45.0,35.0,35.0
63573,44.0,42.0,45.0,35.0,35.0,33.0
63574,42.0,45.0,35.0,35.0,33.0,33.0
63575,45.0,35.0,35.0,33.0,33.0,35.0
63576,35.0,35.0,33.0,33.0,35.0,33.0
63577,35.0,33.0,33.0,35.0,33.0,39.0
63578,33.0,33.0,35.0,33.0,39.0,44.0
63579,33.0,35.0,33.0,39.0,44.0,50.0
63580,35.0,33.0,39.0,44.0,50.0,53.0
63581,33.0,39.0,44.0,50.0,53.0,101.0
63582,58.0,56.0,52.0,52.0,49.0,51.0
63583,56.0,52.0,52.0,49.0,51.0,57.0
63584,52.0,52.0,49.0,51.0,57.0,62.0
63585,52.0,49.0,51.0,57.0,62.0,61.0
63586,49.0,51.0,57.0,62.0,61.0,83.0
63587,51.0,57.0,62.0,61.0,83.0,100.0
63588,57.0,62.0,61.0,83.0,100.0,101.0
63589,68.0,69.0,45.0,74.0,92.0,101.0
63590,96.0,96.0,89.0,96.0,95.0,85.0
63591,96.0,89.0,96.0,95.0,85.0,75.0
63592,89.0,96.0,95.0,85.0,75.0,77.0
63593,96.0,95.0,85.0,75.0,77.0,82.0
63594,95.0,85.0,75.0,77.0,82.0,72.0
63595,85.0,75.0,77.0,82.0,72.0,64.0
63596,75.0,77.0,82.0,72.0,64.0,61.0
63597,77.0,82.0,72.0,64.0,61.0,63.0
63598,82.0,72.0,64.0,61.0,63.0,67.0
63599,72.0,64.0,61.0,63.0,67.0,63.0
63600,64.0,61.0,63.0,67.0,63.0,68.0
63601,61.0,63.0,67.0,63.0,68.0,78.0
63602,63.0,67.0,63.0,68.0,78.0,74.0
63603,67.0,63.0,68.0,78.0,74.0,93.0
63604,63.0,68.0,78.0,74.0,93.0,70.0
63605,68.0,78.0,74.0,93.0,70.0,87.0
63606,78.0,74.0,93.0,70.0,87.0,84.0
63607,74.0,93.0,70.0,87.0,84.0,96.0
63608,93.0,70.0,87.0,84.0,96.0,101.0
63609,90.0,68.0,59.0,46.0,45.0,40.0
63610,68.0,59.0,46.0,45.0,40.0,34.0
63611,59.0,46.0,45.0,40.0,34.0,30.0
63612,46.0,45.0,40.0,34.0,30.0,28.0
63613,45.0,40.0,34.0,30.0,28.0,39.0
63614,40.0,34.0,30.0,28.0,39.0,46.0
63615,34.0,30.0,28.0,39.0,46.0,59.0
63616,30.0,28.0,39.0,46.0,59.0,77.0
63617,28.0,39.0,46.0,59.0,77.0,92.0
63618,39.0,46.0,59.0,77.0,92.0,101.0
63619,76.0,68.0,65.0,65.0,61.0,52.0
63620,68.0,65.0,65.0,61.0,52.0,48.0
63621,65.0,65.0,61.0,52.0,48.0,36.0
63622,65.0,61.0,52.0,48.0,36.0,32.0
63623,61.0,52.0,48.0,36.0,32.0,30.0
63624,52.0,48.0,36.0,32.0,30.0,27.0
63625,48.0,36.0,32.0,30.0,27.0,18.0
63626,36.0,32.0,30.0,27.0,18.0,18.0
63627,32.0,30.0,27.0,18.0,18.0,16.0
63628,30.0,27.0,18.0,18.0,16.0,16.0
63629,27.0,18.0,18.0,16.0,16.0,13.0
63630,18.0,18.0,16.0,16.0,13.0,11.0
63631,18.0,16.0,16.0,13.0,11.0,10.0
63632,16.0,16.0,13.0,11.0,10.0,10.0
63633,16.0,13.0,11.0,10.0,10.0,10.0
63634,13.0,11.0,10.0,10.0,10.0,12.0
63635,11.0,10.0,10.0,10.0,12.0,12.0
63636,10.0,10.0,10.0,12.0,12.0,12.0
63637,10.0,10.0,12.0,12.0,12.0,16.0
63638,10.0,12.0,12.0,12.0,16.0,19.0
63639,12.0,12.0,12.0,16.0,19.0,23.0
63640,12.0,12.0,16.0,19.0,23.0,23.0
63641,12.0,16.0,19.0,23.0,23.0,27.0
63642,16.0,19.0,23.0,23.0,27.0,35.0
63643,19.0,23.0,23.0,27.0,35.0,42.0
63644,23.0,23.0,27.0,35.0,42.0,47.0
63645,23.0,27.0,35.0,42.0,47.0,101.0
63646,63.0,55.0,44.0,35.0,23.0,14.0
63647,55.0,44.0,35.0,23.0,14.0,14.0
63648,44.0,35.0,23.0,14.0,14.0,15.0
63649,35.0,23.0,14.0,14.0,15.0,14.0
63650,23.0,14.0,14.0,15.0,14.0,13.0
63651,14.0,14.0,15.0,14.0,13.0,15.0
63652,14.0,15.0,14.0,13.0,15.0,17.0
63653,15.0,14.0,13.0,15.0,17.0,25.0
63654,14.0,13.0,15.0,17.0,25.0,27.0
63655,13.0,15.0,17.0,25.0,27.0,33.0
63656,15.0,17.0,25.0,27.0,33.0,48.0
63657,17.0,25.0,27.0,33.0,48.0,55.0
63658,25.0,27.0,33.0,48.0,55.0,71.0
63659,27.0,33.0,48.0,55.0,71.0,98.0
63660,33.0,48.0,55.0,71.0,98.0,101.0
63661,30.0,22.0,15.0,12.0,10.0,8.0
63662,22.0,15.0,12.0,10.0,8.0,8.0
63663,15.0,12.0,10.0,8.0,8.0,9.0
63664,12.0,10.0,8.0,8.0,9.0,8.0
63665,10.0,8.0,8.0,9.0,8.0,7.0
63666,8.0,8.0,9.0,8.0,7.0,7.0
63667,8.0,9.0,8.0,7.0,7.0,6.0
63668,9.0,8.0,7.0,7.0,6.0,8.0
63669,8.0,7.0,7.0,6.0,8.0,7.0
63670,7.0,7.0,6.0,8.0,7.0,8.0
63671,7.0,6.0,8.0,7.0,8.0,11.0
63672,6.0,8.0,7.0,8.0,11.0,15.0
63673,8.0,7.0,8.0,11.0,15.0,17.0
63674,7.0,8.0,11.0,15.0,17.0,21.0
63675,8.0,11.0,15.0,17.0,21.0,20.0
63676,11.0,15.0,17.0,21.0,20.0,20.0
63677,15.0,17.0,21.0,20.0,20.0,23.0
63678,17.0,21.0,20.0,20.0,23.0,28.0
63679,21.0,20.0,20.0,23.0,28.0,23.0
63680,20.0,20.0,23.0,28.0,23.0,24.0
63681,20.0,23.0,28.0,23.0,24.0,28.0
63682,23.0,28.0,23.0,24.0,28.0,30.0
63683,28.0,23.0,24.0,28.0,30.0,34.0
63684,23.0,24.0,28.0,30.0,34.0,36.0
63685,24.0,28.0,30.0,34.0,36.0,43.0
63686,28.0,30.0,34.0,36.0,43.0,46.0
63687,30.0,34.0,36.0,43.0,46.0,49.0
63688,34.0,36.0,43.0,46.0,49.0,101.0
63689,61.0,74.0,78.0,76.0,72.0,72.0
63690,74.0,78.0,76.0,72.0,72.0,86.0
63691,78.0,76.0,72.0,72.0,86.0,86.0
63692,76.0,72.0,72.0,86.0,86.0,85.0
63693,72.0,72.0,86.0,86.0,85.0,101.0
63694,99.0,82.0,73.0,71.0,69.0,85.0
63695,82.0,73.0,71.0,69.0,85.0,97.0
63696,73.0,71.0,69.0,85.0,97.0,101.0
63697,99.0,94.0,84.0,70.0,60.0,52.0
63698,94.0,84.0,70.0,60.0,52.0,47.0
63699,84.0,70.0,60.0,52.0,47.0,43.0
63700,70.0,60.0,52.0,47.0,43.0,45.0
63701,60.0,52.0,47.0,43.0,45.0,42.0
63702,52.0,47.0,43.0,45.0,42.0,45.0
63703,47.0,43.0,45.0,42.0,45.0,42.0
63704,43.0,45.0,42.0,45.0,42.0,34.0
63705,45.0,42.0,45.0,42.0,34.0,36.0
63706,42.0,45.0,42.0,34.0,36.0,50.0
63707,45.0,42.0,34.0,36.0,50.0,50.0
63708,42.0,34.0,36.0,50.0,50.0,62.0
63709,34.0,36.0,50.0,50.0,62.0,85.0
63710,36.0,50.0,50.0,62.0,85.0,101.0
63711,67.0,47.0,36.0,32.0,28.0,27.0
63712,47.0,36.0,32.0,28.0,27.0,25.0
63713,36.0,32.0,28.0,27.0,25.0,20.0
63714,32.0,28.0,27.0,25.0,20.0,20.0
63715,28.0,27.0,25.0,20.0,20.0,19.0
63716,27.0,25.0,20.0,20.0,19.0,16.0
63717,25.0,20.0,20.0,19.0,16.0,16.0
