,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
8263,67.0,65.0,60.0,52.0,48.0,47.0,46.0,49.0
8264,65.0,60.0,52.0,48.0,47.0,46.0,49.0,47.0
8265,60.0,52.0,48.0,47.0,46.0,49.0,47.0,40.0
8266,52.0,48.0,47.0,46.0,49.0,47.0,40.0,36.0
8267,48.0,47.0,46.0,49.0,47.0,40.0,36.0,33.0
8268,47.0,46.0,49.0,47.0,40.0,36.0,33.0,33.0
8269,46.0,49.0,47.0,40.0,36.0,33.0,33.0,36.0
8270,49.0,47.0,40.0,36.0,33.0,33.0,36.0,41.0
8271,47.0,40.0,36.0,33.0,33.0,36.0,41.0,56.0
8272,40.0,36.0,33.0,33.0,36.0,41.0,56.0,60.0
8273,36.0,33.0,33.0,36.0,41.0,56.0,60.0,101.0
8274,70.0,78.0,68.0,48.0,34.0,26.0,15.0,14.0
8275,78.0,68.0,48.0,34.0,26.0,15.0,14.0,11.0
8276,68.0,48.0,34.0,26.0,15.0,14.0,11.0,15.0
8277,48.0,34.0,26.0,15.0,14.0,11.0,15.0,14.0
8278,34.0,26.0,15.0,14.0,11.0,15.0,14.0,14.0
8279,26.0,15.0,14.0,11.0,15.0,14.0,14.0,12.0
8280,15.0,14.0,11.0,15.0,14.0,14.0,12.0,12.0
8281,14.0,11.0,15.0,14.0,14.0,12.0,12.0,12.0
8282,11.0,15.0,14.0,14.0,12.0,12.0,12.0,12.0
8283,15.0,14.0,14.0,12.0,12.0,12.0,12.0,14.0
8284,14.0,14.0,12.0,12.0,12.0,12.0,14.0,13.0
8285,14.0,12.0,12.0,12.0,12.0,14.0,13.0,18.0
8286,12.0,12.0,12.0,12.0,14.0,13.0,18.0,19.0
8287,12.0,12.0,12.0,14.0,13.0,18.0,19.0,21.0
8288,12.0,12.0,14.0,13.0,18.0,19.0,21.0,24.0
8289,12.0,14.0,13.0,18.0,19.0,21.0,24.0,22.0
8290,14.0,13.0,18.0,19.0,21.0,24.0,22.0,29.0
8291,13.0,18.0,19.0,21.0,24.0,22.0,29.0,33.0
8292,18.0,19.0,21.0,24.0,22.0,29.0,33.0,34.0
8293,19.0,21.0,24.0,22.0,29.0,33.0,34.0,40.0
8294,21.0,24.0,22.0,29.0,33.0,34.0,40.0,43.0
8295,24.0,22.0,29.0,33.0,34.0,40.0,43.0,50.0
8296,22.0,29.0,33.0,34.0,40.0,43.0,50.0,101.0
8297,99.0,90.0,91.0,99.0,100.0,96.0,95.0,96.0
8298,90.0,91.0,99.0,100.0,96.0,95.0,96.0,96.0
8299,91.0,99.0,100.0,96.0,95.0,96.0,96.0,101.0
8300,74.0,63.0,56.0,61.0,56.0,46.0,47.0,50.0
8301,63.0,56.0,61.0,56.0,46.0,47.0,50.0,43.0
8302,56.0,61.0,56.0,46.0,47.0,50.0,43.0,46.0
8303,61.0,56.0,46.0,47.0,50.0,43.0,46.0,57.0
8304,56.0,46.0,47.0,50.0,43.0,46.0,57.0,57.0
8305,46.0,47.0,50.0,43.0,46.0,57.0,57.0,64.0
8306,47.0,50.0,43.0,46.0,57.0,57.0,64.0,97.0
8307,50.0,43.0,46.0,57.0,57.0,64.0,97.0,101.0
8308,95.0,54.0,45.0,37.0,31.0,33.0,28.0,23.0
8309,54.0,45.0,37.0,31.0,33.0,28.0,23.0,17.0
8310,45.0,37.0,31.0,33.0,28.0,23.0,17.0,14.0
8311,37.0,31.0,33.0,28.0,23.0,17.0,14.0,13.0
8312,31.0,33.0,28.0,23.0,17.0,14.0,13.0,13.0
8313,33.0,28.0,23.0,17.0,14.0,13.0,13.0,14.0
8314,28.0,23.0,17.0,14.0,13.0,13.0,14.0,13.0
8315,23.0,17.0,14.0,13.0,13.0,14.0,13.0,12.0
8316,17.0,14.0,13.0,13.0,14.0,13.0,12.0,11.0
8317,14.0,13.0,13.0,14.0,13.0,12.0,11.0,16.0
8318,13.0,13.0,14.0,13.0,12.0,11.0,16.0,19.0
8319,13.0,14.0,13.0,12.0,11.0,16.0,19.0,28.0
8320,14.0,13.0,12.0,11.0,16.0,19.0,28.0,31.0
8321,13.0,12.0,11.0,16.0,19.0,28.0,31.0,37.0
8322,12.0,11.0,16.0,19.0,28.0,31.0,37.0,47.0
8323,11.0,16.0,19.0,28.0,31.0,37.0,47.0,48.0
8324,16.0,19.0,28.0,31.0,37.0,47.0,48.0,101.0
8325,90.0,73.0,54.0,44.0,41.0,34.0,35.0,29.0
8326,73.0,54.0,44.0,41.0,34.0,35.0,29.0,28.0
8327,54.0,44.0,41.0,34.0,35.0,29.0,28.0,22.0
8328,44.0,41.0,34.0,35.0,29.0,28.0,22.0,25.0
8329,41.0,34.0,35.0,29.0,28.0,22.0,25.0,23.0
8330,34.0,35.0,29.0,28.0,22.0,25.0,23.0,26.0
8331,35.0,29.0,28.0,22.0,25.0,23.0,26.0,26.0
8332,29.0,28.0,22.0,25.0,23.0,26.0,26.0,29.0
8333,28.0,22.0,25.0,23.0,26.0,26.0,29.0,27.0
8334,22.0,25.0,23.0,26.0,26.0,29.0,27.0,26.0
8335,25.0,23.0,26.0,26.0,29.0,27.0,26.0,25.0
8336,23.0,26.0,26.0,29.0,27.0,26.0,25.0,28.0
8337,26.0,26.0,29.0,27.0,26.0,25.0,28.0,34.0
8338,26.0,29.0,27.0,26.0,25.0,28.0,34.0,40.0
8339,29.0,27.0,26.0,25.0,28.0,34.0,40.0,43.0
8340,27.0,26.0,25.0,28.0,34.0,40.0,43.0,50.0
8341,26.0,25.0,28.0,34.0,40.0,43.0,50.0,101.0
8342,91.0,87.0,80.0,76.0,67.0,62.0,61.0,58.0
8343,87.0,80.0,76.0,67.0,62.0,61.0,58.0,53.0
8344,80.0,76.0,67.0,62.0,61.0,58.0,53.0,53.0
8345,76.0,67.0,62.0,61.0,58.0,53.0,53.0,51.0
8346,67.0,62.0,61.0,58.0,53.0,53.0,51.0,50.0
8347,62.0,61.0,58.0,53.0,53.0,51.0,50.0,47.0
8348,61.0,58.0,53.0,53.0,51.0,50.0,47.0,50.0
8349,58.0,53.0,53.0,51.0,50.0,47.0,50.0,58.0
8350,53.0,53.0,51.0,50.0,47.0,50.0,58.0,64.0
8351,53.0,51.0,50.0,47.0,50.0,58.0,64.0,74.0
8352,51.0,50.0,47.0,50.0,58.0,64.0,74.0,81.0
8353,50.0,47.0,50.0,58.0,64.0,74.0,81.0,95.0
8354,47.0,50.0,58.0,64.0,74.0,81.0,95.0,100.0
8355,50.0,58.0,64.0,74.0,81.0,95.0,100.0,101.0
8356,96.0,94.0,89.0,99.0,95.0,95.0,96.0,101.0
8357,92.0,91.0,81.0,78.0,77.0,82.0,81.0,77.0
8358,91.0,81.0,78.0,77.0,82.0,81.0,77.0,71.0
8359,81.0,78.0,77.0,82.0,81.0,77.0,71.0,71.0
8360,78.0,77.0,82.0,81.0,77.0,71.0,71.0,69.0
8361,77.0,82.0,81.0,77.0,71.0,71.0,69.0,64.0
8362,82.0,81.0,77.0,71.0,71.0,69.0,64.0,58.0
8363,81.0,77.0,71.0,71.0,69.0,64.0,58.0,56.0
8364,77.0,71.0,71.0,69.0,64.0,58.0,56.0,59.0
8365,71.0,71.0,69.0,64.0,58.0,56.0,59.0,73.0
8366,71.0,69.0,64.0,58.0,56.0,59.0,73.0,101.0
8367,95.0,88.0,99.0,90.0,91.0,87.0,87.0,89.0
8368,88.0,99.0,90.0,91.0,87.0,87.0,89.0,82.0
8369,99.0,90.0,91.0,87.0,87.0,89.0,82.0,79.0
8370,90.0,91.0,87.0,87.0,89.0,82.0,79.0,76.0
8371,91.0,87.0,87.0,89.0,82.0,79.0,76.0,73.0
8372,87.0,87.0,89.0,82.0,79.0,76.0,73.0,76.0
8373,87.0,89.0,82.0,79.0,76.0,73.0,76.0,71.0
8374,89.0,82.0,79.0,76.0,73.0,76.0,71.0,72.0
8375,82.0,79.0,76.0,73.0,76.0,71.0,72.0,68.0
8376,79.0,76.0,73.0,76.0,71.0,72.0,68.0,78.0
8377,76.0,73.0,76.0,71.0,72.0,68.0,78.0,95.0
8378,73.0,76.0,71.0,72.0,68.0,78.0,95.0,101.0
8379,18.0,20.0,14.0,9.0,12.0,11.0,15.0,16.0
8380,20.0,14.0,9.0,12.0,11.0,15.0,16.0,9.0
8381,14.0,9.0,12.0,11.0,15.0,16.0,9.0,16.0
8382,9.0,12.0,11.0,15.0,16.0,9.0,16.0,20.0
8383,12.0,11.0,15.0,16.0,9.0,16.0,20.0,21.0
8384,11.0,15.0,16.0,9.0,16.0,20.0,21.0,26.0
8385,15.0,16.0,9.0,16.0,20.0,21.0,26.0,26.0
8386,16.0,9.0,16.0,20.0,21.0,26.0,26.0,29.0
8387,9.0,16.0,20.0,21.0,26.0,26.0,29.0,31.0
8388,16.0,20.0,21.0,26.0,26.0,29.0,31.0,36.0
8389,20.0,21.0,26.0,26.0,29.0,31.0,36.0,38.0
8390,21.0,26.0,26.0,29.0,31.0,36.0,38.0,40.0
8391,26.0,26.0,29.0,31.0,36.0,38.0,40.0,38.0
8392,26.0,29.0,31.0,36.0,38.0,40.0,38.0,38.0
8393,29.0,31.0,36.0,38.0,40.0,38.0,38.0,45.0
8394,31.0,36.0,38.0,40.0,38.0,38.0,45.0,41.0
8395,36.0,38.0,40.0,38.0,38.0,45.0,41.0,43.0
8396,38.0,40.0,38.0,38.0,45.0,41.0,43.0,42.0
8397,40.0,38.0,38.0,45.0,41.0,43.0,42.0,42.0
8398,38.0,38.0,45.0,41.0,43.0,42.0,42.0,40.0
8399,38.0,45.0,41.0,43.0,42.0,42.0,40.0,43.0
8400,45.0,41.0,43.0,42.0,42.0,40.0,43.0,49.0
8401,41.0,43.0,42.0,42.0,40.0,43.0,49.0,49.0
8402,43.0,42.0,42.0,40.0,43.0,49.0,49.0,101.0
8403,100.0,93.0,96.0,90.0,85.0,81.0,77.0,77.0
8404,93.0,96.0,90.0,85.0,81.0,77.0,77.0,78.0
8405,96.0,90.0,85.0,81.0,77.0,77.0,78.0,70.0
8406,90.0,85.0,81.0,77.0,77.0,78.0,70.0,73.0
8407,85.0,81.0,77.0,77.0,78.0,70.0,73.0,78.0
8408,81.0,77.0,77.0,78.0,70.0,73.0,78.0,94.0
8409,77.0,77.0,78.0,70.0,73.0,78.0,94.0,101.0
8410,100.0,94.0,83.0,83.0,77.0,71.0,65.0,59.0
8411,94.0,83.0,83.0,77.0,71.0,65.0,59.0,58.0
8412,83.0,83.0,77.0,71.0,65.0,59.0,58.0,53.0
8413,83.0,77.0,71.0,65.0,59.0,58.0,53.0,40.0
8414,77.0,71.0,65.0,59.0,58.0,53.0,40.0,44.0
8415,71.0,65.0,59.0,58.0,53.0,40.0,44.0,44.0
8416,65.0,59.0,58.0,53.0,40.0,44.0,44.0,42.0
8417,59.0,58.0,53.0,40.0,44.0,44.0,42.0,53.0
8418,58.0,53.0,40.0,44.0,44.0,42.0,53.0,67.0
8419,53.0,40.0,44.0,44.0,42.0,53.0,67.0,71.0
8420,40.0,44.0,44.0,42.0,53.0,67.0,71.0,79.0
8421,44.0,44.0,42.0,53.0,67.0,71.0,79.0,91.0
8422,44.0,42.0,53.0,67.0,71.0,79.0,91.0,101.0
8423,43.0,42.0,62.0,62.0,54.0,65.0,70.0,65.0
8424,42.0,62.0,62.0,54.0,65.0,70.0,65.0,77.0
8425,62.0,62.0,54.0,65.0,70.0,65.0,77.0,77.0
8426,62.0,54.0,65.0,70.0,65.0,77.0,77.0,87.0
8427,54.0,65.0,70.0,65.0,77.0,77.0,87.0,81.0
8428,65.0,70.0,65.0,77.0,77.0,87.0,81.0,85.0
8429,70.0,65.0,77.0,77.0,87.0,81.0,85.0,101.0
8430,30.0,48.0,53.0,57.0,66.0,74.0,80.0,86.0
8431,48.0,53.0,57.0,66.0,74.0,80.0,86.0,84.0
8432,53.0,57.0,66.0,74.0,80.0,86.0,84.0,94.0
8433,57.0,66.0,74.0,80.0,86.0,84.0,94.0,93.0
8434,66.0,74.0,80.0,86.0,84.0,94.0,93.0,101.0
8435,90.0,92.0,90.0,94.0,90.0,86.0,84.0,79.0
8436,92.0,90.0,94.0,90.0,86.0,84.0,79.0,78.0
8437,90.0,94.0,90.0,86.0,84.0,79.0,78.0,85.0
8438,94.0,90.0,86.0,84.0,79.0,78.0,85.0,101.0
8439,59.0,73.0,77.0,47.0,32.0,15.0,10.0,4.0
8440,73.0,77.0,47.0,32.0,15.0,10.0,4.0,2.0
8441,77.0,47.0,32.0,15.0,10.0,4.0,2.0,3.0
8442,47.0,32.0,15.0,10.0,4.0,2.0,3.0,4.0
8443,32.0,15.0,10.0,4.0,2.0,3.0,4.0,5.0
8444,15.0,10.0,4.0,2.0,3.0,4.0,5.0,4.0
8445,10.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0
8446,4.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0
8447,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0
8448,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
8449,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
8450,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0
8451,4.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0
8452,5.0,5.0,5.0,4.0,4.0,6.0,7.0,10.0
8453,5.0,5.0,4.0,4.0,6.0,7.0,10.0,12.0
8454,5.0,4.0,4.0,6.0,7.0,10.0,12.0,16.0
8455,4.0,4.0,6.0,7.0,10.0,12.0,16.0,19.0
8456,4.0,6.0,7.0,10.0,12.0,16.0,19.0,25.0
8457,6.0,7.0,10.0,12.0,16.0,19.0,25.0,34.0
8458,7.0,10.0,12.0,16.0,19.0,25.0,34.0,35.0
8459,10.0,12.0,16.0,19.0,25.0,34.0,35.0,36.0
8460,12.0,16.0,19.0,25.0,34.0,35.0,36.0,41.0
8461,16.0,19.0,25.0,34.0,35.0,36.0,41.0,48.0
8462,19.0,25.0,34.0,35.0,36.0,41.0,48.0,43.0
8463,25.0,34.0,35.0,36.0,41.0,48.0,43.0,42.0
8464,34.0,35.0,36.0,41.0,48.0,43.0,42.0,49.0
8465,35.0,36.0,41.0,48.0,43.0,42.0,49.0,49.0
8466,36.0,41.0,48.0,43.0,42.0,49.0,49.0,101.0
8467,97.0,55.0,64.0,52.0,46.0,33.0,28.0,22.0
8468,55.0,64.0,52.0,46.0,33.0,28.0,22.0,20.0
8469,64.0,52.0,46.0,33.0,28.0,22.0,20.0,24.0
8470,52.0,46.0,33.0,28.0,22.0,20.0,24.0,25.0
8471,46.0,33.0,28.0,22.0,20.0,24.0,25.0,26.0
8472,33.0,28.0,22.0,20.0,24.0,25.0,26.0,28.0
8473,28.0,22.0,20.0,24.0,25.0,26.0,28.0,37.0
8474,22.0,20.0,24.0,25.0,26.0,28.0,37.0,51.0
8475,20.0,24.0,25.0,26.0,28.0,37.0,51.0,61.0
8476,24.0,25.0,26.0,28.0,37.0,51.0,61.0,71.0
8477,25.0,26.0,28.0,37.0,51.0,61.0,71.0,82.0
8478,26.0,28.0,37.0,51.0,61.0,71.0,82.0,88.0
8479,28.0,37.0,51.0,61.0,71.0,82.0,88.0,86.0
8480,51.0,75.0,92.0,85.0,80.0,78.0,70.0,58.0
8481,75.0,92.0,85.0,80.0,78.0,70.0,58.0,43.0
8482,92.0,85.0,80.0,78.0,70.0,58.0,43.0,49.0
8483,85.0,80.0,78.0,70.0,58.0,43.0,49.0,44.0
8484,80.0,78.0,70.0,58.0,43.0,49.0,44.0,29.0
8485,78.0,70.0,58.0,43.0,49.0,44.0,29.0,28.0
8486,70.0,58.0,43.0,49.0,44.0,29.0,28.0,33.0
8487,58.0,43.0,49.0,44.0,29.0,28.0,33.0,30.0
8488,43.0,49.0,44.0,29.0,28.0,33.0,30.0,29.0
8489,49.0,44.0,29.0,28.0,33.0,30.0,29.0,29.0
8490,44.0,29.0,28.0,33.0,30.0,29.0,29.0,32.0
8491,29.0,28.0,33.0,30.0,29.0,29.0,32.0,38.0
8492,28.0,33.0,30.0,29.0,29.0,32.0,38.0,44.0
8493,33.0,30.0,29.0,29.0,32.0,38.0,44.0,101.0
8494,89.0,82.0,70.0,55.0,32.0,26.0,22.0,18.0
8495,82.0,70.0,55.0,32.0,26.0,22.0,18.0,8.0
8496,70.0,55.0,32.0,26.0,22.0,18.0,8.0,8.0
8497,55.0,32.0,26.0,22.0,18.0,8.0,8.0,6.0
8498,32.0,26.0,22.0,18.0,8.0,8.0,6.0,5.0
8499,26.0,22.0,18.0,8.0,8.0,6.0,5.0,5.0
8500,22.0,18.0,8.0,8.0,6.0,5.0,5.0,4.0
8501,18.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0
8502,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0
8503,8.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0
8504,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
8505,5.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0
8506,5.0,4.0,4.0,4.0,5.0,5.0,7.0,9.0
8507,4.0,4.0,4.0,5.0,5.0,7.0,9.0,9.0
8508,4.0,4.0,5.0,5.0,7.0,9.0,9.0,11.0
8509,4.0,5.0,5.0,7.0,9.0,9.0,11.0,13.0
8510,5.0,5.0,7.0,9.0,9.0,11.0,13.0,14.0
8511,5.0,7.0,9.0,9.0,11.0,13.0,14.0,14.0
8512,7.0,9.0,9.0,11.0,13.0,14.0,14.0,18.0
8513,9.0,9.0,11.0,13.0,14.0,14.0,18.0,21.0
8514,9.0,11.0,13.0,14.0,14.0,18.0,21.0,21.0
8515,11.0,13.0,14.0,14.0,18.0,21.0,21.0,20.0
8516,13.0,14.0,14.0,18.0,21.0,21.0,20.0,26.0
8517,14.0,14.0,18.0,21.0,21.0,20.0,26.0,31.0
8518,14.0,18.0,21.0,21.0,20.0,26.0,31.0,33.0
8519,18.0,21.0,21.0,20.0,26.0,31.0,33.0,38.0
8520,21.0,21.0,20.0,26.0,31.0,33.0,38.0,32.0
8521,21.0,20.0,26.0,31.0,33.0,38.0,32.0,34.0
8522,20.0,26.0,31.0,33.0,38.0,32.0,34.0,45.0
8523,26.0,31.0,33.0,38.0,32.0,34.0,45.0,48.0
8524,31.0,33.0,38.0,32.0,34.0,45.0,48.0,50.0
8525,33.0,38.0,32.0,34.0,45.0,48.0,50.0,101.0
8526,87.0,81.0,79.0,78.0,72.0,72.0,67.0,67.0
8527,81.0,79.0,78.0,72.0,72.0,67.0,67.0,56.0
8528,79.0,78.0,72.0,72.0,67.0,67.0,56.0,52.0
8529,71.0,78.0,67.0,64.0,62.0,53.0,34.0,32.0
8530,78.0,67.0,64.0,62.0,53.0,34.0,32.0,39.0
8531,67.0,64.0,62.0,53.0,34.0,32.0,39.0,45.0
8532,64.0,62.0,53.0,34.0,32.0,39.0,45.0,55.0
8533,62.0,53.0,34.0,32.0,39.0,45.0,55.0,55.0
8534,53.0,34.0,32.0,39.0,45.0,55.0,55.0,63.0
8535,34.0,32.0,39.0,45.0,55.0,55.0,63.0,74.0
8536,32.0,39.0,45.0,55.0,55.0,63.0,74.0,80.0
8537,39.0,45.0,55.0,55.0,63.0,74.0,80.0,89.0
8538,45.0,55.0,55.0,63.0,74.0,80.0,89.0,92.0
8539,55.0,55.0,63.0,74.0,80.0,89.0,92.0,101.0
8540,69.0,83.0,88.0,74.0,68.0,54.0,34.0,33.0
8541,83.0,88.0,74.0,68.0,54.0,34.0,33.0,24.0
8542,88.0,74.0,68.0,54.0,34.0,33.0,24.0,17.0
8543,74.0,68.0,54.0,34.0,33.0,24.0,17.0,16.0
8544,68.0,54.0,34.0,33.0,24.0,17.0,16.0,13.0
8545,54.0,34.0,33.0,24.0,17.0,16.0,13.0,9.0
8546,34.0,33.0,24.0,17.0,16.0,13.0,9.0,7.0
8547,33.0,24.0,17.0,16.0,13.0,9.0,7.0,9.0
8548,24.0,17.0,16.0,13.0,9.0,7.0,9.0,9.0
8549,17.0,16.0,13.0,9.0,7.0,9.0,9.0,7.0
8550,16.0,13.0,9.0,7.0,9.0,9.0,7.0,9.0
8551,13.0,9.0,7.0,9.0,9.0,7.0,9.0,10.0
8552,9.0,7.0,9.0,9.0,7.0,9.0,10.0,10.0
8553,7.0,9.0,9.0,7.0,9.0,10.0,10.0,12.0
8554,9.0,9.0,7.0,9.0,10.0,10.0,12.0,12.0
8555,9.0,7.0,9.0,10.0,10.0,12.0,12.0,16.0
8556,7.0,9.0,10.0,10.0,12.0,12.0,16.0,18.0
8557,9.0,10.0,10.0,12.0,12.0,16.0,18.0,21.0
8558,10.0,10.0,12.0,12.0,16.0,18.0,21.0,23.0
8559,10.0,12.0,12.0,16.0,18.0,21.0,23.0,29.0
8560,12.0,12.0,16.0,18.0,21.0,23.0,29.0,34.0
8561,12.0,16.0,18.0,21.0,23.0,29.0,34.0,51.0
8562,16.0,18.0,21.0,23.0,29.0,34.0,51.0,101.0
8563,97.0,88.0,90.0,92.0,88.0,79.0,74.0,73.0
8564,88.0,90.0,92.0,88.0,79.0,74.0,73.0,70.0
8565,90.0,92.0,88.0,79.0,74.0,73.0,70.0,65.0
8566,92.0,88.0,79.0,74.0,73.0,70.0,65.0,57.0
8567,88.0,79.0,74.0,73.0,70.0,65.0,57.0,59.0
8568,79.0,74.0,73.0,70.0,65.0,57.0,59.0,56.0
8569,74.0,73.0,70.0,65.0,57.0,59.0,56.0,68.0
8570,73.0,70.0,65.0,57.0,59.0,56.0,68.0,75.0
8571,70.0,65.0,57.0,59.0,56.0,68.0,75.0,90.0
8572,65.0,57.0,59.0,56.0,68.0,75.0,90.0,99.0
8573,57.0,59.0,56.0,68.0,75.0,90.0,99.0,99.0
8574,59.0,56.0,68.0,75.0,90.0,99.0,99.0,101.0
8575,11.0,35.0,68.0,72.0,73.0,73.0,64.0,68.0
8576,35.0,68.0,72.0,73.0,73.0,64.0,68.0,71.0
8577,68.0,72.0,73.0,73.0,64.0,68.0,71.0,66.0
8578,72.0,73.0,73.0,64.0,68.0,71.0,66.0,69.0
8579,73.0,73.0,64.0,68.0,71.0,66.0,69.0,59.0
8580,73.0,64.0,68.0,71.0,66.0,69.0,59.0,61.0
8581,64.0,68.0,71.0,66.0,69.0,59.0,61.0,63.0
8582,68.0,71.0,66.0,69.0,59.0,61.0,63.0,83.0
8583,71.0,66.0,69.0,59.0,61.0,63.0,83.0,94.0
8584,66.0,69.0,59.0,61.0,63.0,83.0,94.0,101.0
8585,85.0,78.0,71.0,66.0,56.0,53.0,51.0,48.0
8586,78.0,71.0,66.0,56.0,53.0,51.0,48.0,54.0
8587,71.0,66.0,56.0,53.0,51.0,48.0,54.0,59.0
8588,66.0,56.0,53.0,51.0,48.0,54.0,59.0,56.0
8589,56.0,53.0,51.0,48.0,54.0,59.0,56.0,58.0
8590,53.0,51.0,48.0,54.0,59.0,56.0,58.0,56.0
8591,51.0,48.0,54.0,59.0,56.0,58.0,56.0,61.0
8592,48.0,54.0,59.0,56.0,58.0,56.0,61.0,63.0
8593,54.0,59.0,56.0,58.0,56.0,61.0,63.0,72.0
8594,59.0,56.0,58.0,56.0,61.0,63.0,72.0,76.0
8595,56.0,58.0,56.0,61.0,63.0,72.0,76.0,72.0
8596,58.0,56.0,61.0,63.0,72.0,76.0,72.0,72.0
8597,56.0,61.0,63.0,72.0,76.0,72.0,72.0,73.0
8598,61.0,63.0,72.0,76.0,72.0,72.0,73.0,101.0
8599,59.0,72.0,84.0,67.0,53.0,37.0,34.0,32.0
8600,72.0,84.0,67.0,53.0,37.0,34.0,32.0,29.0
8601,84.0,67.0,53.0,37.0,34.0,32.0,29.0,25.0
8602,67.0,53.0,37.0,34.0,32.0,29.0,25.0,26.0
8603,53.0,37.0,34.0,32.0,29.0,25.0,26.0,23.0
8604,37.0,34.0,32.0,29.0,25.0,26.0,23.0,21.0
8605,34.0,32.0,29.0,25.0,26.0,23.0,21.0,25.0
8606,32.0,29.0,25.0,26.0,23.0,21.0,25.0,33.0
8607,29.0,25.0,26.0,23.0,21.0,25.0,33.0,33.0
8608,25.0,26.0,23.0,21.0,25.0,33.0,33.0,34.0
8609,26.0,23.0,21.0,25.0,33.0,33.0,34.0,36.0
8610,23.0,21.0,25.0,33.0,33.0,34.0,36.0,35.0
8611,21.0,25.0,33.0,33.0,34.0,36.0,35.0,36.0
8612,25.0,33.0,33.0,34.0,36.0,35.0,36.0,101.0
8613,5.0,32.0,4.0,10.0,11.0,16.0,22.0,19.0
8614,32.0,4.0,10.0,11.0,16.0,22.0,19.0,20.0
8615,4.0,10.0,11.0,16.0,22.0,19.0,20.0,19.0
8616,10.0,11.0,16.0,22.0,19.0,20.0,19.0,18.0
8617,11.0,16.0,22.0,19.0,20.0,19.0,18.0,16.0
8618,16.0,22.0,19.0,20.0,19.0,18.0,16.0,17.0
8619,22.0,19.0,20.0,19.0,18.0,16.0,17.0,21.0
8620,19.0,20.0,19.0,18.0,16.0,17.0,21.0,31.0
8621,20.0,19.0,18.0,16.0,17.0,21.0,31.0,40.0
8622,19.0,18.0,16.0,17.0,21.0,31.0,40.0,59.0
8623,18.0,16.0,17.0,21.0,31.0,40.0,59.0,57.0
8624,16.0,17.0,21.0,31.0,40.0,59.0,57.0,71.0
8625,17.0,21.0,31.0,40.0,59.0,57.0,71.0,80.0
8626,21.0,31.0,40.0,59.0,57.0,71.0,80.0,101.0
8627,76.0,77.0,71.0,67.0,58.0,51.0,42.0,38.0
8628,77.0,71.0,67.0,58.0,51.0,42.0,38.0,30.0
8629,71.0,67.0,58.0,51.0,42.0,38.0,30.0,24.0
8630,67.0,58.0,51.0,42.0,38.0,30.0,24.0,23.0
8631,58.0,51.0,42.0,38.0,30.0,24.0,23.0,20.0
8632,51.0,42.0,38.0,30.0,24.0,23.0,20.0,17.0
8633,42.0,38.0,30.0,24.0,23.0,20.0,17.0,19.0
8634,38.0,30.0,24.0,23.0,20.0,17.0,19.0,19.0
8635,30.0,24.0,23.0,20.0,17.0,19.0,19.0,16.0
8636,24.0,23.0,20.0,17.0,19.0,19.0,16.0,17.0
8637,23.0,20.0,17.0,19.0,19.0,16.0,17.0,23.0
8638,20.0,17.0,19.0,19.0,16.0,17.0,23.0,22.0
8639,17.0,19.0,19.0,16.0,17.0,23.0,22.0,24.0
8640,19.0,19.0,16.0,17.0,23.0,22.0,24.0,23.0
8641,19.0,16.0,17.0,23.0,22.0,24.0,23.0,24.0
8642,16.0,17.0,23.0,22.0,24.0,23.0,24.0,30.0
8643,17.0,23.0,22.0,24.0,23.0,24.0,30.0,40.0
8644,23.0,22.0,24.0,23.0,24.0,30.0,40.0,49.0
8645,22.0,24.0,23.0,24.0,30.0,40.0,49.0,101.0
8646,87.0,84.0,73.0,66.0,71.0,73.0,78.0,92.0
8647,84.0,73.0,66.0,71.0,73.0,78.0,92.0,101.0
8648,99.0,97.0,89.0,81.0,76.0,68.0,65.0,63.0
8649,97.0,89.0,81.0,76.0,68.0,65.0,63.0,63.0
8650,89.0,81.0,76.0,68.0,65.0,63.0,63.0,68.0
8651,81.0,76.0,68.0,65.0,63.0,63.0,68.0,62.0
8652,76.0,68.0,65.0,63.0,63.0,68.0,62.0,64.0
8653,68.0,65.0,63.0,63.0,68.0,62.0,64.0,60.0
8654,65.0,63.0,63.0,68.0,62.0,64.0,60.0,58.0
8655,63.0,63.0,68.0,62.0,64.0,60.0,58.0,56.0
8656,63.0,68.0,62.0,64.0,60.0,58.0,56.0,48.0
8657,68.0,62.0,64.0,60.0,58.0,56.0,48.0,53.0
8658,62.0,64.0,60.0,58.0,56.0,48.0,53.0,60.0
8659,64.0,60.0,58.0,56.0,48.0,53.0,60.0,63.0
8660,60.0,58.0,56.0,48.0,53.0,60.0,63.0,67.0
