,diff_0,diff_1,diff_2,diff_3,diff_4,target
35045,41.0,36.0,42.0,50.0,49.0,51.0
35046,36.0,42.0,50.0,49.0,51.0,52.0
35047,42.0,50.0,49.0,51.0,52.0,101.0
35048,96.0,74.0,71.0,71.0,71.0,71.0
35049,74.0,71.0,71.0,71.0,71.0,71.0
35050,71.0,71.0,71.0,71.0,71.0,68.0
35051,71.0,71.0,71.0,71.0,68.0,68.0
35052,71.0,71.0,71.0,68.0,68.0,72.0
35053,71.0,71.0,68.0,68.0,72.0,80.0
35054,71.0,68.0,68.0,72.0,80.0,88.0
35055,68.0,68.0,72.0,80.0,88.0,92.0
35056,68.0,72.0,80.0,88.0,92.0,101.0
35057,97.0,97.0,91.0,100.0,100.0,91.0
35058,97.0,91.0,100.0,100.0,91.0,95.0
35059,91.0,100.0,100.0,91.0,95.0,98.0
35060,100.0,100.0,91.0,95.0,98.0,101.0
35061,20.0,18.0,18.0,21.0,21.0,24.0
35062,18.0,18.0,21.0,21.0,24.0,18.0
35063,18.0,21.0,21.0,24.0,18.0,25.0
35064,21.0,21.0,24.0,18.0,25.0,41.0
35065,21.0,24.0,18.0,25.0,41.0,47.0
35066,24.0,18.0,25.0,41.0,47.0,50.0
35067,18.0,25.0,41.0,47.0,50.0,53.0
35068,25.0,41.0,47.0,50.0,53.0,63.0
35069,41.0,47.0,50.0,53.0,63.0,73.0
35070,47.0,50.0,53.0,63.0,73.0,72.0
35071,50.0,53.0,63.0,73.0,72.0,82.0
35072,53.0,63.0,73.0,72.0,82.0,91.0
35073,63.0,73.0,72.0,82.0,91.0,101.0
35074,64.0,44.0,37.0,28.0,25.0,18.0
35075,44.0,37.0,28.0,25.0,18.0,13.0
35076,37.0,28.0,25.0,18.0,13.0,9.0
35077,28.0,25.0,18.0,13.0,9.0,6.0
35078,25.0,18.0,13.0,9.0,6.0,5.0
35079,18.0,13.0,9.0,6.0,5.0,3.0
35080,13.0,9.0,6.0,5.0,3.0,2.0
35081,9.0,6.0,5.0,3.0,2.0,3.0
35082,6.0,5.0,3.0,2.0,3.0,19.0
35083,5.0,3.0,2.0,3.0,19.0,28.0
35084,3.0,2.0,3.0,19.0,28.0,37.0
35085,2.0,3.0,19.0,28.0,37.0,56.0
35086,3.0,19.0,28.0,37.0,56.0,71.0
35087,19.0,28.0,37.0,56.0,71.0,91.0
35088,28.0,37.0,56.0,71.0,91.0,101.0
35089,97.0,84.0,58.0,40.0,32.0,18.0
35090,84.0,58.0,40.0,32.0,18.0,11.0
35091,58.0,40.0,32.0,18.0,11.0,12.0
35092,40.0,32.0,18.0,11.0,12.0,15.0
35093,32.0,18.0,11.0,12.0,15.0,15.0
35094,18.0,11.0,12.0,15.0,15.0,16.0
35095,11.0,12.0,15.0,15.0,16.0,18.0
35096,12.0,15.0,15.0,16.0,18.0,11.0
35097,15.0,15.0,16.0,18.0,11.0,8.0
35098,15.0,16.0,18.0,11.0,8.0,10.0
35099,16.0,18.0,11.0,8.0,10.0,10.0
35100,18.0,11.0,8.0,10.0,10.0,15.0
35101,11.0,8.0,10.0,10.0,15.0,25.0
35102,8.0,10.0,10.0,15.0,25.0,28.0
35103,10.0,10.0,15.0,25.0,28.0,31.0
35104,10.0,15.0,25.0,28.0,31.0,37.0
35105,15.0,25.0,28.0,31.0,37.0,42.0
35106,25.0,28.0,31.0,37.0,42.0,49.0
35107,28.0,31.0,37.0,42.0,49.0,101.0
35108,67.0,52.0,30.0,23.0,19.0,17.0
35109,52.0,30.0,23.0,19.0,17.0,16.0
35110,30.0,23.0,19.0,17.0,16.0,16.0
35111,23.0,19.0,17.0,16.0,16.0,14.0
35112,19.0,17.0,16.0,16.0,14.0,12.0
35113,17.0,16.0,16.0,14.0,12.0,13.0
35114,16.0,16.0,14.0,12.0,13.0,13.0
35115,16.0,14.0,12.0,13.0,13.0,11.0
35116,14.0,12.0,13.0,13.0,11.0,8.0
35117,12.0,13.0,13.0,11.0,8.0,10.0
35118,13.0,13.0,11.0,8.0,10.0,10.0
35119,13.0,11.0,8.0,10.0,10.0,11.0
35120,11.0,8.0,10.0,10.0,11.0,14.0
35121,8.0,10.0,10.0,11.0,14.0,17.0
35122,10.0,10.0,11.0,14.0,17.0,19.0
35123,10.0,11.0,14.0,17.0,19.0,21.0
35124,11.0,14.0,17.0,19.0,21.0,31.0
35125,14.0,17.0,19.0,21.0,31.0,38.0
35126,17.0,19.0,21.0,31.0,38.0,49.0
35127,19.0,21.0,31.0,38.0,49.0,101.0
35128,97.0,74.0,73.0,70.0,58.0,45.0
35129,74.0,73.0,70.0,58.0,45.0,44.0
35130,73.0,70.0,58.0,45.0,44.0,43.0
35131,70.0,58.0,45.0,44.0,43.0,38.0
35132,58.0,45.0,44.0,43.0,38.0,33.0
35133,45.0,44.0,43.0,38.0,33.0,41.0
35134,44.0,43.0,38.0,33.0,41.0,43.0
35135,43.0,38.0,33.0,41.0,43.0,45.0
35136,38.0,33.0,41.0,43.0,45.0,50.0
35137,33.0,41.0,43.0,45.0,50.0,53.0
35138,41.0,43.0,45.0,50.0,53.0,61.0
35139,43.0,45.0,50.0,53.0,61.0,68.0
35140,45.0,50.0,53.0,61.0,68.0,79.0
35141,50.0,53.0,61.0,68.0,79.0,90.0
35142,53.0,61.0,68.0,79.0,90.0,93.0
35143,61.0,68.0,79.0,90.0,93.0,101.0
35144,80.0,58.0,50.0,44.0,35.0,29.0
35145,58.0,50.0,44.0,35.0,29.0,26.0
35146,50.0,44.0,35.0,29.0,26.0,23.0
35147,44.0,35.0,29.0,26.0,23.0,21.0
35148,35.0,29.0,26.0,23.0,21.0,23.0
35149,29.0,26.0,23.0,21.0,23.0,43.0
35150,26.0,23.0,21.0,23.0,43.0,73.0
35151,23.0,21.0,23.0,43.0,73.0,98.0
35152,21.0,23.0,43.0,73.0,98.0,101.0
35153,86.0,78.0,73.0,63.0,58.0,58.0
35154,78.0,73.0,63.0,58.0,58.0,58.0
35155,73.0,63.0,58.0,58.0,58.0,70.0
35156,63.0,58.0,58.0,58.0,70.0,80.0
35157,58.0,58.0,58.0,70.0,80.0,70.0
35158,58.0,58.0,70.0,80.0,70.0,63.0
35159,58.0,70.0,80.0,70.0,63.0,66.0
35160,70.0,80.0,70.0,63.0,66.0,61.0
35161,80.0,70.0,63.0,66.0,61.0,66.0
35162,70.0,63.0,66.0,61.0,66.0,65.0
35163,63.0,66.0,61.0,66.0,65.0,68.0
35164,66.0,61.0,66.0,65.0,68.0,76.0
35165,61.0,66.0,65.0,68.0,76.0,87.0
35166,66.0,65.0,68.0,76.0,87.0,89.0
35167,65.0,68.0,76.0,87.0,89.0,101.0
35168,96.0,87.0,77.0,77.0,87.0,80.0
35169,87.0,77.0,77.0,87.0,80.0,75.0
35170,77.0,77.0,87.0,80.0,75.0,74.0
35171,77.0,87.0,80.0,75.0,74.0,80.0
35172,87.0,80.0,75.0,74.0,80.0,74.0
35173,80.0,75.0,74.0,80.0,74.0,78.0
35174,75.0,74.0,80.0,74.0,78.0,89.0
35175,74.0,80.0,74.0,78.0,89.0,88.0
35176,80.0,74.0,78.0,89.0,88.0,92.0
35177,74.0,78.0,89.0,88.0,92.0,96.0
35178,78.0,89.0,88.0,92.0,96.0,99.0
35179,89.0,88.0,92.0,96.0,99.0,101.0
35180,76.0,74.0,68.0,63.0,57.0,49.0
35181,74.0,68.0,63.0,57.0,49.0,44.0
35182,68.0,63.0,57.0,49.0,44.0,39.0
35183,63.0,57.0,49.0,44.0,39.0,39.0
35184,57.0,49.0,44.0,39.0,39.0,38.0
35185,49.0,44.0,39.0,39.0,38.0,37.0
35186,44.0,39.0,39.0,38.0,37.0,37.0
35187,39.0,39.0,38.0,37.0,37.0,40.0
35188,39.0,38.0,37.0,37.0,40.0,47.0
35189,38.0,37.0,37.0,40.0,47.0,62.0
35190,37.0,37.0,40.0,47.0,62.0,64.0
35191,37.0,40.0,47.0,62.0,64.0,75.0
35192,40.0,47.0,62.0,64.0,75.0,80.0
35193,47.0,62.0,64.0,75.0,80.0,84.0
35194,62.0,64.0,75.0,80.0,84.0,89.0
35195,64.0,75.0,80.0,84.0,89.0,101.0
35196,96.0,96.0,97.0,91.0,92.0,101.0
35197,40.0,38.0,58.0,63.0,85.0,91.0
35198,38.0,58.0,63.0,85.0,91.0,88.0
35199,58.0,63.0,85.0,91.0,88.0,86.0
35200,63.0,85.0,91.0,88.0,86.0,89.0
35201,85.0,91.0,88.0,86.0,89.0,95.0
35202,91.0,88.0,86.0,89.0,95.0,101.0
35203,67.0,49.0,34.0,29.0,22.0,16.0
35204,49.0,34.0,29.0,22.0,16.0,9.0
35205,34.0,29.0,22.0,16.0,9.0,8.0
35206,29.0,22.0,16.0,9.0,8.0,6.0
35207,22.0,16.0,9.0,8.0,6.0,5.0
35208,16.0,9.0,8.0,6.0,5.0,1.0
35209,9.0,8.0,6.0,5.0,1.0,1.0
35210,8.0,6.0,5.0,1.0,1.0,2.0
35211,6.0,5.0,1.0,1.0,2.0,2.0
35212,5.0,1.0,1.0,2.0,2.0,6.0
35213,1.0,1.0,2.0,2.0,6.0,11.0
35214,1.0,2.0,2.0,6.0,11.0,17.0
35215,2.0,2.0,6.0,11.0,17.0,26.0
35216,2.0,6.0,11.0,17.0,26.0,33.0
35217,6.0,11.0,17.0,26.0,33.0,42.0
35218,11.0,17.0,26.0,33.0,42.0,55.0
35219,17.0,26.0,33.0,42.0,55.0,76.0
35220,26.0,33.0,42.0,55.0,76.0,92.0
35221,33.0,42.0,55.0,76.0,92.0,93.0
35222,42.0,55.0,76.0,92.0,93.0,99.0
35223,55.0,76.0,92.0,93.0,99.0,101.0
35224,66.0,66.0,67.0,61.0,49.0,44.0
35225,66.0,67.0,61.0,49.0,44.0,37.0
35226,67.0,61.0,49.0,44.0,37.0,36.0
35227,61.0,49.0,44.0,37.0,36.0,34.0
35228,49.0,44.0,37.0,36.0,34.0,35.0
35229,44.0,37.0,36.0,34.0,35.0,45.0
35230,37.0,36.0,34.0,35.0,45.0,66.0
35231,36.0,34.0,35.0,45.0,66.0,83.0
35232,34.0,35.0,45.0,66.0,83.0,92.0
35233,35.0,45.0,66.0,83.0,92.0,96.0
35234,45.0,66.0,83.0,92.0,96.0,101.0
35235,76.0,71.0,71.0,71.0,80.0,85.0
35236,71.0,71.0,71.0,80.0,85.0,98.0
35237,71.0,71.0,80.0,85.0,98.0,101.0
35238,89.0,51.0,38.0,34.0,31.0,25.0
35239,51.0,38.0,34.0,31.0,25.0,24.0
35240,38.0,34.0,31.0,25.0,24.0,15.0
35241,34.0,31.0,25.0,24.0,15.0,15.0
35242,31.0,25.0,24.0,15.0,15.0,18.0
35243,25.0,24.0,15.0,15.0,18.0,18.0
35244,24.0,15.0,15.0,18.0,18.0,16.0
35245,15.0,15.0,18.0,18.0,16.0,27.0
35246,15.0,18.0,18.0,16.0,27.0,29.0
35247,18.0,18.0,16.0,27.0,29.0,28.0
35248,18.0,16.0,27.0,29.0,28.0,30.0
35249,16.0,27.0,29.0,28.0,30.0,35.0
35250,27.0,29.0,28.0,30.0,35.0,35.0
35251,29.0,28.0,30.0,35.0,35.0,44.0
35252,28.0,30.0,35.0,35.0,44.0,48.0
35253,30.0,35.0,35.0,44.0,48.0,101.0
35254,86.0,78.0,75.0,72.0,71.0,69.0
35255,78.0,75.0,72.0,71.0,69.0,64.0
35256,75.0,72.0,71.0,69.0,64.0,75.0
35257,72.0,71.0,69.0,64.0,75.0,85.0
35258,71.0,69.0,64.0,75.0,85.0,98.0
35259,69.0,64.0,75.0,85.0,98.0,101.0
35260,57.0,39.0,30.0,16.0,10.0,7.0
35261,39.0,30.0,16.0,10.0,7.0,4.0
35262,30.0,16.0,10.0,7.0,4.0,2.0
35263,16.0,10.0,7.0,4.0,2.0,3.0
35264,10.0,7.0,4.0,2.0,3.0,3.0
35265,7.0,4.0,2.0,3.0,3.0,2.0
35266,4.0,2.0,3.0,3.0,2.0,2.0
35267,2.0,3.0,3.0,2.0,2.0,2.0
35268,3.0,3.0,2.0,2.0,2.0,1.0
35269,3.0,2.0,2.0,2.0,1.0,1.0
35270,2.0,2.0,2.0,1.0,1.0,3.0
35271,2.0,2.0,1.0,1.0,3.0,2.0
35272,2.0,1.0,1.0,3.0,2.0,2.0
35273,1.0,1.0,3.0,2.0,2.0,6.0
35274,1.0,3.0,2.0,2.0,6.0,7.0
35275,3.0,2.0,2.0,6.0,7.0,15.0
35276,2.0,2.0,6.0,7.0,15.0,21.0
35277,2.0,6.0,7.0,15.0,21.0,22.0
35278,6.0,7.0,15.0,21.0,22.0,33.0
35279,7.0,15.0,21.0,22.0,33.0,44.0
35280,15.0,21.0,22.0,33.0,44.0,101.0
35281,76.0,71.0,65.0,62.0,62.0,52.0
35282,71.0,65.0,62.0,62.0,52.0,42.0
35283,65.0,62.0,62.0,52.0,42.0,38.0
35284,62.0,62.0,52.0,42.0,38.0,36.0
35285,62.0,52.0,42.0,38.0,36.0,41.0
35286,52.0,42.0,38.0,36.0,41.0,44.0
35287,42.0,38.0,36.0,41.0,44.0,47.0
35288,38.0,36.0,41.0,44.0,47.0,58.0
35289,36.0,41.0,44.0,47.0,58.0,51.0
35290,41.0,44.0,47.0,58.0,51.0,64.0
35291,44.0,47.0,58.0,51.0,64.0,68.0
35292,47.0,58.0,51.0,64.0,68.0,80.0
35293,58.0,51.0,64.0,68.0,80.0,88.0
35294,51.0,64.0,68.0,80.0,88.0,101.0
35295,73.0,69.0,59.0,64.0,69.0,80.0
35296,69.0,59.0,64.0,69.0,80.0,100.0
35297,59.0,64.0,69.0,80.0,100.0,101.0
35298,78.0,61.0,57.0,54.0,45.0,41.0
35299,61.0,57.0,54.0,45.0,41.0,38.0
35300,57.0,54.0,45.0,41.0,38.0,37.0
35301,54.0,45.0,41.0,38.0,37.0,33.0
35302,45.0,41.0,38.0,37.0,33.0,33.0
35303,41.0,38.0,37.0,33.0,33.0,37.0
35304,38.0,37.0,33.0,33.0,37.0,38.0
35305,37.0,33.0,33.0,37.0,38.0,37.0
35306,33.0,33.0,37.0,38.0,37.0,39.0
35307,33.0,37.0,38.0,37.0,39.0,40.0
35308,37.0,38.0,37.0,39.0,40.0,55.0
35309,38.0,37.0,39.0,40.0,55.0,55.0
35310,37.0,39.0,40.0,55.0,55.0,61.0
35311,39.0,40.0,55.0,55.0,61.0,63.0
35312,40.0,55.0,55.0,61.0,63.0,61.0
35313,55.0,55.0,61.0,63.0,61.0,101.0
35314,61.0,55.0,53.0,52.0,52.0,59.0
35315,55.0,53.0,52.0,52.0,59.0,56.0
35316,53.0,52.0,52.0,59.0,56.0,62.0
35317,52.0,52.0,59.0,56.0,62.0,64.0
35318,52.0,59.0,56.0,62.0,64.0,69.0
35319,59.0,56.0,62.0,64.0,69.0,75.0
35320,56.0,62.0,64.0,69.0,75.0,78.0
35321,62.0,64.0,69.0,75.0,78.0,98.0
35322,64.0,69.0,75.0,78.0,98.0,101.0
35323,81.0,68.0,58.0,53.0,46.0,32.0
35324,68.0,58.0,53.0,46.0,32.0,32.0
35325,58.0,53.0,46.0,32.0,32.0,30.0
35326,53.0,46.0,32.0,32.0,30.0,26.0
35327,46.0,32.0,32.0,30.0,26.0,29.0
35328,32.0,32.0,30.0,26.0,29.0,34.0
35329,32.0,30.0,26.0,29.0,34.0,46.0
35330,30.0,26.0,29.0,34.0,46.0,58.0
35331,26.0,29.0,34.0,46.0,58.0,70.0
35332,29.0,34.0,46.0,58.0,70.0,88.0
35333,34.0,46.0,58.0,70.0,88.0,94.0
35334,46.0,58.0,70.0,88.0,94.0,101.0
35335,56.0,43.0,37.0,26.0,19.0,11.0
35336,43.0,37.0,26.0,19.0,11.0,11.0
35337,37.0,26.0,19.0,11.0,11.0,6.0
35338,26.0,19.0,11.0,11.0,6.0,6.0
35339,19.0,11.0,11.0,6.0,6.0,6.0
35340,11.0,11.0,6.0,6.0,6.0,10.0
35341,11.0,6.0,6.0,6.0,10.0,13.0
35342,6.0,6.0,6.0,10.0,13.0,16.0
35343,6.0,6.0,10.0,13.0,16.0,22.0
35344,6.0,10.0,13.0,16.0,22.0,33.0
35345,10.0,13.0,16.0,22.0,33.0,38.0
35346,13.0,16.0,22.0,33.0,38.0,51.0
35347,16.0,22.0,33.0,38.0,51.0,56.0
35348,22.0,33.0,38.0,51.0,56.0,101.0
35349,62.0,61.0,61.0,61.0,65.0,69.0
35350,61.0,61.0,61.0,65.0,69.0,74.0
35351,61.0,61.0,65.0,69.0,74.0,81.0
35352,61.0,65.0,69.0,74.0,81.0,88.0
35353,65.0,69.0,74.0,81.0,88.0,86.0
35354,69.0,74.0,81.0,88.0,86.0,97.0
35355,74.0,81.0,88.0,86.0,97.0,92.0
35356,81.0,88.0,86.0,97.0,92.0,96.0
35357,88.0,86.0,97.0,92.0,96.0,94.0
35358,86.0,97.0,92.0,96.0,94.0,99.0
35359,97.0,92.0,96.0,94.0,99.0,101.0
35360,20.0,19.0,24.0,26.0,33.0,50.0
35361,19.0,24.0,26.0,33.0,50.0,64.0
35362,24.0,26.0,33.0,50.0,64.0,64.0
35363,26.0,33.0,50.0,64.0,64.0,82.0
35364,33.0,50.0,64.0,64.0,82.0,91.0
35365,50.0,64.0,64.0,82.0,91.0,100.0
35366,64.0,64.0,82.0,91.0,100.0,101.0
35367,47.0,49.0,51.0,62.0,77.0,89.0
35368,49.0,51.0,62.0,77.0,89.0,101.0
35369,74.0,66.0,61.0,57.0,51.0,44.0
35370,66.0,61.0,57.0,51.0,44.0,101.0
35371,27.0,14.0,14.0,12.0,7.0,4.0
35372,14.0,14.0,12.0,7.0,4.0,3.0
35373,14.0,12.0,7.0,4.0,3.0,3.0
35374,12.0,7.0,4.0,3.0,3.0,3.0
35375,7.0,4.0,3.0,3.0,3.0,3.0
35376,4.0,3.0,3.0,3.0,3.0,2.0
35377,3.0,3.0,3.0,3.0,2.0,2.0
35378,3.0,3.0,3.0,2.0,2.0,2.0
35379,3.0,3.0,2.0,2.0,2.0,2.0
35380,3.0,2.0,2.0,2.0,2.0,2.0
35381,2.0,2.0,2.0,2.0,2.0,3.0
35382,2.0,2.0,2.0,2.0,3.0,5.0
35383,2.0,2.0,2.0,3.0,5.0,6.0
35384,2.0,2.0,3.0,5.0,6.0,7.0
35385,2.0,3.0,5.0,6.0,7.0,8.0
35386,3.0,5.0,6.0,7.0,8.0,11.0
35387,5.0,6.0,7.0,8.0,11.0,10.0
35388,6.0,7.0,8.0,11.0,10.0,9.0
35389,7.0,8.0,11.0,10.0,9.0,9.0
35390,8.0,11.0,10.0,9.0,9.0,14.0
35391,11.0,10.0,9.0,9.0,14.0,18.0
35392,10.0,9.0,9.0,14.0,18.0,18.0
35393,9.0,9.0,14.0,18.0,18.0,26.0
35394,9.0,14.0,18.0,18.0,26.0,35.0
35395,14.0,18.0,18.0,26.0,35.0,45.0
35396,18.0,18.0,26.0,35.0,45.0,101.0
35397,49.0,46.0,50.0,57.0,60.0,57.0
35398,46.0,50.0,57.0,60.0,57.0,53.0
35399,50.0,57.0,60.0,57.0,53.0,59.0
35400,57.0,60.0,57.0,53.0,59.0,62.0
35401,60.0,57.0,53.0,59.0,62.0,69.0
35402,57.0,53.0,59.0,62.0,69.0,71.0
35403,53.0,59.0,62.0,69.0,71.0,78.0
35404,59.0,62.0,69.0,71.0,78.0,92.0
35405,62.0,69.0,71.0,78.0,92.0,91.0
35406,69.0,71.0,78.0,92.0,91.0,99.0
35407,71.0,78.0,92.0,91.0,99.0,98.0
35408,78.0,92.0,91.0,99.0,98.0,101.0
35409,88.0,56.0,34.0,31.0,29.0,29.0
35410,56.0,34.0,31.0,29.0,29.0,34.0
35411,34.0,31.0,29.0,29.0,34.0,37.0
35412,31.0,29.0,29.0,34.0,37.0,41.0
35413,29.0,29.0,34.0,37.0,41.0,45.0
35414,29.0,34.0,37.0,41.0,45.0,41.0
35415,34.0,37.0,41.0,45.0,41.0,48.0
35416,37.0,41.0,45.0,41.0,48.0,58.0
35417,41.0,45.0,41.0,48.0,58.0,69.0
35418,45.0,41.0,48.0,58.0,69.0,77.0
35419,41.0,48.0,58.0,69.0,77.0,87.0
35420,48.0,58.0,69.0,77.0,87.0,95.0
35421,58.0,69.0,77.0,87.0,95.0,96.0
35422,69.0,77.0,87.0,95.0,96.0,101.0
35423,86.0,78.0,75.0,68.0,79.0,72.0
35424,78.0,75.0,68.0,79.0,72.0,75.0
35425,75.0,68.0,79.0,72.0,75.0,78.0
35426,68.0,79.0,72.0,75.0,78.0,85.0
35427,79.0,72.0,75.0,78.0,85.0,76.0
35428,72.0,75.0,78.0,85.0,76.0,73.0
35429,75.0,78.0,85.0,76.0,73.0,76.0
35430,78.0,85.0,76.0,73.0,76.0,83.0
35431,85.0,76.0,73.0,76.0,83.0,93.0
35432,76.0,73.0,76.0,83.0,93.0,101.0
35433,66.0,66.0,61.0,61.0,69.0,78.0
35434,66.0,61.0,61.0,69.0,78.0,75.0
35435,61.0,61.0,69.0,78.0,75.0,75.0
35436,61.0,69.0,78.0,75.0,75.0,83.0
35437,69.0,78.0,75.0,75.0,83.0,77.0
35438,78.0,75.0,75.0,83.0,77.0,88.0
35439,75.0,75.0,83.0,77.0,88.0,88.0
35440,75.0,83.0,77.0,88.0,88.0,101.0
35441,79.0,73.0,70.0,67.0,67.0,67.0
35442,73.0,70.0,67.0,67.0,67.0,64.0
35443,70.0,67.0,67.0,67.0,64.0,61.0
35444,67.0,67.0,67.0,64.0,61.0,57.0
35445,67.0,67.0,64.0,61.0,57.0,57.0
35446,67.0,64.0,61.0,57.0,57.0,57.0
35447,64.0,61.0,57.0,57.0,57.0,57.0
35448,61.0,57.0,57.0,57.0,57.0,62.0
35449,57.0,57.0,57.0,57.0,62.0,69.0
35450,57.0,57.0,57.0,62.0,69.0,71.0
35451,57.0,57.0,62.0,69.0,71.0,81.0
35452,57.0,62.0,69.0,71.0,81.0,84.0
35453,62.0,69.0,71.0,81.0,84.0,83.0
35454,69.0,71.0,81.0,84.0,83.0,89.0
35455,71.0,81.0,84.0,83.0,89.0,95.0
35456,81.0,84.0,83.0,89.0,95.0,101.0
35457,81.0,78.0,67.0,63.0,60.0,57.0
35458,78.0,67.0,63.0,60.0,57.0,63.0
35459,67.0,63.0,60.0,57.0,63.0,69.0
35460,63.0,60.0,57.0,63.0,69.0,78.0
35461,60.0,57.0,63.0,69.0,78.0,85.0
35462,57.0,63.0,69.0,78.0,85.0,92.0
35463,63.0,69.0,78.0,85.0,92.0,92.0
35464,69.0,78.0,85.0,92.0,92.0,101.0
35465,98.0,83.0,52.0,53.0,56.0,56.0
35466,83.0,52.0,53.0,56.0,56.0,44.0
35467,52.0,53.0,56.0,56.0,44.0,49.0
35468,53.0,56.0,56.0,44.0,49.0,47.0
35469,56.0,56.0,44.0,49.0,47.0,49.0
35470,56.0,44.0,49.0,47.0,49.0,53.0
35471,44.0,49.0,47.0,49.0,53.0,62.0
35472,49.0,47.0,49.0,53.0,62.0,75.0
35473,47.0,49.0,53.0,62.0,75.0,83.0
35474,49.0,53.0,62.0,75.0,83.0,79.0
35475,53.0,62.0,75.0,83.0,79.0,83.0
35476,62.0,75.0,83.0,79.0,83.0,88.0
35477,75.0,83.0,79.0,83.0,88.0,96.0
35478,83.0,79.0,83.0,88.0,96.0,99.0
35479,79.0,83.0,88.0,96.0,99.0,96.0
35480,83.0,88.0,96.0,99.0,96.0,101.0
35481,79.0,73.0,63.0,61.0,59.0,54.0
35482,73.0,63.0,61.0,59.0,54.0,54.0
35483,63.0,61.0,59.0,54.0,54.0,52.0
35484,61.0,59.0,54.0,54.0,52.0,41.0
35485,59.0,54.0,54.0,52.0,41.0,37.0
35486,54.0,54.0,52.0,41.0,37.0,22.0
35487,54.0,52.0,41.0,37.0,22.0,22.0
35488,52.0,41.0,37.0,22.0,22.0,22.0
35489,41.0,37.0,22.0,22.0,22.0,20.0
35490,37.0,22.0,22.0,22.0,20.0,15.0
35491,22.0,22.0,22.0,20.0,15.0,13.0
35492,22.0,22.0,20.0,15.0,13.0,13.0
35493,22.0,20.0,15.0,13.0,13.0,13.0
35494,20.0,15.0,13.0,13.0,13.0,12.0
35495,15.0,13.0,13.0,13.0,12.0,7.0
35496,13.0,13.0,13.0,12.0,7.0,8.0
35497,13.0,13.0,12.0,7.0,8.0,8.0
35498,13.0,12.0,7.0,8.0,8.0,8.0
35499,12.0,7.0,8.0,8.0,8.0,7.0
35500,7.0,8.0,8.0,8.0,7.0,6.0
35501,8.0,8.0,8.0,7.0,6.0,6.0
35502,8.0,8.0,7.0,6.0,6.0,6.0
35503,8.0,7.0,6.0,6.0,6.0,5.0
35504,7.0,6.0,6.0,6.0,5.0,7.0
35505,6.0,6.0,6.0,5.0,7.0,7.0
35506,6.0,6.0,5.0,7.0,7.0,9.0
35507,6.0,5.0,7.0,7.0,9.0,11.0
35508,5.0,7.0,7.0,9.0,11.0,13.0
35509,7.0,7.0,9.0,11.0,13.0,15.0
35510,7.0,9.0,11.0,13.0,15.0,18.0
35511,9.0,11.0,13.0,15.0,18.0,21.0
35512,11.0,13.0,15.0,18.0,21.0,27.0
35513,13.0,15.0,18.0,21.0,27.0,31.0
35514,15.0,18.0,21.0,27.0,31.0,33.0
35515,18.0,21.0,27.0,31.0,33.0,28.0
35516,21.0,27.0,31.0,33.0,28.0,33.0
35517,27.0,31.0,33.0,28.0,33.0,38.0
35518,31.0,33.0,28.0,33.0,38.0,40.0
35519,33.0,28.0,33.0,38.0,40.0,43.0
35520,28.0,33.0,38.0,40.0,43.0,46.0
35521,33.0,38.0,40.0,43.0,46.0,48.0
35522,38.0,40.0,43.0,46.0,48.0,101.0
35523,75.0,53.0,45.0,40.0,35.0,25.0
35524,53.0,45.0,40.0,35.0,25.0,23.0
35525,45.0,40.0,35.0,25.0,23.0,21.0
35526,40.0,35.0,25.0,23.0,21.0,20.0
35527,35.0,25.0,23.0,21.0,20.0,19.0
35528,25.0,23.0,21.0,20.0,19.0,17.0
35529,23.0,21.0,20.0,19.0,17.0,17.0
35530,21.0,20.0,19.0,17.0,17.0,21.0
35531,20.0,19.0,17.0,17.0,21.0,23.0
35532,19.0,17.0,17.0,21.0,23.0,24.0
35533,17.0,17.0,21.0,23.0,24.0,29.0
35534,17.0,21.0,23.0,24.0,29.0,39.0
35535,21.0,23.0,24.0,29.0,39.0,40.0
35536,23.0,24.0,29.0,39.0,40.0,48.0
35537,24.0,29.0,39.0,40.0,48.0,56.0
35538,29.0,39.0,40.0,48.0,56.0,101.0
35539,92.0,76.0,76.0,69.0,61.0,57.0
35540,76.0,76.0,69.0,61.0,57.0,59.0
35541,76.0,69.0,61.0,57.0,59.0,65.0
35542,69.0,61.0,57.0,59.0,65.0,76.0
35543,61.0,57.0,59.0,65.0,76.0,83.0
35544,57.0,59.0,65.0,76.0,83.0,93.0
35545,59.0,65.0,76.0,83.0,93.0,101.0
35546,82.0,77.0,80.0,75.0,67.0,63.0
35547,77.0,80.0,75.0,67.0,63.0,61.0
35548,80.0,75.0,67.0,63.0,61.0,62.0
35549,75.0,67.0,63.0,61.0,62.0,62.0
35550,67.0,63.0,61.0,62.0,62.0,64.0
35551,63.0,61.0,62.0,62.0,64.0,57.0
35552,61.0,62.0,62.0,64.0,57.0,56.0
35553,62.0,62.0,64.0,57.0,56.0,62.0
35554,62.0,64.0,57.0,56.0,62.0,69.0
35555,64.0,57.0,56.0,62.0,69.0,79.0
35556,57.0,56.0,62.0,69.0,79.0,92.0
35557,56.0,62.0,69.0,79.0,92.0,101.0
35558,93.0,93.0,93.0,92.0,91.0,86.0
35559,93.0,93.0,92.0,91.0,86.0,85.0
35560,93.0,92.0,91.0,86.0,85.0,86.0
35561,92.0,91.0,86.0,85.0,86.0,90.0
