,diff_0,diff_1,target
78193,11.0,11.0,7.0
78194,11.0,7.0,8.0
78195,7.0,8.0,11.0
78196,8.0,11.0,9.0
78197,11.0,9.0,8.0
78198,9.0,8.0,11.0
78199,8.0,11.0,16.0
78200,11.0,16.0,19.0
78201,16.0,19.0,28.0
78202,19.0,28.0,29.0
78203,28.0,29.0,33.0
78204,29.0,33.0,38.0
78205,33.0,38.0,50.0
78206,38.0,50.0,101.0
78207,63.0,46.0,45.0
78208,46.0,45.0,22.0
78209,45.0,22.0,17.0
78210,22.0,17.0,12.0
78211,17.0,12.0,11.0
78212,12.0,11.0,10.0
78213,11.0,10.0,4.0
78214,10.0,4.0,3.0
78215,4.0,3.0,4.0
78216,3.0,4.0,4.0
78217,4.0,4.0,5.0
78218,4.0,5.0,6.0
78219,5.0,6.0,9.0
78220,6.0,9.0,11.0
78221,9.0,11.0,13.0
78222,11.0,13.0,17.0
78223,13.0,17.0,25.0
78224,17.0,25.0,36.0
78225,25.0,36.0,40.0
78226,36.0,40.0,101.0
78227,74.0,66.0,63.0
78228,66.0,63.0,50.0
78229,63.0,50.0,45.0
78230,50.0,45.0,40.0
78231,45.0,40.0,37.0
78232,40.0,37.0,42.0
78233,37.0,42.0,38.0
78234,42.0,38.0,38.0
78235,38.0,38.0,38.0
78236,38.0,38.0,43.0
78237,38.0,43.0,60.0
78238,43.0,60.0,74.0
78239,60.0,74.0,80.0
78240,74.0,80.0,84.0
78241,80.0,84.0,90.0
78242,84.0,90.0,94.0
78243,90.0,94.0,96.0
78244,94.0,96.0,100.0
78245,96.0,100.0,101.0
78246,99.0,98.0,101.0
78247,94.0,98.0,92.0
78248,98.0,92.0,83.0
78249,92.0,83.0,87.0
78250,83.0,87.0,87.0
78251,87.0,87.0,92.0
78252,87.0,92.0,95.0
78253,92.0,95.0,93.0
78254,95.0,93.0,94.0
78255,93.0,94.0,96.0
78256,94.0,96.0,101.0
78257,45.0,83.0,91.0
78258,83.0,91.0,78.0
78259,91.0,78.0,72.0
78260,78.0,72.0,85.0
78261,72.0,85.0,94.0
78262,85.0,94.0,94.0
78263,94.0,94.0,99.0
78264,94.0,99.0,99.0
78265,99.0,99.0,100.0
78266,99.0,100.0,101.0
78267,88.0,86.0,98.0
78268,86.0,98.0,101.0
78269,83.0,77.0,73.0
78270,77.0,73.0,73.0
78271,73.0,73.0,77.0
78272,73.0,77.0,86.0
78273,77.0,86.0,88.0
78274,86.0,88.0,77.0
78275,88.0,77.0,75.0
78276,77.0,75.0,81.0
78277,75.0,81.0,78.0
78278,81.0,78.0,88.0
78279,78.0,88.0,93.0
78280,88.0,93.0,101.0
78281,88.0,88.0,83.0
78282,88.0,83.0,83.0
78283,83.0,83.0,83.0
78284,83.0,83.0,92.0
78285,83.0,92.0,92.0
78286,92.0,92.0,93.0
78287,92.0,93.0,90.0
78288,93.0,90.0,85.0
78289,90.0,85.0,89.0
78290,85.0,89.0,92.0
78291,89.0,92.0,97.0
78292,92.0,97.0,100.0
78293,97.0,100.0,100.0
78294,100.0,100.0,98.0
78295,100.0,98.0,99.0
78296,98.0,99.0,100.0
78297,99.0,100.0,101.0
78298,97.0,95.0,99.0
78299,95.0,99.0,86.0
78300,99.0,86.0,86.0
78301,86.0,86.0,84.0
78302,86.0,84.0,83.0
78303,84.0,83.0,77.0
78304,83.0,77.0,74.0
78305,77.0,74.0,81.0
78306,74.0,81.0,65.0
78307,81.0,65.0,69.0
78308,65.0,69.0,65.0
78309,69.0,65.0,67.0
78310,65.0,67.0,59.0
78311,67.0,59.0,64.0
78312,59.0,64.0,67.0
78313,64.0,67.0,61.0
78314,67.0,61.0,69.0
78315,61.0,69.0,68.0
78316,69.0,68.0,101.0
78317,77.0,58.0,47.0
78318,58.0,47.0,35.0
78319,47.0,35.0,27.0
78320,35.0,27.0,22.0
78321,27.0,22.0,14.0
78322,22.0,14.0,12.0
78323,14.0,12.0,9.0
78324,12.0,9.0,8.0
78325,9.0,8.0,5.0
78326,8.0,5.0,4.0
78327,5.0,4.0,4.0
78328,4.0,4.0,6.0
78329,4.0,6.0,6.0
78330,6.0,6.0,9.0
78331,6.0,9.0,15.0
78332,9.0,15.0,19.0
78333,15.0,19.0,28.0
78334,19.0,28.0,32.0
78335,28.0,32.0,40.0
78336,32.0,40.0,101.0
78337,99.0,93.0,89.0
78338,93.0,89.0,73.0
78339,89.0,73.0,73.0
78340,73.0,73.0,76.0
78341,73.0,76.0,78.0
78342,76.0,78.0,68.0
78343,78.0,68.0,59.0
78344,68.0,59.0,61.0
78345,59.0,61.0,60.0
78346,61.0,60.0,64.0
78347,60.0,64.0,75.0
78348,64.0,75.0,83.0
78349,75.0,83.0,85.0
78350,83.0,85.0,94.0
78351,85.0,94.0,97.0
78352,94.0,97.0,101.0
78353,20.0,20.0,24.0
78354,20.0,24.0,44.0
78355,24.0,44.0,70.0
78356,44.0,70.0,100.0
78357,70.0,100.0,101.0
78358,88.0,66.0,58.0
78359,66.0,58.0,53.0
78360,58.0,53.0,47.0
78361,53.0,47.0,39.0
78362,47.0,39.0,34.0
78363,39.0,34.0,25.0
78364,34.0,25.0,19.0
78365,25.0,19.0,15.0
78366,19.0,15.0,11.0
78367,15.0,11.0,9.0
78368,11.0,9.0,8.0
78369,9.0,8.0,10.0
78370,8.0,10.0,22.0
78371,10.0,22.0,34.0
78372,22.0,34.0,45.0
78373,34.0,45.0,54.0
78374,45.0,54.0,60.0
78375,54.0,60.0,74.0
78376,60.0,74.0,87.0
78377,74.0,87.0,94.0
78378,87.0,94.0,98.0
78379,94.0,98.0,101.0
78380,100.0,97.0,97.0
78381,97.0,97.0,101.0
78382,100.0,95.0,100.0
78383,95.0,100.0,101.0
78384,97.0,92.0,88.0
78385,92.0,88.0,88.0
78386,88.0,88.0,83.0
78387,88.0,83.0,91.0
78388,83.0,91.0,88.0
78389,91.0,88.0,93.0
78390,88.0,93.0,95.0
78391,93.0,95.0,93.0
78392,95.0,93.0,95.0
78393,93.0,95.0,97.0
78394,95.0,97.0,101.0
78395,95.0,80.0,69.0
78396,80.0,69.0,66.0
78397,69.0,66.0,59.0
78398,66.0,59.0,56.0
78399,59.0,56.0,55.0
78400,56.0,55.0,53.0
78401,55.0,53.0,46.0
78402,53.0,46.0,46.0
78403,46.0,46.0,58.0
78404,46.0,58.0,65.0
78405,58.0,65.0,63.0
78406,65.0,63.0,75.0
78407,63.0,75.0,88.0
78408,75.0,88.0,90.0
78409,88.0,90.0,93.0
78410,90.0,93.0,100.0
78411,93.0,100.0,101.0
78412,99.0,94.0,79.0
78413,94.0,79.0,63.0
78414,79.0,63.0,65.0
78415,63.0,65.0,64.0
78416,65.0,64.0,65.0
78417,64.0,65.0,56.0
78418,65.0,56.0,74.0
78419,56.0,74.0,73.0
78420,74.0,73.0,86.0
78421,73.0,86.0,101.0
78422,75.0,58.0,35.0
78423,58.0,35.0,23.0
78424,35.0,23.0,17.0
78425,23.0,17.0,8.0
78426,17.0,8.0,5.0
78427,8.0,5.0,3.0
78428,5.0,3.0,2.0
78429,3.0,2.0,3.0
78430,2.0,3.0,3.0
78431,3.0,3.0,3.0
78432,3.0,3.0,4.0
78433,3.0,4.0,5.0
78434,4.0,5.0,7.0
78435,5.0,7.0,9.0
78436,7.0,9.0,12.0
78437,9.0,12.0,13.0
78438,12.0,13.0,15.0
78439,13.0,15.0,17.0
78440,15.0,17.0,25.0
78441,17.0,25.0,33.0
78442,25.0,33.0,41.0
78443,33.0,41.0,101.0
78444,95.0,94.0,91.0
78445,94.0,91.0,88.0
78446,91.0,88.0,84.0
78447,88.0,84.0,80.0
78448,84.0,80.0,66.0
78449,80.0,66.0,65.0
78450,66.0,65.0,63.0
78451,65.0,63.0,60.0
78452,63.0,60.0,54.0
78453,60.0,54.0,44.0
78454,54.0,44.0,41.0
78455,44.0,41.0,42.0
78456,41.0,42.0,40.0
78457,42.0,40.0,42.0
78458,40.0,42.0,50.0
78459,42.0,50.0,44.0
78460,50.0,44.0,49.0
78461,44.0,49.0,49.0
78462,49.0,49.0,50.0
78463,49.0,50.0,101.0
78464,94.0,91.0,91.0
78465,91.0,91.0,90.0
78466,91.0,90.0,88.0
78467,90.0,88.0,89.0
78468,88.0,89.0,84.0
78469,89.0,84.0,83.0
78470,84.0,83.0,63.0
78471,83.0,63.0,90.0
78472,63.0,90.0,98.0
78473,90.0,98.0,94.0
78474,98.0,94.0,94.0
78475,94.0,94.0,101.0
78476,95.0,38.0,44.0
78477,38.0,44.0,47.0
78478,44.0,47.0,40.0
78479,47.0,40.0,46.0
78480,40.0,46.0,38.0
78481,46.0,38.0,43.0
78482,38.0,43.0,49.0
78483,43.0,49.0,53.0
78484,49.0,53.0,58.0
78485,53.0,58.0,66.0
78486,58.0,66.0,71.0
78487,66.0,71.0,67.0
78488,71.0,67.0,79.0
78489,67.0,79.0,83.0
78490,79.0,83.0,86.0
78491,83.0,86.0,94.0
78492,86.0,94.0,100.0
78493,94.0,100.0,100.0
78494,100.0,100.0,101.0
78495,28.0,22.0,17.0
78496,22.0,17.0,14.0
78497,17.0,14.0,14.0
78498,14.0,14.0,13.0
78499,14.0,13.0,15.0
78500,13.0,15.0,18.0
78501,15.0,18.0,23.0
78502,18.0,23.0,27.0
78503,23.0,27.0,31.0
78504,27.0,31.0,36.0
78505,31.0,36.0,43.0
78506,36.0,43.0,47.0
78507,43.0,47.0,48.0
78508,47.0,48.0,57.0
78509,48.0,57.0,72.0
78510,57.0,72.0,79.0
78511,72.0,79.0,84.0
78512,79.0,84.0,97.0
78513,84.0,97.0,101.0
78514,95.0,95.0,93.0
78515,95.0,93.0,100.0
78516,93.0,100.0,97.0
78517,100.0,97.0,101.0
78518,25.0,93.0,101.0
78519,97.0,93.0,100.0
78520,93.0,100.0,101.0
78521,90.0,63.0,59.0
78522,63.0,59.0,75.0
78523,59.0,75.0,69.0
78524,75.0,69.0,83.0
78525,69.0,83.0,100.0
78526,83.0,100.0,101.0
78527,64.0,88.0,83.0
78528,88.0,83.0,83.0
78529,83.0,83.0,89.0
78530,83.0,89.0,96.0
78531,89.0,96.0,101.0
78532,33.0,27.0,15.0
78533,27.0,15.0,13.0
78534,15.0,13.0,12.0
78535,13.0,12.0,15.0
78536,12.0,15.0,15.0
78537,15.0,15.0,24.0
78538,15.0,24.0,27.0
78539,24.0,27.0,32.0
78540,27.0,32.0,39.0
78541,32.0,39.0,45.0
78542,39.0,45.0,54.0
78543,45.0,54.0,63.0
78544,54.0,63.0,69.0
78545,63.0,69.0,84.0
78546,69.0,84.0,80.0
78547,84.0,80.0,80.0
78548,80.0,80.0,100.0
78549,80.0,100.0,101.0
78550,98.0,97.0,91.0
78551,97.0,91.0,86.0
78552,91.0,86.0,86.0
78553,86.0,86.0,85.0
78554,86.0,85.0,82.0
78555,85.0,82.0,72.0
78556,82.0,72.0,72.0
78557,72.0,72.0,76.0
78558,72.0,76.0,62.0
78559,76.0,62.0,53.0
78560,62.0,53.0,53.0
78561,53.0,53.0,53.0
78562,53.0,53.0,53.0
78563,53.0,53.0,50.0
78564,53.0,50.0,47.0
78565,50.0,47.0,57.0
78566,47.0,57.0,68.0
78567,57.0,68.0,78.0
78568,68.0,78.0,101.0
78569,85.0,71.0,65.0
78570,71.0,65.0,63.0
78571,65.0,63.0,63.0
78572,63.0,63.0,59.0
78573,63.0,59.0,43.0
78574,59.0,43.0,52.0
78575,43.0,52.0,51.0
78576,52.0,51.0,43.0
78577,51.0,43.0,39.0
78578,43.0,39.0,43.0
78579,39.0,43.0,42.0
78580,43.0,42.0,43.0
78581,42.0,43.0,47.0
78582,43.0,47.0,55.0
78583,47.0,55.0,63.0
78584,55.0,63.0,64.0
78585,63.0,64.0,65.0
78586,64.0,65.0,66.0
78587,65.0,66.0,101.0
78588,96.0,95.0,101.0
78589,98.0,96.0,89.0
78590,96.0,89.0,99.0
78591,89.0,99.0,101.0
78592,14.0,3.0,1.0
78593,3.0,1.0,1.0
78594,1.0,1.0,2.0
78595,1.0,2.0,2.0
78596,2.0,2.0,1.0
78597,2.0,1.0,1.0
78598,1.0,1.0,1.0
78599,1.0,1.0,1.0
78600,1.0,1.0,2.0
78601,1.0,2.0,2.0
78602,2.0,2.0,2.0
78603,2.0,2.0,3.0
78604,2.0,3.0,3.0
78605,3.0,3.0,3.0
78606,3.0,3.0,7.0
78607,3.0,7.0,10.0
78608,7.0,10.0,15.0
78609,10.0,15.0,16.0
78610,15.0,16.0,24.0
78611,16.0,24.0,25.0
78612,24.0,25.0,29.0
78613,25.0,29.0,33.0
78614,29.0,33.0,38.0
78615,33.0,38.0,42.0
78616,38.0,42.0,46.0
78617,42.0,46.0,101.0
78618,62.0,84.0,101.0
78619,65.0,56.0,29.0
78620,56.0,29.0,25.0
78621,29.0,25.0,19.0
78622,25.0,19.0,15.0
78623,19.0,15.0,14.0
78624,15.0,14.0,14.0
78625,14.0,14.0,10.0
78626,14.0,10.0,9.0
78627,10.0,9.0,8.0
78628,9.0,8.0,9.0
78629,8.0,9.0,14.0
78630,9.0,14.0,17.0
78631,14.0,17.0,21.0
78632,17.0,21.0,30.0
78633,21.0,30.0,44.0
78634,30.0,44.0,59.0
78635,44.0,59.0,57.0
78636,59.0,57.0,89.0
78637,57.0,89.0,101.0
78638,79.0,78.0,78.0
78639,78.0,78.0,81.0
78640,78.0,81.0,79.0
78641,81.0,79.0,88.0
78642,79.0,88.0,96.0
78643,88.0,96.0,101.0
78644,52.0,96.0,101.0
78645,22.0,29.0,23.0
78646,29.0,23.0,22.0
78647,23.0,22.0,19.0
78648,22.0,19.0,19.0
78649,19.0,19.0,18.0
78650,19.0,18.0,15.0
78651,18.0,15.0,15.0
78652,15.0,15.0,15.0
78653,15.0,15.0,13.0
78654,15.0,13.0,13.0
78655,13.0,13.0,14.0
78656,13.0,14.0,17.0
78657,14.0,17.0,16.0
78658,17.0,16.0,15.0
78659,16.0,15.0,21.0
78660,15.0,21.0,27.0
78661,21.0,27.0,32.0
78662,27.0,32.0,34.0
78663,32.0,34.0,41.0
78664,34.0,41.0,48.0
78665,41.0,48.0,101.0
78666,50.0,45.0,45.0
78667,45.0,45.0,39.0
78668,45.0,39.0,39.0
78669,39.0,39.0,39.0
78670,39.0,39.0,47.0
78671,39.0,47.0,51.0
78672,47.0,51.0,64.0
78673,51.0,64.0,70.0
78674,64.0,70.0,73.0
78675,70.0,73.0,89.0
78676,73.0,89.0,97.0
78677,89.0,97.0,101.0
78678,91.0,85.0,88.0
78679,85.0,88.0,86.0
78680,88.0,86.0,93.0
78681,86.0,93.0,101.0
78682,87.0,86.0,81.0
78683,86.0,81.0,79.0
78684,81.0,79.0,73.0
78685,79.0,73.0,73.0
78686,73.0,73.0,73.0
78687,73.0,73.0,81.0
78688,73.0,81.0,97.0
78689,81.0,97.0,101.0
78690,9.0,5.0,5.0
78691,5.0,5.0,13.0
78692,5.0,13.0,10.0
78693,13.0,10.0,8.0
78694,10.0,8.0,9.0
78695,8.0,9.0,8.0
78696,9.0,8.0,7.0
78697,8.0,7.0,7.0
78698,7.0,7.0,3.0
78699,7.0,3.0,6.0
78700,3.0,6.0,5.0
78701,6.0,5.0,4.0
78702,5.0,4.0,5.0
78703,4.0,5.0,7.0
78704,5.0,7.0,12.0
78705,7.0,12.0,16.0
78706,12.0,16.0,19.0
78707,16.0,19.0,20.0
78708,19.0,20.0,26.0
78709,20.0,26.0,25.0
78710,26.0,25.0,33.0
78711,25.0,33.0,34.0
78712,33.0,34.0,37.0
78713,34.0,37.0,43.0
78714,37.0,43.0,44.0
78715,43.0,44.0,48.0
78716,44.0,48.0,49.0
78717,48.0,49.0,101.0
78718,95.0,76.0,72.0
78719,76.0,72.0,12.0
78720,72.0,12.0,12.0
78721,12.0,12.0,16.0
78722,12.0,16.0,18.0
78723,16.0,18.0,15.0
78724,18.0,15.0,20.0
78725,15.0,20.0,21.0
78726,20.0,21.0,31.0
78727,21.0,31.0,38.0
78728,31.0,38.0,48.0
78729,38.0,48.0,56.0
78730,48.0,56.0,66.0
78731,56.0,66.0,77.0
78732,66.0,77.0,85.0
78733,77.0,85.0,98.0
78734,85.0,98.0,101.0
78735,98.0,96.0,101.0
78736,99.0,83.0,66.0
78737,83.0,66.0,52.0
78738,66.0,52.0,43.0
78739,52.0,43.0,38.0
78740,43.0,38.0,27.0
78741,38.0,27.0,26.0
78742,27.0,26.0,23.0
78743,26.0,23.0,20.0
78744,23.0,20.0,18.0
78745,20.0,18.0,15.0
78746,18.0,15.0,15.0
78747,15.0,15.0,15.0
78748,15.0,15.0,17.0
78749,15.0,17.0,17.0
78750,17.0,17.0,23.0
78751,17.0,23.0,28.0
78752,23.0,28.0,25.0
78753,28.0,25.0,26.0
78754,25.0,26.0,33.0
78755,26.0,33.0,42.0
78756,33.0,42.0,41.0
78757,42.0,41.0,41.0
78758,41.0,41.0,37.0
78759,41.0,37.0,45.0
78760,37.0,45.0,50.0
78761,45.0,50.0,101.0
78762,89.0,78.0,68.0
78763,78.0,68.0,64.0
78764,68.0,64.0,57.0
78765,64.0,57.0,51.0
78766,57.0,51.0,49.0
78767,51.0,49.0,47.0
78768,49.0,47.0,43.0
78769,47.0,43.0,42.0
78770,43.0,42.0,38.0
78771,42.0,38.0,34.0
78772,38.0,34.0,29.0
78773,34.0,29.0,29.0
78774,29.0,29.0,27.0
78775,29.0,27.0,29.0
78776,27.0,29.0,59.0
78777,29.0,59.0,81.0
78778,59.0,81.0,98.0
78779,81.0,98.0,101.0
78780,78.0,64.0,58.0
78781,64.0,58.0,54.0
78782,58.0,54.0,51.0
78783,54.0,51.0,41.0
78784,51.0,41.0,37.0
78785,41.0,37.0,40.0
78786,37.0,40.0,47.0
78787,40.0,47.0,52.0
78788,47.0,52.0,63.0
78789,52.0,63.0,73.0
78790,63.0,73.0,85.0
78791,73.0,85.0,98.0
78792,85.0,98.0,101.0
78793,100.0,93.0,94.0
78794,93.0,94.0,85.0
78795,94.0,85.0,79.0
78796,85.0,79.0,79.0
78797,79.0,79.0,83.0
78798,79.0,83.0,90.0
78799,83.0,90.0,91.0
78800,90.0,91.0,86.0
78801,91.0,86.0,81.0
78802,86.0,81.0,87.0
78803,81.0,87.0,86.0
78804,87.0,86.0,89.0
78805,86.0,89.0,101.0
78806,90.0,90.0,88.0
78807,90.0,88.0,90.0
78808,88.0,90.0,91.0
78809,90.0,91.0,98.0
78810,91.0,98.0,101.0
78811,72.0,53.0,60.0
78812,53.0,60.0,56.0
78813,60.0,56.0,55.0
78814,56.0,55.0,54.0
78815,55.0,54.0,52.0
78816,54.0,52.0,57.0
78817,52.0,57.0,53.0
78818,57.0,53.0,53.0
78819,53.0,53.0,31.0
78820,53.0,31.0,49.0
78821,31.0,49.0,67.0
78822,49.0,67.0,87.0
78823,67.0,87.0,101.0
78824,90.0,68.0,66.0
78825,68.0,66.0,61.0
78826,66.0,61.0,58.0
78827,61.0,58.0,54.0
78828,58.0,54.0,54.0
78829,54.0,54.0,61.0
78830,54.0,61.0,60.0
78831,61.0,60.0,67.0
78832,60.0,67.0,78.0
78833,67.0,78.0,85.0
78834,78.0,85.0,88.0
78835,85.0,88.0,85.0
78836,88.0,85.0,82.0
78837,85.0,82.0,86.0
78838,82.0,86.0,93.0
78839,86.0,93.0,99.0
78840,93.0,99.0,100.0
78841,99.0,100.0,101.0
78842,55.0,44.0,39.0
78843,44.0,39.0,35.0
78844,39.0,35.0,29.0
78845,35.0,29.0,25.0
78846,29.0,25.0,22.0
78847,25.0,22.0,18.0
78848,22.0,18.0,18.0
78849,18.0,18.0,22.0
78850,18.0,22.0,25.0
78851,22.0,25.0,48.0
78852,25.0,48.0,78.0
78853,48.0,78.0,84.0
78854,78.0,84.0,99.0
78855,84.0,99.0,101.0
78856,95.0,92.0,92.0
78857,92.0,92.0,87.0
78858,92.0,87.0,98.0
78859,87.0,98.0,93.0
78860,98.0,93.0,100.0
78861,93.0,100.0,101.0
78862,81.0,58.0,56.0
78863,58.0,56.0,55.0
78864,56.0,55.0,52.0
78865,55.0,52.0,54.0
78866,52.0,54.0,54.0
78867,54.0,54.0,58.0
78868,54.0,58.0,59.0
78869,58.0,59.0,74.0
78870,59.0,74.0,81.0
78871,74.0,81.0,85.0
78872,81.0,85.0,91.0
78873,85.0,91.0,95.0
78874,91.0,95.0,101.0
78875,89.0,75.0,60.0
78876,75.0,60.0,57.0
78877,60.0,57.0,36.0
78878,57.0,36.0,37.0
78879,36.0,37.0,34.0
78880,37.0,34.0,26.0
78881,34.0,26.0,22.0
78882,26.0,22.0,17.0
78883,22.0,17.0,15.0
78884,17.0,15.0,12.0
78885,15.0,12.0,14.0
78886,12.0,14.0,16.0
78887,14.0,16.0,15.0
78888,16.0,15.0,14.0
78889,15.0,14.0,14.0
78890,14.0,14.0,16.0
78891,54.0,35.0,21.0
78892,35.0,21.0,11.0
78893,21.0,11.0,6.0
78894,11.0,6.0,4.0
78895,6.0,4.0,2.0
78896,4.0,2.0,2.0
78897,2.0,2.0,2.0
78898,2.0,2.0,2.0
78899,2.0,2.0,2.0
78900,2.0,2.0,4.0
78901,2.0,4.0,7.0
78902,4.0,7.0,13.0
78903,7.0,13.0,16.0
78904,13.0,16.0,18.0
78905,16.0,18.0,23.0
78906,18.0,23.0,37.0
78907,23.0,37.0,48.0
78908,37.0,48.0,62.0
78909,48.0,62.0,101.0
78910,80.0,80.0,87.0
78911,80.0,87.0,101.0
78912,93.0,83.0,101.0
78913,90.0,93.0,89.0
78914,93.0,89.0,90.0
78915,89.0,90.0,85.0
78916,90.0,85.0,94.0
78917,85.0,94.0,101.0
78918,92.0,92.0,67.0
78919,92.0,67.0,64.0
78920,67.0,64.0,62.0
78921,64.0,62.0,69.0
78922,62.0,69.0,80.0
78923,69.0,80.0,81.0
78924,80.0,81.0,74.0
78925,81.0,74.0,74.0
78926,74.0,74.0,88.0
78927,74.0,88.0,89.0
78928,88.0,89.0,101.0
78929,93.0,63.0,56.0
78930,63.0,56.0,58.0
78931,56.0,58.0,61.0
78932,58.0,61.0,61.0
78933,61.0,61.0,71.0
78934,61.0,71.0,69.0
78935,71.0,69.0,68.0
78936,69.0,68.0,82.0
78937,68.0,82.0,84.0
78938,82.0,84.0,85.0
78939,84.0,85.0,79.0
78940,85.0,79.0,85.0
78941,79.0,85.0,90.0
78942,85.0,90.0,92.0
78943,90.0,92.0,82.0
78944,92.0,82.0,90.0
78945,82.0,90.0,100.0
78946,90.0,100.0,100.0
78947,100.0,100.0,101.0
78948,97.0,85.0,90.0
78949,85.0,90.0,77.0
78950,90.0,77.0,69.0
78951,77.0,69.0,70.0
78952,69.0,70.0,69.0
78953,70.0,69.0,64.0
78954,69.0,64.0,60.0
78955,64.0,60.0,60.0
78956,60.0,60.0,57.0
78957,60.0,57.0,50.0
78958,57.0,50.0,44.0
78959,50.0,44.0,51.0
78960,44.0,51.0,60.0
78961,51.0,60.0,76.0
78962,60.0,76.0,91.0
78963,76.0,91.0,95.0
78964,91.0,95.0,101.0
78965,81.0,67.0,64.0
78966,67.0,64.0,54.0
78967,64.0,54.0,54.0
78968,54.0,54.0,54.0
78969,54.0,54.0,54.0
78970,54.0,54.0,59.0
78971,54.0,59.0,66.0
78972,59.0,66.0,82.0
78973,66.0,82.0,101.0
78974,97.0,94.0,97.0
78975,94.0,97.0,92.0
78976,97.0,92.0,87.0
78977,92.0,87.0,92.0
78978,87.0,92.0,97.0
78979,92.0,97.0,101.0
78980,97.0,95.0,80.0
78981,95.0,80.0,75.0
78982,80.0,75.0,79.0
78983,75.0,79.0,85.0
78984,79.0,85.0,92.0
78985,85.0,92.0,98.0
78986,92.0,98.0,101.0
78987,100.0,98.0,94.0
78988,98.0,94.0,81.0
78989,94.0,81.0,67.0
78990,81.0,67.0,70.0
78991,67.0,70.0,65.0
78992,70.0,65.0,58.0
78993,65.0,58.0,56.0
78994,58.0,56.0,54.0
78995,56.0,54.0,57.0
78996,54.0,57.0,53.0
78997,57.0,53.0,54.0
78998,53.0,54.0,59.0
78999,54.0,59.0,79.0
79000,59.0,79.0,88.0
79001,79.0,88.0,99.0
79002,88.0,99.0,101.0
79003,72.0,68.0,61.0
79004,68.0,61.0,59.0
79005,61.0,59.0,53.0
79006,59.0,53.0,51.0
79007,53.0,51.0,43.0
79008,51.0,43.0,43.0
79009,43.0,43.0,36.0
79010,43.0,36.0,29.0
79011,36.0,29.0,23.0
79012,29.0,23.0,20.0
79013,23.0,20.0,18.0
79014,20.0,18.0,14.0
79015,18.0,14.0,9.0
79016,14.0,9.0,7.0
79017,9.0,7.0,6.0
79018,7.0,6.0,6.0
79019,6.0,6.0,6.0
79020,6.0,6.0,7.0
79021,6.0,7.0,9.0
79022,7.0,9.0,11.0
79023,9.0,11.0,14.0
79024,11.0,14.0,13.0
79025,14.0,13.0,14.0
79026,13.0,14.0,15.0
79027,14.0,15.0,16.0
79028,15.0,16.0,18.0
79029,16.0,18.0,20.0
79030,18.0,20.0,24.0
79031,20.0,24.0,27.0
79032,24.0,27.0,26.0
79033,27.0,26.0,27.0
79034,26.0,27.0,42.0
79035,27.0,42.0,101.0
79036,89.0,69.0,53.0
79037,69.0,53.0,40.0
79038,53.0,40.0,31.0
79039,40.0,31.0,30.0
79040,31.0,30.0,26.0
79041,30.0,26.0,22.0
79042,26.0,22.0,21.0
79043,22.0,21.0,21.0
79044,21.0,21.0,20.0
79045,21.0,20.0,16.0
79046,20.0,16.0,15.0
79047,16.0,15.0,13.0
79048,15.0,13.0,13.0
79049,13.0,13.0,15.0
79050,13.0,15.0,16.0
79051,15.0,16.0,24.0
79052,16.0,24.0,28.0
79053,24.0,28.0,29.0
79054,28.0,29.0,39.0
79055,29.0,39.0,47.0
79056,39.0,47.0,101.0
79057,80.0,34.0,30.0
79058,34.0,30.0,22.0
79059,30.0,22.0,18.0
79060,22.0,18.0,16.0
79061,18.0,16.0,16.0
79062,16.0,16.0,16.0
79063,16.0,16.0,15.0
79064,16.0,15.0,13.0
79065,15.0,13.0,14.0
79066,13.0,14.0,19.0
79067,14.0,19.0,19.0
79068,19.0,19.0,24.0
79069,19.0,24.0,40.0
79070,24.0,40.0,46.0
79071,40.0,46.0,51.0
79072,46.0,51.0,52.0
79073,51.0,52.0,59.0
79074,52.0,59.0,63.0
79075,59.0,63.0,101.0
79076,16.0,52.0,82.0
79077,52.0,82.0,86.0
79078,82.0,86.0,77.0
79079,86.0,77.0,74.0
79080,77.0,74.0,101.0
79081,69.0,74.0,73.0
79082,74.0,73.0,60.0
79083,73.0,60.0,30.0
79084,60.0,30.0,39.0
79085,30.0,39.0,48.0
79086,39.0,48.0,52.0
79087,48.0,52.0,63.0
79088,52.0,63.0,91.0
79089,63.0,91.0,101.0
79090,79.0,70.0,63.0
79091,70.0,63.0,58.0
79092,63.0,58.0,47.0
79093,58.0,47.0,43.0
79094,47.0,43.0,101.0
79095,100.0,97.0,100.0
79096,97.0,100.0,96.0
79097,100.0,96.0,92.0
79098,96.0,92.0,92.0
79099,92.0,92.0,90.0
79100,92.0,90.0,82.0
79101,90.0,82.0,94.0
79102,82.0,94.0,101.0
79103,44.0,45.0,57.0
79104,45.0,57.0,79.0
79105,57.0,79.0,87.0
79106,79.0,87.0,98.0
79107,87.0,98.0,99.0
79108,98.0,99.0,101.0
79109,36.0,29.0,26.0
79110,29.0,26.0,21.0
79111,26.0,21.0,17.0
79112,21.0,17.0,16.0
79113,17.0,16.0,16.0
79114,16.0,16.0,15.0
79115,16.0,15.0,15.0
79116,15.0,15.0,15.0
79117,15.0,15.0,18.0
79118,15.0,18.0,26.0
79119,18.0,26.0,28.0
79120,26.0,28.0,32.0
79121,28.0,32.0,37.0
79122,32.0,37.0,37.0
79123,37.0,37.0,43.0
79124,37.0,43.0,46.0
