,diff_0,diff_1,target
14986,36.0,39.0,45.0
14987,39.0,45.0,62.0
14988,45.0,62.0,82.0
14989,62.0,82.0,80.0
14990,82.0,80.0,82.0
14991,80.0,82.0,89.0
14992,82.0,89.0,94.0
14993,89.0,94.0,100.0
14994,94.0,100.0,101.0
14995,90.0,86.0,77.0
14996,86.0,77.0,75.0
14997,77.0,75.0,74.0
14998,75.0,74.0,70.0
14999,74.0,70.0,69.0
15000,70.0,69.0,64.0
15001,69.0,64.0,65.0
15002,64.0,65.0,59.0
15003,65.0,59.0,55.0
15004,59.0,55.0,48.0
15005,55.0,48.0,47.0
15006,48.0,47.0,50.0
15007,47.0,50.0,65.0
15008,50.0,65.0,73.0
15009,65.0,73.0,86.0
15010,73.0,86.0,101.0
15011,94.0,87.0,83.0
15012,87.0,83.0,81.0
15013,83.0,81.0,76.0
15014,81.0,76.0,71.0
15015,76.0,71.0,73.0
15016,71.0,73.0,76.0
15017,73.0,76.0,73.0
15018,76.0,73.0,69.0
15019,73.0,69.0,65.0
15020,69.0,65.0,63.0
15021,65.0,63.0,59.0
15022,63.0,59.0,64.0
15023,59.0,64.0,60.0
15024,64.0,60.0,63.0
15025,60.0,63.0,69.0
15026,63.0,69.0,79.0
15027,69.0,79.0,84.0
15028,79.0,84.0,93.0
15029,84.0,93.0,101.0
15030,91.0,79.0,68.0
15031,79.0,68.0,61.0
15032,68.0,61.0,61.0
15033,61.0,61.0,61.0
15034,61.0,61.0,64.0
15035,61.0,64.0,64.0
15036,64.0,64.0,66.0
15037,64.0,66.0,75.0
15038,66.0,75.0,83.0
15039,75.0,83.0,90.0
15040,83.0,90.0,101.0
15041,85.0,74.0,82.0
15042,74.0,82.0,93.0
15043,82.0,93.0,93.0
15044,93.0,93.0,101.0
15045,73.0,62.0,60.0
15046,62.0,60.0,71.0
15047,60.0,71.0,82.0
15048,71.0,82.0,82.0
15049,82.0,82.0,101.0
15050,36.0,33.0,32.0
15051,33.0,32.0,30.0
15052,32.0,30.0,33.0
15053,30.0,33.0,25.0
15054,33.0,25.0,26.0
15055,25.0,26.0,23.0
15056,26.0,23.0,24.0
15057,23.0,24.0,21.0
15058,24.0,21.0,19.0
15059,21.0,19.0,18.0
15060,19.0,18.0,20.0
15061,18.0,20.0,19.0
15062,20.0,19.0,22.0
15063,19.0,22.0,23.0
15064,22.0,23.0,26.0
15065,23.0,26.0,30.0
15066,26.0,30.0,30.0
15067,30.0,30.0,33.0
15068,30.0,33.0,41.0
15069,33.0,41.0,48.0
15070,41.0,48.0,50.0
15071,48.0,50.0,101.0
15072,3.0,21.0,31.0
15073,21.0,31.0,39.0
15074,31.0,39.0,39.0
15075,39.0,39.0,42.0
15076,39.0,42.0,68.0
15077,42.0,68.0,55.0
15078,68.0,55.0,70.0
15079,55.0,70.0,74.0
15080,70.0,74.0,78.0
15081,74.0,78.0,74.0
15082,78.0,74.0,43.0
15083,74.0,43.0,63.0
15084,43.0,63.0,82.0
15085,63.0,82.0,94.0
15086,82.0,94.0,101.0
15087,98.0,84.0,32.0
15088,84.0,32.0,58.0
15089,32.0,58.0,68.0
15090,58.0,68.0,83.0
15091,68.0,83.0,83.0
15092,83.0,83.0,90.0
15093,83.0,90.0,100.0
15094,90.0,100.0,90.0
15095,100.0,90.0,96.0
15096,90.0,96.0,101.0
15097,85.0,60.0,35.0
15098,60.0,35.0,25.0
15099,35.0,25.0,16.0
15100,25.0,16.0,8.0
15101,16.0,8.0,9.0
15102,8.0,9.0,9.0
15103,9.0,9.0,6.0
15104,9.0,6.0,7.0
15105,6.0,7.0,6.0
15106,7.0,6.0,7.0
15107,6.0,7.0,8.0
15108,7.0,8.0,8.0
15109,8.0,8.0,9.0
15110,8.0,9.0,11.0
15111,9.0,11.0,17.0
15112,11.0,17.0,20.0
15113,17.0,20.0,24.0
15114,20.0,24.0,25.0
15115,24.0,25.0,33.0
15116,25.0,33.0,37.0
15117,33.0,37.0,46.0
15118,37.0,46.0,40.0
15119,46.0,40.0,45.0
15120,40.0,45.0,49.0
15121,45.0,49.0,48.0
15122,49.0,48.0,101.0
15123,34.0,33.0,15.0
15124,33.0,15.0,7.0
15125,15.0,7.0,7.0
15126,7.0,7.0,6.0
15127,7.0,6.0,4.0
15128,6.0,4.0,4.0
15129,4.0,4.0,2.0
15130,4.0,2.0,1.0
15131,2.0,1.0,1.0
15132,1.0,1.0,1.0
15133,1.0,1.0,1.0
15134,1.0,1.0,1.0
15135,1.0,1.0,1.0
15136,1.0,1.0,2.0
15137,1.0,2.0,2.0
15138,2.0,2.0,2.0
15139,2.0,2.0,2.0
15140,2.0,2.0,7.0
15141,2.0,7.0,9.0
15142,7.0,9.0,9.0
15143,9.0,9.0,10.0
15144,9.0,10.0,13.0
15145,10.0,13.0,14.0
15146,13.0,14.0,19.0
15147,14.0,19.0,19.0
15148,19.0,19.0,24.0
15149,19.0,24.0,30.0
15150,24.0,30.0,32.0
15151,30.0,32.0,31.0
15152,32.0,31.0,31.0
15153,31.0,31.0,37.0
15154,31.0,37.0,44.0
15155,37.0,44.0,46.0
15156,44.0,46.0,49.0
15157,46.0,49.0,101.0
15158,87.0,96.0,101.0
15159,80.0,99.0,101.0
15160,19.0,73.0,96.0
15161,73.0,96.0,101.0
15162,94.0,92.0,69.0
15163,92.0,69.0,64.0
15164,69.0,64.0,69.0
15165,64.0,69.0,82.0
15166,69.0,82.0,79.0
15167,82.0,79.0,69.0
15168,79.0,69.0,65.0
15169,69.0,65.0,67.0
15170,65.0,67.0,71.0
15171,67.0,71.0,82.0
15172,71.0,82.0,78.0
15173,82.0,78.0,96.0
15174,78.0,96.0,99.0
15175,96.0,99.0,87.0
15176,99.0,87.0,87.0
15177,87.0,87.0,85.0
15178,87.0,85.0,89.0
15179,85.0,89.0,101.0
15180,95.0,77.0,73.0
15181,77.0,73.0,73.0
15182,73.0,73.0,79.0
15183,73.0,79.0,74.0
15184,79.0,74.0,70.0
15185,74.0,70.0,73.0
15186,70.0,73.0,71.0
15187,73.0,71.0,71.0
15188,71.0,71.0,64.0
15189,71.0,64.0,61.0
15190,64.0,61.0,57.0
15191,61.0,57.0,50.0
15192,57.0,50.0,52.0
15193,50.0,52.0,53.0
15194,52.0,53.0,64.0
15195,53.0,64.0,78.0
15196,64.0,78.0,101.0
15197,95.0,54.0,66.0
15198,54.0,66.0,69.0
15199,66.0,69.0,62.0
15200,69.0,62.0,59.0
15201,62.0,59.0,54.0
15202,59.0,54.0,51.0
15203,54.0,51.0,48.0
15204,51.0,48.0,51.0
15205,48.0,51.0,51.0
15206,51.0,51.0,47.0
15207,51.0,47.0,48.0
15208,47.0,48.0,50.0
15209,48.0,50.0,65.0
15210,50.0,65.0,80.0
15211,65.0,80.0,88.0
15212,80.0,88.0,101.0
15213,89.0,79.0,67.0
15214,79.0,67.0,65.0
15215,67.0,65.0,60.0
15216,65.0,60.0,55.0
15217,60.0,55.0,54.0
15218,55.0,54.0,58.0
15219,54.0,58.0,51.0
15220,58.0,51.0,48.0
15221,51.0,48.0,48.0
15222,48.0,48.0,46.0
15223,48.0,46.0,45.0
15224,46.0,45.0,56.0
15225,45.0,56.0,64.0
15226,56.0,64.0,77.0
15227,64.0,77.0,90.0
15228,77.0,90.0,99.0
15229,90.0,99.0,101.0
15230,11.0,29.0,31.0
15231,29.0,31.0,24.0
15232,31.0,24.0,15.0
15233,24.0,15.0,12.0
15234,15.0,12.0,8.0
15235,12.0,8.0,7.0
15236,8.0,7.0,6.0
15237,7.0,6.0,7.0
15238,6.0,7.0,7.0
15239,7.0,7.0,8.0
15240,7.0,8.0,10.0
15241,8.0,10.0,10.0
15242,10.0,10.0,9.0
15243,10.0,9.0,10.0
15244,9.0,10.0,13.0
15245,10.0,13.0,13.0
15246,13.0,13.0,15.0
15247,13.0,15.0,18.0
15248,15.0,18.0,22.0
15249,18.0,22.0,26.0
15250,22.0,26.0,26.0
15251,26.0,26.0,33.0
15252,26.0,33.0,34.0
15253,33.0,34.0,41.0
15254,34.0,41.0,48.0
15255,41.0,48.0,101.0
15256,100.0,96.0,92.0
15257,96.0,92.0,84.0
15258,92.0,84.0,88.0
15259,84.0,88.0,82.0
15260,88.0,82.0,84.0
15261,82.0,84.0,78.0
15262,84.0,78.0,83.0
15263,78.0,83.0,76.0
15264,83.0,76.0,73.0
15265,76.0,73.0,76.0
15266,73.0,76.0,76.0
15267,76.0,76.0,81.0
15268,76.0,81.0,101.0
15269,96.0,92.0,85.0
15270,92.0,85.0,85.0
15271,85.0,85.0,101.0
15272,88.0,96.0,101.0
15273,35.0,44.0,48.0
15274,44.0,48.0,49.0
15275,48.0,49.0,47.0
15276,49.0,47.0,56.0
15277,47.0,56.0,54.0
15278,56.0,54.0,60.0
15279,54.0,60.0,55.0
15280,60.0,55.0,57.0
15281,55.0,57.0,59.0
15282,57.0,59.0,68.0
15283,59.0,68.0,72.0
15284,68.0,72.0,73.0
15285,72.0,73.0,87.0
15286,73.0,87.0,101.0
15287,97.0,92.0,86.0
15288,92.0,86.0,81.0
15289,86.0,81.0,74.0
15290,81.0,74.0,69.0
15291,74.0,69.0,69.0
15292,69.0,69.0,66.0
15293,69.0,66.0,59.0
15294,66.0,59.0,61.0
15295,59.0,61.0,58.0
15296,61.0,58.0,54.0
15297,58.0,54.0,59.0
15298,54.0,59.0,52.0
15299,59.0,52.0,52.0
15300,52.0,52.0,53.0
15301,52.0,53.0,49.0
15302,53.0,49.0,48.0
15303,49.0,48.0,57.0
15304,48.0,57.0,67.0
15305,57.0,67.0,101.0
15306,6.0,53.0,79.0
15307,53.0,79.0,101.0
15308,54.0,89.0,101.0
15309,75.0,86.0,87.0
15310,86.0,87.0,79.0
15311,87.0,79.0,67.0
15312,79.0,67.0,47.0
15313,87.0,60.0,65.0
15314,60.0,65.0,59.0
15315,65.0,59.0,57.0
15316,59.0,57.0,46.0
15317,57.0,46.0,44.0
15318,46.0,44.0,38.0
15319,44.0,38.0,48.0
15320,38.0,48.0,54.0
15321,48.0,54.0,45.0
15322,54.0,45.0,44.0
15323,45.0,44.0,46.0
15324,44.0,46.0,44.0
15325,46.0,44.0,48.0
15326,44.0,48.0,56.0
15327,48.0,56.0,70.0
15328,56.0,70.0,75.0
15329,70.0,75.0,66.0
15330,75.0,66.0,70.0
15331,66.0,70.0,101.0
15332,53.0,90.0,101.0
15333,94.0,94.0,93.0
15334,94.0,93.0,88.0
15335,93.0,88.0,73.0
15336,88.0,73.0,67.0
15337,73.0,67.0,62.0
15338,67.0,62.0,60.0
15339,62.0,60.0,58.0
15340,60.0,58.0,58.0
15341,58.0,58.0,64.0
15342,58.0,64.0,68.0
15343,64.0,68.0,70.0
15344,68.0,70.0,72.0
15345,70.0,72.0,71.0
15346,72.0,71.0,88.0
15347,71.0,88.0,91.0
15348,88.0,91.0,101.0
15349,57.0,97.0,101.0
15350,98.0,92.0,81.0
15351,92.0,81.0,95.0
15352,81.0,95.0,80.0
15353,95.0,80.0,72.0
15354,80.0,72.0,69.0
15355,72.0,69.0,68.0
15356,69.0,68.0,68.0
15357,68.0,68.0,70.0
15358,68.0,70.0,73.0
15359,70.0,73.0,71.0
15360,73.0,71.0,72.0
15361,71.0,72.0,74.0
15362,72.0,74.0,73.0
15363,74.0,73.0,86.0
15364,73.0,86.0,88.0
15365,86.0,88.0,94.0
15366,88.0,94.0,101.0
15367,81.0,82.0,72.0
15368,82.0,72.0,69.0
15369,72.0,69.0,81.0
15370,69.0,81.0,60.0
15371,81.0,60.0,70.0
15372,60.0,70.0,65.0
15373,70.0,65.0,74.0
15374,65.0,74.0,101.0
15375,90.0,98.0,89.0
15376,98.0,89.0,78.0
15377,89.0,78.0,82.0
15378,78.0,82.0,89.0
15379,82.0,89.0,98.0
15380,89.0,98.0,101.0
15381,98.0,90.0,85.0
15382,90.0,85.0,73.0
15383,85.0,73.0,74.0
15384,73.0,74.0,70.0
15385,74.0,70.0,62.0
15386,70.0,62.0,62.0
15387,62.0,62.0,61.0
15388,62.0,61.0,59.0
15389,61.0,59.0,58.0
15390,59.0,58.0,63.0
15391,58.0,63.0,59.0
15392,63.0,59.0,66.0
15393,59.0,66.0,86.0
15394,66.0,86.0,101.0
15395,100.0,90.0,80.0
15396,90.0,80.0,72.0
15397,80.0,72.0,69.0
15398,72.0,69.0,63.0
15399,69.0,63.0,63.0
15400,63.0,63.0,63.0
15401,63.0,63.0,67.0
15402,63.0,67.0,68.0
15403,67.0,68.0,73.0
15404,68.0,73.0,73.0
15405,73.0,73.0,82.0
15406,73.0,82.0,87.0
15407,82.0,87.0,97.0
15408,87.0,97.0,101.0
15409,49.0,84.0,90.0
15410,84.0,90.0,92.0
15411,90.0,92.0,101.0
15412,98.0,98.0,101.0
15413,97.0,92.0,87.0
15414,92.0,87.0,77.0
15415,87.0,77.0,64.0
15416,77.0,64.0,60.0
15417,64.0,60.0,59.0
15418,60.0,59.0,57.0
15419,59.0,57.0,52.0
15420,57.0,52.0,51.0
15421,52.0,51.0,45.0
15422,51.0,45.0,47.0
15423,45.0,47.0,46.0
15424,47.0,46.0,47.0
15425,46.0,47.0,46.0
15426,47.0,46.0,49.0
15427,46.0,49.0,48.0
15428,49.0,48.0,48.0
15429,48.0,48.0,54.0
15430,48.0,54.0,69.0
15431,54.0,69.0,101.0
15432,97.0,95.0,90.0
15433,95.0,90.0,85.0
15434,90.0,85.0,71.0
15435,85.0,71.0,68.0
15436,71.0,68.0,56.0
15437,68.0,56.0,38.0
15438,56.0,38.0,33.0
15439,38.0,33.0,32.0
15440,33.0,32.0,27.0
15441,32.0,27.0,28.0
15442,27.0,28.0,27.0
15443,28.0,27.0,33.0
15444,27.0,33.0,31.0
15445,33.0,31.0,27.0
15446,31.0,27.0,36.0
15447,27.0,36.0,42.0
15448,36.0,42.0,48.0
15449,42.0,48.0,34.0
15450,48.0,34.0,37.0
15451,34.0,37.0,101.0
15452,85.0,85.0,71.0
15453,85.0,71.0,72.0
15454,71.0,72.0,70.0
15455,72.0,70.0,62.0
15456,70.0,62.0,59.0
15457,62.0,59.0,36.0
15458,59.0,36.0,35.0
15459,36.0,35.0,32.0
15460,35.0,32.0,33.0
15461,32.0,33.0,31.0
15462,33.0,31.0,30.0
15463,31.0,30.0,30.0
15464,30.0,30.0,34.0
15465,30.0,34.0,48.0
15466,34.0,48.0,66.0
15467,48.0,66.0,85.0
15468,66.0,85.0,101.0
15469,79.0,57.0,37.0
15470,57.0,37.0,24.0
15471,37.0,24.0,7.0
15472,24.0,7.0,13.0
15473,7.0,13.0,9.0
15474,13.0,9.0,10.0
15475,9.0,10.0,10.0
15476,10.0,10.0,9.0
15477,10.0,9.0,7.0
15478,9.0,7.0,11.0
15479,7.0,11.0,11.0
15480,11.0,11.0,8.0
15481,11.0,8.0,11.0
15482,8.0,11.0,12.0
15483,11.0,12.0,16.0
15484,12.0,16.0,21.0
15485,16.0,21.0,27.0
15486,21.0,27.0,33.0
15487,27.0,33.0,41.0
15488,33.0,41.0,49.0
15489,41.0,49.0,101.0
15490,45.0,36.0,20.0
15491,36.0,20.0,14.0
15492,20.0,14.0,9.0
15493,14.0,9.0,6.0
15494,9.0,6.0,3.0
15495,6.0,3.0,4.0
15496,3.0,4.0,4.0
15497,4.0,4.0,4.0
15498,4.0,4.0,4.0
15499,4.0,4.0,4.0
15500,4.0,4.0,3.0
15501,4.0,3.0,7.0
15502,3.0,7.0,6.0
15503,7.0,6.0,6.0
15504,6.0,6.0,7.0
15505,6.0,7.0,7.0
15506,7.0,7.0,8.0
15507,7.0,8.0,11.0
15508,8.0,11.0,13.0
15509,11.0,13.0,17.0
15510,13.0,17.0,22.0
15511,17.0,22.0,24.0
15512,22.0,24.0,26.0
15513,24.0,26.0,28.0
15514,26.0,28.0,33.0
15515,28.0,33.0,32.0
15516,33.0,32.0,33.0
15517,32.0,33.0,33.0
15518,33.0,33.0,36.0
15519,33.0,36.0,38.0
15520,36.0,38.0,46.0
15521,38.0,46.0,48.0
15522,46.0,48.0,101.0
15523,97.0,94.0,92.0
15524,94.0,92.0,82.0
15525,92.0,82.0,80.0
15526,82.0,80.0,73.0
15527,80.0,73.0,69.0
15528,73.0,69.0,62.0
15529,69.0,62.0,57.0
15530,62.0,57.0,53.0
15531,57.0,53.0,45.0
15532,53.0,45.0,46.0
15533,45.0,46.0,49.0
15534,46.0,49.0,55.0
15535,49.0,55.0,62.0
15536,55.0,62.0,73.0
15537,62.0,73.0,76.0
15538,73.0,76.0,87.0
15539,76.0,87.0,101.0
15540,53.0,16.0,21.0
15541,16.0,21.0,23.0
15542,21.0,23.0,19.0
15543,23.0,19.0,10.0
15544,19.0,10.0,11.0
15545,10.0,11.0,9.0
15546,11.0,9.0,10.0
15547,9.0,10.0,9.0
15548,10.0,9.0,14.0
15549,9.0,14.0,13.0
15550,14.0,13.0,15.0
15551,13.0,15.0,16.0
15552,15.0,16.0,16.0
15553,16.0,16.0,22.0
15554,16.0,22.0,22.0
15555,22.0,22.0,27.0
15556,22.0,27.0,29.0
15557,27.0,29.0,35.0
15558,29.0,35.0,40.0
15559,35.0,40.0,47.0
15560,40.0,47.0,101.0
15561,56.0,90.0,90.0
15562,90.0,90.0,73.0
15563,90.0,73.0,52.0
15564,73.0,52.0,52.0
15565,52.0,52.0,39.0
15566,52.0,39.0,39.0
15567,39.0,39.0,38.0
15568,39.0,38.0,31.0
15569,38.0,31.0,31.0
15570,31.0,31.0,27.0
15571,31.0,27.0,25.0
15572,27.0,25.0,23.0
15573,25.0,23.0,23.0
15574,23.0,23.0,27.0
15575,23.0,27.0,24.0
15576,27.0,24.0,27.0
15577,24.0,27.0,28.0
15578,27.0,28.0,27.0
15579,28.0,27.0,31.0
15580,27.0,31.0,32.0
15581,31.0,32.0,44.0
15582,32.0,44.0,41.0
15583,44.0,41.0,40.0
15584,41.0,40.0,46.0
15585,40.0,46.0,101.0
15586,96.0,74.0,52.0
15587,74.0,52.0,44.0
15588,52.0,44.0,36.0
15589,44.0,36.0,30.0
15590,36.0,30.0,31.0
15591,30.0,31.0,31.0
15592,31.0,31.0,31.0
15593,31.0,31.0,34.0
15594,31.0,34.0,38.0
15595,34.0,38.0,48.0
15596,38.0,48.0,60.0
15597,48.0,60.0,67.0
15598,60.0,67.0,84.0
15599,67.0,84.0,93.0
15600,84.0,93.0,101.0
15601,20.0,22.0,9.0
15602,22.0,9.0,16.0
15603,9.0,16.0,27.0
15604,16.0,27.0,29.0
15605,27.0,29.0,33.0
15606,29.0,33.0,36.0
15607,33.0,36.0,42.0
15608,36.0,42.0,54.0
15609,42.0,54.0,55.0
15610,54.0,55.0,63.0
15611,55.0,63.0,69.0
15612,63.0,69.0,74.0
15613,69.0,74.0,77.0
15614,74.0,77.0,73.0
15615,77.0,73.0,76.0
15616,73.0,76.0,79.0
15617,76.0,79.0,81.0
15618,79.0,81.0,88.0
15619,81.0,88.0,101.0
15620,20.0,70.0,96.0
15621,70.0,96.0,101.0
15622,98.0,94.0,89.0
15623,94.0,89.0,86.0
15624,89.0,86.0,82.0
15625,86.0,82.0,74.0
15626,82.0,74.0,81.0
15627,74.0,81.0,69.0
15628,81.0,69.0,63.0
15629,69.0,63.0,65.0
15630,63.0,65.0,66.0
15631,65.0,66.0,57.0
15632,66.0,57.0,54.0
15633,57.0,54.0,48.0
15634,54.0,48.0,48.0
15635,48.0,48.0,54.0
15636,48.0,54.0,58.0
15637,54.0,58.0,101.0
15638,69.0,34.0,35.0
15639,34.0,35.0,32.0
15640,35.0,32.0,30.0
15641,32.0,30.0,23.0
15642,30.0,23.0,18.0
15643,23.0,18.0,19.0
15644,18.0,19.0,17.0
15645,19.0,17.0,15.0
15646,17.0,15.0,17.0
15647,15.0,17.0,20.0
15648,17.0,20.0,23.0
15649,20.0,23.0,22.0
15650,23.0,22.0,31.0
15651,22.0,31.0,43.0
15652,31.0,43.0,49.0
15653,43.0,49.0,54.0
15654,49.0,54.0,61.0
15655,54.0,61.0,101.0
15656,54.0,37.0,35.0
15657,37.0,35.0,24.0
15658,35.0,24.0,22.0
15659,24.0,22.0,18.0
15660,22.0,18.0,15.0
15661,18.0,15.0,14.0
15662,15.0,14.0,12.0
15663,14.0,12.0,14.0
15664,12.0,14.0,10.0
15665,14.0,10.0,10.0
15666,10.0,10.0,13.0
15667,10.0,13.0,16.0
15668,13.0,16.0,21.0
15669,16.0,21.0,18.0
15670,21.0,18.0,21.0
15671,18.0,21.0,26.0
15672,21.0,26.0,30.0
15673,26.0,30.0,39.0
15674,30.0,39.0,45.0
15675,39.0,45.0,101.0
15676,82.0,70.0,56.0
15677,70.0,56.0,66.0
15678,56.0,66.0,69.0
15679,66.0,69.0,67.0
15680,69.0,67.0,77.0
15681,67.0,77.0,79.0
15682,77.0,79.0,84.0
15683,79.0,84.0,81.0
15684,84.0,81.0,83.0
15685,81.0,83.0,91.0
15686,83.0,91.0,88.0
15687,91.0,88.0,97.0
15688,88.0,97.0,101.0
15689,2.0,2.0,2.0
15690,2.0,2.0,1.0
15691,2.0,1.0,1.0
15692,1.0,1.0,1.0
15693,1.0,1.0,1.0
15694,1.0,1.0,1.0
15695,1.0,1.0,1.0
15696,1.0,1.0,1.0
15697,1.0,1.0,2.0
15698,1.0,2.0,2.0
15699,2.0,2.0,2.0
15700,2.0,2.0,3.0
15701,2.0,3.0,7.0
15702,3.0,7.0,10.0
15703,7.0,10.0,12.0
15704,10.0,12.0,12.0
15705,12.0,12.0,15.0
15706,12.0,15.0,20.0
15707,15.0,20.0,28.0
15708,20.0,28.0,30.0
15709,28.0,30.0,33.0
15710,30.0,33.0,37.0
15711,33.0,37.0,40.0
15712,37.0,40.0,44.0
15713,40.0,44.0,35.0
15714,44.0,35.0,35.0
15715,35.0,35.0,46.0
15716,35.0,46.0,101.0
15717,72.0,66.0,35.0
15718,66.0,35.0,37.0
15719,35.0,37.0,44.0
15720,37.0,44.0,52.0
15721,44.0,52.0,56.0
15722,52.0,56.0,55.0
15723,56.0,55.0,67.0
15724,55.0,67.0,61.0
15725,67.0,61.0,59.0
15726,61.0,59.0,56.0
15727,59.0,56.0,59.0
15728,56.0,59.0,56.0
15729,59.0,56.0,55.0
15730,56.0,55.0,52.0
15731,55.0,52.0,45.0
15732,52.0,45.0,46.0
15733,45.0,46.0,53.0
15734,46.0,53.0,45.0
15735,53.0,45.0,50.0
15736,45.0,50.0,46.0
15737,50.0,46.0,40.0
15738,46.0,40.0,34.0
15739,40.0,34.0,31.0
15740,34.0,31.0,26.0
15741,31.0,26.0,27.0
15742,26.0,27.0,27.0
15743,27.0,27.0,28.0
15744,27.0,28.0,24.0
15745,28.0,24.0,23.0
15746,24.0,23.0,23.0
15747,23.0,23.0,25.0
15748,23.0,25.0,30.0
15749,25.0,30.0,22.0
15750,30.0,22.0,33.0
15751,22.0,33.0,45.0
15752,33.0,45.0,44.0
15753,45.0,44.0,101.0
15754,96.0,95.0,91.0
15755,95.0,91.0,89.0
15756,91.0,89.0,87.0
15757,89.0,87.0,77.0
15758,87.0,77.0,72.0
15759,77.0,72.0,70.0
15760,72.0,70.0,72.0
15761,70.0,72.0,64.0
15762,72.0,64.0,61.0
15763,64.0,61.0,58.0
15764,61.0,58.0,54.0
15765,58.0,54.0,53.0
15766,54.0,53.0,51.0
15767,53.0,51.0,46.0
15768,51.0,46.0,51.0
15769,46.0,51.0,62.0
15770,51.0,62.0,69.0
15771,62.0,69.0,84.0
15772,69.0,84.0,101.0
15773,4.0,7.0,7.0
15774,7.0,7.0,5.0
15775,7.0,5.0,4.0
15776,5.0,4.0,3.0
15777,4.0,3.0,3.0
15778,3.0,3.0,3.0
15779,3.0,3.0,3.0
15780,3.0,3.0,2.0
15781,3.0,2.0,1.0
15782,2.0,1.0,2.0
15783,1.0,2.0,1.0
15784,2.0,1.0,2.0
15785,1.0,2.0,2.0
15786,2.0,2.0,2.0
15787,2.0,2.0,2.0
15788,2.0,2.0,2.0
15789,2.0,2.0,3.0
15790,2.0,3.0,5.0
15791,99.0,94.0,93.0
15792,94.0,93.0,85.0
15793,93.0,85.0,94.0
15794,85.0,94.0,93.0
15795,94.0,93.0,77.0
15796,93.0,77.0,69.0
15797,77.0,69.0,61.0
15798,69.0,61.0,74.0
15799,61.0,74.0,85.0
15800,74.0,85.0,101.0
15801,89.0,95.0,96.0
15802,95.0,96.0,96.0
15803,96.0,96.0,92.0
15804,96.0,92.0,91.0
15805,92.0,91.0,93.0
15806,91.0,93.0,98.0
15807,93.0,98.0,101.0
15808,100.0,88.0,63.0
15809,88.0,63.0,55.0
15810,63.0,55.0,57.0
15811,55.0,57.0,59.0
15812,57.0,59.0,56.0
15813,59.0,56.0,58.0
15814,56.0,58.0,59.0
15815,58.0,59.0,63.0
15816,59.0,63.0,64.0
15817,63.0,64.0,69.0
15818,64.0,69.0,73.0
15819,69.0,73.0,73.0
15820,73.0,73.0,75.0
15821,73.0,75.0,79.0
15822,75.0,79.0,87.0
15823,79.0,87.0,90.0
15824,87.0,90.0,93.0
15825,90.0,93.0,93.0
15826,93.0,93.0,101.0
15827,85.0,94.0,101.0
15828,89.0,75.0,67.0
15829,75.0,67.0,62.0
15830,67.0,62.0,55.0
15831,62.0,55.0,50.0
15832,55.0,50.0,53.0
15833,50.0,53.0,48.0
15834,53.0,48.0,42.0
15835,48.0,42.0,38.0
15836,42.0,38.0,32.0
15837,38.0,32.0,30.0
15838,32.0,30.0,29.0
15839,30.0,29.0,29.0
15840,29.0,29.0,39.0
15841,29.0,39.0,47.0
15842,39.0,47.0,59.0
15843,47.0,59.0,68.0
15844,59.0,68.0,73.0
15845,68.0,73.0,81.0
15846,73.0,81.0,101.0
15847,100.0,99.0,97.0
15848,99.0,97.0,91.0
15849,97.0,91.0,90.0
15850,91.0,90.0,84.0
15851,90.0,84.0,78.0
15852,84.0,78.0,72.0
15853,78.0,72.0,73.0
15854,72.0,73.0,60.0
15855,73.0,60.0,60.0
15856,60.0,60.0,59.0
15857,60.0,59.0,63.0
15858,59.0,63.0,63.0
15859,63.0,63.0,61.0
15860,63.0,61.0,57.0
15861,61.0,57.0,62.0
15862,57.0,62.0,70.0
15863,62.0,70.0,86.0
15864,70.0,86.0,101.0
15865,90.0,75.0,71.0
15866,75.0,71.0,63.0
15867,71.0,63.0,62.0
15868,63.0,62.0,61.0
15869,62.0,61.0,58.0
15870,61.0,58.0,56.0
15871,58.0,56.0,51.0
15872,56.0,51.0,49.0
15873,51.0,49.0,44.0
15874,49.0,44.0,40.0
15875,44.0,40.0,55.0
15876,40.0,55.0,70.0
15877,55.0,70.0,83.0
15878,70.0,83.0,89.0
15879,83.0,89.0,93.0
15880,89.0,93.0,101.0
15881,52.0,59.0,53.0
15882,59.0,53.0,56.0
15883,53.0,56.0,43.0
15884,56.0,43.0,35.0
15885,43.0,35.0,29.0
15886,35.0,29.0,28.0
15887,82.0,84.0,80.0
15888,84.0,80.0,63.0
15889,80.0,63.0,54.0
15890,63.0,54.0,48.0
15891,54.0,48.0,42.0
15892,48.0,42.0,35.0
15893,42.0,35.0,34.0
15894,35.0,34.0,31.0
15895,34.0,31.0,14.0
15896,31.0,14.0,12.0
15897,14.0,12.0,11.0
15898,12.0,11.0,9.0
15899,11.0,9.0,10.0
15900,9.0,10.0,11.0
15901,10.0,11.0,12.0
15902,11.0,12.0,18.0
15903,12.0,18.0,20.0
15904,18.0,20.0,20.0
15905,20.0,20.0,24.0
15906,20.0,24.0,21.0
15907,24.0,21.0,21.0
15908,21.0,21.0,23.0
15909,21.0,23.0,22.0
15910,23.0,22.0,22.0
15911,22.0,22.0,26.0
15912,22.0,26.0,31.0
15913,26.0,31.0,34.0
15914,31.0,34.0,33.0
15915,34.0,33.0,32.0
15916,33.0,32.0,34.0
15917,32.0,34.0,39.0
