,diff_0,diff_1,diff_2,target
44472,90.0,86.0,97.0,101.0
44473,73.0,69.0,65.0,61.0
44474,69.0,65.0,61.0,51.0
44475,65.0,61.0,51.0,51.0
44476,61.0,51.0,51.0,47.0
44477,51.0,51.0,47.0,43.0
44478,51.0,47.0,43.0,40.0
44479,47.0,43.0,40.0,27.0
44480,43.0,40.0,27.0,31.0
44481,40.0,27.0,31.0,35.0
44482,27.0,31.0,35.0,46.0
44483,31.0,35.0,46.0,51.0
44484,35.0,46.0,51.0,59.0
44485,46.0,51.0,59.0,64.0
44486,51.0,59.0,64.0,64.0
44487,59.0,64.0,64.0,74.0
44488,64.0,64.0,74.0,83.0
44489,64.0,74.0,83.0,83.0
44490,74.0,83.0,83.0,101.0
44491,95.0,90.0,99.0,101.0
44492,98.0,95.0,91.0,70.0
44493,95.0,91.0,70.0,30.0
44494,91.0,70.0,30.0,23.0
44495,70.0,30.0,23.0,18.0
44496,30.0,23.0,18.0,13.0
44497,23.0,18.0,13.0,7.0
44498,18.0,13.0,7.0,6.0
44499,13.0,7.0,6.0,4.0
44500,7.0,6.0,4.0,2.0
44501,6.0,4.0,2.0,3.0
44502,4.0,2.0,3.0,4.0
44503,2.0,3.0,4.0,4.0
44504,3.0,4.0,4.0,1.0
44505,4.0,4.0,1.0,6.0
44506,4.0,1.0,6.0,7.0
44507,1.0,6.0,7.0,10.0
44508,6.0,7.0,10.0,20.0
44509,7.0,10.0,20.0,21.0
44510,10.0,20.0,21.0,25.0
44511,20.0,21.0,25.0,27.0
44512,21.0,25.0,27.0,34.0
44513,25.0,27.0,34.0,42.0
44514,27.0,34.0,42.0,47.0
44515,34.0,42.0,47.0,101.0
44516,76.0,74.0,69.0,64.0
44517,74.0,69.0,64.0,64.0
44518,69.0,64.0,64.0,77.0
44519,64.0,64.0,77.0,78.0
44520,64.0,77.0,78.0,71.0
44521,77.0,78.0,71.0,73.0
44522,78.0,71.0,73.0,61.0
44523,71.0,73.0,61.0,73.0
44524,73.0,61.0,73.0,81.0
44525,61.0,73.0,81.0,87.0
44526,73.0,81.0,87.0,101.0
44527,71.0,64.0,56.0,53.0
44528,64.0,56.0,53.0,50.0
44529,56.0,53.0,50.0,46.0
44530,53.0,50.0,46.0,50.0
44531,50.0,46.0,50.0,66.0
44532,46.0,50.0,66.0,77.0
44533,50.0,66.0,77.0,91.0
44534,66.0,77.0,91.0,89.0
44535,77.0,91.0,89.0,99.0
44536,91.0,89.0,99.0,101.0
44537,76.0,67.0,59.0,58.0
44538,67.0,59.0,58.0,47.0
44539,59.0,58.0,47.0,41.0
44540,58.0,47.0,41.0,29.0
44541,47.0,41.0,29.0,22.0
44542,41.0,29.0,22.0,20.0
44543,29.0,22.0,20.0,18.0
44544,22.0,20.0,18.0,16.0
44545,20.0,18.0,16.0,15.0
44546,18.0,16.0,15.0,13.0
44547,16.0,15.0,13.0,15.0
44548,15.0,13.0,15.0,14.0
44549,13.0,15.0,14.0,16.0
44550,15.0,14.0,16.0,10.0
44551,14.0,16.0,10.0,9.0
44552,16.0,10.0,9.0,13.0
44553,10.0,9.0,13.0,12.0
44554,9.0,13.0,12.0,9.0
44555,13.0,12.0,9.0,10.0
44556,12.0,9.0,10.0,13.0
44557,9.0,10.0,13.0,16.0
44558,10.0,13.0,16.0,21.0
44559,13.0,16.0,21.0,24.0
44560,16.0,21.0,24.0,37.0
44561,21.0,24.0,37.0,46.0
44562,24.0,37.0,46.0,101.0
44563,59.0,53.0,52.0,51.0
44564,53.0,52.0,51.0,56.0
44565,52.0,51.0,56.0,62.0
44566,51.0,56.0,62.0,57.0
44567,56.0,62.0,57.0,59.0
44568,62.0,57.0,59.0,60.0
44569,57.0,59.0,60.0,58.0
44570,59.0,60.0,58.0,54.0
44571,60.0,58.0,54.0,58.0
44572,58.0,54.0,58.0,58.0
44573,54.0,58.0,58.0,66.0
44574,58.0,58.0,66.0,67.0
44575,58.0,66.0,67.0,73.0
44576,66.0,67.0,73.0,77.0
44577,67.0,73.0,77.0,76.0
44578,73.0,77.0,76.0,76.0
44579,77.0,76.0,76.0,71.0
44580,76.0,76.0,71.0,101.0
44581,83.0,78.0,74.0,71.0
44582,78.0,74.0,71.0,77.0
44583,74.0,71.0,77.0,64.0
44584,71.0,77.0,64.0,62.0
44585,77.0,64.0,62.0,60.0
44586,64.0,62.0,60.0,63.0
44587,62.0,60.0,63.0,84.0
44588,60.0,63.0,84.0,93.0
44589,63.0,84.0,93.0,96.0
44590,84.0,93.0,96.0,101.0
44591,30.0,34.0,30.0,29.0
44592,34.0,30.0,29.0,25.0
44593,30.0,29.0,25.0,25.0
44594,29.0,25.0,25.0,28.0
44595,25.0,25.0,28.0,30.0
44596,25.0,28.0,30.0,53.0
44597,28.0,30.0,53.0,65.0
44598,30.0,53.0,65.0,70.0
44599,53.0,65.0,70.0,87.0
44600,65.0,70.0,87.0,96.0
44601,70.0,87.0,96.0,87.0
44602,87.0,96.0,87.0,94.0
44603,96.0,87.0,94.0,101.0
44604,70.0,60.0,47.0,34.0
44605,60.0,47.0,34.0,101.0
44606,93.0,94.0,91.0,89.0
44607,94.0,91.0,89.0,90.0
44608,91.0,89.0,90.0,85.0
44609,89.0,90.0,85.0,82.0
44610,90.0,85.0,82.0,77.0
44611,85.0,82.0,77.0,83.0
44612,82.0,77.0,83.0,101.0
44613,95.0,93.0,84.0,75.0
44614,93.0,84.0,75.0,78.0
44615,84.0,75.0,78.0,70.0
44616,75.0,78.0,70.0,67.0
44617,78.0,70.0,67.0,66.0
44618,70.0,67.0,66.0,63.0
44619,67.0,66.0,63.0,64.0
44620,66.0,63.0,64.0,71.0
44621,63.0,64.0,71.0,68.0
44622,64.0,71.0,68.0,76.0
44623,71.0,68.0,76.0,83.0
44624,68.0,76.0,83.0,87.0
44625,76.0,83.0,87.0,98.0
44626,83.0,87.0,98.0,101.0
44627,94.0,66.0,47.0,48.0
44628,66.0,47.0,48.0,52.0
44629,47.0,48.0,52.0,53.0
44630,48.0,52.0,53.0,53.0
44631,52.0,53.0,53.0,52.0
44632,53.0,53.0,52.0,53.0
44633,53.0,52.0,53.0,62.0
44634,52.0,53.0,62.0,64.0
44635,53.0,62.0,64.0,73.0
44636,62.0,64.0,73.0,81.0
44637,64.0,73.0,81.0,94.0
44638,73.0,81.0,94.0,101.0
44639,93.0,90.0,90.0,89.0
44640,90.0,90.0,89.0,100.0
44641,90.0,89.0,100.0,101.0
44642,96.0,84.0,81.0,81.0
44643,84.0,81.0,81.0,13.0
44644,81.0,81.0,13.0,17.0
44645,81.0,13.0,17.0,25.0
44646,13.0,17.0,25.0,43.0
44647,17.0,25.0,43.0,47.0
44648,25.0,43.0,47.0,57.0
44649,43.0,47.0,57.0,66.0
44650,47.0,57.0,66.0,71.0
44651,57.0,66.0,71.0,87.0
44652,66.0,71.0,87.0,88.0
44653,71.0,87.0,88.0,98.0
44654,87.0,88.0,98.0,101.0
44655,84.0,64.0,55.0,49.0
44656,64.0,55.0,49.0,2.0
44657,55.0,49.0,2.0,3.0
44658,49.0,2.0,3.0,3.0
44659,2.0,3.0,3.0,3.0
44660,3.0,3.0,3.0,4.0
44661,3.0,3.0,4.0,4.0
44662,3.0,4.0,4.0,6.0
44663,4.0,4.0,6.0,8.0
44664,4.0,6.0,8.0,9.0
44665,6.0,8.0,9.0,10.0
44666,8.0,9.0,10.0,11.0
44667,9.0,10.0,11.0,11.0
44668,10.0,11.0,11.0,14.0
44669,11.0,11.0,14.0,19.0
44670,11.0,14.0,19.0,29.0
44671,14.0,19.0,29.0,42.0
44672,19.0,29.0,42.0,46.0
44673,29.0,42.0,46.0,101.0
44674,86.0,75.0,65.0,56.0
44675,75.0,65.0,56.0,50.0
44676,65.0,56.0,50.0,48.0
44677,56.0,50.0,48.0,37.0
44678,50.0,48.0,37.0,19.0
44679,48.0,37.0,19.0,21.0
44680,37.0,19.0,21.0,23.0
44681,19.0,21.0,23.0,22.0
44682,21.0,23.0,22.0,35.0
44683,23.0,22.0,35.0,45.0
44684,22.0,35.0,45.0,49.0
44685,35.0,45.0,49.0,58.0
44686,45.0,49.0,58.0,63.0
44687,49.0,58.0,63.0,68.0
44688,58.0,63.0,68.0,79.0
44689,63.0,68.0,79.0,82.0
44690,68.0,79.0,82.0,90.0
44691,79.0,82.0,90.0,101.0
44692,57.0,61.0,68.0,64.0
44693,61.0,68.0,64.0,69.0
44694,68.0,64.0,69.0,73.0
44695,64.0,69.0,73.0,93.0
44696,69.0,73.0,93.0,98.0
44697,73.0,93.0,98.0,101.0
44698,64.0,44.0,31.0,20.0
44699,44.0,31.0,20.0,19.0
44700,31.0,20.0,19.0,18.0
44701,20.0,19.0,18.0,14.0
44702,19.0,18.0,14.0,10.0
44703,18.0,14.0,10.0,9.0
44704,14.0,10.0,9.0,9.0
44705,10.0,9.0,9.0,13.0
44706,9.0,9.0,13.0,14.0
44707,9.0,13.0,14.0,15.0
44708,13.0,14.0,15.0,15.0
44709,14.0,15.0,15.0,16.0
44710,15.0,15.0,16.0,16.0
44711,15.0,16.0,16.0,15.0
44712,16.0,16.0,15.0,16.0
44713,16.0,15.0,16.0,16.0
44714,15.0,16.0,16.0,14.0
44715,16.0,16.0,14.0,9.0
44716,16.0,14.0,9.0,15.0
44717,14.0,9.0,15.0,21.0
44718,9.0,15.0,21.0,21.0
44719,15.0,21.0,21.0,24.0
44720,21.0,21.0,24.0,26.0
44721,21.0,24.0,26.0,34.0
44722,24.0,26.0,34.0,45.0
44723,26.0,34.0,45.0,47.0
44724,34.0,45.0,47.0,101.0
44725,94.0,74.0,64.0,51.0
44726,74.0,64.0,51.0,42.0
44727,64.0,51.0,42.0,29.0
44728,51.0,42.0,29.0,23.0
44729,42.0,29.0,23.0,17.0
44730,29.0,23.0,17.0,15.0
44731,23.0,17.0,15.0,12.0
44732,17.0,15.0,12.0,10.0
44733,15.0,12.0,10.0,11.0
44734,12.0,10.0,11.0,10.0
44735,10.0,11.0,10.0,13.0
44736,11.0,10.0,13.0,13.0
44737,10.0,13.0,13.0,13.0
44738,13.0,13.0,13.0,17.0
44739,13.0,13.0,17.0,19.0
44740,13.0,17.0,19.0,25.0
44741,17.0,19.0,25.0,26.0
44742,19.0,25.0,26.0,31.0
44743,25.0,26.0,31.0,39.0
44744,26.0,31.0,39.0,101.0
44745,84.0,72.0,59.0,54.0
44746,72.0,59.0,54.0,51.0
44747,59.0,54.0,51.0,46.0
44748,54.0,51.0,46.0,46.0
44749,51.0,46.0,46.0,53.0
44750,46.0,46.0,53.0,55.0
44751,46.0,53.0,55.0,56.0
44752,53.0,55.0,56.0,64.0
44753,55.0,56.0,64.0,65.0
44754,56.0,64.0,65.0,70.0
44755,64.0,65.0,70.0,72.0
44756,65.0,70.0,72.0,72.0
44757,70.0,72.0,72.0,76.0
44758,72.0,72.0,76.0,86.0
44759,72.0,76.0,86.0,83.0
44760,76.0,86.0,83.0,91.0
44761,86.0,83.0,91.0,90.0
44762,83.0,91.0,90.0,101.0
44763,98.0,89.0,89.0,89.0
44764,89.0,89.0,89.0,89.0
44765,89.0,89.0,89.0,89.0
44766,89.0,89.0,89.0,95.0
44767,89.0,89.0,95.0,95.0
44768,89.0,95.0,95.0,101.0
44769,75.0,71.0,69.0,69.0
44770,71.0,69.0,69.0,66.0
44771,69.0,69.0,66.0,64.0
44772,69.0,66.0,64.0,61.0
44773,66.0,64.0,61.0,61.0
44774,64.0,61.0,61.0,66.0
44775,61.0,61.0,66.0,64.0
44776,61.0,66.0,64.0,63.0
44777,66.0,64.0,63.0,60.0
44778,64.0,63.0,60.0,65.0
44779,63.0,60.0,65.0,66.0
44780,60.0,65.0,66.0,62.0
44781,65.0,66.0,62.0,66.0
44782,66.0,62.0,66.0,64.0
44783,62.0,66.0,64.0,64.0
44784,66.0,64.0,64.0,57.0
44785,64.0,64.0,57.0,72.0
44786,64.0,57.0,72.0,101.0
44787,95.0,93.0,86.0,89.0
44788,93.0,86.0,89.0,69.0
44789,86.0,89.0,69.0,69.0
44790,89.0,69.0,69.0,69.0
44791,69.0,69.0,69.0,90.0
44792,69.0,69.0,90.0,79.0
44793,69.0,90.0,79.0,83.0
44794,90.0,79.0,83.0,93.0
44795,79.0,83.0,93.0,95.0
44796,83.0,93.0,95.0,91.0
44797,93.0,95.0,91.0,101.0
44798,75.0,75.0,75.0,90.0
44799,75.0,75.0,90.0,92.0
44800,75.0,90.0,92.0,96.0
44801,90.0,92.0,96.0,101.0
44802,36.0,30.0,22.0,20.0
44803,30.0,22.0,20.0,15.0
44804,22.0,20.0,15.0,13.0
44805,20.0,15.0,13.0,10.0
44806,15.0,13.0,10.0,6.0
44807,13.0,10.0,6.0,4.0
44808,10.0,6.0,4.0,2.0
44809,6.0,4.0,2.0,2.0
44810,4.0,2.0,2.0,1.0
44811,2.0,2.0,1.0,3.0
44812,2.0,1.0,3.0,3.0
44813,1.0,3.0,3.0,3.0
44814,3.0,3.0,3.0,3.0
44815,3.0,3.0,3.0,3.0
44816,3.0,3.0,3.0,5.0
44817,3.0,3.0,5.0,5.0
44818,3.0,5.0,5.0,8.0
44819,5.0,5.0,8.0,13.0
44820,5.0,8.0,13.0,18.0
44821,8.0,13.0,18.0,22.0
44822,13.0,18.0,22.0,23.0
44823,18.0,22.0,23.0,29.0
44824,22.0,23.0,29.0,41.0
44825,23.0,29.0,41.0,49.0
44826,29.0,41.0,49.0,101.0
44827,44.0,32.0,22.0,15.0
44828,32.0,22.0,15.0,11.0
44829,22.0,15.0,11.0,11.0
44830,15.0,11.0,11.0,11.0
44831,11.0,11.0,11.0,7.0
44832,11.0,11.0,7.0,6.0
44833,11.0,7.0,6.0,6.0
44834,7.0,6.0,6.0,5.0
44835,6.0,6.0,5.0,4.0
44836,6.0,5.0,4.0,4.0
44837,5.0,4.0,4.0,8.0
44838,4.0,4.0,8.0,9.0
44839,4.0,8.0,9.0,9.0
44840,8.0,9.0,9.0,12.0
44841,9.0,9.0,12.0,18.0
44842,9.0,12.0,18.0,22.0
44843,12.0,18.0,22.0,25.0
44844,18.0,22.0,25.0,27.0
44845,22.0,25.0,27.0,33.0
44846,25.0,27.0,33.0,37.0
44847,27.0,33.0,37.0,50.0
44848,33.0,37.0,50.0,101.0
44849,80.0,69.0,56.0,56.0
44850,69.0,56.0,56.0,56.0
44851,56.0,56.0,56.0,56.0
44852,56.0,56.0,56.0,59.0
44853,56.0,56.0,59.0,57.0
44854,56.0,59.0,57.0,56.0
44855,59.0,57.0,56.0,56.0
44856,57.0,56.0,56.0,64.0
44857,56.0,56.0,64.0,83.0
44858,56.0,64.0,83.0,90.0
44859,64.0,83.0,90.0,101.0
44860,92.0,83.0,69.0,65.0
44861,83.0,69.0,65.0,65.0
44862,69.0,65.0,65.0,59.0
44863,65.0,65.0,59.0,62.0
44864,65.0,59.0,62.0,67.0
44865,59.0,62.0,67.0,72.0
44866,62.0,67.0,72.0,88.0
44867,67.0,72.0,88.0,87.0
44868,72.0,88.0,87.0,94.0
44869,88.0,87.0,94.0,101.0
44870,96.0,93.0,84.0,80.0
44871,93.0,84.0,80.0,79.0
44872,84.0,80.0,79.0,78.0
44873,80.0,79.0,78.0,74.0
44874,79.0,78.0,74.0,70.0
44875,78.0,74.0,70.0,70.0
44876,74.0,70.0,70.0,64.0
44877,70.0,70.0,64.0,65.0
44878,70.0,64.0,65.0,61.0
44879,64.0,65.0,61.0,63.0
44880,65.0,61.0,63.0,71.0
44881,61.0,63.0,71.0,81.0
44882,63.0,71.0,81.0,94.0
44883,71.0,81.0,94.0,101.0
44884,71.0,68.0,58.0,58.0
44885,68.0,58.0,58.0,64.0
44886,58.0,58.0,64.0,77.0
44887,58.0,64.0,77.0,80.0
44888,64.0,77.0,80.0,87.0
44889,77.0,80.0,87.0,94.0
44890,80.0,87.0,94.0,101.0
44891,80.0,74.0,73.0,62.0
44892,74.0,73.0,62.0,58.0
44893,73.0,62.0,58.0,56.0
44894,62.0,58.0,56.0,50.0
44895,58.0,56.0,50.0,53.0
44896,56.0,50.0,53.0,52.0
44897,50.0,53.0,52.0,61.0
44898,53.0,52.0,61.0,61.0
44899,52.0,61.0,61.0,82.0
44900,61.0,61.0,82.0,76.0
44901,61.0,82.0,76.0,87.0
44902,82.0,76.0,87.0,89.0
44903,76.0,87.0,89.0,92.0
44904,87.0,89.0,92.0,95.0
44905,89.0,92.0,95.0,93.0
44906,92.0,95.0,93.0,96.0
44907,95.0,93.0,96.0,101.0
44908,79.0,58.0,37.0,28.0
44909,58.0,37.0,28.0,22.0
44910,37.0,28.0,22.0,21.0
44911,28.0,22.0,21.0,16.0
44912,22.0,21.0,16.0,14.0
44913,21.0,16.0,14.0,12.0
44914,16.0,14.0,12.0,13.0
44915,14.0,12.0,13.0,15.0
44916,12.0,13.0,15.0,14.0
44917,13.0,15.0,14.0,16.0
44918,15.0,14.0,16.0,17.0
44919,14.0,16.0,17.0,23.0
44920,16.0,17.0,23.0,30.0
44921,17.0,23.0,30.0,41.0
44922,23.0,30.0,41.0,53.0
44923,30.0,41.0,53.0,55.0
44924,41.0,53.0,55.0,68.0
44925,53.0,55.0,68.0,101.0
44926,52.0,24.0,23.0,12.0
44927,24.0,23.0,12.0,7.0
44928,23.0,12.0,7.0,4.0
44929,12.0,7.0,4.0,3.0
44930,7.0,4.0,3.0,2.0
44931,4.0,3.0,2.0,1.0
44932,3.0,2.0,1.0,1.0
44933,2.0,1.0,1.0,1.0
44934,1.0,1.0,1.0,2.0
44935,1.0,1.0,2.0,2.0
44936,1.0,2.0,2.0,2.0
44937,2.0,2.0,2.0,2.0
44938,2.0,2.0,2.0,3.0
44939,2.0,2.0,3.0,3.0
44940,2.0,3.0,3.0,3.0
44941,3.0,3.0,3.0,4.0
44942,3.0,3.0,4.0,7.0
44943,3.0,4.0,7.0,9.0
44944,4.0,7.0,9.0,13.0
44945,7.0,9.0,13.0,18.0
44946,9.0,13.0,18.0,26.0
44947,13.0,18.0,26.0,24.0
44948,18.0,26.0,24.0,37.0
44949,26.0,24.0,37.0,46.0
44950,24.0,37.0,46.0,47.0
44951,37.0,46.0,47.0,39.0
44952,46.0,47.0,39.0,31.0
44953,47.0,39.0,31.0,48.0
44954,39.0,31.0,48.0,101.0
44955,93.0,69.0,55.0,49.0
44956,69.0,55.0,49.0,50.0
44957,55.0,49.0,50.0,38.0
44958,49.0,50.0,38.0,34.0
44959,50.0,38.0,34.0,34.0
44960,38.0,34.0,34.0,35.0
44961,34.0,34.0,35.0,39.0
44962,34.0,35.0,39.0,41.0
44963,35.0,39.0,41.0,38.0
44964,39.0,41.0,38.0,53.0
44965,41.0,38.0,53.0,56.0
44966,38.0,53.0,56.0,61.0
44967,53.0,56.0,61.0,65.0
44968,56.0,61.0,65.0,73.0
44969,61.0,65.0,73.0,65.0
44970,65.0,73.0,65.0,66.0
44971,73.0,65.0,66.0,72.0
44972,65.0,66.0,72.0,101.0
44973,80.0,79.0,88.0,92.0
44974,79.0,88.0,92.0,99.0
44975,88.0,92.0,99.0,101.0
44976,91.0,67.0,50.0,33.0
44977,67.0,50.0,33.0,23.0
44978,50.0,33.0,23.0,12.0
44979,33.0,23.0,12.0,11.0
44980,23.0,12.0,11.0,11.0
44981,12.0,11.0,11.0,9.0
44982,11.0,11.0,9.0,9.0
44983,11.0,9.0,9.0,7.0
44984,9.0,9.0,7.0,7.0
44985,9.0,7.0,7.0,8.0
44986,7.0,7.0,8.0,7.0
44987,7.0,8.0,7.0,10.0
44988,8.0,7.0,10.0,7.0
44989,7.0,10.0,7.0,11.0
44990,10.0,7.0,11.0,15.0
44991,7.0,11.0,15.0,19.0
44992,11.0,15.0,19.0,23.0
44993,15.0,19.0,23.0,25.0
44994,19.0,23.0,25.0,30.0
44995,23.0,25.0,30.0,38.0
44996,25.0,30.0,38.0,42.0
44997,30.0,38.0,42.0,50.0
44998,38.0,42.0,50.0,101.0
44999,80.0,69.0,68.0,63.0
45000,69.0,68.0,63.0,60.0
45001,68.0,63.0,60.0,52.0
45002,63.0,60.0,52.0,42.0
45003,60.0,52.0,42.0,32.0
45004,52.0,42.0,32.0,30.0
45005,42.0,32.0,30.0,25.0
45006,32.0,30.0,25.0,22.0
45007,30.0,25.0,22.0,22.0
45008,25.0,22.0,22.0,26.0
45009,22.0,22.0,26.0,20.0
45010,22.0,26.0,20.0,19.0
45011,26.0,20.0,19.0,20.0
45012,20.0,19.0,20.0,26.0
45013,19.0,20.0,26.0,30.0
45014,20.0,26.0,30.0,35.0
45015,26.0,30.0,35.0,42.0
45016,30.0,35.0,42.0,50.0
45017,35.0,42.0,50.0,101.0
45018,87.0,77.0,67.0,60.0
45019,77.0,67.0,60.0,51.0
45020,67.0,60.0,51.0,40.0
45021,60.0,51.0,40.0,37.0
45022,51.0,40.0,37.0,33.0
45023,40.0,37.0,33.0,28.0
45024,37.0,33.0,28.0,30.0
45025,33.0,28.0,30.0,47.0
45026,28.0,30.0,47.0,68.0
45027,30.0,47.0,68.0,89.0
45028,47.0,68.0,89.0,99.0
45029,68.0,89.0,99.0,101.0
45030,55.0,55.0,64.0,84.0
45031,55.0,64.0,84.0,96.0
45032,64.0,84.0,96.0,101.0
45033,68.0,65.0,67.0,63.0
45034,65.0,67.0,63.0,58.0
45035,67.0,63.0,58.0,58.0
45036,63.0,58.0,58.0,54.0
45037,58.0,58.0,54.0,48.0
45038,58.0,54.0,48.0,43.0
45039,54.0,48.0,43.0,42.0
45040,48.0,43.0,42.0,34.0
45041,43.0,42.0,34.0,38.0
45042,42.0,34.0,38.0,39.0
45043,34.0,38.0,39.0,36.0
45044,38.0,39.0,36.0,37.0
45045,39.0,36.0,37.0,47.0
45046,36.0,37.0,47.0,48.0
45047,37.0,47.0,48.0,52.0
45048,47.0,48.0,52.0,54.0
45049,48.0,52.0,54.0,66.0
45050,52.0,54.0,66.0,101.0
45051,59.0,55.0,52.0,52.0
45052,55.0,52.0,52.0,52.0
45053,52.0,52.0,52.0,52.0
45054,52.0,52.0,52.0,54.0
45055,52.0,52.0,54.0,54.0
45056,52.0,54.0,54.0,63.0
45057,54.0,54.0,63.0,64.0
45058,54.0,63.0,64.0,79.0
45059,63.0,64.0,79.0,100.0
45060,64.0,79.0,100.0,101.0
45061,99.0,94.0,86.0,81.0
45062,94.0,86.0,81.0,71.0
45063,86.0,81.0,71.0,63.0
45064,81.0,71.0,63.0,60.0
45065,71.0,63.0,60.0,54.0
45066,63.0,60.0,54.0,44.0
45067,60.0,54.0,44.0,30.0
45068,54.0,44.0,30.0,23.0
45069,44.0,30.0,23.0,21.0
45070,30.0,23.0,21.0,18.0
45071,23.0,21.0,18.0,18.0
45072,21.0,18.0,18.0,17.0
45073,18.0,18.0,17.0,13.0
45074,18.0,17.0,13.0,12.0
45075,17.0,13.0,12.0,12.0
45076,13.0,12.0,12.0,15.0
45077,12.0,12.0,15.0,15.0
45078,12.0,15.0,15.0,17.0
45079,15.0,15.0,17.0,18.0
45080,15.0,17.0,18.0,21.0
45081,17.0,18.0,21.0,24.0
45082,18.0,21.0,24.0,27.0
45083,21.0,24.0,27.0,32.0
45084,24.0,27.0,32.0,37.0
45085,27.0,32.0,37.0,37.0
45086,32.0,37.0,37.0,46.0
45087,37.0,37.0,46.0,101.0
45088,14.0,10.0,12.0,12.0
45089,10.0,12.0,12.0,12.0
45090,12.0,12.0,12.0,15.0
45091,12.0,12.0,15.0,16.0
45092,12.0,15.0,16.0,13.0
45093,15.0,16.0,13.0,15.0
45094,16.0,13.0,15.0,17.0
45095,13.0,15.0,17.0,13.0
45096,15.0,17.0,13.0,11.0
45097,17.0,13.0,11.0,10.0
45098,13.0,11.0,10.0,10.0
45099,11.0,10.0,10.0,13.0
45100,10.0,10.0,13.0,14.0
45101,10.0,13.0,14.0,14.0
45102,13.0,14.0,14.0,14.0
45103,14.0,14.0,14.0,15.0
45104,14.0,14.0,15.0,20.0
45105,14.0,15.0,20.0,27.0
45106,15.0,20.0,27.0,33.0
45107,20.0,27.0,33.0,34.0
45108,27.0,33.0,34.0,44.0
45109,33.0,34.0,44.0,101.0
45110,95.0,95.0,92.0,92.0
45111,95.0,92.0,92.0,88.0
45112,92.0,92.0,88.0,88.0
45113,92.0,88.0,88.0,94.0
45114,88.0,88.0,94.0,98.0
45115,88.0,94.0,98.0,101.0
45116,85.0,82.0,82.0,85.0
45117,82.0,82.0,85.0,85.0
45118,82.0,85.0,85.0,101.0
45119,95.0,71.0,70.0,65.0
45120,71.0,70.0,65.0,60.0
45121,70.0,65.0,60.0,60.0
45122,65.0,60.0,60.0,60.0
45123,60.0,60.0,60.0,68.0
45124,60.0,60.0,68.0,74.0
45125,60.0,68.0,74.0,89.0
45126,68.0,74.0,89.0,101.0
45127,80.0,75.0,75.0,91.0
45128,75.0,75.0,91.0,84.0
45129,75.0,91.0,84.0,91.0
45130,91.0,84.0,91.0,101.0
45131,100.0,98.0,89.0,80.0
45132,98.0,89.0,80.0,75.0
45133,89.0,80.0,75.0,73.0
45134,80.0,75.0,73.0,80.0
45135,75.0,73.0,80.0,86.0
45136,73.0,80.0,86.0,91.0
45137,80.0,86.0,91.0,96.0
45138,86.0,91.0,96.0,100.0
45139,91.0,96.0,100.0,98.0
45140,96.0,100.0,98.0,96.0
45141,100.0,98.0,96.0,101.0
45142,86.0,69.0,58.0,51.0
45143,69.0,58.0,51.0,47.0
45144,58.0,51.0,47.0,45.0
45145,51.0,47.0,45.0,36.0
45146,47.0,45.0,36.0,36.0
45147,45.0,36.0,36.0,36.0
45148,36.0,36.0,36.0,39.0
45149,36.0,36.0,39.0,38.0
45150,36.0,39.0,38.0,40.0
45151,39.0,38.0,40.0,45.0
45152,38.0,40.0,45.0,49.0
45153,40.0,45.0,49.0,52.0
45154,45.0,49.0,52.0,54.0
45155,49.0,52.0,54.0,56.0
45156,52.0,54.0,56.0,61.0
45157,54.0,56.0,61.0,54.0
45158,56.0,61.0,54.0,55.0
45159,61.0,54.0,55.0,101.0
45160,75.0,61.0,51.0,42.0
45161,61.0,51.0,42.0,39.0
45162,51.0,42.0,39.0,35.0
45163,42.0,39.0,35.0,31.0
45164,39.0,35.0,31.0,30.0
45165,35.0,31.0,30.0,30.0
45166,31.0,30.0,30.0,29.0
45167,30.0,30.0,29.0,28.0
45168,30.0,29.0,28.0,28.0
45169,29.0,28.0,28.0,30.0
45170,28.0,28.0,30.0,34.0
45171,28.0,30.0,34.0,38.0
45172,30.0,34.0,38.0,42.0
45173,34.0,38.0,42.0,49.0
45174,38.0,42.0,49.0,51.0
45175,42.0,49.0,51.0,53.0
45176,49.0,51.0,53.0,55.0
45177,51.0,53.0,55.0,101.0
45178,80.0,73.0,62.0,61.0
45179,73.0,62.0,61.0,48.0
45180,62.0,61.0,48.0,48.0
45181,61.0,48.0,48.0,101.0
45182,48.0,48.0,44.0,42.0
45183,48.0,44.0,42.0,40.0
45184,44.0,42.0,40.0,40.0
45185,42.0,40.0,40.0,50.0
45186,40.0,40.0,50.0,66.0
45187,40.0,50.0,66.0,81.0
45188,50.0,66.0,81.0,93.0
45189,66.0,81.0,93.0,94.0
45190,81.0,93.0,94.0,99.0
45191,93.0,94.0,99.0,99.0
45192,94.0,99.0,99.0,100.0
45193,99.0,99.0,100.0,101.0
45194,90.0,81.0,76.0,64.0
45195,81.0,76.0,64.0,53.0
45196,76.0,64.0,53.0,37.0
45197,64.0,53.0,37.0,30.0
45198,53.0,37.0,30.0,25.0
45199,37.0,30.0,25.0,24.0
45200,30.0,25.0,24.0,22.0
45201,25.0,24.0,22.0,16.0
45202,24.0,22.0,16.0,13.0
45203,22.0,16.0,13.0,11.0
45204,16.0,13.0,11.0,10.0
45205,13.0,11.0,10.0,10.0
45206,11.0,10.0,10.0,11.0
